Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","44","1","10","2.27","22.73","-38.5","1301","143","400","10.99","30.75","-305.38","3","7","697","65","204","9.33","29.27","-152.45","182","60","107","32.97","32.97","7.34","989","125","326","12.64","12.64","-112.87",
"Andrews, Bridget","3","0","1","0","33.33","-3","283","35","74","12.37","26.15","-17.48","51","17","166","18","44","10.84","26.51","4.59","31","13","18","41.94","41.94","3.27","158","15","32","9.49","9.49","3.2",
"Bannister, Harry A A","9","0","1","0","11.11","-9","510","65","172","12.75","33.73","-100.58","17","10","176","18","57","10.23","32.39","-48.32","94","26","53","27.66","27.66","-25.17","327","45","114","13.76","13.76","-24.78",
"Bass, David","2","0","0","0","0","-2","480","68","163","14.17","33.96","-77.25","37","6","230","36","77","15.65","33.48","-11.94","74","21","42","28.38","28.38","-24.6","266","33","85","12.41","12.41","-32.86",
"Beasley, Connor","37","3","10","8.11","27.03","-18.75","1439","173","489","12.02","33.98","-133.79","8","16","731","78","241","10.67","32.97","-147.68","202","53","117","26.24","26.24","-34.68","1029","128","361","12.44","12.44","-32.43",
"Best, J A","10","0","2","0","20","-10","690","40","126","5.8","18.26","-320.06","81","62","314","11","48","3.5","15.29","-189.87","37","13","17","35.14","35.14","4.53","434","35","104","8.06","8.06","-96.71",
"Bishop, Charles","28","3","8","10.71","28.57","29.5","678","64","180","9.44","26.55","-191.11","10","16","388","43","117","11.08","30.15","-113.75","66","21","39","31.82","31.82","-11.23","400","32","96","8","8","-111.07",
"Blackmore, Rachael","12","2","4","16.67","33.33","-1.5","792","120","301","15.15","38.01","-224.86","3","5","461","68","170","14.75","36.88","-103.35","186","63","119","33.87","33.87","-38.65","306","23","90","7.52","7.52","-101.71",
"Boinville, Nico","3","1","2","33.33","66.67","-0.75","602","134","230","22.26","38.21","-17.76","12","3","275","67","114","24.36","41.45","-12.93","199","85","116","42.71","42.71","-2.54","296","57","100","19.26","19.26","71.55",
"Bowen, Sean P","34","10","12","29.41","35.29","4.19","1251","249","472","19.9","37.73","63.32","1","2","714","140","269","19.61","37.68","108.69","307","130","193","42.35","42.35","-0.13","807","144","283","17.84","17.84","-38.85",
"Brace, Connor","3","0","3","0","100","-3","369","55","107","14.91","29","44","32","12","170","29","52","17.06","30.59","-11.86","41","19","27","46.34","46.34","10.87","206","33","63","16.02","16.02","53.27",
"Breslin, Andrew","13","0","1","0","7.69","-13","213","14","37","6.57","17.37","-39.87","91","29","84","1","7","1.19","8.33","-61","11","3","3","27.27","27.27","-3.12","188","14","34","7.45","7.45","-14.87",
"Brookes, Aiden","8","0","0","0","0","-8","309","34","72","11","23.3","25.96","17","11","202","20","44","9.9","21.78","5.71","26","10","16","38.46","38.46","6.96","268","34","67","12.69","12.69","66.96",
"Brouder, Gavin","4","0","0","0","0","-4","301","18","53","5.98","17.61","-33.42","120","43","168","7","27","4.17","16.07","-82.12","9","2","3","22.22","22.22","-2.3","194","12","37","6.19","6.19","-25.3",
"Broughton, Mr T P","2","1","2","50","100","6.5","45","11","22","24.44","48.89","34.17","7","2","33","8","14","24.24","42.42","30.46","9","5","7","55.56","55.56","3.67","28","9","14","32.14","32.14","12.84",
"Buckley, Kieran","7","0","0","0","0","-7","415","37","112","8.92","26.99","-163.9","35","17","308","24","80","7.79","25.97","-138.72","49","15","30","30.61","30.61","-0.9","257","25","72","9.73","9.73","-63.24",
"Butler, Miss Charlotte","0","0","0","0","0","0","3","1","1","33.33","33.33","6","118","3","3","1","1","33.33","33.33","6","0","0","0","0","0","0","3","1","1","33.33","33.33","6",
"Cannon, Tom J","4","0","1","0","25","-4","829","144","291","17.37","35.1","-125.91","23","10","394","61","121","15.48","30.71","-41.46","142","67","94","47.18","47.18","21.26","460","72","135","15.65","15.65","-72.22",
"Carberry, Peter","2","0","0","0","0","-2","317","10","46","3.15","14.51","-249.5","46","15","164","6","27","3.66","16.46","-122","14","3","6","21.43","21.43","-2.5","154","8","36","5.19","5.19","-103",
"Chadwick, Alex","2","0","1","0","50","-2","38","5","10","13.16","26.32","-10","24","4","19","3","7","15.79","36.84","-2.5","4","1","2","25","25","-1.5","23","4","9","17.39","17.39","2.5",
"Chester, C","0","0","0","0","0","0","16","0","3","0","18.75","-16","9999","9999","9","0","3","0","33.33","-9","1","0","1","0","0","-1","5","0","1","0","0","-5",
"Cobden, Harry","16","3","6","18.75","37.5","-9.35","956","233","421","24.37","44.04","-93.43","3","4","523","134","244","25.62","46.65","-38.04","295","138","186","46.78","46.78","9.9","540","101","203","18.7","18.7","-67.95",
