Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Mr A","2","0","0","0","0","-2","254","10","37","3.94","14.57","-181.5","16","3","91","6","12","6.59","13.19","-45.5","3","2","2","66.67","66.67","3","181","8","29","4.42","4.42","-121",
"Andrews, Bridget","6","0","2","0","33.33","-6","241","30","61","12.45","25.31","-59.48","15","7","106","11","24","10.38","22.64","-46.89","32","14","19","43.75","43.75","2.27","129","9","25","6.98","6.98","-51.05",
"Armson, Philip","3","1","1","33.33","33.33","5","458","37","112","8.08","24.45","-103.59","1","1","297","30","89","10.1","29.97","-22.42","44","8","25","18.18","18.18","-16.88","398","35","106","8.79","8.79","-173.92",
"Austin, Edward","1","0","0","0","0","-1","107","11","24","10.28","22.43","-15","26","4","76","9","19","11.84","25","2","10","4","8","40","40","3","78","7","18","8.97","8.97","-21.5",
"Bannister, Harry A A","1","0","0","0","0","-1","494","65","160","13.16","32.39","-76","118","7","175","29","62","16.57","35.43","-17.28","81","25","47","30.86","30.86","-14.92","304","47","107","15.46","15.46","13.55",
"Bass, David","6","0","1","0","16.67","-6","521","72","169","13.82","32.44","-142.03","19","13","224","32","76","14.29","33.93","-42","92","25","56","27.17","27.17","-26.97","291","33","87","11.34","11.34","-98.56",
"Bellamy, Tom","11","1","5","9.09","45.45","-8.25","818","95","259","11.61","31.66","-267.12","2","11","408","47","136","11.52","33.33","-134.44","82","34","49","41.46","41.46","8.92","483","58","156","12.01","12.01","-134.96",
"Berry, Mr R A","2","0","0","0","0","-2","24","1","4","4.17","16.67","-15","378","18","17","0","3","0","17.65","-17","0","0","0","0","0","0","7","1","2","14.29","14.29","2",
"Best, J A","1","0","0","0","0","-1","744","45","145","6.05","19.49","-301.9","28","14","270","12","44","4.44","16.3","-151.54","36","14","17","38.89","38.89","7.44","455","37","109","8.13","8.13","-99.8",
"Beswick, Harrison","2","0","0","0","0","-2","79","8","20","10.13","25.32","-12.42","22","3","28","5","7","17.86","25","13.75","3","1","2","33.33","33.33","1.33","42","6","15","14.29","14.29","5.83",
"Blackmore, Rachael","18","1","9","5.56","50","-16.71","885","135","338","15.25","38.19","-316.6","7","10","462","61","163","13.2","35.28","-174.72","208","67","127","32.21","32.21","-54.29","347","24","103","6.92","6.92","-139.09",
"Bowen, James C","10","0","3","0","30","-10","740","117","260","15.81","35.14","-39.65","24","25","330","49","110","14.85","33.33","-26.48","129","47","84","36.43","36.43","4.34","459","79","161","17.21","17.21","75.52",
"Bowen, Sean P","16","4","7","25","43.75","24","1093","209","411","19.12","37.6","68.55","1","2","591","122","240","20.64","40.61","200.33","263","110","168","41.83","41.83","3.63","710","130","255","18.31","18.31","-9.77",
"Brace, Mr J","1","0","0","0","0","-1","58","9","17","15.52","29.31","15.88","34","10","54","9","15","16.67","27.78","19.88","7","3","4","42.86","42.86","1.88","55","9","17","16.36","16.36","18.88",
"Brennan, P J","4","1","2","25","50","-0.25","751","170","341","22.64","45.41","-76.39","2","3","314","77","143","24.52","45.54","-8.09","213","93","141","43.66","43.66","9.36","383","76","150","19.84","19.84","-52.28",
"Brogan, Kevin","4","1","2","25","50","5","530","75","187","14.15","35.28","-38.03","2","3","258","33","82","12.79","31.78","5.41","99","33","63","33.33","33.33","-16.27","427","64","160","14.99","14.99","-66.53",
"Bromley, Ben","5","0","2","0","40","-5","106","17","38","16.04","35.85","-34.73","58","14","58","7","17","12.07","29.31","-22.75","17","4","10","23.53","23.53","-8.61","73","12","26","16.44","16.44","-17.25",
"Brooke, Henry","7","1","2","14.29","28.57","-1.5","649","73","195","11.25","30.05","-204.33","1","3","231","35","82","15.15","35.5","-47.8","72","26","46","36.11","36.11","8.43","402","55","136","13.68","13.68","-90.81",
"Brouder, Gavin","8","1","3","12.5","37.5","-3.5","275","17","47","6.18","17.09","-10.47","3","2","138","7","23","5.07","16.67","9.7","7","2","2","28.57","28.57","-0.3","171","12","33","7.02","7.02","-2.3",
"Browne, Dylan","0","0","0","0","0","0","13","0","0","0","0","-13","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3",
"Buckley, Kieran","16","1","3","6.25","18.75","-5","334","37","104","11.08","31.14","-83.31","12","11","230","21","68","9.13","29.57","-79.57","41","15","29","36.59","36.59","6.44","226","29","71","12.83","12.83","-22.42",
"Burke, Jonathan","10","0","3","0","30","-10","886","121","296","13.66","33.41","-170.28","22","17","401","58","145","14.46","36.16","-95.46","110","43","71","39.09","39.09","5.5","541","74","183","13.68","13.68","-96.33",
"Byrnes, Mr P","8","0","2","0","25","-8","164","22","54","13.41","32.93","-66.34","31","16","106","12","33","11.32","31.13","-55.32","26","13","19","50","50","13.16","66","9","19","13.64","13.64","-19.5",
"Cannon, Tom J","9","1","3","11.11","33.33","1","821","140","301","17.05","36.66","-158.09","2","6","390","78","148","20","37.95","-15.08","152","66","101","43.42","43.42","4.86","447","65","136","14.54","14.54","-113.2",
"Carberry, Peter","4","0","0","0","0","-4","294","8","39","2.72","13.27","-237","57","26","164","5","23","3.05","14.02","-127.5","10","2","4","20","20","-4.5","147","7","29","4.76","4.76","-98.5",
"Chapman, Ross","14","0","1","0","7.14","-14","306","21","57","6.86","18.63","-34.78","28","27","102","7","17","6.86","16.67","-52.67","18","4","11","22.22","22.22","-4.74","206","19","44","9.22","9.22","-38.41",
"Chaybyn, Mr M","0","0","0","0","0","0","5","0","0","0","0","-5","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","0","0","-1",
"Cleary, Mr S","0","0","0","0","0","0","3","0","0","0","0","-3","9999","9999","2","0","0","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","0",
"Cobden, Harry","7","3","3","42.86","42.86","6.25","887","222","390","25.03","43.97","-111.2","1","3","414","114","190","27.54","45.89","-7.4","268","135","178","50.37","50.37","19.8","458","88","172","19.21","19.21","-40.52",
"Coleman, A","9","0","0","0","0","-9","624","122","263","19.55","42.15","-147.58","19","13","243","38","92","15.64","37.86","-94.3","170","66","114","38.82","38.82","-17.76","274","37","82","13.5","13.5","-73.6",
"Coltherd, Sam W","8","1","2","12.5","25","9","380","29","94","7.63","24.74","-143.38","1","1","134","14","31","10.45","23.13","-58.21","29","10","18","34.48","34.48","3.54","271","27","78","9.96","9.96","-66.63",
"Condon, R J","7","0","2","0","28.57","-7","257","14","57","5.45","22.18","-88.75","39","17","213","10","48","4.69","22.54","-139.75","13","2","6","15.38","15.38","-8.25","138","8","35","5.8","5.8","-22.75",
"Cooper, Bryan J","8","0","2","0","25","-8","617","70","198","11.35","32.09","-168.69","28","16","276","28","92","10.14","33.33","-124.55","92","32","63","34.78","34.78","-1.57","270","31","90","11.48","11.48","17.88",
"Cullinan, Mr C","1","0","0","0","0","-1","65","2","6","3.08","9.23","-46","272","19","26","2","3","7.69","11.54","-7","0","0","0","0","0","0","35","1","3","2.86","2.86","-20",
"Davies, James","6","0","0","0","0","-6","539","40","92","7.42","17.07","-121.17","19","9","251","21","48","8.37","19.12","-29","20","6","12","30","30","-2.75","345","31","66","8.99","8.99","-15.17",
"Deegan, R","12","0","1","0","8.33","-12","644","34","120","5.28","18.63","-354.2","31","26","305","21","53","6.89","17.38","-102.7","21","6","12","28.57","28.57","-1.86","313","20","81","6.39","6.39","-126.5",
"Dempsey, Luke","23","1","4","4.35","17.39","-21.27","732","48","143","6.56","19.54","-329.01","5","10","342","24","61","7.02","17.84","-196.79","35","12","24","34.29","34.29","-4.29","356","20","62","5.62","5.62","-114.67",
"Deutsch, Charlie","12","0","1","0","8.33","-12","567","81","196","14.29","34.57","-169.89","19","18","266","34","88","12.78","33.08","-103.95","125","38","67","30.4","30.4","-25.55","405","63","141","15.56","15.56","-80.89",
"Dingle, Rex","1","0","1","0","100","-1","437","59","128","13.5","29.29","-7.43","22","9","216","33","67","15.28","31.02","-51.32","66","29","39","43.94","43.94","5.86","237","33","69","13.92","13.92","70.33",
"Donoghue, K M","25","5","9","20","36","-4.83","606","72","182","11.88","30.03","-139.91","1","3","375","49","118","13.07","31.47","-92.67","74","25","46","33.78","33.78","-4.96","240","31","75","12.92","12.92","-19.71",
"Dowson, Thomas","2","0","0","0","0","-2","383","25","65","6.53","16.97","-177.69","16","5","170","10","31","5.88","18.24","-61.42","22","7","11","31.82","31.82","-5.69","229","17","48","7.42","7.42","-98.52",
"Doyle, Mr D","0","0","0","0","0","0","21","0","3","0","14.29","-21","9999","9999","21","0","3","0","14.29","-21","0","0","0","0","0","0","0","0","0","0","0","0",
"Doyle, R A","6","0","0","0","0","-6","477","26","84","5.45","17.61","-27.17","34","20","230","12","42","5.22","18.26","-73.5","11","4","8","36.36","36.36","6.33","216","14","46","6.48","6.48","108.83",
