Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","7","0","1","0","14.29","-7","189","26","64","13.76","33.86","-9.41","21","9","133","21","49","15.79","36.84","21.21","19","6","12","31.58","31.58","-0.24","153","22","54","14.38","14.38","-0.16",
"Bannister, Harry A A","10","1","2","10","20","-7.37","443","49","139","11.06","31.38","-151.23","13","10","270","25","81","9.26","30","-116.94","71","20","36","28.17","28.17","-20.89","316","36","99","11.39","11.39","-98.89",
"Barron, Mr R W","4","2","4","50","100","14","142","17","51","11.97","35.92","3.01","1","1","86","15","36","17.44","41.86","27.01","11","2","6","18.18","18.18","-3.62","23","4","11","17.39","17.39","12",
"Bass, David","9","1","2","11.11","22.22","-2","448","63","142","14.06","31.7","-63.18","5","2","231","35","75","15.15","32.47","-15.42","74","20","38","27.03","27.03","-28.16","250","35","78","14","14","11.63",
"Bellamy, Tom","20","2","7","10","35","-11.75","867","97","270","11.19","31.14","-286.66","13","17","452","51","135","11.28","29.87","-171.71","95","35","55","36.84","36.84","-12.12","535","57","161","10.65","10.65","-216.82",
"Best, J A","11","1","4","9.09","36.36","-8.62","630","30","117","4.76","18.57","-302.44","10","8","359","19","78","5.29","21.73","-158.57","28","10","15","35.71","35.71","4.56","410","28","105","6.83","6.83","-104.44",
"Blackmore, Rachael","23","3","11","13.04","47.83","-2.5","903","128","332","14.17","36.77","-277.89","4","12","437","66","168","15.1","38.44","-132.71","182","57","113","31.32","31.32","-38.19","367","32","104","8.72","8.72","-133.09",
"Bowen, James C","21","7","10","33.33","47.62","73.38","597","84","218","14.07","36.52","-89.51","6","9","290","45","120","15.52","41.38","-17.62","105","34","69","32.38","32.38","-14.86","343","53","120","15.45","15.45","16.11",
"Bowen, Sean P","31","6","9","19.35","29.03","-12.69","1322","277","532","20.95","40.24","245.16","6","12","707","148","289","20.93","40.88","38.26","335","142","206","42.39","42.39","-1.25","849","160","317","18.85","18.85","15.05",
"Brace, Connor","7","2","4","28.57","57.14","6.5","342","56","105","16.37","30.7","-14.09","4","2","164","29","58","17.68","35.37","20.8","41","21","30","51.22","51.22","16.75","190","31","61","16.32","16.32","8.73",
