Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Andrews, Gina","2","1","2","50","100","2","54","14","25","25.93","46.3","-4.63","5","2","27","6","11","22.22","40.74","-5","14","8","10","57.14","57.14","10.12","26","6","13","23.08","23.08","-2.5",
"Atkins, Mr Harry","2","0","0","0","0","-2","44","3","9","6.82","20.45","-21.62","171","21","41","2","7","4.88","17.07","-29.62","4","1","2","25","25","-1.12","36","3","6","8.33","8.33","-13.62",
"Bannister, Harry A A","22","2","6","9.09","27.27","-16.67","476","59","159","12.39","33.4","-79.34","4","8","243","22","76","9.05","31.28","-85.31","87","25","45","28.74","28.74","-19.25","326","44","114","13.5","13.5","-33.09",
"Bass, David","14","0","3","0","21.43","-14","455","68","160","14.95","35.16","-59.17","23","15","234","36","80","15.38","34.19","-22.62","80","21","43","26.25","26.25","-31.65","250","36","85","14.4","14.4","-14.36",
"Bass, George","3","1","1","33.33","33.33","1.5","387","37","107","9.56","27.65","-124.24","1","2","142","14","50","9.86","35.21","-66.38","22","9","12","40.91","40.91","5.27","294","34","91","11.56","11.56","-46.74",
"Bellamy, Tom","23","1","3","4.35","13.04","-20.75","866","99","274","11.43","31.64","-284.19","4","8","462","50","135","10.82","29.22","-149.86","93","35","53","37.63","37.63","-12.35","524","59","163","11.26","11.26","-196.66",
"Best, J A","24","2","6","8.33","25","-12.5","678","32","127","4.72","18.73","-328.41","5","9","370","17","74","4.59","20","-171.45","33","11","16","33.33","33.33","5.93","433","29","106","6.7","6.7","-109.66",
"Bewley, Callum","9","2","2","22.22","22.22","31.5","310","14","52","4.52","16.77","-171.12","5","5","46","4","8","8.7","17.39","5.88","13","4","6","30.77","30.77","-2","177","10","38","5.65","5.65","-87",
"Boinville, Nico","18","5","6","27.78","33.33","-2.49","587","134","233","22.83","39.69","-48.28","1","2","311","78","133","25.08","42.77","1.9","202","87","120","43.07","43.07","-4.63","290","55","101","18.97","18.97","25.1",
"Bowen, James C","36","4","22","11.11","61.11","-11.5","561","73","200","13.01","35.65","-133.47","1","2","247","20","90","8.1","36.44","-138.25","91","31","62","34.07","34.07","-3.14","344","52","127","15.12","15.12","10.86",
"Bowen, S D","9","0","2","0","22.22","-9","427","31","109","7.26","25.53","-88.54","35","26","235","24","71","10.21","30.21","31.96","33","8","17","24.24","24.24","-6.54","350","25","89","7.14","7.14","-56.54",
"Bowen, Sean P","32","11","17","34.38","53.13","16.31","1357","277","533","20.41","39.28","210.06","1","2","783","164","307","20.95","39.21","274.88","333","141","207","42.34","42.34","-4.35","871","158","320","18.14","18.14","-13.27",
"Brace, Connor","4","0","0","0","0","-4","348","55","105","15.8","30.17","-38.34","18","6","165","27","55","16.36","33.33","-19.61","44","22","31","50","50","19.25","192","32","63","16.67","16.67","13.98",
"Bradley, Paddy","5","0","2","0","40","-5","364","32","93","8.79","25.55","-100.71","15","6","285","26","69","9.12","24.21","-73.04","25","4","11","16","16","-11.87","286","31","85","10.84","10.84","-26.21",
"Bradnam, Joe","1","0","1","0","100","-1","64","2","12","3.13","18.75","-48.25","264","22","27","1","8","3.7","29.63","-15","3","1","1","33.33","33.33","0.75","52","2","11","3.85","3.85","-36.25",
"Brennan, P J","7","3","4","42.86","57.14","3","542","126","238","23.25","43.91","-59.41","1","1","202","41","80","20.3","39.6","-38.69","161","73","105","45.34","45.34","4.15","266","58","101","21.8","21.8","-32.43",
"Brogan, Kevin","11","0","1","0","9.09","-11","469","49","128","10.45","27.29","-120.46","29","18","199","14","41","7.04","20.6","-136.24","48","17","34","35.42","35.42","-2.29","355","41","102","11.55","11.55","-114.1",
"Bromley, Ben","6","1","1","16.67","16.67","1.5","154","21","50","13.64","32.47","-53.28","8","3","95","13","33","13.68","34.74","-37.53","20","7","14","35","35","-2.03","113","15","37","13.27","13.27","-38.63",
"Brooke, Henry","19","3","4","15.79","21.05","-2.67","597","88","189","14.74","31.66","-116.62","3","5","320","51","97","15.94","30.31","-29.07","85","27","48","31.76","31.76","-6.56","397","67","138","16.88","16.88","-54.58",
"Brookes, Aiden","3","0","0","0","0","-3","372","35","80","9.41","21.51","56.21","103","49","213","12","39","5.63","18.31","-10.25","25","9","16","36","36","4.46","325","34","74","10.46","10.46","97.21",
"Bryan, Joshua","12","1","3","8.33","25","-8.75","388","38","101","9.79","26.03","-145.02","4","4","205","20","52","9.76","25.37","-63.5","21","8","14","38.1","38.1","3.48","248","23","67","9.27","9.27","-87.37",
"Burke, Jonathan","20","2","10","10","50","-8.5","723","102","261","14.11","36.1","-203.88","8","13","303","36","115","11.88","37.95","-151.53","109","46","78","42.2","42.2","13.11","425","55","136","12.94","12.94","-137.12",
"Burns, Harry","10","0","3","0","30","-10","377","42","105","11.14","27.85","-149.22","117","41","181","12","48","6.63","26.52","-118.76","32","9","16","28.13","28.13","-8.3","292","32","84","10.96","10.96","-101.71",
"Cannon, Tom J","28","4","8","14.29","28.57","-16.37","810","136","275","16.79","33.95","-155.68","2","4","409","54","122","13.2","29.83","-83.17","126","64","81","50.79","50.79","34.19","460","71","139","15.43","15.43","-84.18",
"Carson, William","22","4","8","18.18","36.36","-1.37","823","52","165","6.32","20.05","-308.71","4","3","462","28","88","6.06","19.05","-260.96","49","19","32","38.78","38.78","10.04","636","48","144","7.55","7.55","-149.56",
"Carver, Bryan","21","0","3","0","14.29","-21","318","37","89","11.64","27.99","-65.96","69","66","200","25","56","12.5","28","-40.54","36","14","25","38.89","38.89","1.58","223","29","68","13","13","-0.38",
"Carver, William","3","1","1","33.33","33.33","5","286","27","68","9.44","23.78","-86.46","7","1","119","12","28","10.08","23.53","-36.5","27","4","11","14.81","14.81","-14.79","211","20","52","9.48","9.48","-62.96",
"Catton, Luke","5","0","1","0","20","-5","284","28","68","9.86","23.94","-40.66","71","30","169","15","39","8.88","23.08","-50.55","19","5","9","26.32","26.32","-5.66","250","27","60","10.8","10.8","-57.66",
"Cleary, Jack","4","1","2","25","50","19","227","12","39","5.29","17.18","-116.42","7","2","128","6","24","4.69","18.75","-78.92","14","3","7","21.43","21.43","-3.42","159","11","27","6.92","6.92","-53.92",
"Cleary, R P","12","0","1","0","8.33","-12","773","37","140","4.79","18.11","-342.09","19","14","436","23","94","5.28","21.56","-193.59","33","9","19","27.27","27.27","-2.59","422","23","78","5.45","5.45","-107.25",
"Clutterbuck, Rhys","8","0","1","0","12.5","-8","738","76","194","10.3","26.29","-167.92","25","12","323","28","79","8.67","24.46","-99.57","80","22","44","27.5","27.5","-16","522","63","158","12.07","12.07","-59.47",
"Coakley, Ross","16","0","5","0","31.25","-16","789","104","267","13.18","33.84","-162.2","25","24","379","47","123","12.4","32.45","-95.32","110","37","64","33.64","33.64","-11.49","466","63","154","13.52","13.52","-74.8",
"Cobden, Harry","41","10","20","24.39","48.78","8.59","1046","248","465","23.71","44.46","-122.24","1","1","649","146","292","22.5","44.99","-96.44","327","147","213","44.95","44.95","10.14","593","109","219","18.38","18.38","-92.88",
"Cole, Morgan","11","0","1","0","9.09","-11","261","24","71","9.2","27.2","-139.86","16","13","166","18","46","10.84","27.71","-74.66","21","7","10","33.33","33.33","-0.94","221","22","63","9.95","9.95","-106.16",
"Colgan, R C","5","0","0","0","0","-5","625","28","87","4.48","13.92","-317.96","19","7","321","19","51","5.92","15.89","-87.46","14","4","7","28.57","28.57","-1.79","347","14","53","4.03","4.03","-162",
"Coltherd, Sam W","16","2","2","12.5","12.5","-3.37","313","29","70","9.27","22.36","-134.25","2","3","179","13","37","7.26","20.67","-71.79","30","10","16","33.33","33.33","-3.96","225","24","55","10.67","10.67","-66.83",
"Connor, Mr S","1","0","1","0","100","-1","60","5","14","8.33","23.33","66.33","155","3","25","3","9","12","36","72.83","3","1","2","33.33","33.33","-1.17","17","2","3","11.76","11.76","-0.17",
"Costello, Dougie","23","2","3","8.7","13.04","-7","740","71","177","9.59","23.92","-244.1","5","10","377","32","84","8.49","22.28","-148.87","62","15","33","24.19","24.19","-23.85","570","62","145","10.88","10.88","-125.59",
"Coughlan, Laura","4","0","1","0","25","-4","218","20","53","9.17","24.31","-14.54","83","10","105","12","27","11.43","25.71","29.33","20","6","10","30","30","-2.54","202","18","50","8.91","8.91","-22.04",
"Cox, William","6","0","0","0","0","-6","409","22","75","5.38","18.34","-173.29","16","10","213","7","29","3.29","13.62","-128","13","3","6","23.08","23.08","-4.12","307","20","63","6.51","6.51","-82.29",
"Crosse, Nathan","11","0","3","0","27.27","-11","771","42","131","5.45","16.99","-154.74","19","15","421","21","67","4.99","15.91","-87.04","29","6","18","20.69","20.69","-7.07","454","26","85","5.73","5.73","-90",
"Crouch, Hector","31","3","9","9.68","29.03","-7.67","886","131","291","14.79","32.84","-140.94","2","5","523","82","175","15.68","33.46","-70.59","164","48","89","29.27","29.27","-36.02","512","79","169","15.43","15.43","-11.67",
