Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bryan, Joshua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","3","50","50","3.2","416","40","122","9.62","29.33","-168.73","10","1","210","20","68","9.52","32.38","-106.73","29","12","21","41.38","41.38","6.94","271","26","84","9.59","9.59","-116.72",
"Buckley, Kieran","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","50","-4","8","0","3","0","37.5","-8","494","33","114","6.68","23.08","-261.24","21","15","208","15","51","7.21","24.52","-101.14","40","11","23","27.5","27.5","-8.99","271","20","73","7.38","7.38","-92",
"Burke-Ott, A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","33","3","12","9.09","36.36","1","28","3","22","2","9","9.09","40.91","-1","1","0","1","0","0","-1","21","3","12","14.29","14.29","13",
"Callaghan, Mr K","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","7","0","1","0","14.29","-7","236","27","58","11.44","24.58","-18.23","36","15","86","8","19","9.3","22.09","-11.83","24","11","18","45.83","45.83","2.02","175","16","39","9.14","9.14","16.75",
"Callan, N","2","0","0","0","0","-2","4","0","0","0","0","-4","11","0","1","0","9.09","-11","22","4","7","18.18","31.82","-0.67","935","119","301","12.73","32.19","-94.08","8","12","426","40","127","9.39","29.81","-157.64","133","43","88","32.33","32.33","-17.42","607","79","201","13.01","13.01","-32.53",
"Carson, William","0","0","0","0","0","0","4","0","1","0","25","-4","7","1","2","14.29","28.57","-4.62","22","2","7","9.09","31.82","-15.12","918","57","192","6.21","20.92","-458.54","4","6","464","37","118","7.97","25.43","-173.07","55","18","36","32.73","32.73","-0.54","726","52","170","7.16","7.16","-307.09",
"Clutterbuck, Rhys","0","0","0","0","0","0","4","1","1","25","25","-2.75","8","1","2","12.5","25","-6.75","29","2","4","6.9","13.79","-10.75","755","66","177","8.74","23.44","-241.99","2","2","409","38","91","9.29","22.25","-140.92","57","18","36","31.58","31.58","-6.99","530","53","138","10","10","-103.72",
"Coakley, Ross","3","0","2","0","66.67","-3","5","0","2","0","40","-5","6","0","3","0","50","-6","17","1","6","5.88","35.29","-14.5","720","86","225","11.94","31.25","-168.98","8","8","367","41","110","11.17","29.97","-65.24","81","27","47","33.33","33.33","-6.28","426","53","135","12.44","12.44","-81.33",
"Coen, J","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","1","0","20","-5","352","21","73","5.97","20.74","-171.17","22","10","150","9","27","6","18","-54","18","4","9","22.22","22.22","-1.67","263","15","55","5.7","5.7","-133.67",
"Cosgrave, Pat","1","0","0","0","0","-1","2","0","1","0","50","-2","8","1","3","12.5","37.5","1.5","21","1","5","4.76","23.81","-11.5","438","52","131","11.87","29.91","-128.19","4","3","213","25","57","11.74","26.76","-37.47","54","26","37","48.15","48.15","18.9","320","38","101","11.88","11.88","-98.93",
"Costello, Dougie","0","0","0","0","0","0","3","0","0","0","0","-3","10","2","3","20","30","-1.25","22","2","5","9.09","22.73","-13.25","711","66","173","9.28","24.33","-216.89","6","4","335","26","76","7.76","22.69","-156.65","52","15","34","28.85","28.85","-13.05","541","54","137","9.98","9.98","-110.2",
"Crouch, Hector","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","2","0","22.22","-9","960","148","329","15.42","34.27","-107.42","15","11","492","71","175","14.43","35.57","-89.56","171","55","101","32.16","32.16","-17.33","537","85","187","15.83","15.83","-6",
"Crowley, Jim","2","1","1","50","50","9","4","1","1","25","25","7","10","1","1","10","10","1","24","2","5","8.33","20.83","-7","766","126","262","16.45","34.2","-79.47","1","1","401","55","123","13.72","30.67","-97.77","157","60","99","38.22","38.22","-4.29","403","50","129","12.41","12.41","-58.16",
"Currie, Nicola","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","9","0","1","0","11.11","-9","280","13","39","4.64","13.93","-73.84","24","16","98","5","14","5.1","14.29","-41","3","1","2","33.33","33.33","0","194","11","32","5.67","5.67","-2.84",
"Da Silva, Raul","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","114","7","25","6.14","21.93","-40.22","178","42","71","5","14","7.04","19.72","-42.55","7","1","4","14.29","14.29","-5.38","66","2","10","3.03","3.03","-20.67",
"Davies, Harry","3","1","1","33.33","33.33","2","4","1","2","25","50","1","16","1","2","6.25","12.5","-11","22","4","5","18.18","22.73","13","913","101","286","11.06","31.33","-180.79","1","1","551","61","178","11.07","32.3","-78.36","108","32","63","29.63","29.63","-13.25","604","57","174","9.44","9.44","-201.66",
"Dobie, Georgia","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","2","0","40","-5","12","0","3","0","25","-12","444","23","83","5.18","18.69","-230.75","16","14","243","15","44","6.17","18.11","-105.5","18","3","8","16.67","16.67","-8.75","341","18","70","5.28","5.28","-171.25",
"Donoghue, K M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","876","129","309","14.73","35.27","-293.49","16","4","433","68","164","15.7","37.88","-138.65","174","65","116","37.36","37.36","-3.82","426","52","137","12.21","12.21","-138.69",
"Donovan, Philip","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","4","0","1","0","25","-4","279","15","46","5.38","16.49","-32.54","23","9","147","10","29","6.8","19.73","-33.04","7","3","5","42.86","42.86","3.63","137","8","24","5.84","5.84","-18",
"Doughty, Jack","0","0","0","0","0","0","3","1","1","33.33","33.33","-0.25","8","1","1","12.5","12.5","-5.25","18","4","5","22.22","27.78","7.58","272","38","85","13.97","31.25","-32.56","2","1","272","38","85","13.97","31.25","-32.56","43","15","31","34.88","34.88","0.94","234","34","71","14.53","14.53","-16.06",
"Doyle, Hollie","5","1","2","20","40","-2.9","15","3","7","20","46.67","12.1","32","5","11","15.63","34.38","2.06","55","9","19","16.36","34.55","5.69","1764","240","564","13.61","31.97","-426.11","1","5","1011","129","338","12.76","33.43","-322.63","281","93","160","33.1","33.1","-29.17","1220","161","371","13.2","13.2","-277.26",
"Doyle, James","2","0","0","0","0","-2","3","1","1","33.33","33.33","-1.38","12","5","6","41.67","50","5.65","25","7","12","28","48","-3.24","890","172","375","19.33","42.13","-211.17","3","3","433","79","180","18.24","41.57","-120.36","286","109","187","38.11","38.11","-36.93","396","68","145","17.17","17.17","-73.47",
"Doyle, Mr D","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","0","0","0","-5","171","6","44","3.51","25.73","-124.25","70","29","128","4","33","3.13","25.78","-91.75","7","3","5","42.86","42.86","4.25","59","4","20","6.78","6.78","-38.75",
"Eaves, Tom","1","0","0","0","0","-1","8","0","3","0","37.5","-8","16","0","4","0","25","-16","31","2","8","6.45","25.81","-9","1351","107","330","7.92","24.43","-370.86","8","17","705","58","175","8.23","24.82","-143.99","75","23","47","30.67","30.67","-11.45","966","72","243","7.45","7.45","-324.79",
"Edmunds, Lewis","0","0","0","0","0","0","5","0","0","0","0","-5","14","1","2","7.14","14.29","-10.75","28","3","6","10.71","21.43","-6.25","948","106","281","11.18","29.64","-166.43","6","9","525","63","175","12","33.33","-140.58","105","35","64","33.33","33.33","8.99","733","96","241","13.1","13.1","-15.67",
"Egan, David","5","0","0","0","0","-5","9","0","1","0","11.11","-9","23","1","5","4.35","21.74","-18","48","7","21","14.58","43.75","-17.5","1577","186","506","11.79","32.09","-367.48","5","14","768","96","245","12.5","31.9","-82.13","168","56","107","33.33","33.33","-7.22","950","107","284","11.26","11.26","-141.47",
"Egan, John","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","7","0","1","0","14.29","-7","403","29","91","7.2","22.58","-218.65","37","25","179","9","37","5.03","20.67","-102.67","28","9","19","32.14","32.14","-0.65","295","25","78","8.47","8.47","-125.98",
"Elliott, Rhys","3","0","0","0","0","-3","7","0","0","0","0","-7","9","0","0","0","0","-9","20","0","2","0","10","-20","126","11","35","8.73","27.78","-38.42","27","38","124","11","35","8.87","28.23","-36.42","11","3","4","27.27","27.27","0.08","115","10","31","8.7","8.7","-32.42",
"Enright, P T","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2","0","40","-5","12","0","2","0","16.67","-12","1015","62","206","6.11","20.3","-368.61","21","22","511","31","108","6.07","21.14","-204.5","61","14","39","22.95","22.95","-11.45","528","44","143","8.33","8.33","-79.38",
"Ewing, Sam","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","33.33","33.33","0.5","8","1","2","12.5","25","-4.5","670","52","166","7.76","24.78","-225.47","4","1","376","37","94","9.84","25","-43.25","46","11","25","23.91","23.91","-20.88","317","23","66","7.26","7.26","-47.71",
"Fallon, Cieren","1","0","1","0","100","-1","1","0","1","0","100","-1","11","1","4","9.09","36.36","15","26","2","8","7.69","30.77","2.1","885","114","273","12.88","30.85","-211.35","6","4","384","58","119","15.1","30.99","-65.34","111","37","60","33.33","33.33","-13.48","544","65","158","11.95","11.95","-149.51",
"Fanning, Joe","4","0","0","0","0","-4","12","0","0","0","0","-12","17","0","0","0","0","-17","33","3","5","9.09","15.15","-18.92","990","147","334","14.85","33.74","-65.71","10","24","566","80","189","14.13","33.39","-52.22","145","51","91","35.17","35.17","-1.7","774","111","255","14.34","14.34","-73.62",
"Fentiman, Duran","2","0","1","0","50","-2","7","0","3","0","42.86","-7","16","1","6","6.25","37.5","-7","26","2","8","7.69","30.77","-10","636","31","119","4.87","18.71","-253.06","6","11","307","24","72","7.82","23.45","-16.59","25","3","12","12","12","-18.22","517","29","105","5.61","5.61","-141.59",
"Fitzgerald, S","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","33.33","33.33","6.5","8","1","3","12.5","37.5","1.5","393","25","87","6.36","22.14","-165.04","4","1","179","17","52","9.5","29.05","3.38","19","7","10","36.84","36.84","2.46","192","17","52","8.85","8.85","-29.04",
"Fitzgibbon, Miss A L","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","2","0","8.7","-23","831","26","6","0","1","0","16.67","-6","0","0","0","0","0","0","10","0","0","0","0","-10",
"Flanagan, S W","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","5","0","1","0","20","-5","714","63","194","8.82","27.17","-286.63","70","27","358","38","109","10.61","30.45","-91.47","52","20","35","38.46","38.46","1.51","334","22","86","6.59","6.59","-159.86",
"Gainford, Mr J C","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","10","2","4","20","40","8.25","520","46","127","8.85","24.42","-137.55","9","6","270","20","64","7.41","23.7","-96.55","34","12","20","35.29","35.29","0.74","229","16","49","6.99","6.99","-23.75",
"Garritty, Billy","8","0","2","0","25","-8","11","0","2","0","18.18","-11","17","0","4","0","23.53","-17","24","1","5","4.17","20.83","-22","895","101","266","11.28","29.72","23.15","12","23","451","50","127","11.09","28.16","29.91","88","27","51","30.68","30.68","-11.38","659","73","192","11.08","11.08","-143.6",
"Garritty, Jack","0","0","0","0","0","0","3","0","1","0","33.33","-3","7","1","4","14.29","57.14","-2.5","14","1","4","7.14","28.57","-9.5","440","40","137","9.09","31.14","-151.99","4","4","210","17","66","8.1","31.43","-77.12","48","11","29","22.92","22.92","-10.99","311","33","104","10.61","10.61","-58.37",
"Ghiani, Marco","3","0","1","0","33.33","-3","5","0","1","0","20","-5","9","1","3","11.11","33.33","-6.5","27","2","7","7.41","25.93","-19.5","787","98","255","12.45","32.4","-97.15","5","7","542","67","171","12.36","31.55","-203.7","121","42","72","34.71","34.71","2.12","544","75","187","13.79","13.79","-112.28",
"Gleeson, Mr J L","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","2.5","4","1","3","25","75","0.5","230","34","95","14.78","41.3","-27.77","4","1","134","15","52","11.19","38.81","-82.36","39","15","25","38.46","38.46","-8.35","32","0","4","0","0","-32",
"Gordon, Josephine","1","0","0","0","0","-1","2","0","0","0","0","-2","5","1","2","20","40","7","10","1","2","10","20","2","529","40","119","7.56","22.5","-159.63","6","5","273","22","61","8.06","22.34","-50.26","30","8","16","26.67","26.67","4.29","438","36","105","8.22","8.22","-91.88",
"Gray, S A","2","0","0","0","0","-2","8","0","3","0","37.5","-8","17","0","3","0","17.65","-17","23","1","5","4.35","21.74","-19.75","730","64","183","8.77","25.07","-118.82","9","19","343","34","90","9.91","26.24","-61.4","46","15","30","32.61","32.61","-1.85","503","39","119","7.75","7.75","-80.84",
"Greatrex, Edward","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","1","0","25","-4","5","0","1","0","20","-5","130","23","46","17.69","35.38","167.83","24","13","130","23","46","17.69","35.38","167.83","18","6","10","33.33","33.33","-0.17","78","17","32","21.79","21.79","162.33",
"Hardie, Cameron","4","1","2","25","50","7","12","1","2","8.33","16.67","-1","20","2","3","10","15","-5.75","30","2","4","6.67","13.33","-15.75","1610","60","266","3.73","16.52","-913.63","1","2","789","27","116","3.42","14.7","-393.42","46","6","22","13.04","13.04","-30.71","1281","48","221","3.75","3.75","-802.62",
"Harney, T P","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","4","0","1","0","25","-4","195","10","37","5.13","18.97","-112.79","18","7","132","8","22","6.06","16.67","-62.29","10","2","5","20","20","-2.12","94","4","20","4.26","4.26","-60.17",
"Hart, Jason","2","0","1","0","50","-2","12","1","3","8.33","25","3","26","2","6","7.69","23.08","-8.37","46","4","13","8.7","28.26","-20.99","1911","217","624","11.36","32.65","-482.32","2","5","973","98","300","10.07","30.83","-303.57","289","82","168","28.37","28.37","-43.39","1406","154","454","10.95","10.95","-340.59",
"Harvey, A","0","0","0","0","0","0","0","0","0","0","0","0","6","0","3","0","50","-6","12","3","6","25","50","4.38","251","29","85","11.55","33.86","-65.76","9","7","175","19","56","10.86","32","-42.94","26","11","17","42.31","42.31","5.03","112","11","35","9.82","9.82","-29.52",
"Harvey, Mr B W","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","6","1","4","16.67","66.67","-3.12","529","52","150","9.83","28.36","-132.35","9","4","233","17","39","7.3","16.74","-147.82","63","15","34","23.81","23.81","-25.31","285","25","75","8.77","8.77","-75.54",
"Havlin, Robert","1","0","0","0","0","-1","5","1","2","20","40","-2.25","9","1","3","11.11","33.33","-6.25","14","4","6","28.57","42.86","-0.62","1207","187","453","15.49","37.53","-253.41","2","2","603","83","216","13.76","35.82","-145.71","193","78","129","40.41","40.41","-1.89","706","107","260","15.16","15.16","-110.99",
"Hayes, Brian","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","546","42","133","7.69","24.36","-151.27","18","6","254","21","62","8.27","24.41","16.14","44","14","24","31.82","31.82","-8.16","249","15","63","6.02","6.02","-87.59",
"Haynes, Joey","0","0","0","0","0","0","4","1","2","25","50","6","10","1","4","10","40","0","17","1","6","5.88","35.29","-7","549","38","114","6.92","20.77","-227.4","3","1","281","20","63","7.12","22.42","-74.49","26","8","16","30.77","30.77","-1.48","394","34","96","8.63","8.63","-94.73",
"Hitchcott, Sam","0","0","0","0","0","0","2","0","1","0","50","-2","4","0","1","0","25","-4","12","1","3","8.33","25","11","165","7","33","4.24","20","-104.37","8","7","78","3","13","3.85","16.67","-42.37","5","1","3","20","20","-2.37","97","3","18","3.09","3.09","-59",
"Hogan, C M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","3","8","4.92","13.11","-6.5","273","28","47","2","6","4.26","12.77","-26.5","5","0","1","0","0","-5","53","3","8","5.66","5.66","1.5",
"Hogan, D E","1","0","0","0","0","-1","2","0","0","0","0","-2","9","1","2","11.11","22.22","0","20","2","4","10","20","-3","819","82","241","10.01","29.43","-0.76","6","6","460","49","135","10.65","29.35","-21.06","64","19","38","29.69","29.69","-3.83","576","65","183","11.28","11.28","8.3",
"Hornby, Rob","4","1","2","25","50","-2","9","2","4","22.22","44.44","8","16","4","8","25","50","6.5","31","7","13","22.58","41.94","14.5","1308","127","348","9.71","26.61","-319.59","1","4","639","60","162","9.39","25.35","-196.79","137","33","79","24.09","24.09","-48.96","796","80","214","10.05","10.05","-124.31",
"Hutchinson, Callum","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","16","3","3","18.75","18.75","3","536","52","130","9.7","24.25","-130.35","8","6","322","28","77","8.7","23.91","-93.47","33","9","17","27.27","27.27","-0.19","429","46","110","10.72","10.72","-93.18",
"Jakes, Tommie","0","0","0","0","0","0","5","1","1","20","20","1.5","5","1","1","20","20","1.5","11","4","4","36.36","36.36","5.49","277","36","77","13","27.8","43.81","3","1","230","31","67","13.48","29.13","26.81","36","9","20","25","25","-7.32","240","32","70","13.33","13.33","14.18",
"Jamin, Pierre-Louis","2","0","0","0","0","-2","3","0","0","0","0","-3","8","0","1","0","12.5","-8","11","0","1","0","9.09","-11","406","49","123","12.07","30.3","-93.15","16","12","211","25","59","11.85","27.96","-32.04","41","15","30","36.59","36.59","-0.48","250","25","78","10","10","-65.46",
"Jary, Alex","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","10","1","4","10","40","-5.67","363","27","83","7.44","22.87","-151.64","8","3","216","17","46","7.87","21.3","-76.22","20","4","10","20","20","-8.05","312","24","74","7.69","7.69","-116.17",
"Jones, Ethan","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","9","0","0","0","0","-9","219","22","67","10.05","30.59","-97.85","26","18","202","21","61","10.4","30.2","-89.35","21","8","15","38.1","38.1","0.49","192","19","60","9.9","9.9","-82.05",
"Kavanagh, Ryan","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","1","0","50","-2","5","0","3","0","60","-5","76","5","18","6.58","23.68","-45.73","21","8","57","4","15","7.02","26.32","-32.23","3","1","2","33.33","33.33","-1.56","68","5","17","7.35","7.35","-37.73",
"Keane, C T","0","0","0","0","0","0","9","1","6","11.11","66.67","-4.5","19","1","7","5.26","36.84","-14.5","37","2","12","5.41","32.43","-29","1613","225","580","13.95","35.96","-355.21","3","8","798","119","295","14.91","36.97","-158.17","337","98","192","29.08","29.08","-59.33","823","101","270","12.27","12.27","-143.98",
"Kearney, J","0","0","0","0","0","0","1","0","1","0","100","-1","6","0","2","0","33.33","-6","10","0","2","0","20","-10","530","34","119","6.42","22.45","-64.27","48","32","253","13","58","5.14","22.92","-40.7","35","8","25","22.86","22.86","-11.27","384","24","93","6.25","6.25","-68.7",
"Keeley, Aidan","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","9","1","2","11.11","22.22","12","642","70","188","10.9","29.28","-116.96","14","8","296","40","95","13.51","32.09","-56.75","46","19","30","41.3","41.3","4.88","538","60","166","11.15","11.15","-118.9",
"Keenan, Darragh","1","0","0","0","0","-1","3","0","0","0","0","-3","9","0","1","0","11.11","-9","25","3","6","12","24","0.25","905","67","184","7.4","20.33","-239.61","10","14","412","32","92","7.77","22.33","-173.61","48","17","26","35.42","35.42","0.43","601","49","140","8.15","8.15","-109.7",
"Keniry, L P","0","0","0","0","0","0","2","1","1","50","50","2.33","9","1","2","11.11","22.22","-4.67","17","2","7","11.76","41.18","-4.67","567","39","108","6.88","19.05","-150.33","3","2","343","24","67","7","19.53","-158.93","18","6","8","33.33","33.33","-5.24","390","27","83","6.92","6.92","-122.34",
"Kennedy, J W","0","0","0","0","0","0","0","0","0","0","0","0","4","1","2","25","50","-2.17","9","2","5","22.22","55.56","-2.67","853","183","390","21.45","45.72","-143.75","4","3","575","121","260","21.04","45.22","-103.47","211","100","153","47.39","47.39","3.12","284","35","97","12.32","12.32","-92.24",
"King, D","0","0","0","0","0","0","1","1","1","100","100","2.5","7","1","2","14.29","28.57","-3.5","12","2","4","16.67","33.33","1.5","640","54","177","8.44","27.66","-177.23","3","1","318","20","86","6.29","27.04","-166.85","52","17","35","32.69","32.69","5.94","415","38","120","9.16","9.16","-69.76",
"Kingscote, Richard","2","1","1","50","50","9","3","1","2","33.33","66.67","8","9","1","2","11.11","22.22","2","24","2","6","8.33","25","-6.5","1223","134","416","10.96","34.01","-449.96","1","1","591","56","190","9.48","32.15","-245.89","196","56","117","28.57","28.57","-49.49","739","80","243","10.83","10.83","-246.61",
"Kirrane, Sean","0","0","0","0","0","0","3","0","0","0","0","-3","3","0","0","0","0","-3","16","2","5","12.5","31.25","-5","590","63","167","10.68","28.31","-25.76","10","4","300","31","84","10.33","28","-11.12","43","11","23","25.58","25.58","-4.01","488","59","152","12.09","12.09","37.04",
"Leavy, Mr Joe","3","0","1","0","33.33","-3","6","1","3","16.67","50","-2.5","15","3","8","20","53.33","8","36","8","16","22.22","44.44","17.46","449","54","158","12.03","35.19","5.38","3","6","362","48","133","13.26","36.74","-6.62","40","13","24","32.5","32.5","1.09","387","44","139","11.37","11.37","-3.41",
"Lee, Clifford","0","0","0","0","0","0","0","0","0","0","0","0","9","2","3","22.22","33.33","7.5","25","4","7","16","28","5.5","1332","175","444","13.14","33.33","-335.04","4","1","674","92","225","13.65","33.38","-163.95","196","66","115","33.67","33.67","-14.32","817","102","238","12.48","12.48","-134.12",
"Levey, S M","4","0","1","0","25","-4","4","0","1","0","25","-4","12","1","4","8.33","33.33","-7.5","29","3","11","10.34","37.93","-18.37","943","98","302","10.39","32.03","-154.88","7","10","432","39","131","9.03","30.32","-100.76","85","21","48","24.71","24.71","-22.33","511","50","173","9.78","9.78","-114.51",
"Loughnane, Mr Billy","4","0","0","0","0","-4","11","0","1","0","9.09","-11","25","2","7","8","28","-17.42","56","3","18","5.36","32.14","-42.42","1816","252","621","13.88","34.2","-234.32","6","18","1188","155","401","13.05","33.75","-110.25","300","95","169","31.67","31.67","-25.85","1378","191","474","13.86","13.86","-174.16",
"Maggs, Mr Charlie","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","3","0","0","0","0","-3","91","9","25","9.89","27.47","-17.25","23","7","70","7","16","10","22.86","-7.75","10","0","3","0","0","-10","83","9","22","10.84","10.84","-9.25",
"Maguire, Mr F","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","187","14","43","7.49","22.99","-95.39","20","5","112","10","26","8.93","23.21","-45.81","10","3","8","30","30","-3.85","21","0","2","0","0","-21",
"Mangan, Gina","1","1","1","100","100","3.33","1","1","1","100","100","3.33","4","1","1","25","25","0.33","15","1","2","6.67","13.33","-10.67","539","56","141","10.39","26.16","-94.94","1","1","320","37","91","11.56","28.44","-42.28","51","17","33","33.33","33.33","8.06","417","48","122","11.51","11.51","-33.94",
