Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","43","7","10","16.28","23.26","-4","1264","125","377","9.89","29.83","-374.85","3","11","686","64","196","9.33","28.57","-223.86","164","51","96","31.1","31.1","4.2","979","107","315","10.93","10.93","-208.46",
"Barron, Mr R W","4","1","1","25","25","2.5","119","8","33","6.72","27.73","-36.5","1","1","63","7","21","11.11","33.33","-6.5","7","1","4","14.29","14.29","-2.5","18","3","8","16.67","16.67","9.5",
"Barry, Mr J C","5","0","2","0","40","-5","163","8","32","4.91","19.63","-37.17","142","29","67","3","15","4.48","22.39","-33","3","1","1","33.33","33.33","1.33","33","1","2","3.03","3.03","-28.67",
"Bass, George","6","0","0","0","0","-6","382","34","100","8.9","26.18","-71.4","57","36","170","11","46","6.47","27.06","-100.54","24","9","13","37.5","37.5","3.27","287","30","84","10.45","10.45","-42.9",
"Beasley, Connor","42","4","15","9.52","35.71","-18.17","1461","168","499","11.5","34.15","-232.97","4","14","725","78","243","10.76","33.52","-153.12","206","50","120","24.27","24.27","-51.65","1057","123","370","11.64","11.64","-110.85",
"Bennett, Miss N","1","0","0","0","0","-1","43","6","13","13.95","30.23","39.5","183","20","26","4","7","15.38","26.92","19","3","0","1","0","0","-3","36","6","11","16.67","16.67","46.5",
"Bird, Sean","2","0","0","0","0","-2","119","3","8","2.52","6.72","-35","92","27","72","2","6","2.78","8.33","-17","2","0","0","0","0","-2","79","2","5","2.53","2.53","-21",
"Birkett, Mr R","0","0","0","0","0","0","39","7","18","17.95","46.15","0.5","241","11","17","3","9","17.65","52.94","1","4","1","1","25","25","0","39","7","18","17.95","17.95","0.5",
"Bishop, Charles","21","3","8","14.29","38.1","-6.4","710","71","196","10","27.61","-192.91","2","4","403","40","119","9.93","29.53","-137.21","70","24","43","34.29","34.29","-11.53","418","35","102","8.37","8.37","-111.6",
"Blackmore, Rachael","24","4","7","16.67","29.17","0.17","863","126","321","14.6","37.2","-255.85","1","3","445","63","170","14.16","38.2","-118.03","195","64","123","32.82","32.82","-46.64","344","25","94","7.27","7.27","-128.21",
