Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","41","3","9","7.32","21.95","-23.92","1291","146","413","11.31","31.99","-114.89","5","15","692","74","213","10.69","30.78","-97.22","187","61","114","32.62","32.62","4.07","979","128","332","13.07","13.07","-110.32",
"Armson, Philip","8","0","1","0","12.5","-8","471","38","117","8.07","24.84","-126.17","24","15","275","24","70","8.73","25.45","-5.8","43","7","24","16.28","16.28","-20.21","405","36","109","8.89","8.89","-190.5",
"Atzeni, Andrea","30","2","7","6.67","23.33","-20.17","860","143","325","16.63","37.79","-105.22","13","25","444","86","173","19.37","38.96","25.35","173","58","103","33.53","33.53","-13.42","470","78","167","16.6","16.6","-36.34",
"Bannister, Harry A A","19","2","8","10.53","42.11","13","514","67","177","13.04","34.44","-81.25","7","11","168","19","58","11.31","34.52","-29.16","92","26","53","28.26","28.26","-23.17","323","47","118","14.55","14.55","2.55",
"Barron, Mr R W","4","0","0","0","0","-4","96","4","25","4.17","26.04","-44","20","8","59","3","18","5.08","30.51","-33","5","0","3","0","0","-5","14","1","5","7.14","7.14","-6",
"Beasley, Connor","47","9","20","19.15","42.55","0.08","1421","174","481","12.24","33.85","-139.64","2","4","755","81","251","10.73","33.25","-155.76","209","58","119","27.75","27.75","-17.95","1013","129","354","12.73","12.73","-40.03",
"Bellamy, Tom","20","4","6","20","30","-4.67","849","96","267","11.31","31.45","-276.38","1","2","450","48","137","10.67","30.44","-143.03","83","34","50","40.96","40.96","5.58","514","59","162","11.48","11.48","-175.19",
"Bennett, Charlie","19","0","1","0","5.26","-19","653","26","112","3.98","17.15","-387.79","26","29","313","13","55","4.15","17.57","-223.62","22","3","10","13.64","13.64","-10.5","475","24","99","5.05","5.05","-219.79",
"Best, J A","4","0","1","0","25","-4","700","46","137","6.57","19.57","-251.28","28","13","275","11","41","4","14.91","-150.87","37","14","18","37.84","37.84","6.06","441","37","108","8.39","8.39","-90.18",
"Bewley, Jonathon","9","2","4","22.22","44.44","7.5","149","19","48","12.75","32.21","-39.46","5","4","74","13","25","17.57","33.78","-4.46","13","5","6","38.46","38.46","2.04","119","18","43","15.13","15.13","-13.96",
