Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, Mr D","1","0","0","0","0","-1","67","6","21","8.96","31.34","-12.87","340","24","28","1","7","3.57","25","-24.25","5","2","4","40","40","0.88","9","0","2","0","0","-9",
"Anderson, Joe","2","2","2","100","100","10.83","136","13","36","9.56","26.47","-64.92","1","1","56","6","16","10.71","28.57","-26.29","11","3","7","27.27","27.27","-3.5","114","13","33","11.4","11.4","-42.92",
"Anderson, Mr A","9","1","1","11.11","11.11","6","241","11","35","4.56","14.52","-153.5","13","9","104","7","15","6.73","14.42","-43.5","4","2","3","50","50","2","176","9","29","5.11","5.11","-101",
"Andrews, Mr D I J","1","0","0","0","0","-1","38","5","11","13.16","28.95","7.5","22","3","18","2","4","11.11","22.22","-9.5","1","0","0","0","0","-1","5","0","1","0","0","-5",
"Bannister, Harry A A","10","1","4","10","40","-6.25","504","66","165","13.1","32.74","-75.25","5","3","167","23","56","13.77","33.53","-34.04","84","25","49","29.76","29.76","-16.67","313","47","109","15.02","15.02","11.55",
"Barfoot-Saunt, Mr G","2","0","0","0","0","-2","27","0","0","0","0","-27","6157","158","16","0","0","0","0","-16","0","0","0","0","0","0","1","0","0","0","0","-1",
"Barlow, Patrick","1","0","0","0","0","-1","39","1","6","2.56","15.38","-20","111","10","23","1","4","4.35","17.39","-4","2","0","0","0","0","-2","25","1","5","4","4","-6",
"Bass, David","19","3","4","15.79","21.05","5.5","500","64","160","12.8","32","-124.34","1","1","220","28","67","12.73","30.45","-45.38","80","19","48","23.75","23.75","-33.15","280","33","86","11.79","11.79","-57.04",
"Bastyan, Mitchell S","8","0","0","0","0","-8","379","47","123","12.4","32.45","-139.42","32","24","153","18","51","11.76","33.33","-79.05","52","19","35","36.54","36.54","-5.58","242","26","82","10.74","10.74","-111.43",
"Bellamy, Tom","25","3","5","12","20","3.75","849","97","270","11.43","31.8","-229.13","1","4","421","45","132","10.69","31.35","-116.2","88","35","53","39.77","39.77","6.16","514","61","165","11.87","11.87","-132.06",
