Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Abbott, Benjamin","0","0","0","0","0","0","7","0","0","0","0","-7","9999","9999","5","0","0","0","0","-5","0","0","0","0","0","0","3","0","0","0","0","-3",
"Armson, Philip","7","1","2","14.29","28.57","-1.5","440","39","117","8.86","26.59","-93.84","10","7","141","9","28","6.38","19.86","-69.42","46","6","25","13.04","13.04","-26.96","374","37","109","9.89","9.89","-158.17",
"Atkins, Mr Harry","10","1","4","10","40","31","61","4","14","6.56","22.95","2.38","13","10","58","3","12","5.17","20.69","-5.62","5","1","3","20","20","-2.12","51","4","11","7.84","7.84","12.38",
"Austin, Edward","7","1","3","14.29","42.86","1","158","14","30","8.86","18.99","-38.47","5","2","78","4","13","5.13","16.67","-39.97","12","7","9","58.33","58.33","8.53","119","12","26","10.08","10.08","-20.97",
"Bannister, Harry A A","16","0","4","0","25","-16","465","53","149","11.4","32.04","-135.09","16","22","283","25","86","8.83","30.39","-106.48","81","21","40","25.93","25.93","-28","327","41","109","12.54","12.54","-84.34",
"Bass, David","16","0","3","0","18.75","-16","461","65","150","14.1","32.54","-79.42","17","21","233","33","75","14.16","32.19","-33.42","79","21","41","26.58","26.58","-30.65","258","35","81","13.57","13.57","-22.11",
"Best, J A","20","2","3","10","15","-6.75","646","31","117","4.8","18.11","-307.24","4","4","367","19","76","5.18","20.71","-153.2","30","10","15","33.33","33.33","3.43","422","27","101","6.4","6.4","-120.49",
"Bewley, Callum","10","0","2","0","20","-10","273","15","49","5.49","17.95","-147.79","37","16","62","6","11","9.68","17.74","2.83","11","3","5","27.27","27.27","-3","152","12","37","7.89","7.89","-50.67",
"Blackmore, Rachael","27","2","9","7.41","33.33","-5","900","129","330","14.33","36.67","-263.79","3","2","439","68","167","15.49","38.04","-129.87","185","60","115","32.43","32.43","-32.16","363","32","103","8.82","8.82","-112.59",
"Boinville, Nico","1","0","1","0","100","-1","547","124","217","22.67","39.67","-38.5","16","7","287","72","125","25.09","43.55","1.08","189","78","110","41.27","41.27","-9.73","273","51","94","18.68","18.68","18.52",
"Bowen, James C","42","7","18","16.67","42.86","-6.87","597","82","216","13.74","36.18","-145.86","4","6","261","36","106","13.79","40.61","-91.5","103","36","69","34.95","34.95","-8.21","346","53","121","15.32","15.32","9.11",
"Bradley, Paddy","12","2","4","16.67","33.33","-5.25","415","36","108","8.67","26.02","-131.96","5","6","310","28","80","9.03","25.81","-92.79","27","5","13","18.52","18.52","-11.12","324","35","97","10.8","10.8","-44.46",
"Brassil, C","0","0","0","0","0","0","191","12","44","6.28","23.04","-87.7","26","4","88","4","16","4.55","18.18","-40.5","9","3","5","33.33","33.33","-1.7","110","5","24","4.55","4.55","-69",
"Brennan, P J","13","3","5","23.08","38.46","-4.68","512","122","227","23.83","44.34","-44.41","1","1","197","42","79","21.32","40.1","-39.95","160","69","101","43.13","43.13","-6.31","248","56","94","22.58","22.58","-29.31",
"Brooke, Henry","28","5","12","17.86","42.86","8.5","589","91","197","15.45","33.45","-85.12","1","1","358","56","117","15.64","32.68","-32.42","88","28","52","31.82","31.82","-7.56","397","70","144","17.63","17.63","-29.83",
"Broughton, Mr T P","4","1","2","25","50","2.5","63","16","29","25.4","46.03","33.79","5","1","42","13","18","30.95","42.86","45.08","14","8","10","57.14","57.14","6.79","40","13","19","32.5","32.5","15.46",
"Buckley, Kieran","10","0","1","0","10","-10","470","34","118","7.23","25.11","-243.96","43","30","237","11","48","4.64","20.25","-178.39","45","12","27","26.67","26.67","-9.96","276","22","75","7.97","7.97","-106.74",
"Burke, Jonathan","27","3","13","11.11","48.15","-9.67","722","103","269","14.27","37.26","-219","3","3","314","45","128","14.33","40.76","-114.79","114","46","80","40.35","40.35","1.12","423","53","140","12.53","12.53","-134.32",
"Cannon, Tom J","21","4","6","19.05","28.57","0.88","790","136","265","17.22","33.54","-137.14","1","4","393","55","117","13.99","29.77","-131.31","119","62","76","52.1","52.1","38.61","454","72","141","15.86","15.86","-87.45",
"Carson, William","20","2","3","10","15","-6.25","845","54","171","6.39","20.24","-304.92","5","9","473","32","97","6.77","20.51","-236.42","53","21","33","39.62","39.62","9.33","654","50","151","7.65","7.65","-141.77",
"Chapman, Ross","14","1","3","7.14","21.43","-8.5","332","29","65","8.73","19.58","-77.34","5","6","216","21","44","9.72","20.37","-15.67","26","9","16","34.62","34.62","1.08","228","26","50","11.4","11.4","1.16",
"Clutterbuck, Rhys","13","1","3","7.69","23.08","-4.5","730","69","184","9.45","25.21","-222.75","12","9","330","28","77","8.48","23.33","-97.07","74","20","41","27.03","27.03","-15.33","521","60","152","11.52","11.52","-79.8",
"Cobden, Harry","51","16","26","31.37","50.98","2.31","1094","268","497","24.5","45.43","-93.03","1","4","676","152","304","22.49","44.97","-89.13","357","159","235","44.54","44.54","19.51","619","119","233","19.22","19.22","-77.94",
"Coltherd, Sam W","6","3","3","50","50","13","313","31","69","9.9","22.04","-121","1","1","177","17","38","9.6","21.47","-60.79","27","9","15","33.33","33.33","-5.71","222","24","55","10.81","10.81","-61.08",
"Cox, William","7","0","2","0","28.57","-7","419","23","76","5.49","18.14","-180.29","46","20","220","8","29","3.64","13.18","-132","13","3","6","23.08","23.08","-4.12","315","20","63","6.35","6.35","-90.29",
"Croot, Elle-May","4","1","2","25","50","6","177","12","41","6.78","23.16","-76.75","2","2","109","10","28","9.17","25.69","-24.75","7","1","6","14.29","14.29","-3.25","149","11","33","7.38","7.38","-53.75",
"Crouch, Hector","5","2","3","40","60","2","908","135","300","14.87","33.04","-148.44","7","2","527","84","181","15.94","34.35","-69.59","170","49","93","28.82","28.82","-39.02","528","82","175","15.53","15.53","-16.67",
