Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Abbott, Benjamin","0","0","0","0","0","0","6","0","0","0","0","-6","9999","9999","4","0","0","0","0","-4","0","0","0","0","0","0","3","0","0","0","0","-3",
"Allan, David","11","1","3","9.09","27.27","-6","1343","136","401","10.13","29.86","-351.44","3","1","663","63","192","9.5","28.96","-236.02","175","52","100","29.71","29.71","-4.39","1040","113","332","10.87","10.87","-238.63",
"Armson, Philip","2","0","0","0","0","-2","447","38","116","8.5","25.95","-106.34","63","14","147","9","27","6.12","18.37","-72.92","47","6","26","12.77","12.77","-27.96","381","36","108","9.45","9.45","-170.67",
"Bannister, Harry A A","18","0","1","0","5.56","-18","465","56","151","12.04","32.47","-81.26","18","21","273","24","82","8.79","30.04","-102.48","85","21","42","24.71","24.71","-32","325","42","109","12.92","12.92","-43.01",
"Barlow, Patrick","2","0","0","0","0","-2","53","4","13","7.55","24.53","-5.67","65","5","27","3","7","11.11","25.93","1.33","3","0","1","0","0","-3","37","4","10","10.81","10.81","10.33",
"Bass, David","10","1","2","10","20","-1.5","453","67","151","14.79","33.33","-55.92","1","2","227","33","73","14.54","32.16","-27.42","78","21","42","26.92","26.92","-29.65","250","36","81","14.4","14.4","-9.61",
"Bellamy, Tom","16","1","4","6.25","25","-9.5","852","96","265","11.27","31.1","-284.42","7","5","446","50","134","11.21","30.04","-149.23","90","33","51","36.67","36.67","-13.13","517","57","159","11.03","11.03","-202.74",
"Best, J A","9","1","4","11.11","44.44","0.5","644","30","119","4.66","18.48","-313.99","9","3","361","18","75","4.99","20.78","-149.45","31","10","15","32.26","32.26","4.68","420","27","103","6.43","6.43","-116.24",
"Boinville, Nico","4","0","1","0","25","-4","554","126","220","22.74","39.71","-42.93","26","7","296","73","128","24.66","43.24","-0.58","189","81","111","42.86","42.86","-4.78","275","51","94","18.55","18.55","16.52",
"Bowen, James C","16","5","10","31.25","62.5","-3.57","575","81","209","14.09","36.35","-122.78","9","5","246","30","97","12.2","39.43","-112.63","97","35","66","36.08","36.08","-5.33","342","52","122","15.2","15.2","8.11",
