Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Armson, Philip","3","0","0","0","0","-3","477","38","118","7.97","24.74","-136.17","51","21","226","13","38","5.75","16.81","-8.92","46","7","25","15.22","15.22","-23.21","409","36","110","8.8","8.8","-198.5",
"Atzeni, Andrea","20","1","7","5","35","-14.5","848","140","324","16.51","38.21","-69.3","1","1","459","66","163","14.38","35.51","-36.56","169","56","101","33.14","33.14","-14","469","76","167","16.2","16.2","-22.92",
"Bass, David","2","0","1","0","50","-2","481","68","164","14.14","34.1","-78.25","45","7","230","36","78","15.65","33.91","-11.94","74","21","42","28.38","28.38","-24.6","266","33","85","12.41","12.41","-32.86",
"Beasley, Connor","34","2","9","5.88","26.47","-26.5","1439","171","490","11.88","34.05","-150.29","3","6","733","79","245","10.78","33.42","-145.06","202","54","118","26.73","26.73","-30.93","1035","125","360","12.08","12.08","-58.68",
"Bellamy, Tom","7","2","2","28.57","28.57","-2.12","859","98","268","11.41","31.2","-283.59","2","2","453","46","131","10.15","28.92","-155.37","84","35","51","41.67","41.67","5.96","525","61","166","11.62","11.62","-183.4",
"Best, J A","9","0","2","0","22.22","-9","688","37","123","5.38","17.88","-356.56","89","68","316","11","49","3.48","15.51","-191.87","35","11","15","31.43","31.43","2.03","430","32","101","7.44","7.44","-131.21",
"Bowen, S D","7","1","4","14.29","57.14","-0.5","306","19","68","6.21","22.22","-79","4","4","191","14","44","7.33","23.04","-38","18","3","8","16.67","16.67","-10","245","15","52","6.12","6.12","-60",
"Bowen, Sean P","21","10","13","47.62","61.9","20.76","1248","251","474","20.11","37.98","74.03","2","1","701","136","260","19.4","37.09","107.03","306","131","194","42.81","42.81","4.58","802","146","285","18.2","18.2","-26.14",
"Bradley, Paddy","12","2","5","16.67","41.67","9.33","233","21","65","9.01","27.9","-54.84","5","3","217","21","60","9.68","27.65","-38.84","16","1","7","6.25","6.25","-12.5","179","20","57","11.17","11.17","-4.34",
"Brookes, Aiden","13","0","2","0","15.38","-13","318","34","73","10.69","22.96","16.96","25","21","208","20","46","9.62","22.12","-0.29","25","10","15","40","40","7.96","276","34","68","12.32","12.32","58.96",
"Bryan, Joshua","13","1","3","7.69","23.08","-5.5","356","37","100","10.39","28.09","-61.27","3","1","196","20","55","10.2","28.06","-65.25","27","10","21","37.04","37.04","3.23","220","25","67","11.36","11.36","-17.37",
"Burns, Harry","9","2","3","22.22","33.33","2.75","391","47","111","12.02","28.39","-121.63","1","1","199","26","64","13.07","32.16","-50.18","38","10","21","26.32","26.32","-8.71","311","36","89","11.58","11.58","-82.62",
"Cannon, Tom J","3","0","1","0","33.33","-3","827","143","289","17.29","34.95","-125.11","31","12","391","59","119","15.09","30.43","-48.21","140","66","92","47.14","47.14","22.06","459","72","134","15.69","15.69","-71.22",
"Carberry, L J","0","0","0","0","0","0","18","0","1","0","5.56","-18","9999","9999","8","0","1","0","12.5","-8","0","0","0","0","0","0","5","0","1","0","0","-5",
"Carroll, G F","42","6","17","14.29","40.48","-17.56","987","101","256","10.23","25.94","-212.26","3","10","493","61","131","12.37","26.57","-56.18","97","33","61","34.02","34.02","20.86","522","59","145","11.3","11.3","-44.38",
"Carver, Bryan","3","1","3","33.33","100","0.25","241","33","71","13.69","29.46","-6.89","14","3","169","24","48","14.2","28.4","-17.89","28","12","19","42.86","42.86","3.15","174","25","54","14.37","14.37","27.69",
"Catton, Luke","9","0","1","0","11.11","-9","222","24","52","10.81","23.42","-30.41","17","10","128","13","28","10.16","21.88","-39.92","17","4","9","23.53","23.53","-6.41","196","23","46","11.73","11.73","-55.41",
"Chalkley, Lewis","3","1","2","33.33","66.67","5.5","7","1","3","14.29","42.86","1.5","12","3","7","1","3","14.29","42.86","1.5","0","0","0","0","0","0","7","1","3","14.29","14.29","1.5",
"Chaybyn, Mr M","0","0","0","0","0","0","6","0","0","0","0","-6","9999","9999","2","0","0","0","0","-2","0","0","0","0","0","0","1","0","0","0","0","-1",
"Cherchi, Stefano","7","1","1","14.29","14.29","-4.25","574","47","157","8.19","27.35","-230.35","10","3","301","19","68","6.31","22.59","-134.95","49","19","32","38.78","38.78","3.32","399","36","109","9.02","9.02","-154.65",
"Cleary, Jack","7","0","2","0","28.57","-7","187","11","29","5.88","15.51","-63.92","130","45","115","6","19","5.22","16.52","-75.92","8","3","5","37.5","37.5","2.58","137","11","25","8.03","8.03","-13.92",
"Cleary, R P","24","1","5","4.17","20.83","-19.5","796","30","128","3.77","16.08","-458","10","13","411","17","73","4.14","17.76","-233","24","5","11","20.83","20.83","-4","450","22","79","4.89","4.89","-175.75",
"Cobden, Harry","13","3","8","23.08","61.54","1.92","957","233","423","24.35","44.2","-87.43","8","5","525","134","246","25.52","46.86","-31.71","295","138","187","46.78","46.78","9.9","539","101","205","18.74","18.74","-59.95",
