Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","43","1","8","2.33","18.6","-36.5","1279","132","391","10.32","30.57","-362.6","6","13","684","62","199","9.06","29.09","-181.23","173","57","104","32.95","32.95","9.7","981","114","323","11.62","11.62","-182.46",
"Beasley, Connor","42","5","12","11.9","28.57","-12.88","1453","171","492","11.77","33.86","-201.3","2","4","740","82","248","11.08","33.51","-140.2","206","51","119","24.76","24.76","-49.65","1043","125","361","11.98","11.98","-79.35",
"Bowen, Miss S L","0","0","0","0","0","0","51","2","12","3.92","23.53","-35","29","1","21","1","5","4.76","23.81","-14.5","4","0","2","0","0","-4","51","2","12","3.92","3.92","-35",
"Bowen, S D","17","3","4","17.65","23.53","31.33","359","25","83","6.96","23.12","-65.79","5","9","227","20","54","8.81","23.79","-7.79","23","6","13","26.09","26.09","-4.79","292","19","65","6.51","6.51","-50.79",
"Bradnam, Joe","2","0","1","0","50","-2","64","2","12","3.13","18.75","-48.25","149","16","38","2","8","5.26","21.05","-22.25","4","1","1","25","25","-0.25","52","2","11","3.85","3.85","-36.25",
"Brookes, Aiden","10","0","0","0","0","-10","340","34","74","10","21.76","-12.79","15","12","207","14","38","6.76","18.36","-38.92","23","9","14","39.13","39.13","6.46","295","33","68","11.19","11.19","26.21",
"Brotherton, Miss S","1","0","0","0","0","-1","76","7","21","9.21","27.63","-45.99","55","11","36","4","8","11.11","22.22","-21.37","17","4","9","23.53","23.53","-6.49","76","7","21","9.21","9.21","-45.99",
"Bryan, Joshua","14","1","3","7.14","21.43","-10.75","358","36","96","10.06","26.82","-55.27","8","9","198","20","51","10.1","25.76","-54","23","8","16","34.78","34.78","1.48","220","22","64","10","10","-31.87",
"Buick, William","50","15","22","30","44","28.78","1568","374","716","23.85","45.66","-111.55","1","1","747","177","340","23.69","45.52","-15.77","562","225","355","40.04","40.04","-19.21","834","180","350","21.58","21.58","-67.44",
"Burns, Harry","14","1","4","7.14","28.57","-12.09","389","46","107","11.83","27.51","-126.22","2","4","204","24","64","11.76","31.37","-66.02","37","10","19","27.03","27.03","-9.8","304","35","85","11.51","11.51","-82.21",
