Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Buick, William","3","0","1","0","33.33","-3","8","1","2","12.5","25","-5","20","3","7","15","35","-4","27","4","11","14.81","40.74","-4.5","1314","301","572","22.91","43.53","-119.66","2","5","558","129","234","23.12","41.94","-85.45","467","179","281","38.33","38.33","-23.91","656","140","259","21.34","21.34","28.78",
"Burns, Harry","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","0","0","0","-4","4","0","0","0","0","-4","303","24","74","7.92","24.42","-148.27","28","7","96","3","12","3.13","12.5","-60.5","17","5","10","29.41","29.41","-2.1","222","17","60","7.66","7.66","-114.01",
"Bustin, Mr A D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","1","1","5.88","5.88","24","270","11","16","1","1","6.25","6.25","25","0","0","0","0","0","0","8","1","1","12.5","12.5","33",
"Caffrey, Adam","0","0","0","0","0","0","4","0","1","0","25","-4","12","1","3","8.33","25","-6","23","2","4","8.7","17.39","2","653","68","181","10.41","27.72","-94.22","4","6","343","37","98","10.79","28.57","-54.38","70","19","42","27.14","27.14","7.79","540","59","154","10.93","10.93","-34.3",
"Callan, N","0","0","0","0","0","0","2","0","2","0","100","-2","11","2","4","18.18","36.36","5.5","22","3","9","13.64","40.91","-2.5","929","117","302","12.59","32.51","-92.91","6","5","424","40","129","9.43","30.42","-151.85","131","41","85","31.3","31.3","-20.25","602","77","200","12.79","12.79","-32.36",
"Cameron, Tyrese","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","46","6","15","13.04","32.61","4.96","22","4","10","2","3","20","30","3.88","5","2","4","40","40","2.21","46","6","15","13.04","13.04","4.96",
"Carmichael, Oliver","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","16","2","3","12.5","18.75","22.5","29","4","16","2","3","12.5","18.75","22.5","0","0","0","0","0","0","16","2","3","12.5","12.5","22.5",
"Carroll, G F","0","0","0","0","0","0","6","2","3","33.33","50","7.25","13","2","5","15.38","38.46","0.25","26","2","11","7.69","42.31","-12.75","1033","96","267","9.29","25.85","-260.13","3","4","497","36","128","7.24","25.75","-142.32","95","27","57","28.42","28.42","-4.17","523","47","144","8.99","8.99","-157.18",
"Carson, William","3","0","0","0","0","-3","7","1","2","14.29","28.57","-2.5","15","1","3","6.67","20","-10.5","25","2","7","8","28","-14","909","56","188","6.16","20.68","-451.92","2","4","459","36","116","7.84","25.27","-170.45","53","17","34","32.08","32.08","-0.92","719","51","167","7.09","7.09","-302.47",
"Carver, William","1","0","1","0","100","-1","2","1","2","50","100","1.75","6","2","3","33.33","50","8.75","6","2","3","33.33","50","8.75","277","23","62","8.3","22.38","-116","2","2","151","12","34","7.95","22.52","-69.5","21","3","9","14.29","14.29","-9.5","187","16","41","8.56","8.56","-75.25",
"Cleary, Jack","0","0","0","0","0","0","4","0","0","0","0","-4","9","0","0","0","0","-9","19","3","4","15.79","21.05","24.75","279","16","57","5.73","20.43","-121.29","11","12","166","11","38","6.63","22.89","-41.87","17","5","9","29.41","29.41","1.46","178","10","32","5.62","5.62","-66.42",
"Clutterbuck, Rhys","3","0","0","0","0","-3","8","0","0","0","0","-8","21","1","1","4.76","4.76","-4","34","1","4","2.94","11.76","-17","746","66","175","8.85","23.46","-232.14","4","9","413","38","94","9.2","22.76","-141.17","58","18","36","31.03","31.03","-7.14","523","54","138","10.33","10.33","-94.62",
"Coakley, Ross","2","0","0","0","0","-2","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","17","2","7","11.76","41.18","-7.17","715","86","222","12.03","31.05","-162.73","10","10","370","41","109","11.08","29.46","-68.94","78","26","45","33.33","33.33","-5.78","426","53","134","12.44","12.44","-80.08",
"Coen, Ben M","0","0","0","0","0","0","9","2","5","22.22","55.56","-1.75","20","2","9","10","45","-12.75","41","4","13","9.76","31.71","-12.75","1183","109","306","9.21","25.87","-449.71","2","1","599","50","163","8.35","27.21","-203.4","108","30","65","27.78","27.78","-11.87","598","52","145","8.7","8.7","-275.93",
"Cole, Morgan","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","6","0","0","0","0","-6","295","23","73","7.8","24.75","-177.66","23","14","195","14","49","7.18","25.13","-118.87","21","6","8","28.57","28.57","-4.24","245","22","69","8.98","8.98","-132.16",
"Colgan, R C","0","0","0","0","0","0","5","1","1","20","20","8","9","1","1","11.11","11.11","4","22","1","2","4.55","9.09","-9","672","34","105","5.06","15.63","-77.71","3","4","311","15","50","4.82","16.08","115.75","19","6","9","31.58","31.58","-0.04","356","17","63","4.78","4.78","-123",
"Cosgrave, Pat","1","0","0","0","0","-1","4","0","1","0","25","-4","9","0","2","0","22.22","-9","19","0","3","0","15.79","-19","431","52","130","12.06","30.16","-123.19","19","24","201","24","54","11.94","26.87","-34.97","53","26","37","49.06","49.06","19.9","314","38","100","12.1","12.1","-94.93",
"Costello, Dougie","2","0","0","0","0","-2","4","0","1","0","25","-4","9","0","1","0","11.11","-9","21","3","5","14.29","23.81","-1.17","705","64","169","9.08","23.97","-219.64","11","16","331","25","75","7.55","22.66","-155.9","51","15","33","29.41","29.41","-12.05","535","53","134","9.91","9.91","-110.7",
"Coughlan, Laura","1","0","0","0","0","-1","4","0","0","0","0","-4","6","0","0","0","0","-6","7","0","0","0","0","-7","216","17","46","7.87","21.3","-24.17","40","17","104","6","16","5.77","15.38","-29.5","15","4","8","26.67","26.67","-3.67","178","14","37","7.87","7.87","-17.17",
"Cox, William","1","1","1","100","100","40","3","1","1","33.33","33.33","38","5","1","1","20","20","36","10","1","1","10","10","31","422","14","53","3.32","12.56","-160.5","1","1","247","9","32","3.64","12.96","-18.5","7","0","2","0","0","-7","283","10","41","3.53","3.53","-59.5",
"Croot, Elle-May","1","0","0","0","0","-1","2","0","1","0","50","-2","2","0","1","0","50","-2","3","0","1","0","33.33","-3","207","17","49","8.21","23.67","-60.19","16","4","107","8","18","7.48","16.82","-31.44","10","3","8","30","30","-0.02","170","15","43","8.82","8.82","-51.19",
"Crosse, Nathan","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","1","0","20","-5","15","0","2","0","13.33","-15","801","36","134","4.49","16.73","-153.59","22","28","330","14","60","4.24","18.18","-33.72","26","5","14","19.23","19.23","-7.17","442","22","82","4.98","4.98","-18.5",
"Crowley, Jim","3","0","1","0","33.33","-3","6","0","3","0","50","-6","11","0","4","0","36.36","-11","27","0","7","0","25.93","-27","761","127","264","16.69","34.69","-81.59","19","36","402","53","125","13.18","31.09","-115.77","160","62","102","38.75","38.75","-1.91","400","51","130","12.75","12.75","-54.28",
"Currie, Nicola","1","0","0","0","0","-1","3","0","0","0","0","-3","8","0","0","0","0","-8","11","0","0","0","0","-11","281","14","39","4.98","13.88","-71.59","16","14","100","5","13","5","13","-43","4","2","3","50","50","2.25","195","12","32","6.15","6.15","-0.59",
"Da Silva, Raul","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","5","0","0","0","0","-5","111","7","25","6.31","22.52","-37.22","170","38","68","5","14","7.35","20.59","-39.55","8","1","4","12.5","12.5","-6.38","62","2","10","3.23","3.23","-16.67",
"Dace, Jack","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","8","0","0","0","0","-8","16","1","2","6.25","12.5","-9.5","31","14","16","1","2","6.25","12.5","-9.5","1","0","0","0","0","-1","16","1","2","6.25","6.25","-9.5",
"Daly, Mr Frederick","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","28","2","8","7.14","28.57","-15.27","91","17","25","1","6","4","24","-14","4","1","3","25","25","-2.27","24","2","8","8.33","8.33","-11.27",
"Davies, Harry","1","1","1","100","100","1.5","3","2","2","66.67","66.67","20.5","3","2","2","66.67","66.67","20.5","15","3","3","20","20","11.38","912","102","291","11.18","31.91","-175.54","1","1","549","60","177","10.93","32.24","-84.61","110","34","66","30.91","30.91","-9.5","607","57","178","9.39","9.39","-203.16",
"Dawson, R","3","0","1","0","33.33","-3","11","2","4","18.18","36.36","58.75","15","2","4","13.33","26.67","54.75","29","4","9","13.79","31.03","51.25","559","60","168","10.73","30.05","-34.31","3","9","193","16","52","8.29","26.94","-35.69","80","18","45","22.5","22.5","-27.81","368","40","112","10.87","10.87","-37.85",
"Dobbs, Pat","2","0","0","0","0","-2","4","0","1","0","25","-4","10","0","2","0","20","-10","15","0","5","0","33.33","-15","389","42","129","10.8","33.16","-114.73","45","39","177","21","60","11.86","33.9","-23.55","43","15","26","34.88","34.88","-2.58","184","19","66","10.33","10.33","-40.92",
"Dobie, Georgia","1","0","0","0","0","-1","5","0","0","0","0","-5","8","0","1","0","12.5","-8","13","1","3","7.69","23.08","-8","446","23","81","5.16","18.16","-232.75","8","9","247","15","43","6.07","17.41","-109.5","18","3","8","16.67","16.67","-8.75","343","18","68","5.25","5.25","-173.25",
"Doughty, Jack","3","0","1","0","33.33","-3","6","1","2","16.67","33.33","-4.17","6","1","2","16.67","33.33","-4.17","6","1","2","16.67","33.33","-4.17","260","35","82","13.46","31.54","-44.31","2","5","260","35","82","13.46","31.54","-44.31","42","15","31","35.71","35.71","1.94","223","31","68","13.9","13.9","-28.81",
"Downing, George","1","0","0","0","0","-1","2","0","0","0","0","-2","5","0","0","0","0","-5","9","0","0","0","0","-9","256","22","73","8.59","28.52","-95.49","22","14","127","14","41","11.02","32.28","-40.12","25","5","16","20","20","-9.62","161","16","43","9.94","9.94","-42.92",
"Doyle, Hollie","4","1","2","25","50","4","16","3","6","18.75","37.5","8","26","4","9","15.38","34.62","0.63","41","7","18","17.07","43.9","-6.19","1758","236","562","13.42","31.97","-447.67","1","1","990","126","332","12.73","33.54","-321.19","282","91","161","32.27","32.27","-34.9","1212","158","368","13.04","13.04","-294.72",
"Doyle, James","2","1","1","50","50","-0.27","3","1","2","33.33","66.67","-1.27","16","3","7","18.75","43.75","-8.67","34","6","14","17.65","41.18","-16.11","875","166","367","18.97","41.94","-216.2","1","1","440","81","181","18.41","41.14","-122.96","281","105","183","37.37","37.37","-42.46","387","66","141","17.05","17.05","-70.42",
"Doyle, Mr D","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","1","0","20","-5","167","6","44","3.59","26.35","-120.25","62","25","127","5","34","3.94","26.77","-83.75","6","3","5","50","50","5.25","56","4","20","7.14","7.14","-35.75",
"Easterby, Miss E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","5","13","16.13","41.94","1.5","77","9","19","3","7","15.79","36.84","-4","2","0","1","0","0","-2","31","5","13","16.13","16.13","1.5",
"Eaves, Tom","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","16","1","3","6.25","18.75","-7","33","2","7","6.06","21.21","-14.5","1339","106","326","7.92","24.35","-371.86","5","9","708","58","175","8.19","24.72","-154.49","73","23","47","31.51","31.51","-9.45","959","71","240","7.4","7.4","-330.79",
"Edmunds, Lewis","1","0","1","0","100","-1","10","1","2","10","20","3","14","2","4","14.29","28.57","4.5","23","2","7","8.7","30.43","-4.5","935","105","279","11.23","29.84","-156.68","2","5","521","62","174","11.9","33.4","-139.83","105","35","64","33.33","33.33","8.99","724","95","239","13.12","13.12","-9.92",
"Egan, David","5","3","4","60","80","5","7","3","6","42.86","85.71","3","22","7","15","31.82","68.18","10","43","9","21","20.93","48.84","-1","1568","189","504","12.05","32.14","-339.23","1","3","759","97","243","12.78","32.02","-70.63","166","56","105","33.73","33.73","-5.22","935","107","278","11.44","11.44","-124.47",
"Elliott, Rhys","4","0","0","0","0","-4","7","0","0","0","0","-7","11","0","2","0","18.18","-11","21","0","3","0","14.29","-21","115","11","34","9.57","29.57","-27.42","19","27","113","11","34","9.73","30.09","-25.42","11","3","4","27.27","27.27","0.08","106","10","30","9.43","9.43","-23.42",
"Fahey, Miss A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","20","40","1.5","372","3","2","0","0","0","0","-2","0","0","0","0","0","0","1","0","0","0","0","-1",
"Fahy, J P","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","66.67","-3","4","0","2","0","50","-4","309","41","102","13.27","33.01","-55.17","40","12","101","14","37","13.86","36.63","-17.61","31","13","20","41.94","41.94","6.87","167","18","46","10.78","10.78","-33.93",
"Fallon, Cieren","2","0","0","0","0","-2","5","1","2","20","40","-2.9","14","1","4","7.14","28.57","-11.9","33","4","11","12.12","33.33","-20.15","880","116","273","13.18","31.02","-218.85","2","4","382","59","119","15.45","31.15","-77.59","111","38","61","34.23","34.23","-9.48","542","67","159","12.36","12.36","-138.01",
"Fanning, Joe","2","0","0","0","0","-2","6","2","2","33.33","33.33","4.83","17","3","5","17.65","29.41","-2.92","45","4","14","8.89","31.11","-25.42","970","147","333","15.15","34.33","-45.71","2","4","562","82","194","14.59","34.52","-41.12","145","51","91","35.17","35.17","-1.7","758","111","255","14.64","14.64","-57.62",
"Farragher, Adam J","2","0","0","0","0","-2","5","0","0","0","0","-5","12","0","1","0","8.33","-12","23","1","3","4.35","13.04","-17","842","88","208","10.45","24.7","-229.55","9","13","485","45","111","9.28","22.89","-124.4","84","32","56","38.1","38.1","7.87","585","67","155","11.45","11.45","-133",
"Feilden, Sam","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","6","1","1","16.67","16.67","2","150","12","41","8","27.33","-56.25","14","6","78","5","17","6.41","21.79","-39.75","8","2","6","25","25","-2.25","130","11","37","8.46","8.46","-49.25",
"Fentiman, Duran","2","0","0","0","0","-2","4","0","1","0","25","-4","13","2","3","15.38","23.08","1.5","27","2","7","7.41","25.93","-12.5","628","30","113","4.78","17.99","-254.06","6","8","300","23","68","7.67","22.67","-18.59","24","3","11","12.5","12.5","-17.22","513","28","99","5.46","5.46","-146.59",
"Fisher, Taylor","4","0","1","0","25","-4","6","0","2","0","33.33","-6","11","1","6","9.09","54.55","-3","14","1","6","7.14","42.86","-6","510","62","166","12.16","32.55","-153.9","5","7","174","18","52","10.34","29.89","-72.13","59","22","36","37.29","37.29","10.86","430","49","140","11.4","11.4","-162.62",
"Foley, Shane","0","0","0","0","0","0","12","2","4","16.67","33.33","-4.5","26","2","9","7.69","34.62","-18.5","55","2","16","3.64","29.09","-47.5","1252","137","387","10.94","30.91","-221.64","2","2","675","78","206","11.56","30.52","-98.89","160","32","89","20","20","-69.71","593","56","174","9.44","9.44","-139.27",
"Fraser, Kaiya","1","1","1","100","100","14","5","1","2","20","40","10","11","1","2","9.09","18.18","4","20","2","6","10","30","7","266","33","92","12.41","34.59","-61.53","1","1","137","13","44","9.49","32.12","-51.92","47","12","25","25.53","25.53","-12.61","233","31","84","13.3","13.3","-51.53",
"Garritty, Billy","2","0","0","0","0","-2","4","0","0","0","0","-4","6","1","1","16.67","16.67","-4","17","2","5","11.76","29.41","-6","882","102","263","11.56","29.82","39.9","4","5","445","51","127","11.46","28.54","39.66","87","28","51","32.18","32.18","-6.63","650","74","189","11.38","11.38","-130.85",
"Garritty, Jack","2","0","0","0","0","-2","3","0","0","0","0","-3","6","1","1","16.67","16.67","17","8","1","2","12.5","25","15","436","40","134","9.17","30.73","-148.74","7","6","211","16","64","7.58","30.33","-82.62","49","12","30","24.49","24.49","-8.24","311","33","102","10.61","10.61","-59.12",
"Ghiani, Marco","6","0","1","0","16.67","-6","11","1","2","9.09","18.18","-6","18","2","4","11.11","22.22","-7","28","4","8","14.29","28.57","-5.17","775","97","250","12.52","32.26","-87.65","3","10","541","66","169","12.2","31.24","-205.2","119","41","71","34.45","34.45","1.62","537","75","185","13.97","13.97","-105.28",
"Gordon, Josephine","1","0","0","0","0","-1","3","0","0","0","0","-3","6","0","0","0","0","-6","15","0","0","0","0","-15","525","39","117","7.43","22.29","-167.63","56","23","276","21","60","7.61","21.74","-65.26","30","8","16","26.67","26.67","4.29","433","35","103","8.08","8.08","-98.88",
"Greatrex, Edward","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","6","0","2","0","33.33","-6","126","23","45","18.25","35.71","171.83","16","9","126","23","45","18.25","35.71","171.83","17","6","10","35.29","35.29","0.83","75","17","32","22.67","22.67","165.33",
"Greatrex, Thomas","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","5","0","0","0","0","-5","114","8","22","7.02","19.3","-13.75","75","28","53","1","6","1.89","11.32","-19","5","1","4","20","20","-2.25","72","4","14","5.56","5.56","-50.25",
"Gunn, Molly","1","0","0","0","0","-1","3","0","1","0","33.33","-3","5","1","2","20","40","-3.27","8","2","3","25","37.5","-2.77","164","13","31","7.93","18.9","-2.02","6","4","111","10","23","9.01","20.72","4.98","4","1","1","25","25","-2.27","129","8","23","6.2","6.2","-7.27",
"Halford, Mr J M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","26","5","11","19.23","42.31","69","28","3","20","5","9","25","45","75","1","0","1","0","0","-1","7","3","6","42.86","42.86","21",
"Hampson, Brodie","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","4","0","0","0","0","-4","138","15","39","10.87","28.26","-2.37","17","5","83","9","24","10.84","28.92","21.5","19","4","11","21.05","21.05","-4.62","126","14","37","11.11","11.11","4.13",
"Hardie, Cameron","2","0","0","0","0","-2","7","0","1","0","14.29","-7","11","0","1","0","9.09","-11","38","0","3","0","7.89","-38","1596","58","265","3.63","16.6","-913.88","21","53","795","25","116","3.14","14.59","-413.67","46","6","22","13.04","13.04","-30.71","1272","46","220","3.62","3.62","-807.87",
"Hart, Jason","4","0","1","0","25","-4","8","1","2","12.5","25","-5.12","23","2","10","8.7","43.48","-15.62","54","3","19","5.56","35.19","-41.62","1901","219","626","11.52","32.93","-457.7","2","5","966","100","304","10.35","31.47","-295.75","286","82","168","28.67","28.67","-40.77","1398","155","455","11.09","11.09","-320.22",
"Hassett, M W","0","0","0","0","0","0","3","1","1","33.33","33.33","4.5","12","1","2","8.33","16.67","-4.5","32","5","9","15.63","28.13","10","410","45","125","10.98","30.49","-48.54","2","1","321","40","103","12.46","32.09","4.71","49","12","28","24.49","24.49","-2.87","341","42","109","12.32","12.32","4.71",
"Havlin, Robert","3","2","2","66.67","66.67","5","4","3","3","75","75","6.63","8","4","6","50","75","7.13","24","5","8","20.83","33.33","-6.12","1209","186","454","15.38","37.55","-258.16","1","2","611","85","218","13.91","35.68","-150.35","190","77","126","40.53","40.53","-1.64","705","106","259","15.04","15.04","-112.74",
"Hayes, Amy Jo","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","8","0","2","0","25","-8","133","9","28","6.77","21.05","-10","84","35","76","4","19","5.26","25","-21","2","1","2","50","50","1.5","112","9","27","8.04","8.04","11",
"Hayes, C D","0","0","0","0","0","0","5","1","1","20","20","8","14","3","5","21.43","35.71","13","36","4","9","11.11","25","-4.67","1351","109","381","8.07","28.2","-678.68","3","5","637","52","172","8.16","27","-300.37","139","35","81","25.18","25.18","-46.79","730","50","189","6.85","6.85","-355.18",
"Haynes, Joey","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","1","0","25","-4","12","0","2","0","16.67","-12","540","37","108","6.85","20","-228.4","20","21","275","19","57","6.91","20.73","-78.49","26","8","16","30.77","30.77","-1.48","383","33","90","8.62","8.62","-93.73",
"Heard, Tyler","2","0","0","0","0","-2","2","0","0","0","0","-2","7","1","2","14.29","28.57","-0.5","9","1","2","11.11","22.22","-2.5","317","24","79","7.57","24.92","-95.78","5","3","218","20","64","9.17","29.36","-24.78","19","7","12","36.84","36.84","3.14","235","16","53","6.81","6.81","-105.66",
"Heffernan, J A","0","0","0","0","0","0","9","0","1","0","11.11","-9","17","0","2","0","11.76","-17","17","0","2","0","11.76","-17","1084","108","297","9.96","27.4","-230.5","20","26","495","43","130","8.69","26.26","-115.89","105","42","79","40","40","9.14","516","27","111","5.23","5.23","-213.16",
"Hitchcott, Sam","1","0","1","0","100","-1","1","0","1","0","100","-1","7","0","2","0","28.57","-7","10","0","2","0","20","-10","161","8","34","4.97","21.12","-110.12","89","48","78","3","13","3.85","16.67","-55.87","6","2","4","33.33","33.33","-0.12","94","4","18","4.26","4.26","-65.75",
"Hogan, Miss R","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","1","0","9.09","-11","9999","9999","5","0","1","0","20","-5","0","0","0","0","0","0","5","0","1","0","0","-5",
"Hornby, Rob","3","0","0","0","0","-3","6","1","1","16.67","16.67","-0.5","15","3","4","20","26.67","8","33","3","7","9.09","21.21","-10","1303","124","342","9.52","26.25","-322.09","2","4","641","57","159","8.89","24.8","-216.79","132","30","76","22.73","22.73","-51.46","790","77","209","9.75","9.75","-138.81",
"Howarth, Christian","0","0","0","0","0","0","3","0","1","0","33.33","-3","5","0","1","0","20","-5","11","1","4","9.09","36.36","-2.5","484","31","104","6.4","21.49","-102.34","12","9","273","12","48","4.4","17.58","-195.92","25","5","10","20","20","-11.67","396","25","89","6.31","6.31","-95.17",
"Hutchinson, Callum","3","1","1","33.33","33.33","3.5","6","2","2","33.33","33.33","4.5","9","2","2","22.22","22.22","1.5","16","3","5","18.75","31.25","-3.3","537","52","132","9.68","24.58","-133.85","1","1","321","29","79","9.03","24.61","-83.47","33","9","17","27.27","27.27","-0.19","432","46","112","10.65","10.65","-98.68",
"Jakes, Tommie","1","1","1","100","100","0.91","3","2","2","66.67","66.67","3.24","6","3","3","50","50","3.99","9","3","4","33.33","44.44","0.99","271","35","76","12.92","28.04","43.31","1","1","228","32","68","14.04","29.82","48.81","35","9","20","25.71","25.71","-6.32","236","31","69","13.14","13.14","11.68",
"Jamin, Pierre-Louis","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","9","1","2","11.11","22.22","-7.96","404","49","122","12.13","30.2","-91.15","8","4","210","25","60","11.9","28.57","-31.04","42","15","30","35.71","35.71","-1.48","249","25","77","10.04","10.04","-64.46",
"Jary, Alex","2","0","0","0","0","-2","5","0","0","0","0","-5","8","0","2","0","25","-8","12","2","4","16.67","33.33","-4.3","360","26","81","7.22","22.5","-152.97","10","10","216","16","44","7.41","20.37","-80.55","20","4","10","20","20","-8.05","309","23","72","7.44","7.44","-117.5",
"Joyce, Wesley","0","0","0","0","0","0","4","0","0","0","0","-4","16","0","2","0","12.5","-16","28","2","4","7.14","14.29","-3","386","33","91","8.55","23.58","-108.04","11","20","361","30","82","8.31","22.71","-107.04","28","9","17","32.14","32.14","3.46","292","30","78","10.27","10.27","-76.54",
