Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Agar, Mr Josh","1","0","0","0","0","-1","11","1","2","9.09","18.18","-3","397","6","4","0","1","0","25","-4","1","0","0","0","0","-1","11","1","2","9.09","9.09","-3",
"Allan, David","34","4","11","11.76","32.35","-10.25","1271","137","394","10.78","31","-299.08","1","3","672","63","198","9.38","29.46","-165.54","173","56","102","32.37","32.37","5.89","966","118","320","12.22","12.22","-116.27",
"Barron, Mr R W","8","3","3","37.5","37.5","16","119","7","32","5.88","26.89","-43","2","2","64","6","22","9.38","34.38","-14","7","1","4","14.29","14.29","-2.5","19","3","8","15.79","15.79","8.5",
"Beasley, Connor","40","5","13","12.5","32.5","-8.38","1442","168","489","11.65","33.91","-210.42","1","1","736","79","247","10.73","33.56","-151.49","197","51","115","25.89","25.89","-38.06","1037","123","360","11.86","11.86","-94.68",
"Berry, Mr R A","0","0","0","0","0","0","35","2","7","5.71","20","-15","56","3","24","1","6","4.17","25","-13","0","0","0","0","0","0","9","2","3","22.22","22.22","11",
"Blackmore, Rachael","15","0","3","0","20","-15","805","120","300","14.91","37.27","-232.02","18","19","443","64","162","14.45","36.57","-118.61","186","62","117","33.33","33.33","-41.31","314","23","89","7.32","7.32","-113.21",
"Bloss, Minty","0","0","0","0","0","0","2","0","1","0","50","-2","9999","9999","2","0","1","0","50","-2","0","0","0","0","0","0","2","0","1","0","0","-2",
"Boucher, Miss Mell","0","0","0","0","0","0","1","0","0","0","0","-1","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","0","0","-1",
"Bradnam, Joe","1","0","1","0","100","-1","60","2","11","3.33","18.33","-44.25","130","12","37","2","8","5.41","21.62","-21.25","4","1","1","25","25","-0.25","48","2","10","4.17","4.17","-32.25",
"Brookes, Aiden","11","1","2","9.09","18.18","-5","329","33","73","10.03","22.19","-1.54","14","11","207","15","40","7.25","19.32","-36.17","23","9","14","39.13","39.13","6.46","285","32","67","11.23","11.23","36.46",
