Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","4","0","2","0","50","-4","1301","152","414","11.68","31.82","-96.55","39","16","707","75","222","10.61","31.4","-135.17","195","63","116","32.31","32.31","1.36","979","136","334","13.89","13.89","-37.86",
"Atkins, Mr Harry","4","1","1","25","25","-1.12","15","2","4","13.33","26.67","-1.12","8","1","13","2","4","15.38","30.77","0.88","2","1","1","50","50","0.88","12","2","2","16.67","16.67","1.88",
"Atzeni, Andrea","8","0","1","0","12.5","-8","881","148","338","16.8","38.37","-46.89","16","11","420","85","169","20.24","40.24","42.65","173","58","107","33.53","33.53","-21.42","468","78","167","16.67","16.67","-24.09",
"Bass, David","19","4","8","21.05","42.11","7.33","499","64","162","12.83","32.46","-123.08","7","6","219","27","66","12.33","30.14","-57.93","80","19","48","23.75","23.75","-32.89","278","32","85","11.51","11.51","-56.61",
"Bass, George","2","0","1","0","50","-2","394","35","95","8.88","24.11","-70.53","24","8","231","23","55","9.96","23.81","-38.66","20","7","11","35","35","0.14","296","30","78","10.14","10.14","-42.03",
"Bastyan, Mitchell S","11","1","1","9.09","9.09","-4.5","377","48","122","12.73","32.36","-130.92","7","3","157","19","52","12.1","33.12","-76.55","52","19","34","36.54","36.54","-5.58","241","27","81","11.2","11.2","-103.93",
"Beasley, Connor","7","1","4","14.29","57.14","-4.12","1378","167","472","12.12","34.25","-216.32","1","1","744","83","248","11.16","33.33","-155.98","207","58","120","28.02","28.02","-14.63","977","126","349","12.9","12.9","-76.46",
"Bellamy, Tom","35","4","7","11.43","20","-3.7","848","97","267","11.44","31.49","-234.21","2","2","421","45","129","10.69","30.64","-117.73","86","35","52","40.7","40.7","6.58","511","60","161","11.74","11.74","-136.44",
"Bennett, Charlie","8","0","0","0","0","-8","667","27","119","4.05","17.84","-396.29","16","10","314","14","55","4.46","17.52","-218.12","21","3","10","14.29","14.29","-9.5","481","25","105","5.2","5.2","-220.29",
"Best, J A","22","1","2","4.55","9.09","-18","726","47","140","6.47","19.28","-255.28","4","4","269","11","36","4.09","13.38","-156.87","38","14","18","36.84","36.84","5.06","458","38","108","8.3","8.3","-85.18",
