Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Brookes, Aiden","0","0","0","0","0","0","2","0","0","0","0","-2","8","0","1","0","12.5","-8","13","0","1","0","7.69","-13","462","30","84","6.49","18.18","64.25","17","17","246","15","42","6.1","17.07","-2","21","4","13","19.05","19.05","-4.5","410","29","78","7.07","7.07","110.25",
"Brotherton, Miss S","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","69","6","19","8.7","27.54","-41.87","15","4","31","2","11","6.45","35.48","-18.5","15","4","7","26.67","26.67","-1.87","69","6","19","8.7","8.7","-41.87",
"Buick, William","3","1","1","33.33","33.33","-1.82","3","1","1","33.33","33.33","-1.82","5","1","2","20","40","-3.82","15","5","6","33.33","40","5.18","1299","294","559","22.63","43.03","-136.52","1","3","515","117","210","22.72","40.78","-89.06","457","174","273","38.07","38.07","-28.89","646","135","252","20.9","20.9","6.53",
"Burns, Harry","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","4","0","2","0","50","-4","298","24","76","8.05","25.5","-143.27","44","12","97","3","13","3.09","13.4","-61.5","16","5","10","31.25","31.25","-1.1","216","17","61","7.87","7.87","-108.01",
"Caffrey, Adam","4","1","1","25","25","30","5","1","1","20","20","29","13","3","3","23.08","23.08","26.55","19","5","6","26.32","31.58","44.55","669","71","186","10.61","27.8","-61.67","1","1","348","41","100","11.78","28.74","0.17","72","21","44","29.17","29.17","11.34","549","61","158","11.11","11.11","3.45",
"Callan, Mr Jack","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","1","1","6.67","6.67","4","45","4","8","1","1","12.5","12.5","11","1","0","0","0","0","-1","15","1","1","6.67","6.67","4",
"Callan, N","0","0","0","0","0","0","2","0","1","0","50","-2","12","0","3","0","25","-12","28","4","8","14.29","28.57","-7.04","931","122","302","13.1","32.44","-95.12","8","13","422","43","127","10.19","30.09","-158.68","135","45","89","33.33","33.33","-13.79","607","81","201","13.34","13.34","-48.57",
"Carmichael, Oliver","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","2","3","12.5","18.75","22.5","45","4","16","2","3","12.5","18.75","22.5","0","0","0","0","0","0","16","2","3","12.5","12.5","22.5",
"Carroll, G F","2","0","2","0","100","-2","6","1","3","16.67","50","-2.5","19","1","4","5.26","21.05","-15.5","26","2","6","7.69","23.08","3.5","1023","94","262","9.19","25.61","-242.21","2","3","489","36","125","7.36","25.56","-119.82","93","25","54","26.88","26.88","-12.5","518","45","140","8.69","8.69","-164.01",
"Carson, William","3","1","2","33.33","66.67","0.75","6","1","3","16.67","50","-2.25","12","1","5","8.33","41.67","-8.25","21","2","7","9.52","33.33","-14.87","932","58","197","6.22","21.14","-468.79","1","1","463","37","120","7.99","25.92","-209.32","57","19","38","33.33","33.33","1.21","740","53","175","7.16","7.16","-317.34",
"Carver, William","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","11","1","2","9.09","18.18","-5.5","285","24","64","8.42","22.46","-109","10","5","157","14","37","8.92","23.57","-57","20","2","8","10","10","-12","193","16","42","8.29","8.29","-71.75",
"Catton, Luke","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","100","-2","5","1","4","20","80","4.5","298","25","69","8.39","23.15","-101.97","9","3","153","12","37","7.84","24.18","-63.92","17","3","7","17.65","17.65","-9.8","253","24","58","9.49","9.49","-60.97",
"Cheyne, Greg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","7","14","11.67","23.33","4.13","393","27","21","0","3","0","14.29","-21","5","2","3","40","40","0.63","31","6","9","19.35","19.35","30.13",
"Cleary, Jack","1","1","1","100","100","3.33","1","1","1","100","100","3.33","2","1","1","50","50","2.33","6","1","1","16.67","16.67","-1.67","282","17","58","6.03","20.57","-119.96","1","1","166","11","39","6.63","23.49","-43.04","16","5","8","31.25","31.25","2.46","180","10","32","5.56","5.56","-68.42",
"Cleary, R P","1","0","0","0","0","-1","4","0","0","0","0","-4","12","1","2","8.33","16.67","-7.5","19","1","2","5.26","10.53","-14.5","812","38","149","4.68","18.35","-368.13","4","8","358","18","63","5.03","17.6","-113.04","41","10","22","24.39","24.39","-6.09","414","20","78","4.83","4.83","-101.75",
"Clutterbuck, Rhys","2","0","0","0","0","-2","5","2","2","40","40","6","10","2","2","20","20","1","17","3","3","17.65","17.65","-4.75","754","68","179","9.02","23.74","-229.99","2","3","410","38","91","9.27","22.2","-141.92","55","19","37","34.55","34.55","-0.49","529","55","140","10.4","10.4","-91.72",
"Coakley, Ross","0","0","0","0","0","0","2","0","0","0","0","-2","7","0","0","0","0","-7","16","0","3","0","18.75","-16","730","86","225","11.78","30.82","-178.98","16","18","362","39","106","10.77","29.28","-79.24","83","27","47","32.53","32.53","-8.28","431","53","135","12.3","12.3","-86.33",
"Coen, J","2","0","1","0","50","-2","2","0","1","0","50","-2","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","348","21","74","6.03","21.26","-167.17","30","15","153","9","29","5.88","18.95","-57","19","4","9","21.05","21.05","-2.67","259","15","55","5.79","5.79","-129.67",
"Coen, S","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","9","0","1","0","11.11","-9","9999","9999","9","0","1","0","11.11","-9","0","0","0","0","0","0","9","0","1","0","0","-9",
"Cosgrave, Pat","1","0","0","0","0","-1","3","1","1","33.33","33.33","0.75","10","2","3","20","30","5.75","19","3","7","15.79","36.84","6.25","431","53","130","12.3","30.16","-107.27","3","3","225","27","61","12","27.11","-33.72","53","26","37","49.06","49.06","21.82","317","39","100","12.3","12.3","-82.01",
"Costello, Dougie","3","0","0","0","0","-3","7","1","1","14.29","14.29","-2.5","15","2","3","13.33","20","-4.5","26","4","6","15.38","23.08","-6.75","715","64","170","8.95","23.78","-242.39","2","6","346","28","77","8.09","22.25","-157.15","54","16","35","29.63","29.63","-10.55","544","52","133","9.56","9.56","-135.2",
"Cox, William","2","0","0","0","0","-2","4","0","0","0","0","-4","11","1","1","9.09","9.09","8","17","1","1","5.88","5.88","2","440","15","54","3.41","12.27","-159.5","4","5","255","10","31","3.92","12.16","-7.5","7","0","2","0","0","-7","293","10","41","3.41","3.41","-69.5",
"Crehan, Mark","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","5","9","12.82","23.08","-17.27","68","3","8","2","3","25","37.5","4.5","2","2","2","100","100","2.23","25","3","6","12","12","-15.77",
"Croot, Elle-May","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","3","0","0","0","0","-3","208","17","48","8.17","23.08","-61.19","32","8","101","8","18","7.92","17.82","-25.44","10","3","8","30","30","-0.02","170","15","42","8.82","8.82","-51.19",
"Crosse, Nathan","3","0","0","0","0","-3","9","0","1","0","11.11","-9","19","2","5","10.53","26.32","-4.75","29","3","7","10.34","24.14","36.25","820","39","143","4.76","17.44","-107.34","4","10","353","15","65","4.25","18.41","-76.97","28","6","16","21.43","21.43","-5.92","449","24","89","5.35","5.35","-11.25",
"Crouch, Hector","7","3","6","42.86","85.71","3.8","14","5","9","35.71","64.29","3.38","25","5","11","20","44","-7.62","30","7","13","23.33","43.33","-6.82","973","148","332","15.21","34.12","-148.12","1","2","505","76","184","15.05","36.44","-86.32","177","58","104","32.77","32.77","-17.61","542","83","184","15.31","15.31","-37",
"Crowley, Jim","3","2","3","66.67","100","24","8","2","4","25","50","19","16","3","7","18.75","43.75","15","28","5","10","17.86","35.71","19.5","775","128","266","16.52","34.32","-62.47","1","1","407","59","127","14.5","31.2","-67.27","156","60","99","38.46","38.46","-3.29","408","50","129","12.25","12.25","-46.16",
"Currie, Nicola","1","0","1","0","100","-1","1","0","1","0","100","-1","7","0","2","0","28.57","-7","9","0","3","0","33.33","-9","274","12","38","4.38","13.87","-73.84","32","24","106","5","16","4.72","15.09","-49","4","1","2","25","25","-1","186","10","30","5.38","5.38","-0.84",
"Da Silva, Raul","0","0","0","0","0","0","3","0","0","0","0","-3","3","0","0","0","0","-3","6","0","0","0","0","-6","115","7","23","6.09","20","-41.22","186","46","72","5","14","6.94","19.44","-43.55","6","1","3","16.67","16.67","-4.38","68","2","10","2.94","2.94","-22.67",
"Dace, Jack","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","3","0","1","0","33.33","-3","21","2","4","9.52","19.05","11.5","16","4","21","2","4","9.52","19.05","11.5","1","0","0","0","0","-1","21","2","4","9.52","9.52","11.5",
"Dalton, J S","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","9999","9999","4","0","0","0","0","-4","0","0","0","0","0","0","4","0","0","0","0","-4",
"Davies, Harry","2","0","2","0","100","-2","9","1","3","11.11","33.33","-4","18","2","5","11.11","27.78","0","30","3","7","10","23.33","-7","913","98","283","10.73","31","-182.92","2","4","549","61","175","11.11","31.88","-71.61","103","29","61","28.16","28.16","-18.38","597","54","169","9.05","9.05","-196.79",
"Dawson, R","1","0","0","0","0","-1","4","0","1","0","25","-4","15","0","2","0","13.33","-15","20","1","4","5","20","21","556","59","162","10.61","29.14","-1.37","12","18","219","18","57","8.22","26.03","-17.81","78","18","41","23.08","23.08","-24.37","369","40","108","10.84","10.84","-7.47",
"De Oliveira, K W","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","23","0","7","0","30.43","-23","9999","9999","11","0","1","0","9.09","-11","3","0","2","0","0","-3","10","0","3","0","0","-10",
"Downing, George","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","247","22","72","8.91","29.15","-86.49","38","16","126","13","40","10.32","31.75","-42.12","24","5","16","20.83","20.83","-8.62","155","16","43","10.32","10.32","-36.92",
"Doyle, Hollie","2","0","0","0","0","-2","12","2","5","16.67","41.67","-4.12","27","4","14","14.81","51.85","-8.12","58","8","25","13.79","43.1","-7.69","1765","241","571","13.65","32.35","-423.94","2","5","1014","128","345","12.62","34.02","-328.83","282","95","163","33.69","33.69","-24.29","1221","162","377","13.27","13.27","-274.71",
"Doyle, James","4","0","1","0","25","-4","13","0","5","0","38.46","-13","18","0","9","0","50","-18","32","4","17","12.5","53.13","-17.55","913","173","388","18.95","42.5","-229.67","8","21","444","77","187","17.34","42.12","-135.5","290","109","191","37.59","37.59","-40.93","405","68","150","16.79","16.79","-82.47",
"Eaves, Tom","3","0","0","0","0","-3","10","1","2","10","20","-7.75","18","1","2","5.56","11.11","-15.75","33","1","6","3.03","18.18","-30.75","1349","108","325","8.01","24.09","-366.61","3","10","702","58","170","8.26","24.22","-149.74","76","24","47","31.58","31.58","-10.2","958","72","237","7.52","7.52","-316.79",
"Edmunds, Lewis","1","0","0","0","0","-1","5","0","1","0","20","-5","12","0","2","0","16.67","-12","24","1","5","4.17","20.83","-20.75","946","106","282","11.21","29.81","-164.43","14","23","523","58","171","11.09","32.7","-166.41","106","35","64","33.02","33.02","7.99","734","96","241","13.08","13.08","-16.67",
"Egan, David","3","0","0","0","0","-3","9","0","1","0","11.11","-9","20","0","2","0","10","-20","43","3","9","6.98","20.93","-25","1572","181","496","11.51","31.55","-378.53","8","21","769","94","242","12.22","31.47","-107.63","168","54","107","32.14","32.14","-12.02","948","107","283","11.29","11.29","-138.97",
"Egan, John","1","0","0","0","0","-1","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","11","0","1","0","9.09","-11","401","29","91","7.23","22.69","-216.65","45","32","180","8","36","4.44","20","-108.67","28","9","19","32.14","32.14","-0.65","293","25","79","8.53","8.53","-123.98",
"Egan, Ms A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","2","14.29","28.57","10","64","4","7","1","2","14.29","28.57","10","0","0","0","0","0","0","5","1","2","20","20","12",
"Elliott, Andrew","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","66.67","-3","4","0","3","0","75","-4","73","3","18","4.11","24.66","-45.12","428","44","32","0","9","0","28.13","-32","4","0","2","0","0","-4","57","1","13","1.75","1.75","-40",
"Elliott, Rhys","2","0","0","0","0","-2","3","0","0","0","0","-3","12","2","6","16.67","50","-4.5","21","2","6","9.52","28.57","-13.5","139","13","41","9.35","29.5","-43.92","4","4","136","13","41","9.56","30.15","-40.92","16","5","7","31.25","31.25","2.58","127","12","36","9.45","9.45","-36.92",
"Fahy, J P","1","0","0","0","0","-1","2","0","1","0","50","-2","4","1","2","25","50","13","4","1","2","25","50","13","306","39","101","12.75","33.01","-49.8","7","4","93","15","37","16.13","39.78","7.39","29","11","18","37.93","37.93","1.24","169","18","47","10.65","10.65","-23.93",
"Fallon, Cieren","3","0","0","0","0","-3","6","2","2","33.33","33.33","17.5","11","3","4","27.27","36.36","46.5","17","4","6","23.53","35.29","66.5","870","114","265","13.1","30.46","-158.35","2","4","377","60","119","15.92","31.56","-6.34","110","37","59","33.64","33.64","-12.48","532","62","152","11.65","11.65","-157.01",
"Fanning, Joe","4","0","1","0","25","-4","13","0","4","0","30.77","-13","27","3","10","11.11","37.04","-15.37","45","3","10","6.67","22.22","-33.37","1018","150","344","14.73","33.79","-82.08","4","17","572","78","191","13.64","33.39","-74.72","148","53","94","35.81","35.81","0.43","793","114","264","14.38","14.38","-80.99",
"Farragher, Adam J","2","1","1","50","50","3","5","1","1","20","20","0","13","1","1","7.69","7.69","-8","21","2","4","9.52","19.05","-12.25","851","90","210","10.58","24.68","-229.8","1","2","483","44","106","9.11","21.95","-134.65","86","33","57","38.37","38.37","9.62","591","69","157","11.68","11.68","-130.25",
"Faulkner, Kyle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","1","0","5.56","-18","9999","9999","15","0","1","0","6.67","-15","0","0","0","0","0","0","16","0","1","0","0","-16",
"Feilden, Sam","1","0","0","0","0","-1","2","0","0","0","0","-2","5","0","1","0","20","-5","6","0","1","0","16.67","-6","153","11","41","7.19","26.8","-65.75","30","13","81","4","16","4.94","19.75","-50.75","8","2","6","25","25","-2.25","134","10","37","7.46","7.46","-59.75",
"Fentiman, Duran","0","0","0","0","0","0","3","0","1","0","33.33","-3","8","0","1","0","12.5","-8","22","1","7","4.55","31.82","-13","622","31","118","4.98","18.97","-239.06","14","20","308","23","70","7.47","22.73","-26.09","23","3","11","13.04","13.04","-16.22","505","29","104","5.74","5.74","-129.59",
"Foley, Shane","5","0","1","0","20","-5","8","0","1","0","12.5","-8","25","2","9","8","36","-8.5","27","2","9","7.41","33.33","-10.5","1225","136","388","11.1","31.67","-208.64","6","17","665","79","205","11.88","30.83","-87.89","160","32","89","20","20","-69.71","582","55","173","9.45","9.45","-141.27",
"Francis, Miss Isabella","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","25","308","1","1","1","1","100","100","25","0","0","0","0","0","0","1","1","1","100","100","25",
"Fraser, Kaiya","5","1","1","20","20","16","7","2","3","28.57","42.86","17.25","11","2","4","18.18","36.36","13.25","19","5","7","26.32","36.84","19","283","39","99","13.78","34.98","-36.53","1","5","151","19","52","12.58","34.44","-23.92","54","16","30","29.63","29.63","-7.11","248","36","90","14.52","14.52","-45.53",
"Frost, Miss Lauren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","1","2","7.14","14.29","-10.5","135","11","14","1","2","7.14","14.29","-10.5","1","1","1","100","100","2.5","14","1","2","7.14","7.14","-10.5",
"Garritty, Billy","1","0","0","0","0","-1","9","0","0","0","0","-9","17","0","1","0","5.88","-17","32","0","5","0","15.63","-32","895","100","264","11.17","29.5","19.65","20","40","459","50","128","10.89","27.89","21.91","89","26","50","29.21","29.21","-15.88","657","72","191","10.96","10.96","-145.1",
"Garritty, Jack","0","0","0","0","0","0","1","0","0","0","0","-1","6","1","3","16.67","50","4","14","2","7","14.29","50","0.5","433","41","138","9.47","31.87","-134.99","4","2","207","17","64","8.21","30.92","-77.12","47","11","29","23.4","23.4","-9.99","307","34","104","11.07","11.07","-44.37",
"Ghiani, Marco","4","0","1","0","25","-4","12","0","3","0","25","-12","22","1","4","4.55","18.18","-13","33","2","9","6.06","27.27","-21.5","812","99","261","12.19","32.14","-113.15","6","19","552","65","174","11.78","31.52","-215.7","124","42","74","33.87","33.87","-0.88","563","75","192","13.32","13.32","-131.28",
"Gordon, Josephine","0","0","0","0","0","0","1","0","0","0","0","-1","5","2","2","40","40","8.5","11","3","4","27.27","36.36","14.5","526","42","118","7.98","22.43","-143.13","5","3","267","23","62","8.61","23.22","-35.26","30","8","16","26.67","26.67","4.29","435","38","104","8.74","8.74","-75.38",
"Gray, S A","2","0","0","0","0","-2","5","0","1","0","20","-5","10","2","3","20","30","1.38","27","2","6","7.41","22.22","-15.62","729","66","185","9.05","25.38","-106.44","6","8","341","36","92","10.56","26.98","-48.02","46","16","31","34.78","34.78","0.53","500","40","120","8","8","-68.84",
"Greatrex, Edward","2","0","1","0","50","-2","4","0","2","0","50","-4","12","3","8","25","66.67","2.7","19","3","8","15.79","42.11","-4.3","146","26","54","17.81","36.99","166.53","6","9","146","26","54","17.81","36.99","166.53","22","7","14","31.82","31.82","-1.97","88","19","38","21.59","21.59","161.03",
"Gunn, Molly","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","165","13","32","7.88","19.39","-3.02","22","6","111","10","24","9.01","21.62","4.98","4","1","1","25","25","-2.27","130","8","24","6.15","6.15","-8.27",
"Halpin, G P","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","195","5","25","2.56","12.82","-163.4","35","7","88","3","9","3.41","10.23","-62.25","8","3","4","37.5","37.5","1.1","94","3","13","3.19","3.19","-67.75",
"Hampson, Brodie","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","139","15","39","10.79","28.06","-3.37","33","8","81","7","21","8.64","25.93","-31","19","4","11","21.05","21.05","-4.62","127","14","37","11.02","11.02","3.13",
"Hardie, Cameron","1","0","0","0","0","-1","4","0","1","0","25","-4","14","0","1","0","7.14","-14","35","3","5","8.57","14.29","-1.75","1607","61","266","3.8","16.55","-891.63","8","15","789","28","118","3.55","14.96","-374.42","45","6","22","13.33","13.33","-29.71","1278","49","221","3.83","3.83","-780.62",
"Harding, James","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","7","0","53.85","-13","1494","22","7","0","5","0","71.43","-7","0","0","0","0","0","0","13","0","7","0","0","-13",
"Harnett, P A","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","6","0","3","0","50","-6","241","14","54","5.81","22.41","61.83","204","75","121","2","32","1.65","26.45","-109.5","13","2","7","15.38","15.38","-5","165","11","40","6.67","6.67","-95.17",
"Hart, Jason","5","0","4","0","80","-5","16","1","7","6.25","43.75","-12.75","30","3","11","10","36.67","-16.25","57","6","16","10.53","28.07","-22.37","1908","215","626","11.27","32.81","-504.85","3","15","976","97","301","9.94","30.84","-323.02","288","81","166","28.13","28.13","-44.17","1407","152","456","10.8","10.8","-369.84",
"Hassett, M W","4","1","1","25","25","1","6","1","1","16.67","16.67","-1","9","2","2","22.22","22.22","6","12","2","3","16.67","25","3","426","47","128","11.03","30.05","-49.54","1","2","328","41","101","12.5","30.79","9.21","49","12","28","24.49","24.49","-2.87","352","44","112","12.5","12.5","8.71",
"Havlin, Robert","2","0","0","0","0","-2","5","0","1","0","20","-5","11","0","1","0","9.09","-11","19","3","5","15.79","26.32","-6.5","1199","185","449","15.43","37.45","-248.54","8","12","600","84","212","14","35.33","-134.63","190","77","127","40.53","40.53","-1.14","705","108","261","15.32","15.32","-102.99",
"Hayes, C D","4","0","1","0","25","-4","10","1","3","10","30","91","22","1","7","4.55","31.82","79","37","1","10","2.7","27.03","64","1345","104","381","7.73","28.33","-604.37","2","10","640","48","171","7.5","26.72","-220.63","135","33","79","24.44","24.44","-47.15","726","50","192","6.89","6.89","-351.18",
"Haynes, Joey","0","0","0","0","0","0","3","0","1","0","33.33","-3","7","0","1","0","14.29","-7","18","1","5","5.56","27.78","-8","543","37","112","6.81","20.63","-224.53","11","9","285","20","64","7.02","22.46","-78.49","24","7","14","29.17","29.17","-2.61","392","33","94","8.42","8.42","-95.86",
"Heard, Tyler","2","0","0","0","0","-2","3","0","0","0","0","-3","12","2","3","16.67","25","11","17","2","3","11.76","17.65","6","325","27","82","8.31","25.23","-67.78","5","6","238","23","68","9.66","28.57","-8.78","20","7","12","35","35","2.14","242","19","56","7.85","7.85","-76.66",
"Hill, Gabriella Adela","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","0","0","0","-4","5","0","0","0","0","-5","33","1","6","3.03","18.18","-30.62","107","20","32","1","6","3.13","18.75","-29.62","1","1","1","100","100","1.38","24","1","6","4.17","4.17","-21.62",
"Hitchcott, Sam","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","6","0","1","0","16.67","-6","161","7","32","4.35","19.88","-100.37","16","10","76","3","12","3.95","15.79","-40.37","5","1","3","20","20","-2.37","94","3","17","3.19","3.19","-56",
"Hogan, D E","0","0","0","0","0","0","1","0","0","0","0","-1","7","1","4","14.29","57.14","1.5","17","2","6","11.76","35.29","0.5","814","81","241","9.95","29.61","-76.76","4","3","449","47","133","10.47","29.62","-25.94","64","19","38","29.69","29.69","-3.83","574","66","183","11.5","11.5","18.8",
"Horgan, H J","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","214","28","58","13.08","27.1","148.91","23","7","110","16","36","14.55","32.73","137.86","26","11","17","42.31","42.31","7.41","146","13","38","8.9","8.9","129",
"Hornby, Rob","2","0","0","0","0","-2","8","0","1","0","12.5","-8","21","2","4","9.52","19.05","-13.06","38","7","13","18.42","34.21","5.44","1302","128","348","9.83","26.73","-302.15","6","15","644","62","162","9.63","25.16","-184.6","136","33","78","24.26","24.26","-50.02","798","80","213","10.03","10.03","-116.31",
"Howarth, Christian","0","0","0","0","0","0","4","0","0","0","0","-4","8","0","2","0","25","-8","12","0","3","0","25","-12","482","28","101","5.81","20.95","-188.34","28","23","258","12","46","4.65","17.83","-180.92","26","5","11","19.23","19.23","-12.67","398","23","88","5.78","5.78","-144.17",
