Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","51","4","20","7.84","39.22","-1.5","1302","128","396","9.83","30.41","-323.02","7","28","624","62","196","9.94","31.41","-159.52","152","40","87","26.32","26.32","-20.05","1007","105","327","10.43","10.43","-226.96",
"Armson, Philip","9","0","1","0","11.11","-9","362","17","54","4.7","14.92","-124.09","107","63","144","5","20","3.47","13.89","-116.17","22","1","9","4.55","4.55","-19","292","15","48","5.14","5.14","-184.42",
"Balfe, A","0","0","0","0","0","0","20","1","2","5","10","-7","116","6","19","1","2","5.26","10.53","-6","0","0","0","0","0","0","10","1","1","10","10","3",
"Bannister, Harry A A","5","0","2","0","40","-5","440","39","121","8.86","27.5","-186.76","25","7","261","22","64","8.43","24.52","-129.94","54","14","25","25.93","25.93","-16.42","324","28","90","8.64","8.64","-123.82",
"Bass, David","3","0","0","0","0","-3","472","58","138","12.29","29.24","-115.98","75","32","241","21","59","8.71","24.48","-108.04","71","18","36","25.35","25.35","-28.28","261","33","72","12.64","12.64","-20.5",
"Bass, George","10","0","4","0","40","-10","359","28","96","7.8","26.74","-184.42","22","14","158","11","39","6.96","24.68","-106.26","21","6","10","28.57","28.57","-4.41","265","25","83","9.43","9.43","-105.75",
"Beasley, Connor","52","6","17","11.54","32.69","-8.37","1298","149","447","11.48","34.44","-256.51","6","26","567","71","203","12.52","35.8","-111.45","170","47","105","27.65","27.65","-26.16","981","107","336","10.91","10.91","-233.85",
"Bellamy, Tom","9","0","2","0","22.22","-9","894","96","273","10.74","30.54","-297.53","17","10","433","48","140","11.09","32.33","-154.16","92","32","53","34.78","34.78","-11.7","556","57","162","10.25","10.25","-236.87",
"Bennett, Charlie","9","0","1","0","11.11","-9","421","15","80","3.56","19","-287.5","20","15","121","5","21","4.13","17.36","-56.5","14","3","6","21.43","21.43","-2.5","305","12","66","3.93","3.93","-188",
"Best, J A","10","2","3","20","30","6.5","706","40","137","5.67","19.41","-275.98","5","4","383","29","84","7.57","21.93","-77.11","28","10","15","35.71","35.71","3.36","473","38","124","8.03","8.03","-64.98",
"Bishop, Charles","28","1","7","3.57","25","-20","857","90","245","10.5","28.59","-245.81","11","22","456","48","127","10.53","27.85","-104.56","84","33","54","39.29","39.29","3.7","516","53","137","10.27","10.27","-109.34",
"Blackmore, Rachael","20","4","8","20","40","-3.12","904","131","330","14.49","36.5","-249.11","1","2","446","61","160","13.68","35.87","-166.38","176","55","108","31.25","31.25","-31.91","378","35","109","9.26","9.26","-121.84",
"Bond, Alice","2","0","0","0","0","-2","64","2","13","3.13","20.31","-41.5","111","17","34","2","7","5.88","20.59","-11.5","0","0","0","0","0","0","50","2","12","4","4","-27.5",
