Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","8","1","3","12.5","37.5","3","1268","150","400","11.83","31.55","-70.8","10","7","676","73","208","10.8","30.77","-111.42","192","62","115","32.29","32.29","1.61","952","134","322","14.08","14.08","-18.11",
"Bailey, Katelyn","0","0","0","0","0","0","6","0","0","0","0","-6","9999","9999","6","0","0","0","0","-6","0","0","0","0","0","0","4","0","0","0","0","-4",
"Beasley, Connor","24","3","14","12.5","58.33","3.75","1319","166","456","12.59","34.57","-136.86","2","2","745","88","260","11.81","34.9","-122.61","200","57","114","28.5","28.5","-12.09","942","127","341","13.48","13.48","-13.92",
"Bird, Sean","3","0","0","0","0","-3","80","1","4","1.25","5","-51","263","35","41","1","2","2.44","4.88","-12","3","0","0","0","0","-3","65","1","3","1.54","1.54","-36",
"Bowen, S D","10","1","2","10","20","1","218","9","44","4.13","20.18","-120.5","14","6","202","8","40","3.96","19.8","-119.5","13","2","4","15.38","15.38","-7.75","172","5","29","2.91","2.91","-116.5",
"Brookes, Aiden","5","0","0","0","0","-5","255","29","64","11.37","25.1","27.96","33","16","166","23","43","13.86","25.9","59.46","20","7","12","35","35","1.96","219","29","62","13.24","13.24","63.96",
"Caffrey, Adam","9","0","3","0","33.33","-9","237","18","56","7.59","23.63","-69.67","35","16","192","18","51","9.38","26.56","-24.67","17","6","10","35.29","35.29","5.33","200","17","47","8.5","8.5","-36.42",
"Carroll, G F","3","0","0","0","0","-3","975","88","242","9.03","24.82","-232.88","65","25","473","44","123","9.3","26","-146.46","82","26","50","31.71","31.71","12.87","522","54","138","10.34","10.34","-54.38",
"Cleary, Jack","11","2","2","18.18","18.18","-2.25","144","10","21","6.94","14.58","-30.92","14","10","107","9","18","8.41","16.82","-34.92","7","3","5","42.86","42.86","3.58","110","10","19","9.09","9.09","3.08",
"Cleary, R P","11","0","6","0","54.55","-11","767","28","107","3.65","13.95","-384","37","25","337","13","47","3.86","13.95","-158.5","16","2","6","12.5","12.5","-8.5","459","21","73","4.58","4.58","-154.5",
"Coakley, Ross","18","6","8","33.33","44.44","11.26","622","76","209","12.22","33.6","-159.89","4","3","419","55","146","13.13","34.84","-90.33","75","28","48","37.33","37.33","0.9","385","49","125","12.73","12.73","-94.63",
"Coen, J","6","1","1","16.67","16.67","-2","491","37","119","7.54","24.24","-195.2","2","3","349","26","83","7.45","23.78","-134.61","44","10","23","22.73","22.73","-9.86","380","25","90","6.58","6.58","-153.26",
