Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Leavy, Mr Joe","1","1","1","100","100","1.63","7","3","4","42.86","57.14","0.46","15","4","6","26.67","40","-4.41","35","6","14","17.14","40","-15.91","423","49","146","11.58","34.52","-14.62","1","1","340","43","121","12.65","35.59","-30.62","38","12","23","31.58","31.58","-0.41","363","39","127","10.74","10.74","-25.41",
"Lee, Clifford","0","0","0","0","0","0","4","1","1","25","25","2.5","9","1","2","11.11","22.22","-2.5","23","3","5","13.04","21.74","-7","1326","174","442","13.12","33.33","-340.04","3","3","684","89","225","13.01","32.89","-197.95","196","66","116","33.67","33.67","-14.32","812","100","236","12.32","12.32","-147.62",
"Lee, W J","4","0","1","0","25","-4","13","1","5","7.69","38.46","-9.87","22","3","8","13.64","36.36","-6.37","39","9","19","23.08","48.72","-0.11","1303","175","461","13.43","35.38","-284.93","2","6","595","98","218","16.47","36.64","-8.75","249","81","154","32.53","32.53","-9.48","612","64","201","10.46","10.46","-193.04",
"Levey, S M","2","1","1","50","50","1.5","5","2","4","40","80","1.13","12","3","6","25","50","0.13","29","3","11","10.34","37.93","-16.87","937","97","297","10.35","31.7","-153.38","1","2","438","42","132","9.59","30.14","-64.76","83","21","47","25.3","25.3","-20.33","507","49","170","9.66","9.66","-115.01",
"Lordan, W M","3","0","0","0","0","-3","8","0","2","0","25","-8","13","0","3","0","23.08","-13","29","0","8","0","27.59","-29","603","66","185","10.95","30.68","-211.59","17","34","253","32","78","12.65","30.83","-112.64","80","30","57","37.5","37.5","-1.5","250","17","63","6.8","6.8","-108.99",
"Loughnane, Mr Billy","7","0","2","0","28.57","-7","11","0","2","0","18.18","-11","28","2","6","7.14","21.43","-6.5","62","8","18","12.9","29.03","18.5","1776","249","606","14.02","34.12","-207.9","5","17","1187","157","396","13.23","33.36","-103.53","291","94","164","32.3","32.3","-20.1","1350","188","463","13.93","13.93","-159.74",
"MacRedmond, Cian","0","0","0","0","0","0","2","0","1","0","50","-2","4","0","1","0","25","-4","10","0","1","0","10","-10","513","23","87","4.48","16.96","-313.27","20","16","242","11","36","4.55","14.88","-139.5","25","5","14","20","20","-10.52","423","17","74","4.02","4.02","-252.25",
"Mangan, Gina","3","0","0","0","0","-3","3","0","0","0","0","-3","5","1","1","20","20","10","19","3","4","15.79","21.05","9.5","538","57","143","10.59","26.58","-81.27","6","5","318","38","94","11.95","29.56","-37.11","50","16","32","32","32","4.73","418","49","124","11.72","11.72","-22.27",
"Marquand, Tom","5","2","3","40","60","6.75","11","2","4","18.18","36.36","0.75","26","6","14","23.08","53.85","3.75","48","9","18","18.75","37.5","1.25","1596","239","561","14.97","35.15","-194.88","1","2","805","122","294","15.16","36.52","-90.71","296","101","172","34.12","34.12","-28.61","935","127","313","13.58","13.58","-114.73",
"Marsh, Finley","3","0","2","0","66.67","-3","6","1","4","16.67","66.67","-1.67","12","1","5","8.33","41.67","-7.67","33","7","17","21.21","51.52","2.02","763","97","239","12.71","31.32","31.34","2","6","509","68","166","13.36","32.61","46.59","87","28","52","32.18","32.18","-4.31","567","78","191","13.76","13.76","-47.92",
"Marshall, Tom Kiely","0","0","0","0","0","0","2","1","1","50","50","2","5","1","3","20","60","-1","7","1","3","14.29","42.86","-3","159","8","32","5.03","20.13","-8.17","3","2","92","6","22","6.52","23.91","-39.17","5","1","3","20","20","-1","149","8","30","5.37","5.37","1.83",
"Mason, Joanna","0","0","0","0","0","0","3","0","1","0","33.33","-3","15","1","3","6.67","20","-3","32","2","8","6.25","25","-15","972","108","304","11.11","31.28","-153.62","6","10","595","74","196","12.44","32.94","-17.36","104","22","55","21.15","21.15","-33.53","822","94","271","11.44","11.44","-125.94",
"Maxwell, C D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","376","11","38","2.93","10.11","-165.02","157","54","153","2","12","1.31","7.84","-96","7","2","5","28.57","28.57","-3.02","182","7","20","3.85","3.85","-57.75",
"McAteer, L T","2","0","0","0","0","-2","4","0","1","0","25","-4","7","1","2","14.29","28.57","-3.75","12","1","4","8.33","33.33","-8.75","613","46","127","7.5","20.72","-227.57","5","5","304","23","63","7.57","20.72","-122.85","43","12","19","27.91","27.91","-4.4","334","29","63","8.68","8.68","-41.05",
"McCullagh, Scott","2","0","0","0","0","-2","4","0","1","0","25","-4","6","0","1","0","16.67","-6","12","0","3","0","25","-12","308","21","85","6.82","27.6","-148.1","89","54","170","10","47","5.88","27.65","-90.59","16","1","7","6.25","6.25","-13.5","205","15","59","7.32","7.32","-106.09",
"McDonald, P J","0","0","0","0","0","0","3","1","1","33.33","33.33","-0.37","13","4","7","30.77","53.85","45.88","30","5","11","16.67","36.67","34.38","943","113","319","11.98","33.83","-120.94","3","3","405","54","148","13.33","36.54","74.91","117","37","68","31.62","31.62","-17.6","627","73","194","11.64","11.64","-56.22",
"McDonnell, Alexandra","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","7","1","1","1","100","100","7","20","3","5","15","25","1","4","1","20","3","5","15","25","1","1","1","1","100","100","2","20","3","5","15","15","1",
"McDonogh, D P","5","1","3","20","60","-3.27","14","3","6","21.43","42.86","-4.83","18","3","6","16.67","33.33","-8.83","26","4","10","15.38","38.46","-5.83","936","79","253","8.44","27.03","-380.93","1","3","442","38","112","8.6","25.34","-198.1","80","21","48","26.25","26.25","-24.51","436","29","104","6.65","6.65","-203.92",
"McGettigan, P","1","0","0","0","0","-1","3","1","1","33.33","33.33","4","3","1","1","33.33","33.33","4","4","1","1","25","25","3","6","1","2","16.67","33.33","1","3","3","6","1","2","16.67","33.33","1","0","0","0","0","0","0","6","1","2","16.67","16.67","1",
"McMonagle, Dylan B","0","0","0","0","0","0","0","0","0","0","0","0","8","1","1","12.5","12.5","-4.75","31","3","10","9.68","32.26","-21.9","1174","146","399","12.44","33.99","-303.23","7","8","549","71","190","12.93","34.61","-176.32","217","68","147","31.34","31.34","-32.56","550","59","159","10.73","10.73","-94.75",
"Mitchell, Jack","4","0","3","0","75","-4","8","0","3","0","37.5","-8","16","1","5","6.25","31.25","-14.64","30","3","9","10","30","-16.64","1228","186","482","15.15","39.25","-316.71","5","14","661","99","261","14.98","39.49","-164.81","287","89","174","31.01","31.01","-65.78","797","120","309","15.06","15.06","-111.9",
"Mohd, Shariq","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","94","10","30","10.64","31.91","3.1","68","15","49","5","15","10.2","30.61","-0.9","7","1","5","14.29","14.29","-4.9","80","10","25","12.5","12.5","17.1",
"Morris, Luke","0","0","0","0","0","0","4","0","0","0","0","-4","15","1","5","6.67","33.33","-12.62","39","2","13","5.13","33.33","-34.37","2112","187","564","8.85","26.7","-612.14","4","5","950","86","247","9.05","26","-316.5","191","57","112","29.84","29.84","-33.34","1554","142","416","9.14","9.14","-407.72",
"Mortensen, Mikkel","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","10","1","1","10","10","-4","122","12","30","9.84","24.59","-39.42","14","10","83","8","20","9.64","24.1","-34.17","12","2","4","16.67","16.67","-5.67","109","12","29","11.01","11.01","-26.42",
"Mullen, Andrew","0","0","0","0","0","0","0","0","0","0","0","0","17","0","2","0","11.76","-17","33","2","7","6.06","21.21","-17.5","1128","99","282","8.78","25","-336.95","11","21","571","46","132","8.06","23.12","-165.06","83","22","52","26.51","26.51","-20.07","886","82","224","9.26","9.26","-212.4",
"Mulligan, R M","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","4","0","1","0","25","-4","129","6","26","4.65","20.16","-73","52","21","103","6","26","5.83","25.24","-47","5","1","4","20","20","-0.5","111","6","24","5.41","5.41","-55",
"Murphy, Oisin","5","2","3","40","60","-1.13","11","5","7","45.45","63.64","4.83","35","11","19","31.43","54.29","6.33","78","19","42","24.36","53.85","1.09","1817","350","820","19.26","45.13","-205.68","1","3","1104","232","541","21.01","49","-67.69","529","178","339","33.65","33.65","-35.56","1103","187","444","16.95","16.95","-227.66",
"Murtagh, Connor","0","0","0","0","0","0","2","0","0","0","0","-2","8","0","1","0","12.5","-8","13","1","2","7.69","15.38","-3","304","18","63","5.92","20.72","-137.54","13","13","139","13","40","9.35","28.78","-14.54","10","2","6","20","20","-1.62","202","15","53","7.43","7.43","-53.79",
"Muscutt, D","0","0","0","0","0","0","5","1","2","20","40","-1.5","16","3","8","18.75","50","-5.67","39","6","16","15.38","41.03","-1.17","1713","215","580","12.55","33.86","-502.1","3","3","804","89","254","11.07","31.59","-270.86","295","92","182","31.19","31.19","-27.18","1151","153","417","13.29","13.29","-267.41",
"Nolan, D","0","0","0","0","0","0","3","1","2","33.33","66.67","1.5","13","2","4","15.38","30.77","-5.75","32","2","12","6.25","37.5","-24.75","787","95","253","12.07","32.15","-146.66","3","3","534","65","168","12.17","31.46","-117.67","97","24","51","24.74","24.74","-16.95","624","79","205","12.66","12.66","-74.28",
"Norton, Francis","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","5","0","0","0","0","-5","653","76","200","11.64","30.63","-108.57","46","28","255","27","78","10.59","30.59","-19.84","73","18","37","24.66","24.66","-23.22","485","57","156","11.75","11.75","-95.39",
"ONeill, K T","3","1","1","33.33","33.33","-0.62","8","1","3","12.5","37.5","-5.62","15","1","4","6.67","26.67","-12.62","34","3","12","8.82","35.29","-24.91","1523","137","399","9","26.2","-320.28","1","1","775","74","214","9.55","27.61","-239.5","118","38","73","32.2","32.2","-15.02","1120","92","283","8.21","8.21","-293.04",
"Orr, Oisin","0","0","0","0","0","0","5","0","1","0","20","-5","20","3","4","15","20","-5.37","42","3","6","7.14","14.29","-27.37","1112","135","371","12.14","33.36","-340.18","4","8","599","72","179","12.02","29.88","-190.04","147","47","81","31.97","31.97","-1.48","773","84","237","10.87","10.87","-252.76",
"Osborne, Saffie","5","1","1","20","20","-1.5","8","1","3","12.5","37.5","-4.5","19","4","7","21.05","36.84","15.5","40","6","13","15","32.5","3.25","1230","163","392","13.25","31.87","-28.97","1","1","621","93","209","14.98","33.66","-11.01","133","50","81","37.59","37.59","21.49","873","126","296","14.43","14.43","134.45",
"OSullivan, Darragh","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","8","1","1","12.5","12.5","5","38","2","6","5.26","15.79","-20.67","12","7","38","2","6","5.26","15.79","-20.67","1","0","1","0","0","-1","30","1","4","3.33","3.33","-17",
"Pearson, Laura","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","422","32","86","7.58","20.38","-95.93","19","7","259","13","46","5.02","17.76","-81","28","9","19","32.14","32.14","-1.93","300","28","69","9.33","9.33","4.77",
"Powell, J A","0","0","0","0","0","0","3","0","1","0","33.33","-3","7","0","1","0","14.29","-7","16","1","3","6.25","18.75","-4","608","43","141","7.07","23.19","-249.01","12","15","276","18","54","6.52","19.57","-126.34","47","9","26","19.15","19.15","-4.34","477","40","122","8.39","8.39","-142.01",
"Probert, David","3","2","2","66.67","66.67","8.3","8","2","3","25","37.5","3.3","19","5","9","26.32","47.37","4.78","48","9","17","18.75","35.42","7.78","1915","225","570","11.75","29.77","-191.17","1","2","949","115","299","12.12","31.51","32.16","209","59","122","28.23","28.23","-59.53","1299","156","392","12.01","12.01","-19.28",
"Pyle, William","0","0","0","0","0","0","1","1","1","100","100","18","6","1","1","16.67","16.67","13","12","2","3","16.67","25","28","440","41","124","9.32","28.18","-143.25","3","1","250","26","70","10.4","28","-39.66","49","11","33","22.45","22.45","-7.58","362","35","102","9.67","9.67","-95.25",
"Rawlinson, Ali","0","0","0","0","0","0","2","0","0","0","0","-2","9","1","1","11.11","11.11","-6","18","1","1","5.56","5.56","-15","700","73","195","10.43","27.86","-94.56","7","9","389","37","118","9.51","30.33","-87.79","54","16","30","29.63","29.63","-7.31","568","61","167","10.74","10.74","-49.56",
"Robinson, Ben","0","0","0","0","0","0","2","0","0","0","0","-2","14","5","6","35.71","42.86","13.25","23","7","9","30.43","39.13","21.25","648","59","180","9.1","27.78","-159.42","4","3","355","33","98","9.3","27.61","-99.83","42","15","27","35.71","35.71","5.96","491","50","150","10.18","10.18","-75.18",
"Roche, L F","3","0","0","0","0","-3","5","0","0","0","0","-5","8","0","0","0","0","-8","15","1","2","6.67","13.33","-3","662","40","124","6.04","18.73","-58.16","11","12","314","17","50","5.41","15.92","-9","31","7","13","22.58","22.58","-3.66","385","26","79","6.75","6.75","104.33",
"Rodriguez, Callum","0","0","0","0","0","0","3","1","3","33.33","100","-1.8","11","3","7","27.27","63.64","-3.39","24","4","14","16.67","58.33","-14.66","720","125","294","17.36","40.83","-93.91","3","1","385","73","174","18.96","45.19","-50.74","165","60","97","36.36","36.36","-3.91","499","85","209","17.03","17.03","-31.65",
"Rooke, George","2","0","0","0","0","-2","4","0","0","0","0","-4","10","1","2","10","20","-0.5","24","3","6","12.5","25","-6.59","701","53","171","7.56","24.39","-208.17","4","7","367","28","92","7.63","25.07","-142.95","53","11","36","20.75","20.75","-24.57","488","34","126","6.97","6.97","-154.63",
"Russell, Harry","0","0","0","0","0","0","1","0","0","0","0","-1","5","1","1","20","20","2.5","10","1","1","10","10","-2.5","487","38","97","7.8","19.92","-132.31","5","2","270","20","45","7.41","16.67","-87.29","24","7","9","29.17","29.17","-1.64","364","29","80","7.97","7.97","-99.14",
"Rutledge, Siobhan","1","0","0","0","0","-1","3","0","0","0","0","-3","6","0","0","0","0","-6","8","0","0","0","0","-8","657","34","110","5.18","16.74","-246.42","26","22","335","13","41","3.88","12.24","-134","27","5","12","18.52","18.52","-5.17","532","29","93","5.45","5.45","-185.92",
"Ryan, Gavin","0","0","0","0","0","0","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","14","0","4","0","28.57","-14","719","60","162","8.34","22.53","-213.12","24","27","345","30","80","8.7","23.19","-147.84","60","15","33","25","25","-16.7","343","29","66","8.45","8.45","-10.04",
"Ryan, J J G","5","0","1","0","20","-5","9","0","1","0","11.11","-9","17","0","2","0","11.76","-17","39","2","8","5.13","20.51","-25.5","860","57","205","6.63","23.84","-296.41","10","21","529","37","125","6.99","23.63","-143.79","42","5","22","11.9","11.9","-22.24","652","48","173","7.36","7.36","-167.16",
"Ryan, Rossa","3","2","2","66.67","66.67","11","8","2","3","25","37.5","6","22","3","7","13.64","31.82","-3.5","58","6","16","10.34","27.59","1","2210","385","884","17.42","40","98.81","1","1","1245","220","497","17.67","39.92","-64.88","484","173","319","35.74","35.74","9.16","1469","250","569","17.02","17.02","-52.91",
"Sanderson, Benjamin","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","9","0","1","0","11.11","-9","285","18","56","6.32","19.65","-120.76","27","17","143","9","27","6.29","18.88","-26.25","28","4","13","14.29","14.29","-17.59","227","18","52","7.93","7.93","-62.76",
"Sayette, B D L","1","0","0","0","0","-1","3","1","2","33.33","66.67","5","7","1","3","14.29","42.86","1","19","3","5","15.79","26.32","6.88","821","96","255","11.69","31.06","-203.34","3","3","402","37","112","9.2","27.86","-140.73","103","35","62","33.98","33.98","-16.46","549","62","167","11.29","11.29","-115.27",
"Scott, Rowan","0","0","0","0","0","0","1","0","0","0","0","-1","12","2","4","16.67","33.33","0.25","24","3","8","12.5","33.33","-7.25","895","74","257","8.27","28.72","-366.97","4","3","484","41","143","8.47","29.55","-184.75","57","13","32","22.81","22.81","-13.51","662","60","199","9.06","9.06","-216.59",
"Searle, Oliver","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","2","0","66.67","-3","152","18","49","11.84","32.24","104.39","55","21","80","10","25","12.5","31.25","-15.11","14","4","9","28.57","28.57","-3.61","132","16","44","12.12","12.12","120.41",
"Sexton, Ryan","1","0","0","0","0","-1","2","0","1","0","50","-2","7","0","1","0","14.29","-7","15","0","3","0","20","-15","770","72","203","9.35","26.36","-175.55","20","22","404","34","100","8.42","24.75","-61.74","67","16","37","23.88","23.88","-14.92","644","64","176","9.94","9.94","-102.35",
"Shaw, Harrison","0","0","0","0","0","0","2","0","0","0","0","-2","5","1","1","20","20","4.5","11","1","2","9.09","18.18","-1.5","446","28","101","6.28","22.65","-196.87","7","5","172","9","39","5.23","22.67","-48.75","32","7","17","21.88","21.88","-7","328","21","80","6.4","6.4","-124.25",
"Sheehy, Danny","2","0","0","0","0","-2","3","0","0","0","0","-3","3","0","0","0","0","-3","4","0","0","0","0","-4","335","16","66","4.78","19.7","-193.04","55","28","185","10","41","5.41","22.16","-117.62","14","5","10","35.71","35.71","6.63","234","13","49","5.56","5.56","-111.37",
"Shepherd, Callum","3","1","1","33.33","33.33","-1.2","8","2","2","25","25","2.3","20","3","5","15","25","-8.26","50","7","14","14","28","-22.1","1428","167","451","11.69","31.58","-210.37","1","2","886","106","281","11.96","31.72","-147.47","163","56","95","34.36","34.36","0.85","966","122","323","12.63","12.63","-141.71",
"Sheridan, J M","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","17","1","5","5.88","29.41","-2","753","41","179","5.44","23.77","-405.92","13","16","385","20","90","5.19","23.38","-247.75","36","10","22","27.78","27.78","-0.92","489","32","116","6.54","6.54","-190.75",
"Shoemark, Kieran","4","0","0","0","0","-4","7","1","1","14.29","14.29","-4.75","18","4","5","22.22","27.78","-7.87","35","10","13","28.57","37.14","1.76","1094","142","357","12.98","32.63","-163.02","3","6","694","94","238","13.54","34.29","-48.16","139","49","79","35.25","35.25","-3.77","635","79","201","12.44","12.44","4.75",
"Slattery, A J","0","0","0","0","0","0","2","0","2","0","100","-2","2","0","2","0","100","-2","13","2","5","15.38","38.46","44","599","50","134","8.35","22.37","0.48","9","3","253","20","62","7.91","24.51","5.75","29","12","16","41.38","41.38","10.98","340","31","82","9.12","9.12","-2.15",
"Sousa, Silvestre De","2","0","0","0","0","-2","5","0","1","0","20","-5","15","0","6","0","40","-15","35","1","11","2.86","31.43","-32.9","478","62","178","12.97","37.24","-28.15","14","34","478","62","178","12.97","37.24","-28.15","82","26","53","31.71","31.71","-11.14","333","38","116","11.41","11.41","-46.46",
"Stammers, Oliver","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","1","0","50","-2","6","0","1","0","16.67","-6","376","40","125","10.64","33.24","-89.27","298","37","84","7","29","8.33","34.52","-31.75","35","10","23","28.57","28.57","-5.84","323","36","110","11.15","11.15","-67.6",
"Sullivan, James P","0","0","0","0","0","0","2","0","2","0","100","-2","8","0","3","0","37.5","-8","19","0","3","0","15.79","-19","891","71","223","7.97","25.03","-304.42","20","30","469","34","103","7.25","21.96","-216.92","53","14","26","26.42","26.42","-4.25","754","61","193","8.09","8.09","-268.54",
"Swift, Mr Dale","0","0","0","0","0","0","1","1","1","100","100","6.5","7","4","5","57.14","71.43","21.83","7","4","5","57.14","71.43","21.83","465","44","112","9.46","24.09","-67.85","3","1","211","21","49","9.95","23.22","-25.96","26","9","13","34.62","34.62","2.69","382","39","96","10.21","10.21","-10.81",
"Tabti, M","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","1","0","20","-5","7","0","2","0","28.57","-7","154","14","50","9.09","32.47","-40.67","24","14","67","6","21","8.96","31.34","-19","18","7","10","38.89","38.89","3.5","129","11","42","8.53","8.53","-38.42",
"Tindall, Ethan","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","40","1","3","2.5","7.5","-32","90","15","28","1","3","3.57","10.71","-20","0","0","0","0","0","0","34","1","3","2.94","2.94","-26",
"Tudhope, Daniel","0","0","0","0","0","0","4","1","2","25","50","-0.5","12","3","8","25","66.67","-2","32","5","12","15.63","37.5","-10.75","1253","193","465","15.4","37.11","-219.95","3","3","657","109","266","16.59","40.49","-113.32","270","92","164","34.07","34.07","-0.45","791","100","277","12.64","12.64","-221.17",
"Turner, Hayley","1","0","0","0","0","-1","3","0","0","0","0","-3","6","1","2","16.67","33.33","2","16","2","4","12.5","25","-1","771","73","206","9.47","26.72","-190.4","4","5","389","41","106","10.54","27.25","-15.06","65","23","43","35.38","35.38","6.39","526","50","142","9.51","9.51","-115.66",
"Watson, Jason","2","1","1","50","50","1.75","6","2","5","33.33","83.33","0.38","15","2","7","13.33","46.67","-8.62","35","4","12","11.43","34.29","-22.51","959","92","272","9.59","28.36","-309.62","1","1","349","43","114","12.32","32.66","-68.18","99","32","64","32.32","32.32","-2.65","702","68","199","9.69","9.69","-170.54",
"Waugh, Amie","0","0","0","0","0","0","0","0","0","0","0","0","8","1","3","12.5","37.5","0","21","2","5","9.52","23.81","-9.75","314","16","58","5.1","18.47","-107.42","6","5","171","13","40","7.6","23.39","-39.92","16","4","6","25","25","1.75","273","16","58","5.86","5.86","-66.42",
"Whearty, R","3","0","0","0","0","-3","9","1","1","11.11","11.11","17","17","2","4","11.76","23.53","11.38","18","2","5","11.11","27.78","10.38","676","52","164","7.69","24.26","-94.03","2","4","415","35","108","8.43","26.02","-25.78","43","12","25","27.91","27.91","2.22","513","43","138","8.38","8.38","-117.16",
"Wheatley, Zak","0","0","0","0","0","0","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","9","0","2","0","22.22","-9","363","29","82","7.99","22.59","-132.17","20","18","187","12","40","6.42","21.39","-92.5","27","4","8","14.81","14.81","-10.92","299","27","73","9.03","9.03","-75.67",
"Whelan, R P","5","1","3","20","60","0.5","9","1","5","11.11","55.56","-3.5","9","1","5","11.11","55.56","-3.5","28","4","9","14.29","32.14","-3.5","1065","125","317","11.74","29.77","-145.9","1","3","531","63","155","11.86","29.19","-117.07","113","39","70","34.51","34.51","14.57","539","78","189","14.47","14.47","42.18",
"Whelan, Trevor","2","0","0","0","0","-2","4","1","1","25","25","11","10","1","2","10","20","5","22","3","6","13.64","27.27","8","883","74","206","8.38","23.33","-235.95","3","3","455","44","111","9.67","24.4","-131.51","49","22","35","44.9","44.9","10.59","567","54","140","9.52","9.52","-145.45",
"Winn, Mark","0","0","0","0","0","0","2","0","1","0","50","-2","15","1","2","6.67","13.33","36","26","4","7","15.38","26.92","36.08","698","80","217","11.46","31.09","-109.52","7","14","374","37","106","9.89","28.34","-64.68","85","31","55","36.47","36.47","14.4","625","75","199","12","12","-109.65",
"Wonnacott, Millie","2","0","1","0","50","-2","2","0","1","0","50","-2","6","0","2","0","33.33","-6","11","0","2","0","18.18","-11","106","8","24","7.55","22.64","-53.87","17","13","56","6","18","10.71","32.14","-26.37","7","4","5","57.14","57.14","6.63","78","7","18","8.97","8.97","-29.62",
"Wood, George","3","0","0","0","0","-3","5","0","0","0","0","-5","9","0","3","0","33.33","-9","13","0","4","0","30.77","-13","428","30","102","7.01","23.83","-134.46","35","30","227","12","56","5.29","24.67","-101.3","30","8","16","26.67","26.67","-1.46","284","24","75","8.45","8.45","-32.71",
"Wright, Liam","1","0","0","0","0","-1","2","1","1","50","50","2.5","3","1","2","33.33","66.67","1.5","7","1","3","14.29","42.86","-2.5","284","23","65","8.1","22.89","-24.69","3","2","179","16","42","8.94","23.46","21.56","26","6","13","23.08","23.08","-9.69","249","21","57","8.43","8.43","-11.69",
 
