Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Mr A","6","0","1","0","16.67","-6","243","10","36","4.12","14.81","-170.5","56","21","100","6","14","6","14","-54.5","4","2","3","50","50","2","180","8","30","4.44","4.44","-120",
"Andrews, Jack","2","1","1","50","50","5","185","23","59","12.43","31.89","-63.63","2","1","90","11","27","12.22","30","-39.17","25","6","13","24","24","-14.46","130","16","46","12.31","12.31","-24.47",
"Armson, Philip","8","2","3","25","37.5","3.25","478","38","117","7.95","24.48","-116.67","9","7","298","32","93","10.74","31.21","-12.17","44","7","24","15.91","15.91","-21.21","416","36","110","8.65","8.65","-185",
"Bannister, Harry A A","19","2","4","10.53","21.05","-6.75","514","67","167","13.04","32.49","-76.5","2","1","178","25","59","14.04","33.15","-29.79","84","26","48","30.95","30.95","-14.17","318","49","111","15.41","15.41","19.05",
"Barlow, Patrick","2","0","0","0","0","-2","38","1","6","2.63","15.79","-19","98","9","25","1","6","4","24","-6","2","0","0","0","0","-2","25","1","5","4","4","-6",
"Bass, George","6","1","1","16.67","16.67","2.5","395","35","94","8.86","23.8","-71.53","2","2","230","23","52","10","22.61","-37.66","20","7","11","35","35","0.14","296","30","77","10.14","10.14","-42.03",
"Bastyan, Mitchell S","12","0","1","0","8.33","-12","384","47","125","12.24","32.55","-144.42","19","18","156","20","54","12.82","34.62","-72.3","52","19","35","36.54","36.54","-5.58","250","26","84","10.4","10.4","-119.43",
"Bellamy, Tom","29","1","5","3.45","17.24","-10","842","96","269","11.4","31.95","-245.22","13","24","422","46","135","10.9","31.99","-122.7","89","35","53","39.33","39.33","4.32","505","59","163","11.68","11.68","-149.06",
"Bennett, Charlie","10","0","3","0","30","-10","673","27","121","4.01","17.98","-404.79","31","15","312","13","55","4.17","17.63","-218.12","23","3","11","13.04","13.04","-11.5","483","26","107","5.38","5.38","-220.79",
"Best, J A","17","2","4","11.76","23.53","7","737","48","149","6.51","20.22","-261.15","6","9","266","11","39","4.14","14.66","-138.87","36","14","18","38.89","38.89","6.19","458","39","114","8.52","8.52","-80.05",
"Beswick, Harrison","2","0","1","0","50","-2","75","8","16","10.67","21.33","-8.42","35","7","26","4","8","15.38","30.77","17.25","3","1","2","33.33","33.33","1.33","41","7","13","17.07","17.07","21.83",
"Bewley, Jonathon","2","0","0","0","0","-2","124","16","41","12.9","33.06","-37.46","114","15","61","10","23","16.39","37.7","-14.46","10","4","5","40","40","1.54","98","15","37","15.31","15.31","-15.96",
"Bird, Sean","0","0","0","0","0","0","82","1","4","1.22","4.88","-53","312","37","41","1","2","2.44","4.88","-12","3","0","0","0","0","-3","66","1","3","1.52","1.52","-37",
"Boinville, Nico","15","3","5","20","33.33","-6.87","639","140","246","21.91","38.5","-60.32","5","2","263","60","100","22.81","38.02","-18.08","206","86","125","41.75","41.75","-11.65","310","54","101","17.42","17.42","23.4",
"Bowen, S D","6","0","0","0","0","-6","241","9","47","3.73","19.5","-143.5","63","29","203","6","36","2.96","17.73","-129.5","14","2","5","14.29","14.29","-8.75","191","5","32","2.62","2.62","-135.5",
"Bowen, Sean P","32","3","7","9.38","21.88","-23.87","1105","212","412","19.19","37.29","55.69","6","14","611","129","245","21.11","40.1","207.25","265","111","171","41.89","41.89","-1.73","725","128","253","17.66","17.66","-39.05",
"Brace, Connor","6","0","0","0","0","-6","338","45","94","13.31","27.81","19.24","28","12","180","29","49","16.11","27.22","-26.64","35","15","21","42.86","42.86","11.11","195","30","57","15.38","15.38","35.27",
"Brace, Mr J","3","0","1","0","33.33","-3","71","10","22","14.08","30.99","7.38","16","5","60","9","18","15","30","9.38","9","3","5","33.33","33.33","-0.12","65","10","21","15.38","15.38","13.38",
"Bradley, Paddy","8","0","1","0","12.5","-8","122","9","32","7.38","26.23","-52.17","20","11","122","9","32","7.38","26.23","-52.17","7","0","2","0","0","-7","92","9","28","9.78","9.78","-22.17",
"Brennan, Nathan","2","0","0","0","0","-2","92","9","20","9.78","21.74","-24.21","224","25","37","3","6","8.11","16.22","-26.54","15","3","9","20","20","-7.54","63","7","12","11.11","11.11","-8.54",
"Brennan, P J","8","2","2","25","25","-4.18","722","165","334","22.85","46.26","-114.5","5","2","299","78","140","26.09","46.82","-0.89","215","93","142","43.26","43.26","4.95","371","75","147","20.22","20.22","-76.73",
"Brooke, Henry","17","5","5","29.41","29.41","1.13","673","78","202","11.59","30.01","-252.69","7","7","278","46","99","16.55","35.61","-62.12","82","30","50","36.59","36.59","6.7","430","60","145","13.95","13.95","-146.29",
"Buckle, Charles","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Buckley, Tom","4","1","2","25","50","-0.25","290","32","95","11.03","32.76","-114.12","1","1","164","21","58","12.8","35.37","-72.12","42","16","29","38.1","38.1","4.03","218","24","77","11.01","11.01","-66.52",
"Burke, Jonathan","24","3","8","12.5","33.33","-1.17","894","127","302","14.21","33.78","-180.75","6","7","412","56","143","13.59","34.71","-104.5","116","48","76","41.38","41.38","12.7","549","78","180","14.21","14.21","-101.25",
"Burton, Danny","1","0","0","0","0","-1","98","8","23","8.16","23.47","-13.89","37","3","51","2","6","3.92","11.76","-43.25","6","1","2","16.67","16.67","-4.47","68","4","12","5.88","5.88","-10",
"Caffrey, Adam","4","0","0","0","0","-4","252","22","62","8.73","24.6","-53.17","42","10","201","22","56","10.95","27.86","-2.17","20","6","11","30","30","2.33","208","19","50","9.13","9.13","-28.42",
"Cannon, Tom J","30","6","12","20","40","1.66","849","148","303","17.43","35.69","-138.47","2","2","419","81","153","19.33","36.52","-26.07","154","69","101","44.81","44.81","12.2","465","70","140","15.05","15.05","-96.52",
