Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","39","2","14","5.13","35.9","-17.5","1177","138","372","11.72","31.61","-138.44","9","24","575","61","180","10.61","31.3","-147.99","185","61","111","32.97","32.97","2.88","881","122","299","13.85","13.85","-106.63",
"Anderson, Mr A","5","0","0","0","0","-5","255","9","35","3.53","13.73","-195.12","298","45","81","3","9","3.7","11.11","-56.25","4","3","3","75","75","4.88","178","9","30","5.06","5.06","-118.12",
"Armson, Philip","6","1","2","16.67","33.33","3.5","399","38","107","9.52","26.82","-81.42","4","2","284","29","90","10.21","31.69","-134.75","39","8","23","20.51","20.51","-11.88","359","37","103","10.31","10.31","-53.42",
"Atzeni, Andrea","22","4","8","18.18","36.36","5.75","893","153","346","17.13","38.75","-54.01","2","6","390","77","162","19.74","41.54","9.86","183","64","114","34.97","34.97","-18.66","460","77","165","16.74","16.74","-23.54",
"Barron, Mr R W","2","0","1","0","50","-2","80","2","15","2.5","18.75","-52","148","30","56","1","12","1.79","21.43","-30","4","1","2","25","25","-2","9","0","2","0","0","-9",
"Barry, Mr B","0","0","0","0","0","0","11","1","1","9.09","9.09","-1","364","10","10","1","1","10","10","0","0","0","0","0","0","0","5","1","1","20","20","5",
"Bass, George","16","3","6","18.75","37.5","10.5","450","43","115","9.56","25.56","-29.44","2","2","211","23","54","10.9","25.59","30.14","25","10","14","40","40","2.06","352","38","96","10.8","10.8","-0.94",
"Bastyan, Mitchell S","3","2","2","66.67","66.67","3.5","410","50","130","12.2","31.71","-98.11","6","1","205","30","76","14.63","37.07","-51.18","51","18","36","35.29","35.29","-3.94","276","32","95","11.59","11.59","-60.14",
"Beasley, Connor","50","7","21","14","42","-9.5","1185","154","416","13","35.11","-114.02","8","26","737","90","256","12.21","34.74","-80.85","186","55","109","29.57","29.57","-3.92","844","120","316","14.22","14.22","13.42",
"Bellamy, Tom","3","0","2","0","66.67","-3","795","98","248","12.33","31.19","-197.2","24","10","409","53","143","12.96","34.96","-144.05","81","36","52","44.44","44.44","16.64","460","58","144","12.61","12.61","-74.89",
"Bennett, Charlie","20","1","3","5","15","-7","709","36","127","5.08","17.91","-386.31","9","13","311","10","46","3.22","14.79","-230.62","33","7","15","21.21","21.21","-11.1","510","34","113","6.67","6.67","-193.56",
"Bennett, Miss N","1","1","1","100","100","7.5","31","3","11","9.68","35.48","11","5","1","17","2","6","11.76","35.29","20.5","6","1","4","16.67","16.67","-1.5","25","3","10","12","12","17",
"Beresford, Michael","0","0","0","0","0","0","23","0","1","0","4.35","-23","9999","9999","17","0","1","0","5.88","-17","1","0","0","0","0","-1","18","0","1","0","0","-18",
"Berry, Mr R A","0","0","0","0","0","0","16","1","1","6.25","6.25","-7","251","9","11","1","1","9.09","9.09","-2","0","0","0","0","0","0","3","1","1","33.33","33.33","6",
"Bewley, Callum","4","0","0","0","0","-4","570","32","113","5.61","19.82","-243.32","18","5","308","17","54","5.52","17.53","-149.87","32","7","15","21.88","21.88","-11.78","328","22","78","6.71","6.71","-167.95",
"Bird, Sean","1","0","0","0","0","-1","77","1","3","1.3","3.9","-48","145","20","47","1","2","2.13","4.26","-18","3","0","0","0","0","-3","59","1","3","1.69","1.69","-30",
