Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Pinchin, Miss L M","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","394","41","103","10.41","26.14","-155.69","85","26","231","19","54","8.23","23.38","-114.26","39","12","17","30.77","30.77","-3.43","292","32","80","10.96","10.96","-90.73",
"Planas, Connor","0","0","0","0","0","0","2","0","0","0","0","-2","3","1","1","33.33","33.33","1","9","1","1","11.11","11.11","-5","464","48","141","10.34","30.39","-138.43","5","3","189","10","50","5.29","26.46","-116.5","62","18","37","29.03","29.03","-3.01","383","41","121","10.7","10.7","-106.06",
"Probert, David","3","1","1","33.33","33.33","-0.12","9","3","4","33.33","44.44","-1.64","22","5","7","22.73","31.82","-3.34","44","9","15","20.45","34.09","-5.36","1920","228","572","11.88","29.79","-188.81","1","2","952","117","301","12.29","31.62","33.52","213","62","125","29.11","29.11","-56.17","1306","159","396","12.17","12.17","-18.92",
"Pyle, William","1","0","0","0","0","-1","2","0","0","0","0","-2","4","1","1","25","25","15","14","2","3","14.29","21.43","26","439","41","122","9.34","27.79","-142.25","7","4","251","26","69","10.36","27.49","-40.66","47","11","32","23.4","23.4","-5.58","361","35","100","9.7","9.7","-94.25",
"Queally, T P","1","0","0","0","0","-1","1","0","0","0","0","-1","8","1","1","12.5","12.5","-5.37","15","3","4","20","26.67","10.13","509","62","138","12.18","27.11","-65.84","6","4","233","25","52","10.73","22.32","-90.45","61","25","42","40.98","40.98","15.16","384","51","107","13.28","13.28","-54.46",
"Quinn, Caoilin","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","422","56","151","13.27","35.78","-100.3","55","6","199","32","80","16.08","40.2","4.33","63","18","38","28.57","28.57","-13.42","332","44","127","13.25","13.25","-48.97",
"Quinn, Jimmy","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","141","1","23","0.71","16.31","-136.5","401","82","63","0","13","0","20.63","-63","2","0","2","0","0","-2","114","1","21","0.88","0.88","-109.5",
"Rawlinson, Ali","0","0","0","0","0","0","5","2","3","40","60","8.5","11","2","3","18.18","27.27","2.5","23","3","4","13.04","17.39","-6.5","708","75","198","10.59","27.97","-89.06","3","4","395","39","120","9.87","30.38","-80.29","54","16","30","29.63","29.63","-7.31","575","63","170","10.96","10.96","-43.06",
"Robinson, Ben","1","0","0","0","0","-1","4","0","0","0","0","-4","8","0","1","0","12.5","-8","22","5","7","22.73","31.82","5.25","651","59","180","9.06","27.65","-162.42","8","9","358","33","99","9.22","27.65","-102.83","43","15","27","34.88","34.88","4.96","493","50","150","10.14","10.14","-77.18",
"Roche, L F","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","-8","14","0","0","0","0","-14","662","40","123","6.04","18.58","-58.16","15","15","309","17","49","5.5","15.86","-4","31","7","13","22.58","22.58","-3.66","383","26","78","6.79","6.79","106.33",
"Rodriguez, Callum","3","1","1","33.33","33.33","2","8","2","3","25","37.5","0.75","13","3","6","23.08","46.15","-3.05","23","5","10","21.74","43.48","-6.64","726","127","297","17.49","40.91","-91.16","1","2","391","74","175","18.93","44.76","-51.99","167","61","98","36.53","36.53","-2.16","504","87","211","17.26","17.26","-27.9",
"Rooke, George","1","0","0","0","0","-1","4","0","1","0","25","-4","11","0","2","0","18.18","-11","23","1","4","4.35","17.39","-13.5","701","53","171","7.56","24.39","-208.17","8","14","367","28","93","7.63","25.34","-142.95","54","11","37","20.37","20.37","-25.57","485","34","126","7.01","7.01","-151.63",
"Russell, Harry","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","11","1","1","9.09","9.09","-3.5","484","38","97","7.85","20.04","-129.31","9","4","270","20","45","7.41","16.67","-87.29","24","7","9","29.17","29.17","-1.64","361","29","80","8.03","8.03","-96.14",
"Rutledge, Siobhan","2","0","0","0","0","-2","5","0","0","0","0","-5","9","0","0","0","0","-9","12","0","0","0","0","-12","662","34","110","5.14","16.62","-251.42","30","28","335","13","40","3.88","11.94","-134","27","5","12","18.52","18.52","-5.17","536","29","93","5.41","5.41","-189.92",
"Ryan, Gavin","3","0","0","0","0","-3","4","0","0","0","0","-4","8","0","1","0","12.5","-8","16","0","4","0","25","-16","718","60","162","8.36","22.56","-212.12","28","32","341","28","75","8.21","21.99","-154.59","60","15","33","25","25","-16.7","344","29","66","8.43","8.43","-11.04",
"Ryan, J J G","3","0","0","0","0","-3","3","0","0","0","0","-3","15","0","3","0","20","-15","32","1","6","3.13","18.75","-24.5","866","57","207","6.58","23.9","-302.41","14","27","527","37","127","7.02","24.1","-141.79","42","5","22","11.9","11.9","-22.24","656","48","174","7.32","7.32","-171.16",
"Ryan, Rossa","6","3","4","50","66.67","2.62","12","5","7","41.67","58.33","2.37","27","7","10","25.93","37.04","1.37","58","9","17","15.52","29.31","-12.13","2224","389","888","17.49","39.93","97.38","1","4","1247","221","498","17.72","39.94","-65.22","488","175","322","35.86","35.86","10.73","1480","253","572","17.09","17.09","-56.54",
"Ryder, Isabelle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","33.33","66.67","3","48","4","16","8.33","33.33","-8.62","8","1","33","1","6","3.03","18.18","-27","7","1","5","14.29","14.29","-4.12","40","4","16","10","10","-0.62",
"Sanderson, Benjamin","0","0","0","0","0","0","4","1","2","25","50","-2.2","6","2","3","33.33","50","2.8","12","2","3","16.67","25","-3.2","291","20","59","6.87","20.27","-117.96","2","2","146","11","30","7.53","20.55","-20.45","29","5","14","17.24","17.24","-16.79","232","19","54","8.19","8.19","-60.76",
"Santos, M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","1","11.11","11.11","6","526","8","6","0","0","0","0","-6","0","0","0","0","0","0","2","0","0","0","0","-2",
"Sayette, B D L","2","0","0","0","0","-2","7","0","2","0","28.57","-7","12","1","5","8.33","41.67","-4","20","2","7","10","35","-9.12","822","96","256","11.68","31.14","-204.34","7","12","405","37","113","9.14","27.9","-143.73","102","35","62","34.31","34.31","-15.46","547","62","166","11.33","11.33","-113.27",
"Scholfield, Nick","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","0","0","0","-3","5","0","0","0","0","-5","551","47","142","8.53","25.77","-191.58","43","20","362","23","86","6.35","23.76","-191.64","48","14","29","29.17","29.17","-6.49","336","36","91","10.71","10.71","-36.48",
"Scott, Rowan","2","1","1","50","50","11","8","1","3","12.5","37.5","5","16","1","4","6.25","25","-3","35","4","11","11.43","31.43","-5.25","906","74","260","8.17","28.7","-369.97","1","1","494","42","145","8.5","29.35","-181.75","58","13","32","22.41","22.41","-14.51","673","61","203","9.06","9.06","-214.59",
"Sexton, Ryan","1","0","0","0","0","-1","2","0","1","0","50","-2","6","0","2","0","33.33","-6","17","0","3","0","17.65","-17","770","72","204","9.35","26.49","-175.55","24","26","405","34","101","8.4","24.94","-62.74","68","16","37","23.53","23.53","-15.92","642","64","176","9.97","9.97","-100.35",
"Shaw, Harrison","1","0","0","0","0","-1","3","2","2","66.67","66.67","1.3","6","2","3","33.33","50","-1.7","12","3","5","25","41.67","1.8","441","29","101","6.58","22.9","-190.82","2","2","176","11","42","6.25","23.86","-48.45","33","8","18","24.24","24.24","-6.95","326","21","79","6.44","6.44","-123.3",
"Sheehy, M P","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","20","40","36","12","1","2","8.33","16.67","29","443","28","86","6.32","19.41","-88.16","6","2","187","9","31","4.81","16.58","-30.68","28","9","18","32.14","32.14","-9.24","193","7","34","3.63","3.63","-81.67",
"Shepherd, Callum","1","0","0","0","0","-1","3","0","1","0","33.33","-3","15","3","4","20","26.67","-2.5","40","5","11","12.5","27.5","-23.31","1430","168","451","11.75","31.54","-210.17","4","7","888","106","280","11.94","31.53","-151.6","165","57","97","34.55","34.55","1.05","967","122","322","12.62","12.62","-142.71",
"Sheridan, J M","0","0","0","0","0","0","2","1","1","50","50","0.88","7","1","2","14.29","28.57","-4.12","17","1","4","5.88","23.53","-14.12","755","42","179","5.56","23.71","-405.04","2","2","378","20","88","5.29","23.28","-240.87","37","11","23","29.73","29.73","0.96","489","33","115","6.75","6.75","-187.87",
"Shoemark, Kieran","3","0","0","0","0","-3","11","1","3","9.09","27.27","-1","20","2","5","10","25","-7.75","39","10","14","25.64","35.9","4.51","1103","142","359","12.87","32.55","-168.52","3","8","693","95","241","13.71","34.78","-37.16","139","49","79","35.25","35.25","-3.77","641","80","203","12.48","12.48","8.75",
"Slattery, A J","2","0","1","0","50","-2","3","0","1","0","33.33","-3","7","0","3","0","42.86","-7","13","1","4","7.69","30.77","38","600","50","134","8.33","22.33","-0.52","13","8","252","20","62","7.94","24.6","6.75","29","12","16","41.38","41.38","10.98","340","31","82","9.12","9.12","-2.15",
"Sousa, Silvestre De","3","1","2","33.33","66.67","-1.09","5","2","3","40","60","6.41","15","3","7","20","46.67","2.91","30","3","15","10","50","-12.09","488","65","184","13.32","37.7","-20.24","1","1","488","65","184","13.32","37.7","-20.24","84","27","55","32.14","32.14","-11.23","336","39","118","11.61","11.61","-42.96",
"Stammers, Oliver","1","0","0","0","0","-1","2","0","0","0","0","-2","4","1","1","25","25","4","7","1","2","14.29","28.57","1","374","41","125","10.96","33.42","-79.27","4","3","84","7","29","8.33","34.52","-27.5","35","10","22","28.57","28.57","-5.84","321","37","110","11.53","11.53","-57.6",
"Stott, Kevin","2","0","0","0","0","-2","7","0","0","0","0","-7","10","0","1","0","10","-10","25","0","4","0","16","-25","1319","189","482","14.33","36.54","-317.43","15","27","417","43","129","10.31","30.94","-177.41","263","91","179","34.6","34.6","-23.25","832","116","286","13.94","13.94","-173.52",
"Sullivan, James P","0","0","0","0","0","0","7","0","2","0","28.57","-7","12","0","4","0","33.33","-12","22","0","5","0","22.73","-22","898","71","225","7.91","25.06","-311.42","24","40","475","34","104","7.16","21.89","-222.92","53","14","26","26.42","26.42","-4.25","760","61","194","8.03","8.03","-274.54",
"Swift, Mr Dale","0","0","0","0","0","0","2","0","0","0","0","-2","4","1","1","25","25","3.5","10","4","5","40","50","18.83","467","44","112","9.42","23.98","-69.85","7","4","210","21","49","10","23.33","-24.96","26","9","13","34.62","34.62","2.69","384","39","96","10.16","10.16","-12.81",
"Thompson, Joshua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","80","7","20","8.75","25","-11.75","43","5","28","5","8","17.86","28.57","22.25","4","1","3","25","25","-0.75","67","7","19","10.45","10.45","1.25",
"Tidball, Jay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144","14","34","9.72","23.61","-38.98","276","33","44","1","6","2.27","13.64","-40","11","3","5","27.27","27.27","-5.31","100","11","26","11","11","-27.23",
"Tudhope, Daniel","5","0","0","0","0","-5","13","3","4","23.08","30.77","-1.5","19","4","6","21.05","31.58","-4","38","7","15","18.42","39.47","-12.75","1259","195","467","15.49","37.09","-221.45","2","6","666","112","266","16.82","39.94","-110.82","271","93","165","34.32","34.32","2.05","792","101","278","12.75","12.75","-221.17",
"Tudor, Jack","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","-6","10","0","1","0","10","-10","683","82","181","12.01","26.5","-136.25","16","11","404","52","112","12.87","27.72","-97.62","78","31","46","39.74","39.74","10.96","482","63","128","13.07","13.07","-88.58",
"Turner, Hayley","0","0","0","0","0","0","1","0","0","0","0","-1","7","0","1","0","14.29","-7","15","2","5","13.33","33.33","0","773","73","207","9.44","26.78","-192.4","8","9","389","40","104","10.28","26.74","-19.56","66","23","44","34.85","34.85","5.39","526","50","143","9.51","9.51","-115.66",
"Twiston-Davies, Sam","4","2","3","50","75","4.62","4","2","3","50","75","4.62","7","2","4","28.57","57.14","1.62","14","4","9","28.57","64.29","0.04","1270","183","464","14.41","36.54","-191.18","1","3","620","97","243","15.65","39.19","-95.37","233","74","135","31.76","31.76","-34.26","802","116","280","14.46","14.46","6.51",
"Watson, Jason","4","0","2","0","50","-4","7","1","3","14.29","42.86","-0.5","16","3","9","18.75","56.25","-3.12","32","3","12","9.38","37.5","-19.12","965","93","275","9.64","28.5","-309.12","3","6","353","44","117","12.46","33.14","-65.68","99","32","64","32.32","32.32","-2.65","708","69","203","9.75","9.75","-170.04",
"Waugh, Amie","0","0","0","0","0","0","4","1","2","25","50","1.5","5","1","2","20","40","0.5","14","2","5","14.29","35.71","-0.5","317","17","60","5.36","18.93","-104.92","3","2","174","14","42","8.05","24.14","-37.42","17","4","7","23.53","23.53","0.75","276","17","60","6.16","6.16","-63.92",
"Wedge, Adam","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","-5","8","1","2","12.5","25","-3.5","757","70","175","9.25","23.12","-236.94","11","7","301","26","72","8.64","23.92","-66.18","57","18","33","31.58","31.58","1.27","528","50","124","9.47","9.47","-162.02",
"Whearty, R","4","0","3","0","75","-4","4","0","3","0","75","-4","16","1","5","6.25","31.25","10","24","2","8","8.33","33.33","4.38","681","52","168","7.64","24.67","-99.03","6","11","419","35","112","8.35","26.73","-29.78","44","12","26","27.27","27.27","1.22","516","43","141","8.33","8.33","-120.16",
"Whelan, R P","2","2","2","100","100","9.25","3","2","3","66.67","100","8.25","13","3","8","23.08","61.54","3.75","23","5","10","21.74","43.48","4.75","1065","126","318","11.83","29.86","-137.4","1","1","535","65","158","12.15","29.53","-109.82","113","39","70","34.51","34.51","15.57","540","80","190","14.81","14.81","52.43",
"Whelan, Trevor","2","0","0","0","0","-2","7","0","1","0","14.29","-7","12","1","2","8.33","16.67","3","22","1","4","4.55","18.18","-7","889","74","207","8.32","23.28","-241.95","7","11","451","44","110","9.76","24.39","-127.51","51","22","35","43.14","43.14","8.59","571","54","141","9.46","9.46","-149.45",
"Wilkie, Brandon","1","0","0","0","0","-1","5","0","1","0","20","-5","7","0","1","0","14.29","-7","16","1","4","6.25","25","-1","401","44","111","10.97","27.68","-91","14","16","311","36","90","11.58","28.94","-53.71","41","12","21","29.27","29.27","-9.16","357","39","97","10.92","10.92","-75.58",
"Wonnacott, Millie","0","0","0","0","0","0","2","1","1","50","50","1.5","6","1","2","16.67","33.33","-2.5","12","1","3","8.33","25","-8.5","110","9","25","8.18","22.73","-54.37","2","1","59","7","19","11.86","32.2","-25.87","8","5","6","62.5","62.5","9.13","81","7","18","8.64","8.64","-32.62",
"Wood, George","0","0","0","0","0","0","2","1","1","50","50","1.25","8","1","1","12.5","12.5","-4.75","14","1","5","7.14","35.71","-10.75","430","31","103","7.21","23.95","-133.21","2","1","226","13","55","5.75","24.34","-97.05","30","8","16","26.67","26.67","-1.46","285","25","76","8.77","8.77","-30.46",
"Woods, K K","2","0","2","0","100","-2","2","0","2","0","100","-2","4","1","4","25","100","11","13","1","6","7.69","46.15","2","589","81","221","13.75","37.52","-72.45","6","4","327","44","118","13.46","36.09","-11.66","86","30","54","34.88","34.88","-5.44","354","54","137","15.25","15.25","37.05",
"Worsley, Tabitha","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","455","16","65","3.52","14.29","-162.52","51","14","222","8","28","3.6","12.61","-10.62","7","3","4","42.86","42.86","1.98","350","13","55","3.71","3.71","-227.62",
"Wright, Liam","0","0","0","0","0","0","1","0","1","0","100","-1","4","1","2","25","50","0.5","6","1","3","16.67","50","-1.5","286","23","66","8.04","23.08","-26.69","7","4","177","15","41","8.47","23.16","-77.44","26","6","13","23.08","23.08","-9.69","251","21","58","8.37","8.37","-13.69",
"Wynne, Toby","5","0","1","0","20","-5","5","0","1","0","20","-5","5","0","1","0","20","-5","7","0","1","0","14.29","-7","354","47","105","13.28","29.66","-68.76","81","20","196","23","53","11.73","27.04","-57.99","54","17","32","31.48","31.48","-6.6","296","44","96","14.86","14.86","-31.51",
 
