Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","47","7","15","14.89","31.91","-9.59","1295","146","401","11.27","30.97","-291.83","3","8","697","69","207","9.9","29.7","-141.07","189","62","111","32.8","32.8","4.39","984","128","326","13.01","13.01","-100.32",
"Baker, Mr Z","0","0","0","0","0","0","53","7","14","13.21","26.42","1.61","25","1","18","2","6","11.11","33.33","-11.37","6","2","3","33.33","33.33","-1.02","32","4","8","12.5","12.5","13.88",
"Beasley, Connor","23","2","6","8.7","26.09","-12.43","1434","174","493","12.13","34.38","-119.54","3","6","734","77","247","10.49","33.65","-163.45","208","53","121","25.48","25.48","-39.18","1029","129","364","12.54","12.54","-35.93",
"Best, J A","10","0","2","0","20","-10","692","42","129","6.07","18.64","-316.78","68","52","310","11","46","3.55","14.84","-185.87","38","14","18","36.84","36.84","5.06","438","36","106","8.22","8.22","-99.18",
"Birkett, Mr R","0","0","0","0","0","0","39","7","16","17.95","41.03","0.5","153","5","16","4","9","25","56.25","6","3","1","1","33.33","33.33","1","39","7","16","17.95","17.95","0.5",
"Bishop, Charles","21","1","4","4.76","19.05","-14.5","678","64","181","9.44","26.7","-233.86","12","18","386","44","116","11.4","30.05","-146.37","66","22","40","33.33","33.33","-7.48","403","32","96","7.94","7.94","-120.82",
"Bond, Alice","0","0","0","0","0","0","51","2","12","3.92","23.53","-43.5","479","41","28","0","6","0","21.43","-28","4","2","2","50","50","3.5","40","2","11","5","5","-32.5",
"Bowen, S D","8","3","5","37.5","62.5","13.75","295","18","63","6.1","21.36","-74.5","10","1","190","14","41","7.37","21.58","-14.5","17","3","7","17.65","17.65","-9","235","14","47","5.96","5.96","-56.5",
"Bowen, Sean P","42","12","21","28.57","50","2.02","1237","242","465","19.56","37.59","46.08","1","3","701","137","268","19.54","38.23","109.51","305","125","188","40.98","40.98","-7.37","801","141","281","17.6","17.6","-50.4",
"Brace, Connor","8","0","1","0","12.5","-8","366","55","104","15.03","28.42","47","19","9","171","30","50","17.54","29.24","-8.53","40","19","26","47.5","47.5","11.87","203","33","60","16.26","16.26","56.27",
"Brogan, Kevin","1","0","0","0","0","-1","541","72","178","13.31","32.9","-117.49","34","11","243","17","59","7","24.28","-91.24","92","33","63","35.87","35.87","-6.98","425","61","147","14.35","14.35","-117.99",
"Brookes, Aiden","11","1","2","9.09","18.18","-7.75","305","34","75","11.15","24.59","29.96","4","3","204","22","46","10.78","22.55","23.46","26","10","16","38.46","38.46","6.96","264","34","70","12.88","12.88","70.96",
"Brotherton, Miss S","4","0","0","0","0","-4","74","9","25","12.16","33.78","-35.87","18","5","40","5","12","12.5","30","-20.12","18","6","12","33.33","33.33","0.63","74","9","25","12.16","12.16","-35.87",
