Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Akehurst, Louise","0","0","0","0","0","0","2","0","0","0","0","-2","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2",
"Allan, David","41","2","16","4.88","39.02","-26.67","1330","132","395","9.92","29.7","-356.28","11","31","643","63","191","9.8","29.7","-226.96","160","45","91","28.13","28.13","-10.19","1034","108","326","10.44","10.44","-253.1",
"Beasley, Connor","46","4","16","8.7","34.78","-22.5","1284","142","436","11.06","33.96","-334.91","2","7","542","64","189","11.81","34.87","-165.46","173","47","104","27.17","27.17","-31.48","964","102","321","10.58","10.58","-278.12",
"Bishop, Charles","29","3","8","10.34","27.59","5.5","832","95","239","11.42","28.73","-177.31","3","4","450","49","124","10.89","27.56","-52.57","86","32","53","37.21","37.21","-1.18","504","54","133","10.71","10.71","-86.72",
"Bowen, S D","26","1","8","3.85","30.77","-16.5","473","37","124","7.82","26.22","-101.29","12","22","280","24","82","8.57","29.29","-81.04","41","9","22","21.95","21.95","-9.79","398","30","108","7.54","7.54","-64.29",
"Bradnam, Joe","3","0","0","0","0","-3","70","3","16","4.29","22.86","-50.25","141","12","30","1","10","3.33","33.33","-26","4","2","2","50","50","3.75","57","3","15","5.26","5.26","-37.25",
"Breslin, Andrew","7","2","2","28.57","28.57","8.5","332","18","61","5.42","18.37","-142.37","6","1","242","12","46","4.96","19.01","-114.5","12","2","5","16.67","16.67","-6.12","289","17","54","5.88","5.88","-118.37",
"Bromley, Ben","6","1","3","16.67","50","-3","178","23","65","12.92","36.52","-74.37","2","2","93","7","30","7.53","32.26","-66.51","27","9","20","33.33","33.33","-4.12","130","16","50","12.31","12.31","-58.72",
"Brookes, Aiden","19","1","3","5.26","15.79","107","429","36","85","8.39","19.81","122.71","6","7","233","15","41","6.44","17.6","94.5","25","8","17","32","32","2.46","384","35","80","9.11","9.11","161.71",
"Brouder, Gavin","25","1","4","4","16","-17","358","18","66","5.03","18.44","-164.37","8","14","192","11","38","5.73","19.79","-84.25","21","6","11","28.57","28.57","7.25","228","16","48","7.02","7.02","-41.75",
"Bryan, Joshua","4","0","0","0","0","-4","391","37","110","9.46","28.13","-152.67","36","17","201","17","55","8.46","27.36","-92.17","22","9","15","40.91","40.91","6.83","253","23","74","9.09","9.09","-107.42",
