Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","39","5","14","12.82","35.9","6.5","1302","128","386","9.83","29.65","-376.07","1","3","675","64","195","9.48","28.89","-242.11","166","51","98","30.72","30.72","1.98","1012","108","322","10.67","10.67","-226.63",
"Barzalona, Mickael","0","0","0","0","0","0","18","3","7","16.67","38.89","-4.27","490","8","4","0","0","0","0","-4","4","1","3","25","25","-2.27","6","1","4","16.67","16.67","1",
"Bass, George","7","1","3","14.29","42.86","-1.5","388","36","105","9.28","27.06","-67.57","7","2","155","11","47","7.1","30.32","-91.71","23","9","13","39.13","39.13","4.27","293","32","89","10.92","10.92","-39.07",
"Best, J A","7","1","3","14.29","42.86","-4","705","39","132","5.53","18.72","-302.56","2","1","338","14","63","4.14","18.64","-115.25","36","12","16","33.33","33.33","4.03","450","34","110","7.56","7.56","-80.21",
"Bishop, Charles","12","0","2","0","16.67","-12","704","69","191","9.8","27.13","-259.41","16","13","384","37","108","9.64","28.13","-139.81","72","24","43","33.33","33.33","-13.53","408","34","98","8.33","8.33","-168.6",
"Blackmore, Rachael","12","1","3","8.33","25","-9.12","890","130","329","14.61","36.97","-271.44","10","6","433","63","165","14.55","38.11","-113.37","205","68","127","33.17","33.17","-45.23","359","27","100","7.52","7.52","-136.59",
"Boinville, Nico","4","1","1","25","25","-1.37","583","129","225","22.13","38.59","-21.67","10","3","280","67","116","23.93","41.43","-15.23","197","84","116","42.64","42.64","-2.12","292","56","99","19.18","19.18","63.02",
"Bowen, James C","7","0","3","0","42.86","-7","541","74","182","13.68","33.64","-90.22","259","48","209","16","59","7.66","28.23","-81.21","90","30","59","33.33","33.33","-4.64","339","52","115","15.34","15.34","42.74",
"Bradley, Paddy","7","0","2","0","28.57","-7","322","27","82","8.39","25.47","-96.09","25","17","259","24","64","9.27","24.71","-59.09","23","3","10","13.04","13.04","-12.75","250","26","74","10.4","10.4","-27.59",
"Brassil, C","2","0","1","0","50","-2","169","10","40","5.92","23.67","-82.7","40","7","92","5","20","5.43","21.74","-35.9","9","3","5","33.33","33.33","-1.7","99","4","21","4.04","4.04","-70",
"Breslin, Andrew","16","1","4","6.25","25","-12.75","277","15","44","5.42","15.88","-127.12","9","10","132","5","20","3.79","15.15","-81.5","14","4","5","28.57","28.57","-2.87","246","15","41","6.1","6.1","-96.12",
"Bromley, Ben","3","0","1","0","33.33","-3","145","21","48","14.48","33.1","-46.03","18","4","100","16","37","16","37","-28.28","20","7","14","35","35","-2.78","108","15","35","13.89","13.89","-35.38",
"Brookes, Aiden","9","0","3","0","33.33","-9","367","36","80","9.81","21.8","80.21","43","33","213","14","42","6.57","19.72","63.25","24","9","15","37.5","37.5","5.46","320","35","74","10.94","10.94","121.21",
"Brouder, Gavin","9","0","0","0","0","-9","305","16","58","5.25","19.02","-44.42","29","16","181","10","39","5.52","21.55","-70.62","12","3","7","25","25","0.2","194","12","38","6.19","6.19","-24.8",
"Bryan, Joshua","10","1","2","10","20","-4.5","368","37","101","10.05","27.45","-59.77","7","8","198","21","53","10.61","26.77","-48.5","22","8","15","36.36","36.36","2.48","226","22","66","9.73","9.73","-37.87",
"Buick, William","27","10","12","37.04","44.44","3.57","1481","366","691","24.71","46.66","-95.36","3","3","773","172","338","22.25","43.73","-59.04","544","228","355","41.91","41.91","17.35","780","178","339","22.82","22.82","-15.01",
"Burke, Jonathan","12","1","6","8.33","50","-8","744","101","246","13.58","33.06","-177.52","9","9","312","39","106","12.5","33.97","-118.09","96","40","65","41.67","41.67","8.97","441","56","129","12.7","12.7","-129.17",
"Byrnes, Mr P","7","0","2","0","28.57","-7","223","26","62","11.66","27.8","-102.42","15","9","182","21","47","11.54","25.82","-84.02","30","13","19","43.33","43.33","4.83","122","13","29","10.66","10.66","-57",
"Callaghan, Mr K","2","0","0","0","0","-2","251","26","59","10.36","23.51","-70.03","71","13","146","18","38","12.33","26.03","-5.65","24","10","18","41.67","41.67","-3.03","170","14","37","8.24","8.24","-21.25",
"Callan, N","38","4","15","10.53","39.47","-17.17","987","142","342","14.39","34.65","77.39","7","18","522","79","181","15.13","34.67","12.39","151","48","93","31.79","31.79","-12.59","643","94","228","14.62","14.62","79.22",
