Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Andrews, N R","0","0","0","0","0","0","3","0","0","0","0","-3","9999","9999","3","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","0","0",
"Armson, Philip","16","0","3","0","18.75","-16","473","37","115","7.82","24.31","-118.59","15","17","298","30","89","10.07","29.87","-23.42","44","8","25","18.18","18.18","-16.88","410","35","109","8.54","8.54","-185.92",
"Bain, Miss Sophie","0","0","0","0","0","0","5","0","1","0","20","-5","9999","9999","4","0","1","0","25","-4","0","0","0","0","0","0","5","0","1","0","0","-5",
"Bannister, Harry A A","18","0","5","0","27.78","-18","501","64","162","12.77","32.34","-90.5","132","25","181","27","64","14.92","35.36","-29.99","82","25","47","30.49","30.49","-15.92","307","46","107","14.98","14.98","3.05",
"Bass, David","13","0","2","0","15.38","-13","524","71","169","13.55","32.25","-152.53","33","26","226","31","74","13.72","32.74","-53","92","25","55","27.17","27.17","-26.97","292","32","86","10.96","10.96","-107.06",
"Beasley, Connor","17","1","4","5.88","23.53","-14.25","1357","169","466","12.45","34.34","-163.45","9","9","748","89","253","11.9","33.82","-127.53","203","58","117","28.57","28.57","-10.76","967","128","346","13.24","13.24","-34.59",
"Berry, Mr R A","1","0","0","0","0","-1","25","1","4","4","16","-16","392","19","17","0","3","0","17.65","-17","0","0","0","0","0","0","7","1","2","14.29","14.29","2",
"Birkett, Mr R","0","0","0","0","0","0","41","8","19","19.51","46.34","5","18","1","21","6","10","28.57","47.62","13","4","1","2","25","25","0","41","8","19","19.51","19.51","5",
"Blackmore, Rachael","18","2","6","11.11","33.33","26.25","877","132","335","15.05","38.2","-276.72","1","1","459","61","161","13.29","35.08","-133","206","65","125","31.55","31.55","-55.53","343","24","102","7","7","-135.09",
"Boinville, Nico","12","3","7","25","58.33","-2.68","652","143","259","21.93","39.72","-52.16","1","1","260","54","93","20.77","35.77","-31.79","209","89","129","42.58","42.58","-7.07","311","53","101","17.04","17.04","18.9",
"Brace, Connor","6","3","3","50","50","18.09","348","47","98","13.51","28.16","16.77","2","2","180","32","51","17.78","28.33","-4.64","36","16","22","44.44","44.44","11.64","197","30","59","15.23","15.23","33.27",
"Brassil, C","4","1","1","25","25","-1.9","126","9","33","7.14","26.19","-60.2","12","4","106","8","28","7.55","26.42","-50.2","8","3","5","37.5","37.5","-0.7","72","4","18","5.56","5.56","-42.5",
"Brotherton, Miss S","0","0","0","0","0","0","77","9","26","11.69","33.77","-38.49","30","1","42","4","14","9.52","33.33","-24.12","21","6","12","28.57","28.57","-1.99","77","9","26","11.69","11.69","-38.49",
