Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","43","3","12","6.98","27.91","-31.37","1334","139","404","10.42","30.28","-333.69","10","27","647","64","188","9.89","29.06","-248.77","173","51","98","29.48","29.48","-7.27","1037","115","337","11.09","11.09","-229.51",
"Allen, Mr D","3","0","1","0","33.33","-3","51","3","15","5.88","29.41","-38","28","6","23","3","8","13.04","34.78","-10","3","1","1","33.33","33.33","0.75","12","2","3","16.67","16.67","-2.75",
"Armson, Philip","7","0","2","0","28.57","-7","413","34","98","8.23","23.73","-86.22","29","14","134","6","22","4.48","16.42","-100.17","45","5","25","11.11","11.11","-29.21","343","32","91","9.33","9.33","-146.55",
"Bannister, Harry A A","17","0","2","0","11.76","-17","450","44","129","9.78","28.67","-183.16","18","25","287","25","73","8.71","25.44","-134.44","62","17","31","27.42","27.42","-19.82","321","29","92","9.03","9.03","-132.82",
"Barry, Mr J C","5","0","0","0","0","-5","152","6","30","3.95","19.74","-66.5","17","7","69","2","16","2.9","23.19","-51.5","3","0","0","0","0","-3","27","0","2","0","0","-27",
"Bass, David","15","1","3","6.67","20","-7.5","456","58","135","12.72","29.61","-104.85","14","14","227","27","64","11.89","28.19","-52.04","72","18","36","25","25","-29.28","253","33","72","13.04","13.04","-17.37",
"Bellamy, Tom","16","0","2","0","12.5","-16","876","93","267","10.62","30.48","-324.49","20","29","431","46","131","10.67","30.39","-187.46","94","33","54","35.11","35.11","-14.95","542","56","159","10.33","10.33","-231.37",
"Bennett, Charlie","5","0","1","0","20","-5","445","17","84","3.82","18.88","-297.62","203","21","134","4","29","2.99","21.64","-76","14","3","6","21.43","21.43","-2.5","321","14","69","4.36","4.36","-190.12",
"Best, J A","16","1","3","6.25","18.75","5","638","30","115","4.7","18.03","-299.94","5","8","367","19","75","5.18","20.44","-153.07","25","9","14","36","36","4.56","418","28","104","6.7","6.7","-101.94",
"Bishop, Charles","26","3","9","11.54","34.62","-14.59","815","93","226","11.41","27.73","-197.31","3","5","436","53","125","12.16","28.67","-34.29","83","34","52","40.96","40.96","8.32","497","51","126","10.26","10.26","-114.22",
