Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Mr A","6","0","0","0","0","-6","246","10","35","4.07","14.23","-173.5","50","19","99","6","13","6.06","13.13","-53.5","4","2","3","50","50","2","181","8","29","4.42","4.42","-121",
"Andrews, Bridget","5","0","2","0","40","-5","239","27","57","11.3","23.85","-104.5","32","14","107","11","27","10.28","25.23","-48.16","28","12","16","42.86","42.86","0.25","133","9","26","6.77","6.77","-55.05",
"Armson, Philip","9","2","4","22.22","44.44","2.25","476","38","117","7.98","24.58","-114.67","3","3","298","32","93","10.74","31.21","-12.17","43","7","24","16.28","16.28","-20.21","415","36","110","8.67","8.67","-184",
"Atzeni, Andrea","17","6","10","35.29","58.82","22.88","860","147","332","17.09","38.6","-29.89","2","3","403","83","164","20.6","40.69","53.4","169","58","105","34.32","34.32","-18.17","449","76","163","16.93","16.93","-11.34",
"Austin, Edward","5","0","0","0","0","-5","123","13","26","10.57","21.14","-24.87","15","6","76","9","14","11.84","18.42","-9.37","12","6","10","50","50","7.13","88","9","20","10.23","10.23","-25.37",
"Bannister, Harry A A","17","2","6","11.76","35.29","5.75","507","66","166","13.02","32.74","-73.75","10","12","179","23","60","12.85","33.52","-43.04","83","26","48","31.33","31.33","-13.17","313","48","110","15.34","15.34","19.8",
"Barlow, Patrick","1","0","0","0","0","-1","37","1","6","2.7","16.22","-18","92","8","25","1","6","4","24","-6","2","0","0","0","0","-2","25","1","5","4","4","-6",
"Bass, David","6","1","1","16.67","16.67","9","508","67","164","13.19","32.28","-136.41","5","2","216","28","67","12.96","31.02","-46.76","87","22","52","25.29","25.29","-33.85","285","32","86","11.23","11.23","-81.06",
"Bastyan, Mitchell S","13","1","3","7.69","23.08","-10.62","381","47","125","12.34","32.81","-141.42","13","11","150","20","53","13.33","35.33","-66.3","53","19","36","35.85","35.85","-6.58","248","26","84","10.48","10.48","-117.43",
"Bellamy, Tom","30","3","10","10","33.33","34.5","844","98","270","11.61","31.99","-231.22","7","12","420","47","137","11.19","32.62","-101.7","91","35","53","38.46","38.46","2.32","507","61","164","12.03","12.03","-135.06",
"Bennett, Charlie","6","0","3","0","50","-6","674","28","123","4.15","18.25","-403.29","25","11","313","13","56","4.15","17.89","-219.12","24","4","12","16.67","16.67","-10","484","26","108","5.37","5.37","-221.79",
"Best, J A","14","2","3","14.29","21.43","-5.25","740","47","147","6.35","19.86","-283.15","6","3","263","10","38","3.8","14.45","-154.87","36","14","18","38.89","38.89","6.19","458","38","112","8.3","8.3","-99.05",
"Bewley, Jonathon","2","0","0","0","0","-2","124","16","42","12.9","33.87","-37.46","108","13","60","10","23","16.67","38.33","-13.46","10","4","5","40","40","1.54","97","15","38","15.46","15.46","-14.96",
