Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, Mr Kit","0","0","0","0","0","0","12","3","5","25","41.67","17","268","4","7","2","3","28.57","42.86","5","0","0","0","0","0","0","11","3","5","27.27","27.27","18",
"Bannister, Harry A A","10","0","1","0","10","-10","474","58","159","12.24","33.54","-79.17","23","18","224","20","70","8.93","31.25","-71.64","86","23","44","26.74","26.74","-23.58","323","42","113","13","13","-35.42",
"Bass, David","7","2","3","28.57","42.86","-1.05","454","69","162","15.2","35.68","-54.17","14","6","225","36","78","16","34.67","-13.62","80","22","44","27.5","27.5","-27.65","252","37","88","14.68","14.68","-12.36",
"Bellamy, Tom","17","0","5","0","29.41","-17","864","99","278","11.46","32.18","-279.94","22","35","442","49","132","11.09","29.86","-132.11","94","34","53","36.17","36.17","-15.6","524","60","164","11.45","11.45","-192.16",
"Best, J A","13","0","2","0","15.38","-13","676","35","130","5.18","19.23","-307.91","20","24","352","15","69","4.26","19.6","-164.95","34","10","15","29.41","29.41","0.43","431","31","108","7.19","7.19","-94.16",
"Bewley, Callum","5","0","1","0","20","-5","311","14","54","4.5","17.36","-202.99","344","27","37","2","6","5.41","16.22","-25.62","13","4","6","30.77","30.77","-2","178","10","38","5.62","5.62","-118.87",
"Birkett, Mr R","0","0","0","0","0","0","38","6","16","15.79","42.11","-4","320","14","14","1","5","7.14","35.71","-10.5","5","1","1","20","20","-1","38","6","16","15.79","15.79","-4",
"Bowen, James C","15","2","8","13.33","53.33","-7","545","70","187","12.84","34.31","-118.97","11","10","216","16","71","7.41","32.87","-131.75","85","30","58","35.29","35.29","-0.64","333","50","117","15.02","15.02","27.36",
"Bowen, Sean P","25","5","10","20","40","-1","1340","271","523","20.22","39.03","201.76","2","2","760","155","294","20.39","38.68","261.4","326","139","203","42.64","42.64","-3.4","857","152","311","17.74","17.74","-24.56",
"Bradley, Paddy","4","1","1","25","25","4","361","32","91","8.86","25.21","-97.71","6","3","286","26","68","9.09","23.78","-74.04","25","4","11","16","16","-11.87","283","31","83","10.95","10.95","-23.21",
