Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","2","1","1","50","50","3.5","1313","131","391","9.98","29.78","-353.07","3","1","659","63","192","9.56","29.14","-225.27","170","51","98","30","30","-2.02","1021","109","325","10.68","10.68","-248.63",
"Anderson, Joe","3","0","0","0","0","-3","180","24","63","13.33","35","-33.54","16","5","101","18","40","17.82","39.6","8.33","17","5","11","29.41","29.41","-0.87","147","20","54","13.61","13.61","-27.29",
"Andrews, Gina","0","0","0","0","0","0","52","13","23","25","44.23","-6.63","196","5","25","5","9","20","36","-7","13","7","9","53.85","53.85","7.12","24","5","11","20.83","20.83","-4.5",
"Bannister, Harry A A","11","1","2","9.09","18.18","-9.17","472","58","160","12.29","33.9","-78.84","3","3","230","21","72","9.13","31.3","-75.81","88","24","45","27.27","27.27","-23.75","322","43","114","13.35","13.35","-32.59",
"Bass, David","10","0","2","0","20","-10","455","68","161","14.95","35.38","-59.17","18","11","230","36","79","15.65","34.35","-18.62","80","21","43","26.25","26.25","-31.65","252","36","87","14.29","14.29","-16.36",
"Bellamy, Tom","16","0","2","0","12.5","-16","862","98","274","11.37","31.79","-282.44","26","42","449","49","132","10.91","29.4","-139.11","93","34","52","36.56","36.56","-14.6","522","59","162","11.3","11.3","-194.66",
"Best, J A","16","1","4","6.25","25","-9","680","34","128","5","18.82","-314.41","1","2","361","16","71","4.43","19.67","-166.95","34","10","15","29.41","29.41","0.43","436","31","108","7.11","7.11","-96.66",
"Bewley, Callum","6","1","2","16.67","33.33","28","310","14","54","4.52","17.42","-174.99","4","2","41","3","7","7.32","17.07","4.38","13","4","6","30.77","30.77","-2","178","10","38","5.62","5.62","-91.87",
"Bird, Sean","0","0","0","0","0","0","118","3","8","2.54","6.78","-34","175","37","72","2","6","2.78","8.33","-17","1","0","0","0","0","-1","78","2","5","2.56","2.56","-20",
"Blackmore, Rachael","22","1","8","4.55","36.36","-19","908","126","334","13.88","36.78","-314.6","6","14","441","65","173","14.74","39.23","-133.58","199","63","121","31.66","31.66","-46.22","367","28","102","7.63","7.63","-149.59",
"Boinville, Nico","15","3","5","20","33.33","-9.59","587","132","231","22.49","39.35","-57.34","6","3","300","74","128","24.67","42.67","-1.31","205","87","120","42.44","42.44","-7.86","289","56","101","19.38","19.38","29.85",
"Bowen, James C","23","2","11","8.7","47.83","-13","554","72","192","13","34.66","-117.97","2","6","230","18","78","7.83","33.91","-135.75","87","31","60","35.63","35.63","0.86","337","52","121","15.43","15.43","33.36",
"Bowen, Miss S L","1","0","0","0","0","-1","55","2","14","3.64","25.45","-39","139","11","25","1","5","4","20","-18.5","2","0","2","0","0","-2","55","2","14","3.64","3.64","-39",
"Bowen, S D","13","0","3","0","23.08","-13","426","31","108","7.28","25.35","-87.54","30","23","235","25","71","10.64","30.21","35.21","33","8","17","24.24","24.24","-6.54","349","25","88","7.16","7.16","-55.54",
"Bowen, Sean P","19","6","10","31.58","52.63","6.38","1338","271","524","20.25","39.16","204.96","3","2","764","158","298","20.68","39.01","269.78","325","138","202","42.46","42.46","-4.2","858","154","314","17.95","17.95","-20.18",
"Brace, Connor","2","1","1","50","50","2.5","344","55","105","15.99","30.52","-34.34","13","2","161","27","55","16.77","34.16","-15.61","44","22","31","50","50","19.25","190","32","63","16.84","16.84","15.98",
"Brennan, P J","6","1","2","16.67","33.33","-2","543","125","239","23.02","44.01","-64.17","13","4","198","38","77","19.19","38.89","-44.69","159","72","104","45.28","45.28","4.56","266","57","101","21.43","21.43","-38.93",
"Breslin, Andrew","6","1","2","16.67","33.33","5","279","15","48","5.38","17.2","-139.12","11","6","148","6","25","4.05","16.89","-86.5","15","4","6","26.67","26.67","-3.87","249","15","45","6.02","6.02","-109.12",
"Brogan, Kevin","6","0","1","0","16.67","-6","471","50","128","10.62","27.18","-118.71","24","12","193","14","40","7.25","20.73","-130.24","50","18","35","36","36","-0.54","358","42","102","11.73","11.73","-113.35",
"Brooke, Henry","14","1","1","7.14","7.14","-6.5","591","86","188","14.55","31.81","-100.95","13","12","309","48","93","15.53","30.1","-34.4","84","26","47","30.95","30.95","-9.56","393","65","137","16.54","16.54","-62.58",
"Burke, Jonathan","14","2","5","14.29","35.71","-2.5","727","103","259","14.17","35.63","-203.88","3","4","294","36","110","12.24","37.41","-142.53","109","47","78","43.12","43.12","17.11","426","55","135","12.91","12.91","-138.12",
"Caffrey, Adam","10","2","3","20","30","-2.5","515","52","141","10.1","27.38","-78.93","7","1","333","35","95","10.51","28.53","-54.26","51","14","33","27.45","27.45","-1.09","422","43","114","10.19","10.19","-38.76",
"Cagney, Eireann","2","2","2","100","100","10.5","53","9","20","16.98","37.74","14.13","4","1","30","6","12","20","40","6.63","4","4","4","100","100","9.63","53","9","20","16.98","16.98","14.13",
"Cannon, Tom J","18","2","5","11.11","27.78","-12.5","806","135","272","16.75","33.75","-150.81","6","9","396","52","117","13.13","29.55","-76.3","126","63","80","50","50","30.94","456","70","136","15.35","15.35","-83.43",
"Carson, William","20","3","5","15","25","-2.25","826","51","164","6.17","19.85","-314.59","2","3","460","28","87","6.09","18.91","-255.34","47","18","30","38.3","38.3","9.16","637","47","142","7.38","7.38","-153.44",
"Carver, Bryan","17","0","3","0","17.65","-17","312","37","89","11.86","28.53","-59.96","64","60","194","25","56","12.89","28.87","-34.54","35","14","25","40","40","2.58","219","29","68","13.24","13.24","3.62",
"Case, Charlie","0","0","0","0","0","0","30","1","8","3.33","26.67","-23.5","20","1","18","1","5","5.56","27.78","-11.5","4","0","3","0","0","-4","22","1","7","4.55","4.55","-15.5",
"Chadwick, Alex","1","0","0","0","0","-1","51","8","14","15.69","27.45","-12.25","59","5","34","6","11","17.65","32.35","-6.75","7","2","3","28.57","28.57","-2","36","7","13","19.44","19.44","0.25",
"Cheleda, Angus","3","1","2","33.33","66.67","-0.75","149","14","43","9.4","28.86","-30.15","6","3","44","5","15","11.36","34.09","26.75","13","3","8","23.08","23.08","-3.4","118","11","36","9.32","9.32","-9.9",
"Clarke, Mr Sean","0","0","0","0","0","0","5","1","3","20","60","6","198","2","3","1","1","33.33","33.33","8","1","0","0","0","0","-1","4","0","2","0","0","-4",
"Cleary, Jack","3","1","1","33.33","33.33","20","227","12","38","5.29","16.74","-116.42","2","1","129","6","23","4.65","17.83","-79.92","14","3","7","21.43","21.43","-3.42","158","11","26","6.96","6.96","-52.92",
"Cleary, R P","13","1","1","7.69","7.69","-4","779","38","140","4.88","17.97","-339.59","14","12","436","23","93","5.28","21.33","-193.59","34","9","19","26.47","26.47","-3.59","427","24","78","5.62","5.62","-103.75",
"Cobden, Harry","33","8","15","24.24","45.45","-10.33","1042","247","461","23.7","44.24","-141.58","1","1","632","142","284","22.47","44.94","-111.19","328","149","213","45.43","45.43","13.22","588","106","215","18.03","18.03","-116.13",
"Coen, J","7","0","1","0","14.29","-7","508","37","126","7.28","24.8","-198.78","24","12","154","10","38","6.49","24.68","-69.17","44","10","21","22.73","22.73","-8.78","392","26","92","6.63","6.63","-144.34",
"Colgan, R C","7","1","1","14.29","14.29","-1.5","624","28","87","4.49","13.94","-316.96","14","6","323","20","52","6.19","16.1","-82.96","14","4","7","28.57","28.57","-1.79","347","14","53","4.03","4.03","-162",
"Collier, Ellis","2","0","0","0","0","-2","124","7","15","5.65","12.1","-65.75","24","9","66","2","7","3.03","10.61","-45.5","6","1","1","16.67","16.67","-2.75","106","6","13","5.66","5.66","-60.75",
"Coltherd, Sam W","11","2","2","18.18","18.18","-7.17","306","28","69","9.15","22.55","-137.25","2","5","172","12","36","6.98","20.93","-74.79","30","10","16","33.33","33.33","-3.96","220","23","54","10.45","10.45","-71.83",
"Costello, Dougie","19","2","4","10.53","21.05","-4","734","70","177","9.54","24.11","-248.1","7","8","370","31","83","8.38","22.43","-151.87","62","15","33","24.19","24.19","-23.85","566","61","145","10.78","10.78","-131.59",
"Croot, Elle-May","1","0","0","0","0","-1","166","12","40","7.23","24.1","-72.25","149","40","103","8","27","7.77","26.21","-35.75","8","1","6","12.5","12.5","-4.25","139","11","32","7.91","7.91","-50.25",
"Crosse, Nathan","12","1","5","8.33","41.67","-6","773","42","131","5.43","16.95","-156.74","14","12","421","21","68","4.99","16.15","-87.04","29","6","18","20.69","20.69","-7.07","456","26","85","5.7","5.7","-92",
"Davies, James","18","1","3","5.56","16.67","33","516","38","94","7.36","18.22","-113.54","3","8","260","17","47","6.54","18.08","-91.04","26","7","14","26.92","26.92","-1.75","317","29","66","9.15","9.15","9.63",
"Deutsch, Charlie","17","4","5","23.53","29.41","-4.69","553","82","175","14.83","31.65","-176.74","1","1","273","38","77","13.92","28.21","-91.73","124","41","67","33.06","33.06","-14.45","403","60","124","14.89","14.89","-110.29",
"Dingle, Rex","19","3","7","15.79","36.84","-7","486","77","158","15.84","32.51","39.66","2","4","261","38","83","14.56","31.8","-19.77","79","28","42","35.44","35.44","-9.13","272","51","96","18.75","18.75","162.58",
"Dobb, Lewis","1","0","0","0","0","-1","127","12","26","9.45","20.47","-67.75","37","9","65","3","11","4.62","16.92","-48.5","11","3","3","27.27","27.27","-2.25","111","11","25","9.91","9.91","-54.75",
"Donoghue, K M","21","3","7","14.29","33.33","-13.85","812","107","251","13.18","30.91","-296.34","1","1","455","63","144","13.85","31.65","-213.63","131","50","85","38.17","38.17","-3.43","359","43","108","11.98","11.98","-98.14",
"Dunne, R T","9","1","2","11.11","22.22","-4.67","315","21","71","6.67","22.54","-136.04","7","7","251","17","60","6.77","23.9","-85.17","22","4","8","18.18","18.18","-6.62","189","15","47","7.94","7.94","-95.79",
"Durrell, Mr T","9","0","3","0","33.33","-9","247","32","78","12.96","31.58","-105.16","27","21","134","15","43","11.19","32.09","-48.94","31","15","20","48.39","48.39","4.53","164","18","47","10.98","10.98","-53.09",
"Eaves, Tom","13","2","2","15.38","15.38","28.5","1159","81","269","6.99","23.21","-389.16","3","1","665","50","163","7.52","24.51","-188","60","19","43","31.67","31.67","-5.5","837","58","200","6.93","6.93","-290.75",
"Edge, Edward","0","0","0","0","0","0","33","2","7","6.06","21.21","-14.5","336","16","20","1","4","5","20","-13.5","5","0","3","0","0","-5","19","1","4","5.26","5.26","-12.5",
"Edmunds, Lewis","15","3","7","20","46.67","13","828","87","231","10.51","27.9","-91.05","2","1","449","46","119","10.24","26.5","-30.47","84","23","47","27.38","27.38","-12.71","622","70","190","11.25","11.25","-45.7",
"Edwards, Lee","3","0","2","0","66.67","-3","330","29","81","8.79","24.55","-35.54","16","5","170","13","41","7.65","24.12","-43.87","20","7","11","35","35","4.25","217","22","64","10.14","10.14","-6.67",
"England, Jonathan","2","0","0","0","0","-2","265","41","99","15.47","37.36","-46.1","36","13","129","16","51","12.4","39.53","-47.85","65","23","41","35.38","35.38","1.32","216","37","94","17.13","17.13","-30.13",
"Ennis, Mr M","1","0","0","0","0","-1","34","2","7","5.88","20.59","-27.94","465","20","12","0","1","0","8.33","-12","3","1","1","33.33","33.33","-1.27","34","2","7","5.88","5.88","-27.94",
