Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, Miss S","0","0","0","0","0","0","40","1","8","2.5","20","-27","560","31","14","0","4","0","28.57","-14","0","0","0","0","0","0","21","1","5","4.76","4.76","-8",
"Allan, David","6","1","2","16.67","33.33","23","1239","144","390","11.62","31.48","-83.68","4","4","647","67","198","10.36","30.6","-124.3","187","60","112","32.09","32.09","0.48","928","128","312","13.79","13.79","-35.99",
"Andrews, Bridget","11","0","2","0","18.18","-11","239","29","65","12.13","27.2","-69.81","16","14","106","11","23","10.38","21.7","-59.19","35","15","22","42.86","42.86","0.69","125","7","24","5.6","5.6","-66.05",
"Armson, Philip","12","1","3","8.33","25","114","443","37","110","8.35","24.83","-86.59","11","9","317","32","93","10.09","29.34","-33.42","45","8","24","17.78","17.78","-17.88","390","35","105","8.97","8.97","-163.92",
"Bass, David","21","5","10","23.81","47.62","9.21","534","75","172","14.04","32.21","-126.27","5","8","237","35","87","14.77","36.71","-38.8","95","26","53","27.37","27.37","-26.91","292","34","88","11.64","11.64","-84.63",
"Bellamy, Tom","27","1","8","3.7","29.63","-19","789","97","256","12.29","32.45","-228.12","2","1","427","52","150","12.18","35.13","-146.12","84","35","51","41.67","41.67","9.17","457","57","152","12.47","12.47","-128.21",
"Benson, Miss G","1","0","0","0","0","-1","24","1","7","4.17","29.17","-9","507","23","20","0","6","0","30","-20","0","0","0","0","0","0","10","1","3","10","10","5",
"Berry, Mr J P","0","0","0","0","0","0","34","1","4","2.94","11.76","-27.5","114","7","23","1","3","4.35","13.04","-16.5","0","0","0","0","0","0","8","0","0","0","0","-8",
"Best, J A","16","0","3","0","18.75","-16","780","47","153","6.03","19.62","-356.57","49","64","334","18","62","5.39","18.56","-204.96","39","14","20","35.9","35.9","3.77","474","36","111","7.59","7.59","-158.47",
"Bewley, Callum","14","0","2","0","14.29","-14","556","32","107","5.76","19.24","-270.49","27","24","284","12","49","4.23","17.25","-187.37","35","9","18","25.71","25.71","-8.45","319","24","76","7.52","7.52","-149.62",
"Bishop, Charles","0","0","0","0","0","0","746","67","184","8.98","24.66","-217.06","34","9","336","35","90","10.42","26.79","-117.72","54","18","35","33.33","33.33","-1.88","448","39","105","8.71","8.71","-100.31",
"Blackmore, Rachael","23","1","9","4.35","39.13","-18","900","142","344","15.78","38.22","-308.02","7","13","465","61","162","13.12","34.84","-167.27","215","74","133","34.42","34.42","-43.96","350","27","103","7.71","7.71","-133.21",
"Boinville, Nico","17","4","7","23.53","41.18","-9.31","690","144","270","20.87","39.13","-88.74","7","10","293","57","105","19.45","35.84","-19.53","225","89","134","39.56","39.56","-27.15","310","45","97","14.52","14.52","-2.43",
"Bowen, James C","25","4","9","16","36","-2.5","725","114","251","15.72","34.62","-16.61","10","18","331","54","117","16.31","35.35","8.19","119","43","79","36.13","36.13","-1.62","452","76","160","16.81","16.81","90.56",
"Bowen, Sean P","36","8","16","22.22","44.44","34.83","1073","205","402","19.11","37.47","-179.4","1","1","575","114","225","19.83","39.13","-60.8","258","111","164","43.02","43.02","11.63","698","125","249","17.91","17.91","-60.52",
"Brace, Mr J","10","2","4","20","40","-3.62","43","7","14","16.28","32.56","24.38","5","6","43","7","14","16.28","32.56","24.38","4","1","2","25","25","-1.62","40","7","14","17.5","17.5","27.38",
