Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","46","7","16","15.22","34.78","-5.67","1263","153","406","12.11","32.15","-178.08","3","8","594","77","195","12.96","32.83","-169.59","184","62","112","33.7","33.7","5.04","940","131","321","13.94","13.94","-125.25",
"Beasley, Connor","42","9","22","21.43","52.38","29","1060","138","378","13.02","35.66","-79.08","2","5","697","100","246","14.35","35.29","48.75","165","47","100","28.48","28.48","-3.73","752","109","289","14.49","14.49","26.06",
"Bird, Sean","2","0","0","0","0","-2","78","1","4","1.28","5.13","-49","41","7","41","1","2","2.44","4.88","-12","3","0","0","0","0","-3","55","1","4","1.82","1.82","-26",
"Bishop, Charles","20","1","3","5","15","-17.5","880","68","190","7.73","21.59","-335.65","5","8","299","19","65","6.35","21.74","-88.12","54","18","33","33.33","33.33","-0.01","531","37","112","6.97","6.97","-200.29",
"Bowen, S D","10","1","2","10","20","11","100","4","20","4","20","-55","12","9","100","4","20","4","20","-55","6","1","2","16.67","16.67","-3.5","76","2","10","2.63","2.63","-67",
"Brassil, C","10","1","5","10","50","2","55","3","11","5.45","20","-20","2","4","25","2","10","8","40","-3","3","0","2","0","0","-3","26","2","7","7.69","7.69","-3",
"Brookes, Aiden","6","1","1","16.67","16.67","3","138","11","34","7.97","24.64","-32","5","1","103","10","28","9.71","27.18","-5.5","10","1","5","10","10","-6.5","118","11","32","9.32","9.32","-12",
"Brouder, Gearoid","9","0","1","0","11.11","-9","301","10","36","3.32","11.96","-217.67","26","17","103","2","11","1.94","10.68","-68.5","5","1","1","20","20","-0.5","157","8","27","5.1","5.1","-104.17",
"Buckley, Kieran","7","0","0","0","0","-7","189","24","58","12.7","30.69","-38.61","32","8","103","13","30","12.62","29.13","-21.18","21","10","14","47.62","47.62","12.14","152","20","46","13.16","13.16","-31.55",
"Buick, William","59","15","36","25.42","61.02","1.69","1696","370","753","21.82","44.4","-40.39","3","11","838","195","381","23.27","45.47","45.12","539","208","356","38.59","38.59","1.71","941","171","359","18.17","18.17","-114.9",
"Cale, Sydney","0","0","0","0","0","0","2","0","1","0","50","-2","9999","9999","2","0","1","0","50","-2","0","0","0","0","0","0","1","0","0","0","0","-1",
"Callaghan, Mr K","16","3","4","18.75","25","-7.07","60","7","16","11.67","26.67","-9.07","2","3","56","6","15","10.71","26.79","-20.07","6","2","5","33.33","33.33","-2.07","27","2","6","7.41","7.41","-5",
"Carberry, Peter","8","0","3","0","37.5","-8","245","6","28","2.45","11.43","-194.5","17","10","154","4","18","2.6","11.69","-128.5","4","1","3","25","25","-1.5","123","5","20","4.07","4.07","-81",
"Carroll, G F","29","2","12","6.9","41.38","-16.5","1023","83","257","8.11","25.12","-180.33","6","15","473","39","120","8.25","25.37","-149.25","80","20","50","25","25","-13.29","548","47","147","8.58","8.58","-2.96",
"Carson, William","23","4","8","17.39","34.78","77.5","796","52","158","6.53","19.85","-156.56","4","8","405","21","63","5.19","15.56","-146.39","39","16","27","41.03","41.03","11.56","594","44","128","7.41","7.41","-177.54",
"Cleary, Jack","4","0","0","0","0","-4","93","7","12","7.53","12.9","57","42","17","58","5","8","8.62","13.79","26","2","0","1","0","0","-2","76","7","11","9.21","9.21","74",
"Clutterbuck, Rhys","17","3","6","17.65","35.29","-8.17","562","66","161","11.74","28.65","-111.83","1","1","378","43","112","11.38","29.63","-83.21","68","21","39","30.88","30.88","-3.16","460","58","142","12.61","12.61","-74.9",
"Coakley, Ross","27","5","11","18.52","40.74","7.75","539","59","150","10.95","27.83","-99.2","2","8","312","44","113","14.1","36.22","-24.2","42","20","31","47.62","47.62","12.89","318","41","97","12.89","12.89","0.2",
"Coen, J","21","2","6","9.52","28.57","-6","260","22","71","8.46","27.31","-99.03","7","9","260","22","71","8.46","27.31","-99.03","23","5","12","21.74","21.74","-6.19","191","14","53","7.33","7.33","-81.59",
"Colgan, R C","18","0","1","0","5.56","-18","956","37","133","3.87","13.91","-489.86","67","53","346","15","55","4.34","15.9","-138.42","32","6","19","18.75","18.75","-9.77","508","22","90","4.33","4.33","-207.67",
"Condon, R J","11","3","4","27.27","36.36","14","175","10","33","5.71","18.86","-25","2","4","75","7","19","9.33","25.33","17.5","10","1","3","10","10","-7.5","96","7","21","7.29","7.29","17.5",
"Connor, Mr S","5","0","1","0","20","-5","39","1","3","2.56","7.69","-16","168","21","23","1","3","4.35","13.04","0","0","0","0","0","0","0","7","0","0","0","0","-7",
"Costello, Dougie","22","3","4","13.64","18.18","-10.3","842","67","213","7.96","25.3","-306.81","7","7","394","39","106","9.9","26.9","-154.06","62","20","35","32.26","32.26","3.19","625","55","167","8.8","8.8","-192",
"Crosse, Nathan","16","2","5","12.5","31.25","13.5","564","47","128","8.33","22.7","-158.61","1","2","290","30","67","10.34","23.1","3.26","34","13","22","38.24","38.24","12.39","389","32","93","8.23","8.23","-142.16",
"Crosse, S M","25","1","5","4","20","-21.75","776","105","268","13.53","34.54","-194.06","2","5","324","41","114","12.65","35.19","-160.71","117","40","77","34.19","34.19","-14.47","293","31","81","10.58","10.58","-64.26",
"Crowley, Jim","28","4","11","14.29","39.29","-17.4","1043","197","397","18.89","38.06","-62.2","9","17","420","88","170","20.95","40.48","69.29","265","95","165","35.85","35.85","-37.27","512","71","167","13.87","13.87","-78.05",
"Cullen, Annalise","1","0","0","0","0","-1","73","5","13","6.85","17.81","-24.37","245","14","41","1","3","2.44","7.32","-36.5","7","3","3","42.86","42.86","6.63","60","5","12","8.33","8.33","-11.37",
"Currie, Nicola","15","0","1","0","6.67","-15","597","46","131","7.71","21.94","-194.33","23","23","236","16","51","6.78","21.61","-64.25","31","9","20","29.03","29.03","-0.41","393","35","96","8.91","8.91","-63.42",
"Davies, Harry","34","6","12","17.65","35.29","-10.18","151","29","57","19.21","37.75","-2.16","1","4","151","29","57","19.21","37.75","-2.16","23","9","15","39.13","39.13","0.01","134","23","46","17.16","17.16","-6.89",
"Davis, Sean","5","1","2","20","40","-3.27","367","18","62","4.9","16.89","-157.24","9","3","185","9","33","4.86","17.84","-115.74","14","4","7","28.57","28.57","-3.07","252","16","45","6.35","6.35","-54.74",
"Dawes, Rose","6","1","2","16.67","33.33","-2.75","74","9","23","12.16","31.08","-12.8","3","2","68","8","22","11.76","32.35","-11.3","8","4","5","50","50","5.7","62","9","21","14.52","14.52","-0.8",
"Dennis, Phil","22","2","6","9.09","27.27","-12.67","865","70","215","8.09","24.86","-81.29","1","2","322","24","76","7.45","23.6","28.26","69","18","40","26.09","26.09","-8.08","706","61","186","8.64","8.64","-138.6",
"Dobbs, Pat","14","3","4","21.43","28.57","26.5","588","70","174","11.9","29.59","-58.87","12","10","271","33","76","12.18","28.04","-12.41","54","21","33","38.89","38.89","5.92","299","31","82","10.37","10.37","-56.16",
"Dobie, Georgia","24","3","7","12.5","29.17","-5.5","377","38","102","10.08","27.06","-8.33","5","12","181","20","48","11.05","26.52","56.01","24","8","13","33.33","33.33","5.09","325","35","94","10.77","10.77","-43.08",
"Doyle, Hollie","49","7","18","14.29","36.73","-18.97","2457","361","862","14.69","35.08","-422.89","1","2","1187","173","423","14.57","35.64","-216.83","409","148","246","36.19","36.19","-16.84","1659","239","586","14.41","14.41","-214.8",
"Doyle, Joe","19","0","1","0","5.26","-19","645","36","99","5.58","15.35","-127.22","15","21","273","15","41","5.49","15.02","19.21","23","7","12","30.43","30.43","1.95","393","27","72","6.87","6.87","36.96",
"Eaves, Tom","34","1","7","2.94","20.59","-21","1228","65","253","5.29","20.6","-672.73","13","32","496","28","97","5.65","19.56","-204.29","64","17","36","26.56","26.56","-10.32","851","46","176","5.41","5.41","-404.9",
"Edmunds, Lewis","13","3","5","23.08","38.46","24","758","67","210","8.84","27.7","-263.99","3","1","368","33","107","8.97","29.08","-61.26","80","22","41","27.5","27.5","-12.49","545","50","164","9.17","9.17","-234.43",
"Egan, David","41","4","13","9.76","31.71","-22.08","1235","144","400","11.66","32.39","-334.73","1","3","696","69","221","9.91","31.75","-285.85","177","59","112","33.33","33.33","-23.06","739","79","227","10.69","10.69","-149.91",
"Elliott, Andrew","4","1","1","25","25","2.5","160","8","23","5","14.38","-89.67","8","1","101","6","12","5.94","11.88","-40.5","4","0","1","0","0","-4","117","6","19","5.13","5.13","-72",
"Enright, M A","16","0","4","0","25","-16","561","20","75","3.57","13.37","-287.52","50","55","277","11","40","3.97","14.44","-119.17","12","5","8","41.67","41.67","4.48","295","10","46","3.39","3.39","-179.35",
"Fahy, J P","5","2","2","40","40","0.75","118","15","34","12.71","28.81","11.41","2","2","84","14","28","16.67","33.33","40.91","10","5","8","50","50","8.83","57","10","18","17.54","17.54","10.91",
"Fallon, Cieren","32","4","9","12.5","28.13","-9","1311","159","420","12.13","32.04","-61.57","1","5","584","78","199","13.36","34.08","-122.91","188","62","112","32.98","32.98","-2.9","838","92","249","10.98","10.98","-183.47",
"Fenelon, S","7","0","1","0","14.29","-7","263","11","38","4.18","14.45","-141.25","167","73","171","5","20","2.92","11.7","-110","9","3","6","33.33","33.33","2.25","144","9","27","6.25","6.25","-36.75",
"Finegan, Mr E","0","0","0","0","0","0","8","0","0","0","0","-8","9999","9999","5","0","0","0","0","-5","0","0","0","0","0","0","2","0","0","0","0","-2",
"Fisher, Taylor","4","0","0","0","0","-4","12","0","0","0","0","-12","9999","9999","12","0","0","0","0","-12","0","0","0","0","0","0","11","0","0","0","0","-11",
"Fitzgerald, S","19","3","6","15.79","31.58","-6.12","474","45","143","9.49","30.17","-79.87","1","1","442","42","131","9.5","29.64","-87.87","43","13","23","30.23","30.23","-11.45","274","26","84","9.49","9.49","-3.04",
