Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, Mr Kit","0","0","0","0","0","0","13","3","4","23.08","30.77","16","231","2","6","3","3","50","50","23","0","0","0","0","0","0","13","3","4","23.08","23.08","16",
"Anderson, Joe","4","0","1","0","25","-4","169","25","61","14.79","36.09","-28.29","47","14","84","16","36","19.05","42.86","3.33","18","6","12","33.33","33.33","1.38","138","21","53","15.22","15.22","-24.04",
"Bannister, Harry A A","7","1","1","14.29","14.29","1","479","60","162","12.53","33.82","-78.26","5","1","183","17","56","9.29","30.6","-44.3","87","23","46","26.44","26.44","-30.47","312","41","107","13.14","13.14","-29.08",
"Bass, David","12","2","4","16.67","33.33","-4.25","465","72","166","15.48","35.7","-29.42","7","6","235","39","81","16.6","34.47","8.14","75","21","44","28","28","-22.9","252","35","85","13.89","13.89","-9.36",
"Bellamy, Tom","17","2","5","11.76","29.41","-7.27","862","100","274","11.6","31.79","-267.4","5","5","450","48","130","10.67","28.89","-132.61","90","34","51","37.78","37.78","-9.31","530","61","169","11.51","11.51","-192.83",
"Bennett, Charlie","4","0","1","0","25","-4","549","20","97","3.64","17.67","-376.12","16","5","232","10","48","4.31","20.69","-139.5","21","3","11","14.29","14.29","-9.5","396","17","81","4.29","4.29","-239.62",
"Bewley, Callum","2","0","0","0","0","-2","345","19","59","5.51","17.1","-194.99","307","6","45","3","9","6.67","20","-31.79","14","5","7","35.71","35.71","1","204","14","42","6.86","6.86","-108.87",
"Bishop, Charles","20","1","3","5","15","-16","715","70","191","9.79","26.71","-266.41","2","4","386","36","104","9.33","26.94","-150.69","71","24","42","33.8","33.8","-12.53","416","34","98","8.17","8.17","-176.6",
"Boinville, Nico","11","2","4","18.18","36.36","3.33","582","130","224","22.34","38.49","-10.34","7","5","281","66","114","23.49","40.57","-10.98","196","84","115","42.86","42.86","-1.12","290","57","98","19.66","19.66","75.35",
"Bowen, James C","21","2","9","9.52","42.86","1","545","74","187","13.58","34.31","-80.97","4","5","210","16","63","7.62","30","-115.54","87","29","57","33.33","33.33","-4.89","337","51","115","15.13","15.13","44.99",
"Bowen, Sean P","24","2","7","8.33","29.17","-18.27","1316","268","511","20.36","38.83","95.37","2","2","758","152","290","20.05","38.26","156.02","322","139","204","43.17","43.17","7.54","847","153","307","18.06","18.06","-8.93",
