Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","16","1","6","6.25","37.5","-10","1352","137","409","10.13","30.25","-354.94","7","10","650","63","190","9.69","29.23","-220.27","174","51","100","29.31","29.31","-7.89","1054","114","337","10.82","10.82","-247.13",
"Austin, Edward","6","1","2","16.67","33.33","5","160","12","30","7.5","18.75","-40.72","10","6","85","5","19","5.88","22.35","-17.6","10","6","8","60","60","7.78","116","10","26","8.62","8.62","-27.22",
"Bass, George","4","0","1","0","25","-4","385","38","106","9.87","27.53","-114.54","28","10","152","14","46","9.21","30.26","-79.38","22","8","11","36.36","36.36","-0.53","296","34","90","11.49","11.49","-42.87",
"Beasley, Connor","15","2","7","13.33","46.67","2.5","1257","138","428","10.98","34.05","-282.43","6","1","519","59","184","11.37","35.45","-88.95","178","42","102","23.6","23.6","-54.53","925","102","317","11.03","11.03","-175.06",
"Bellamy, Tom","19","1","9","5.26","47.37","-9","856","93","265","10.86","30.96","-293.32","14","16","432","47","133","10.88","30.79","-184.71","91","33","53","36.26","36.26","-14.03","527","56","157","10.63","10.63","-205.2",
"Bewley, Callum","8","0","4","0","50","-8","247","17","47","6.88","19.03","-111.21","24","15","103","9","23","8.74","22.33","-25.92","8","3","5","37.5","37.5","2.08","133","14","38","10.53","10.53","-21.09",
"Bewley, Jonathon","1","0","1","0","100","-1","157","18","44","11.46","28.03","-63.38","24","5","89","8","22","8.99","24.72","-41.92","14","5","6","35.71","35.71","2.29","127","17","39","13.39","13.39","-37.88",
"Bishop, Charles","16","3","6","18.75","37.5","23.25","797","87","216","10.92","27.1","-200.22","2","1","423","50","120","11.82","28.37","-26.95","83","30","50","36.14","36.14","-6.59","478","48","118","10.04","10.04","-104.72",
"Bond, Alice","3","2","2","66.67","66.67","19.5","59","2","15","3.39","25.42","-36.5","9","1","31","2","9","6.45","29.03","-8.5","0","0","0","0","0","0","46","2","14","4.35","4.35","-23.5",
"Bowen, Sean P","24","6","9","25","37.5","11.36","1341","280","539","20.88","40.19","222.83","1","3","699","150","290","21.46","41.49","57.89","341","143","211","41.94","41.94","-6.24","859","158","318","18.39","18.39","-9.66",
"Bradley, Paddy","15","2","7","13.33","46.67","-1.17","474","42","126","8.86","26.58","-150.3","7","7","332","29","86","8.73","25.9","-127.63","30","6","15","20","20","-9.79","370","40","113","10.81","10.81","-53.8",
"Breslin, Andrew","8","1","2","12.5","25","21","321","16","56","4.98","17.45","-140.37","7","4","200","9","38","4.5","19","-92.5","12","2","5","16.67","16.67","-6.12","282","15","49","5.32","5.32","-120.37",
"Brooke, Henry","18","4","5","22.22","27.78","-3.25","669","103","219","15.4","32.74","-118.56","2","2","345","52","107","15.07","31.01","-38.44","97","33","58","34.02","34.02","-3.08","451","77","160","17.07","17.07","-52.5",
"Brookes, Aiden","6","1","2","16.67","33.33","-0.5","400","34","81","8.5","20.25","7.71","13","6","222","12","34","5.41","15.32","-45","26","9","18","34.62","34.62","3.46","353","33","76","9.35","9.35","48.71",
"Brown, Miss Emma J","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Brown, Miss Lucy","0","0","0","0","0","0","9","0","0","0","0","-9","9999","9999","3","0","0","0","0","-3","0","0","0","0","0","0","7","0","0","0","0","-7",
"Callan, N","21","1","5","4.76","23.81","5","1021","141","343","13.81","33.59","18.93","9","14","541","75","175","13.86","32.35","-20.94","153","49","93","32.03","32.03","-13.59","668","94","230","14.07","14.07","14.14",
"Carson, William","14","0","6","0","42.86","-14","861","56","187","6.5","21.72","-308.62","23","20","470","36","113","7.66","24.04","-198.47","60","20","39","33.33","33.33","0.38","676","51","167","7.54","7.54","-172.47",
"Carver, William","3","0","0","0","0","-3","304","25","74","8.22","24.34","-112.96","106","44","130","10","28","7.69","21.54","-53.5","27","4","13","14.81","14.81","-14.79","219","19","54","8.68","8.68","-74.46",
"Catton, Luke","5","0","0","0","0","-5","301","29","70","9.63","23.26","-96.71","53","17","179","16","41","8.94","22.91","-56.47","20","5","10","25","25","-7.04","261","28","60","10.73","10.73","-60.71",
"Chapman, Ross","4","1","1","25","25","0.5","379","38","80","10.03","21.11","-82.76","8","4","193","24","43","12.44","22.28","-6.47","31","12","20","38.71","38.71","3.83","267","35","65","13.11","13.11","3.74",
"Clutterbuck, Rhys","15","2","4","13.33","26.67","-9.49","735","68","184","9.25","25.03","-233.43","2","1","340","33","82","9.71","24.12","-73.83","74","20","41","27.03","27.03","-15.51","525","59","152","11.24","11.24","-104.91",
"Coltherd, Sam W","7","0","3","0","42.86","-7","331","26","67","7.85","20.24","-162.05","32","14","181","16","38","8.84","20.99","-79.38","24","5","12","20.83","20.83","-14.09","233","19","51","8.15","8.15","-95.13",
"Cosgrave, Pat","0","0","0","0","0","0","459","61","160","13.29","34.86","-98.84","272","5","100","14","37","14","37","-32.76","60","25","43","41.67","41.67","7.75","344","43","125","12.5","12.5","-89.05",
"Costello, Dougie","6","0","1","0","16.67","-6","726","65","164","8.95","22.59","-235.63","23","10","363","27","74","7.44","20.39","-141.12","55","12","31","21.82","21.82","-23.38","555","58","133","10.45","10.45","-109.79",
"Coughlan, Laura","6","1","1","16.67","16.67","6","217","21","53","9.68","24.42","13.46","11","5","115","13","27","11.3","23.48","37.33","18","6","10","33.33","33.33","-0.54","193","19","49","9.84","9.84","13.96",
"Cox, William","8","0","1","0","12.5","-8","421","22","76","5.23","18.05","-194.29","114","46","218","8","30","3.67","13.76","-130","13","3","6","23.08","23.08","-4.12","314","19","62","6.05","6.05","-101.29",
"Crowley, Jim","17","4","6","23.53","35.29","-2.34","753","147","281","19.52","37.32","51.13","2","1","348","57","124","16.38","35.63","29.96","168","66","109","39.29","39.29","-6.81","379","61","134","16.09","16.09","2.26",
"Davies, Harry","17","2","5","11.76","29.41","-8.25","985","124","331","12.59","33.6","-244.13","13","15","567","59","174","10.41","30.69","-151.29","135","38","79","28.15","28.15","-24.54","722","84","230","11.63","11.63","-189.81",
"Dennis, Phil","12","0","4","0","33.33","-12","784","63","209","8.04","26.66","-81.72","24","20","364","25","100","6.87","27.47","-177.93","58","15","32","25.86","25.86","-10.84","580","49","158","8.45","8.45","-25.28",
"Deutsch, Charlie","20","1","3","5","15","-13","566","72","168","12.72","29.68","-215.45","7","10","306","46","98","15.03","32.03","-112.13","107","30","59","28.04","28.04","-29.66","425","57","126","13.41","13.41","-138.13",
"Dobie, Georgia","4","0","0","0","0","-4","432","24","79","5.56","18.29","-195.37","117","37","248","13","48","5.24","19.35","-112.75","24","7","12","29.17","29.17","-0.87","353","22","73","6.23","6.23","-146.87",
"Doughty, Jack","8","0","1","0","12.5","-8","78","8","26","10.26","33.33","-22.12","36","21","78","8","26","10.26","33.33","-22.12","11","2","8","18.18","18.18","-6.12","67","7","21","10.45","10.45","-18.62",
"Downing, George","0","0","0","0","0","0","299","26","79","8.7","26.42","-78.99","173","13","100","13","33","13","33","8.38","25","7","15","28","28","-3.12","186","19","49","10.22","10.22","-38.62",
"Dowson, Thomas","2","0","1","0","50","-2","232","25","63","10.78","27.16","7.11","195","4","76","9","24","11.84","31.58","-29.02","15","5","9","33.33","33.33","-0.14","157","22","49","14.01","14.01","23.86",
"Eaves, Tom","16","0","1","0","6.25","-16","1324","90","311","6.8","23.49","-449.78","23","31","697","48","174","6.89","24.96","-183.17","70","20","47","28.57","28.57","-15.83","961","63","232","6.56","6.56","-319.67",
"Edmunds, Lewis","18","6","10","33.33","55.56","23.25","886","103","261","11.63","29.46","-103.92","2","1","475","61","148","12.84","31.16","-15.21","100","31","59","31","31","-1.08","683","88","221","12.88","12.88","-20.07",
"Edwards, Huw","2","1","1","50","50","-0.43","50","7","11","14","22","-17.48","13","2","21","6","8","28.57","38.1","9.42","7","5","5","71.43","71.43","1.27","6","0","2","0","0","-6",
"Egan, David","16","1","7","6.25","43.75","-9.5","1495","182","497","12.17","33.24","-419.02","5","3","776","90","255","11.6","32.86","-222.44","190","68","128","35.79","35.79","-8.14","882","92","250","10.43","10.43","-202.34",
"England, Jonathan","2","0","0","0","0","-2","273","43","101","15.75","37","-26.13","16","4","140","19","50","13.57","35.71","-29.82","63","22","43","34.92","34.92","1.04","213","39","94","18.31","18.31","-5.63",
"Enright, Jack","7","0","0","0","0","-7","94","5","18","5.32","19.15","-68.75","25","12","65","5","13","7.69","20","-39.75","12","2","4","16.67","16.67","-2.75","80","4","14","5","5","-59.75",
"Fanning, Joe","11","2","6","18.18","54.55","-2.5","796","126","277","15.83","34.8","-54.08","6","6","591","96","205","16.24","34.69","-15.18","120","45","71","37.5","37.5","7.76","606","95","209","15.68","15.68","-41.23",
"Fentiman, Duran","9","1","2","11.11","22.22","-3","669","30","130","4.48","19.43","-264.97","12","9","302","11","50","3.64","16.56","-86.5","20","3","11","15","15","-11.47","530","24","106","4.53","4.53","-188.5",
"Foley, Shane","21","4","6","19.05","28.57","16.83","1197","121","363","10.11","30.33","-312.5","3","5","569","56","168","9.84","29.53","-121.91","129","21","67","16.28","16.28","-65.78","577","51","169","8.84","8.84","-150.42",
"Fox, Derek R","10","1","2","10","20","-7.62","490","68","168","13.88","34.29","-2.15","10","6","214","29","77","13.55","35.98","-56.27","81","26","48","32.1","32.1","-3.36","315","40","100","12.7","12.7","-25.19",
