Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Mr J","0","0","0","0","0","0","13","0","1","0","7.69","-13","9999","9999","4","0","0","0","0","-4","0","0","0","0","0","0","9","0","1","0","0","-9",
"Allen, Mr D","3","0","1","0","33.33","-3","52","3","15","5.77","28.85","-39","96","8","20","2","7","10","35","-10.75","1","0","0","0","0","-1","9","1","2","11.11","11.11","-3.5",
"Barron, Mr R W","4","1","3","25","75","1","144","18","53","12.5","36.81","6.01","12","4","87","16","37","18.39","42.53","31.01","12","2","7","16.67","16.67","-4.62","24","4","11","16.67","16.67","11",
"Bass, David","5","0","0","0","0","-5","437","58","135","13.27","30.89","-86.68","30","20","218","29","67","13.3","30.73","-36.08","74","19","38","25.68","25.68","-29.78","241","33","73","13.69","13.69","-3.37",
"Bass, George","5","0","2","0","40","-5","385","38","106","9.87","27.53","-114.54","24","9","154","15","47","9.74","30.52","-75.88","22","8","11","36.36","36.36","-0.53","296","34","90","11.49","11.49","-42.87",
"Bellamy, Tom","19","2","7","10.53","36.84","-7.2","853","93","261","10.9","30.6","-290.32","10","9","430","48","132","11.16","30.7","-176.21","91","33","53","36.26","36.26","-14.03","526","56","155","10.65","10.65","-204.2",
"Bennett, Charlie","4","0","0","0","0","-4","457","19","87","4.16","19.04","-297.12","175","10","150","5","30","3.33","20","-86","15","3","7","20","20","-3.5","333","16","72","4.8","4.8","-189.62",
"Best, J A","12","1","2","8.33","16.67","-1","616","29","109","4.71","17.69","-302.94","10","9","347","18","72","5.19","20.75","-151.57","26","10","15","38.46","38.46","6.56","398","27","97","6.78","6.78","-106.94",
"Biddick, Mr W","1","0","0","0","0","-1","24","7","12","29.17","50","-3.2","51","6","10","3","7","30","70","2.2","12","5","8","41.67","41.67","-1.2","4","0","1","0","0","-4",
"Bishop, Charles","17","4","6","23.53","35.29","17.75","798","88","217","11.03","27.19","-207.72","6","8","425","49","119","11.53","28","-54.95","83","30","50","36.14","36.14","-6.59","479","48","119","10.02","10.02","-116.72",
"Blackmore, Rachael","13","0","2","0","15.38","-13","896","124","326","13.84","36.38","-284.57","29","29","420","61","160","14.52","38.1","-135.54","177","53","108","29.94","29.94","-46.87","368","31","102","8.42","8.42","-139.59",
"Boinville, Nico","7","1","2","14.29","28.57","-5","506","118","205","23.32","40.51","-26.18","9","3","259","59","109","22.78","42.08","-51.1","169","73","102","43.2","43.2","-4.58","249","49","87","19.68","19.68","43.72",
"Bowen, James C","14","2","5","14.29","35.71","-3","591","78","211","13.2","35.7","-122","2","3","319","48","129","15.05","40.44","-33.37","102","31","67","30.39","30.39","-18.47","340","49","117","14.41","14.41","-13.28",
"Bowen, Sean P","24","6","10","25","41.67","11.79","1334","278","537","20.84","40.25","229.13","1","1","697","147","288","21.09","41.32","42.19","340","142","211","41.76","41.76","-7.44","856","157","318","18.34","18.34","1.64",
"Bradley, Paddy","16","2","8","12.5","50","-2.17","472","42","125","8.9","26.48","-148.3","3","5","332","30","86","9.04","25.9","-93.63","30","6","15","20","20","-9.79","368","40","112","10.87","10.87","-51.8",
"Brennan, P J","4","1","3","25","75","0","460","116","205","25.22","44.57","-12.64","5","2","167","38","70","22.75","41.92","-8.47","143","62","87","43.36","43.36","-7.04","223","54","83","24.22","24.22","2.28",
"Breslin, Andrew","10","1","2","10","20","19","322","16","56","4.97","17.39","-141.37","3","3","199","9","38","4.52","19.1","-91.5","12","2","5","16.67","16.67","-6.12","283","15","49","5.3","5.3","-121.37",
"Brooke, Henry","20","4","8","20","40","-5","662","102","218","15.41","32.93","-114.81","4","3","344","52","107","15.12","31.1","-36.19","96","32","57","33.33","33.33","-5.33","448","77","160","17.19","17.19","-49.5",
"Brouder, Gavin","3","1","1","33.33","33.33","0.25","306","15","56","4.9","18.3","-137.37","10","3","168","8","32","4.76","19.05","-85.25","17","5","10","29.41","29.41","7.25","196","13","40","6.63","6.63","-34.75",
"Burke, Jonathan","13","2","4","15.38","30.77","-1.75","704","97","253","13.78","35.94","-219.15","1","2","284","39","109","13.73","38.38","-108.23","109","45","78","41.28","41.28","7.3","419","52","136","12.41","12.41","-131.4",
