Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","37","3","9","8.11","24.32","2.04","1206","145","386","12.02","32.01","-150.35","1","2","598","71","193","11.87","32.27","-149.54","190","62","113","32.63","32.63","-1.11","910","128","310","14.07","14.07","-115.04",
"Atzeni, Andrea","31","8","12","25.81","38.71","21.12","938","150","355","15.99","37.85","-133.16","1","1","396","79","162","19.95","40.91","-2","181","63","116","34.81","34.81","-18.81","488","81","181","16.6","16.6","-49.16",
"Atzori, Lorenzo","0","0","0","0","0","0","38","0","6","0","15.79","-38","1090","45","20","0","3","0","15","-20","1","0","1","0","0","-1","32","0","6","0","0","-32",
"Barry, Mr J C","7","0","0","0","0","-7","195","9","26","4.62","13.33","-62.17","63","17","87","5","14","5.75","16.09","4.83","8","1","2","12.5","12.5","-3.67","34","2","5","5.88","5.88","-23.67",
"Bass, George","20","4","9","20","45","8","437","41","113","9.38","25.86","-44.32","1","3","183","19","44","10.38","24.04","22.51","25","10","14","40","40","4.43","342","36","92","10.53","10.53","-14.07",
"Beasley, Connor","36","6","12","16.67","33.33","7.95","1117","144","389","12.89","34.83","-85.95","3","2","708","89","242","12.57","34.18","-42.03","179","49","106","27.37","27.37","-14.52","794","114","298","14.36","14.36","30.09",
"Bennett, Charlie","21","0","5","0","23.81","-21","713","40","125","5.61","17.53","-352.18","28","38","308","8","44","2.6","14.29","-222.62","33","7","15","21.21","21.21","-12.47","515","38","112","7.38","7.38","-160.43",
"Berry, Mr J P","0","0","0","0","0","0","33","0","6","0","18.18","-33","1010","44","18","0","2","0","11.11","-18","0","0","0","0","0","0","10","0","1","0","0","-10",
"Berry, Mr R A","0","0","0","0","0","0","14","1","1","7.14","7.14","-5","198","6","11","1","1","9.09","9.09","-2","0","0","0","0","0","0","3","1","1","33.33","33.33","6",
"Bishop, Charles","14","2","2","14.29","14.29","2.5","815","66","174","8.1","21.35","-305.89","11","11","287","22","63","7.67","21.95","-61.24","51","17","32","33.33","33.33","0.12","493","36","105","7.3","7.3","-167.54",
"Blackmore, Rachael","23","4","7","17.39","30.43","21.44","996","166","393","16.67","39.46","-260.95","1","1","348","53","132","15.23","37.93","-107.29","224","78","141","34.82","34.82","-48.72","383","33","111","8.62","8.62","-104.34",
