Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Austin, Edward","9","3","4","33.33","44.44","23.5","101","10","23","9.9","22.77","-18.5","1","2","73","8","18","10.96","24.66","-4.5","10","4","8","40","40","3","75","7","18","9.33","9.33","-18.5",
"Beasley, Connor","14","2","6","14.29","42.86","6.5","1282","162","437","12.64","34.09","-129.81","5","5","738","89","255","12.06","34.55","-88.31","195","55","110","28.21","28.21","-12.54","916","124","329","13.54","13.54","-14.62",
"Bellamy, Tom","31","2","9","6.45","29.03","-7","785","93","251","11.85","31.97","-241.37","3","11","417","50","141","11.99","33.81","-127.33","81","33","48","40.74","40.74","7.17","462","56","149","12.12","12.12","-121.21",
"Best, J A","24","1","2","4.17","8.33","-19","778","48","150","6.17","19.28","-314.9","1","1","305","13","48","4.26","15.74","-182.21","38","14","19","36.84","36.84","5.44","474","37","109","7.81","7.81","-118.8",
"Boinville, Nico","27","5","8","18.52","29.63","-8.36","689","145","266","21.04","38.61","-85.71","1","2","277","54","99","19.49","35.74","-49.94","227","91","133","40.09","40.09","-20.62","311","47","96","15.11","15.11","-3.43",
"Bowen, James C","38","6","14","15.79","36.84","-9.54","745","118","261","15.84","35.03","-38.65","4","11","348","58","123","16.67","35.34","-5.76","129","47","85","36.43","36.43","4.34","462","80","164","17.32","17.32","78.52",
"Bowen, Sean P","35","5","9","14.29","25.71","187.19","1093","204","404","18.66","36.96","4.18","3","14","592","118","233","19.93","39.36","139.37","262","110","166","41.98","41.98","6.63","711","126","252","17.72","17.72","-60.02",
"Bradley, Paddy","5","0","1","0","20","-5","83","6","25","7.23","30.12","-31.67","26","9","83","6","25","7.23","30.12","-31.67","3","0","2","0","0","-3","61","6","21","9.84","9.84","-9.67",
"Brogan, Kevin","13","1","3","7.69","23.08","-9","541","75","187","13.86","34.57","-49.16","3","4","273","35","86","12.82","31.5","12.28","100","33","63","33","33","-14.4","436","64","160","14.68","14.68","-75.66",
"Buckley, Tom","16","2","4","12.5","25","-10","280","30","90","10.71","32.14","-105.37","6","8","160","18","55","11.25","34.38","-71.62","39","15","28","38.46","38.46","4.78","212","22","73","10.38","10.38","-71.27",
"Burke, Jonathan","31","3","10","9.68","32.26","-18.92","870","120","289","13.79","33.22","-155.58","3","4","430","64","150","14.88","34.88","-87.47","107","42","69","39.25","39.25","7.2","537","74","182","13.78","13.78","-92.33",
"Burns, Harry","3","0","1","0","33.33","-3","343","44","94","12.83","27.41","-80.71","52","19","197","29","57","14.72","28.93","-32.99","40","9","20","22.5","22.5","-16.04","277","35","75","12.64","12.64","-48.45",
"Cannon, Tom J","32","1","6","3.13","18.75","-26.5","823","141","301","17.13","36.57","-176.05","12","29","403","80","148","19.85","36.72","-75.92","153","69","103","45.1","45.1","10.4","445","65","134","14.61","14.61","-106.2",
"Carson, William","17","0","1","0","5.88","-17","773","44","148","5.69","19.15","-125.96","18","18","366","24","78","6.56","21.31","-52.75","33","12","22","36.36","36.36","4.66","568","37","118","6.51","6.51","-135.17",
"Carver, Bryan","20","4","8","20","40","4.63","305","38","97","12.46","31.8","-88.73","2","2","138","16","41","11.59","29.71","-20.79","39","17","28","43.59","43.59","10.31","215","29","73","13.49","13.49","-33.03",
"Catton, Luke","1","0","0","0","0","-1","182","18","42","9.89","23.08","-26.11","15","2","116","13","29","11.21","25","8.89","15","3","9","20","20","-6.61","163","17","40","10.43","10.43","-58.11",
