Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Armson, Philip","18","1","1","5.56","5.56","108","441","37","109","8.39","24.72","-84.59","2","2","316","32","92","10.13","29.11","-32.42","43","8","24","18.6","18.6","-15.88","389","35","104","9","9","-162.92",
"Bass, David","21","5","11","23.81","52.38","14.38","538","77","176","14.31","32.71","-122.35","2","2","232","36","87","15.52","37.5","-19.13","96","27","53","28.13","28.13","-26.49","296","35","88","11.82","11.82","-82.13",
"Bastyan, Mitchell S","8","1","1","12.5","12.5","-6","399","49","129","12.28","32.33","-105.51","12","7","168","22","57","13.1","33.93","-65.64","53","18","35","33.96","33.96","-7.84","260","31","90","11.92","11.92","-62.64",
"Bewley, Callum","10","0","2","0","20","-10","554","32","107","5.78","19.31","-268.49","18","13","287","15","50","5.23","17.42","-169.37","35","9","18","25.71","25.71","-8.45","319","24","77","7.52","7.52","-149.62",
"Blackmore, Rachael","22","3","9","13.64","40.91","-3.5","909","145","349","15.95","38.39","-304.66","10","14","466","62","160","13.3","34.33","-145.87","216","75","132","34.72","34.72","-46.6","351","28","106","7.98","7.98","-125.21",
"Bowen, James C","26","4","8","15.38","30.77","-3.5","725","118","253","16.28","34.9","16.39","1","2","335","57","119","17.01","35.52","17.07","117","43","77","36.75","36.75","0.38","452","79","163","17.48","17.48","118.06",
"Bowen, Sean P","36","3","10","8.33","27.78","-21.8","1079","205","400","19","37.07","-206.75","4","8","568","113","221","19.89","38.91","-101.91","261","112","167","42.91","42.91","11.11","705","126","248","17.87","17.87","-93.27",
"Brennan, P J","19","5","9","26.32","47.37","-4.59","799","174","361","21.78","45.18","-89.77","3","6","358","84","164","23.46","45.81","-40.84","227","92","145","40.53","40.53","-6.1","413","79","161","19.13","19.13","-51.2",
"Brouder, Gavin","11","1","2","9.09","18.18","15","276","18","48","6.52","17.39","-3.14","5","3","126","8","21","6.35","16.67","38.2","7","2","2","28.57","28.57","-0.47","184","13","36","7.07","7.07","-6.97",
"Buckley, Kieran","11","1","1","9.09","9.09","15","304","37","99","12.17","32.57","-52.31","7","7","208","23","66","11.06","31.73","-51.57","40","15","28","37.5","37.5","7.44","217","29","68","13.36","13.36","-12.42",
