Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Adeel, Muhammad","0","0","0","0","0","0","10","0","1","0","10","-10","9999","9999","5","0","1","0","20","-5","0","0","0","0","0","0","9","0","1","0","0","-9",
"Allan, David","36","2","9","5.56","25","19","1189","143","377","12.03","31.71","-128.56","5","7","596","68","188","11.41","31.54","-152.99","185","63","114","34.05","34.05","7.76","887","126","302","14.21","14.21","-92.75",
"Armson, Philip","6","0","0","0","0","-6","393","37","105","9.41","26.72","-84.92","25","14","278","28","88","10.07","31.65","-138.25","39","8","23","20.51","20.51","-11.88","353","36","101","10.2","10.2","-56.92",
"Atzeni, Andrea","26","5","12","19.23","46.15","-10.87","904","153","349","16.92","38.61","-82.46","4","5","392","79","162","20.15","41.33","12.7","188","68","119","36.17","36.17","-13.36","468","78","168","16.67","16.67","-38.87",
"Barfoot-Saunt, Mr G","2","0","0","0","0","-2","18","0","0","0","0","-18","5965","149","7","0","0","0","0","-7","0","0","0","0","0","0","1","0","0","0","0","-1",
"Bass, George","13","1","3","7.69","23.08","-5","445","41","111","9.21","24.94","-42.94","1","3","202","21","49","10.4","24.26","20.64","25","10","14","40","40","2.06","351","36","93","10.26","10.26","-18.44",
"Bastyan, Mitchell S","3","0","0","0","0","-3","410","48","130","11.71","31.71","-104.61","49","9","207","31","78","14.98","37.68","-38.8","51","17","36","33.33","33.33","-7.69","277","31","96","11.19","11.19","-64.89",
"Beasley, Connor","41","3","10","7.32","24.39","-15.25","1162","148","401","12.74","34.51","-119.52","8","16","728","86","243","11.81","33.38","-90.35","182","51","105","28.02","28.02","-10.92","830","116","308","13.98","13.98","3.67",
"Bennett, Charlie","16","2","4","12.5","25","1","704","38","128","5.4","18.18","-370.68","13","12","304","10","45","3.29","14.8","-202.62","35","8","16","22.86","22.86","-10.47","506","36","114","7.11","7.11","-178.93",
"Best, J A","4","0","0","0","0","-4","820","51","168","6.22","20.49","-330.2","149","39","368","25","71","6.79","19.29","-165.19","36","13","19","36.11","36.11","3.89","493","38","123","7.71","7.71","-127.35",
