Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, Mr Kit","0","0","0","0","0","0","16","1","3","6.25","18.75","1","98","3","3","1","1","33.33","33.33","14","0","0","0","0","0","0","15","1","3","6.67","6.67","2",
"Anderson, Joe","0","0","0","0","0","0","133","11","35","8.27","26.32","-74.75","16","2","57","4","14","7.02","24.56","-40.12","11","3","7","27.27","27.27","-3.5","112","11","33","9.82","9.82","-53.75",
"Anderson, Mr A","4","0","0","0","0","-4","249","10","36","4.02","14.46","-176.5","43","15","97","6","13","6.19","13.4","-51.5","5","2","3","40","40","1","184","8","29","4.35","4.35","-124",
"Andrews, Bridget","5","0","2","0","40","-5","241","28","58","11.62","24.07","-103","25","12","106","11","27","10.38","25.47","-47.16","29","13","17","44.83","44.83","2.75","134","9","27","6.72","6.72","-56.05",
"Atzeni, Andrea","7","3","5","42.86","71.43","6.88","850","144","327","16.94","38.47","-45.89","1","4","393","80","159","20.36","40.46","37.4","169","58","105","34.32","34.32","-18.17","443","74","160","16.7","16.7","-23.34",
"Austin, Edward","6","1","1","16.67","16.67","-3.37","122","13","26","10.66","21.31","-23.87","8","5","78","10","15","12.82","19.23","-2.37","12","6","10","50","50","7.13","87","9","20","10.34","10.34","-24.37",
"Bannister, Harry A A","12","2","7","16.67","58.33","10.75","503","66","165","13.12","32.8","-69.75","3","4","176","24","61","13.64","34.66","-38.21","83","26","48","31.33","31.33","-13.17","308","48","109","15.58","15.58","24.8",
"Bass, David","6","1","1","16.67","16.67","7","510","66","164","12.94","32.16","-153.41","9","3","215","27","66","12.56","30.7","-60.76","87","22","52","25.29","25.29","-33.85","284","31","85","10.92","10.92","-95.06",
"Bastyan, Mitchell S","12","1","5","8.33","41.67","-9.62","384","48","126","12.5","32.81","-140.67","6","6","150","21","54","14","36","-63.8","54","19","36","35.19","35.19","-7.58","250","27","85","10.8","10.8","-115.68",
"Bellamy, Tom","24","4","8","16.67","33.33","28.9","838","97","268","11.58","31.98","-244.22","5","11","417","46","136","11.03","32.61","-117.7","90","35","53","38.89","38.89","3.32","502","60","163","11.95","11.95","-149.06",
"Bennett, Charlie","4","0","0","0","0","-4","670","28","120","4.18","17.91","-399.29","18","6","312","13","54","4.17","17.31","-218.12","24","4","12","16.67","16.67","-10","482","26","106","5.39","5.39","-219.79",
"Best, J A","10","1","2","10","20","-6.25","749","46","148","6.14","19.76","-297.15","7","7","270","10","39","3.7","14.44","-160.87","37","14","18","37.84","37.84","5.19","461","37","111","8.03","8.03","-107.05",
"Beswick, Harrison","2","0","0","0","0","-2","78","9","18","11.54","23.08","3.58","22","5","29","5","8","17.24","27.59","18.75","3","1","2","33.33","33.33","1.33","43","7","14","16.28","16.28","19.83",
"Bishop, Charles","5","1","1","20","20","-3.2","717","64","175","8.93","24.41","-224.44","14","5","371","38","98","10.24","26.42","-147.1","56","20","36","35.71","35.71","-1.26","428","34","97","7.94","7.94","-120.4",
"Blackmore, Rachael","16","4","8","25","50","1","880","132","337","15","38.3","-274.26","6","5","460","61","161","13.26","35","-128.49","206","64","125","31.07","31.07","-58.94","343","24","102","7","7","-135.09",
