Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","12","2","4","16.67","33.33","17.5","191","24","63","12.57","32.98","-33.04","3","1","126","21","48","16.67","38.1","18.33","16","5","11","31.25","31.25","0.13","153","20","55","13.07","13.07","-21.79",
"Atkins, Mr Harry","9","0","3","0","33.33","-9","61","4","14","6.56","22.95","2.38","15","10","58","3","12","5.17","20.69","-5.62","5","1","3","20","20","-2.12","51","4","11","7.84","7.84","12.38",
"Bass, David","14","0","3","0","21.43","-14","461","64","148","13.88","32.1","-88.42","19","23","232","33","74","14.22","31.9","-32.42","79","21","41","26.58","26.58","-30.65","257","34","79","13.23","13.23","-30.11",
"Bedi, Miss J","0","0","0","0","0","0","18","2","5","11.11","27.78","-9.75","576","8","3","0","1","0","33.33","-3","0","0","0","0","0","0","16","2","5","12.5","12.5","-7.75",
"Bellamy, Tom","27","3","7","11.11","25.93","13.17","863","98","269","11.36","31.17","-256.5","8","9","459","53","134","11.55","29.19","-117.81","90","35","53","38.89","38.89","-7.46","524","57","159","10.88","10.88","-206.32",
"Bird, Sean","0","0","0","0","0","0","111","3","8","2.7","7.21","-27","231","41","70","2","6","2.86","8.57","-15","0","0","0","0","0","0","74","2","5","2.7","2.7","-16",
"Birkett, Mr R","0","0","0","0","0","0","37","6","15","16.22","40.54","-3","380","16","15","0","4","0","26.67","-15","5","1","1","20","20","-1","37","6","15","16.22","16.22","-3",
"Bishop, Charles","10","2","3","20","30","6.5","771","79","205","10.25","26.59","-237.03","6","6","403","43","109","10.67","27.05","-86.13","78","27","46","34.62","34.62","-9.15","455","42","110","9.23","9.23","-134.22",
"Boinville, Nico","1","0","0","0","0","-1","548","124","217","22.63","39.6","-39.5","18","8","286","72","124","25.17","43.36","2.08","189","78","110","41.27","41.27","-9.73","273","51","94","18.68","18.68","18.52",
"Bowen, James C","41","6","16","14.63","39.02","-9.12","600","81","215","13.5","35.83","-154.86","6","13","266","36","107","13.53","40.23","-96.5","105","36","70","34.29","34.29","-10.21","347","52","120","14.99","14.99","2.11",
"Bowen, Sean P","1","0","1","0","100","-1","1280","272","518","21.25","40.47","272.05","45","3","696","145","277","20.83","39.8","42.18","321","137","200","42.68","42.68","-3.36","820","155","309","18.9","18.9","30.51",
"Brace, Connor","7","1","1","14.29","14.29","-3.5","343","57","103","16.62","30.03","-33.84","14","7","164","26","53","15.85","32.32","-28.47","42","22","31","52.38","52.38","19.75","190","33","61","17.37","17.37","4.98",
"Bradley, Paddy","10","2","4","20","40","-3.25","416","36","108","8.65","25.96","-132.96","7","7","309","28","80","9.06","25.89","-91.79","27","5","13","18.52","18.52","-11.12","325","35","97","10.77","10.77","-45.46",
"Bradnam, Joe","1","1","1","100","100","3","68","3","14","4.41","20.59","-48.25","13","1","28","2","9","7.14","32.14","-12","4","2","2","50","50","3.75","54","3","13","5.56","5.56","-34.25",
"Brennan, P J","11","3","3","27.27","27.27","-2.68","511","122","227","23.87","44.42","-43.41","3","3","197","41","77","20.81","39.09","-43.95","161","69","101","42.86","42.86","-7.31","248","56","94","22.58","22.58","-29.31",
"Brogan, Kevin","13","1","2","7.69","15.38","-8","445","44","117","9.89","26.29","-132.09","12","12","186","12","34","6.45","18.28","-133.87","40","14","28","35","35","-4.92","332","36","92","10.84","10.84","-126.73",
"Burke, Jonathan","25","3","15","12","60","-7.67","720","102","268","14.17","37.22","-218.91","5","6","314","45","129","14.33","41.08","-114.79","112","45","79","40.18","40.18","1.21","421","53","140","12.59","12.59","-132.32",
"Caffrey, Adam","5","1","1","20","20","-0.67","514","54","142","10.51","27.63","-70.72","9","3","316","32","87","10.13","27.53","-71.55","54","15","34","27.78","27.78","-1.21","419","45","115","10.74","10.74","-28.55",
"Cagney, Eireann","1","0","1","0","100","-1","55","9","21","16.36","38.18","12.13","16","2","31","6","13","19.35","41.94","6.63","3","3","3","100","100","6.13","55","9","21","16.36","16.36","12.13",
"Cannon, Tom J","20","4","7","20","35","1.88","787","136","266","17.28","33.8","-134.14","3","5","391","55","117","14.07","29.92","-129.31","119","62","76","52.1","52.1","38.61","453","72","141","15.89","15.89","-86.45",
"Carson, William","19","1","2","5.26","10.53","-16.25","847","54","171","6.38","20.19","-306.92","7","11","472","32","97","6.78","20.55","-235.42","53","21","33","39.62","39.62","9.33","656","50","151","7.62","7.62","-143.77",
