Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","37","5","13","13.51","35.14","-6.92","1279","126","378","9.85","29.55","-377.07","1","4","673","62","195","9.21","28.97","-263.61","165","52","98","31.52","31.52","8.98","992","107","316","10.79","10.79","-215.63",
"Armson, Philip","3","0","1","0","33.33","-3","487","40","122","8.21","25.05","-136.84","30","8","194","10","29","5.15","14.95","2.91","48","7","26","14.58","14.58","-25.21","414","38","114","9.18","9.18","-194.17",
"Bannister, Harry A A","6","0","0","0","0","-6","491","62","168","12.63","34.22","-86.38","27","10","173","16","54","9.25","31.21","-42.3","89","24","48","26.97","26.97","-28.97","317","41","110","12.93","12.93","-38.58",
"Barron, Mr R W","6","3","4","50","66.67","12.63","122","11","37","9.02","30.33","-20.87","7","3","68","10","25","14.71","36.76","7.13","7","1","4","14.29","14.29","-2.5","20","4","10","20","20","15",
"Barry, Mr J C","3","0","1","0","33.33","-3","166","8","34","4.82","20.48","-40.17","159","34","72","3","17","4.17","23.61","-38","3","1","1","33.33","33.33","1.33","33","1","2","3.03","3.03","-28.67",
"Bass, David","3","0","1","0","33.33","-3","479","69","167","14.41","34.86","-59.75","42","7","234","38","83","16.24","35.47","2.56","75","21","42","28","28","-25.6","260","33","83","12.69","12.69","-27.36",
"Beasley, Connor","33","3","12","9.09","36.36","-17.5","1462","171","508","11.7","34.75","-221.72","8","15","712","79","248","11.1","34.83","-139.7","206","52","120","25.24","25.24","-45.4","1058","125","373","11.81","11.81","-107.6",
"Bellamy, Tom","14","3","7","21.43","50","6.63","874","97","274","11.1","31.35","-293.84","2","3","464","46","133","9.91","28.66","-138.04","85","33","50","38.82","38.82","-3.67","537","60","171","11.17","11.17","-201.02",
"Bennett, Charlie","3","0","0","0","0","-3","562","17","93","3.02","16.55","-440.62","40","22","244","7","47","2.87","19.26","-203","20","3","10","15","15","-8.5","403","14","77","3.47","3.47","-298.12",
"Blackmore, Rachael","12","2","3","16.67","25","-8.47","880","129","326","14.66","37.05","-264.32","11","9","431","63","164","14.62","38.05","-109.75","202","67","126","33.17","33.17","-45.11","353","27","98","7.65","7.65","-130.59",
"Bowen, James C","8","0","2","0","25","-8","543","76","183","14","33.7","-67.72","248","43","212","17","60","8.02","28.3","-82.99","90","30","58","33.33","33.33","-4.64","340","53","115","15.59","15.59","49.24",
"Bowen, Sean P","31","11","16","35.48","51.61","13.75","1310","270","511","20.61","39.01","124.27","2","4","759","154","290","20.29","38.21","165.37","323","141","207","43.65","43.65","14.44","847","155","310","18.3","18.3","14.07",
"Bradley, Paddy","12","1","4","8.33","33.33","7","316","27","81","8.54","25.63","-90.09","14","11","258","24","66","9.3","25.58","-58.09","23","3","10","13.04","13.04","-12.75","245","26","73","10.61","10.61","-22.59",
"Bradnam, Joe","0","0","0","0","0","0","66","2","12","3.03","18.18","-50.25","193","20","32","2","8","6.25","25","-16.25","4","1","1","25","25","-0.25","54","2","11","3.7","3.7","-38.25",
"Brennan, P J","7","0","2","0","28.57","-7","602","130","268","21.59","44.52","-102.83","21","8","236","50","99","21.19","41.95","-53.04","177","77","116","43.5","43.5","3.52","304","62","118","20.39","20.39","-61.62",
"Breslin, Andrew","13","1","1","7.69","7.69","2","271","15","42","5.54","15.5","-117.87","10","8","124","4","16","3.23","12.9","-76.75","13","3","4","23.08","23.08","-5.12","241","15","39","6.22","6.22","-87.87",
"Brooke, Henry","7","1","3","14.29","42.86","4","590","77","184","13.05","31.19","-151.33","7","4","326","49","107","15.03","32.82","-79.71","76","24","45","31.58","31.58","-7.44","383","58","133","15.14","15.14","-101.33",
"Brouder, Gavin","5","0","0","0","0","-5","302","16","58","5.3","19.21","-41.42","18","9","179","10","39","5.59","21.79","-68.62","12","3","7","25","25","0.2","191","12","38","6.28","6.28","-21.8",
"Broughton, Mr T P","0","0","0","0","0","0","53","14","26","26.42","49.06","28.79","33","2","36","11","17","30.56","47.22","36.08","13","8","10","61.54","61.54","7.79","34","11","16","32.35","32.35","6.46",
"Buckley, Kieran","12","1","3","8.33","25","-7","455","36","122","7.91","26.81","-207.84","3","1","268","13","55","4.85","20.52","-164.52","45","13","27","28.89","28.89","-2.34","283","25","80","8.83","8.83","-91.74",
"Burke-Ott, A","2","0","1","0","50","-2","18","2","5","11.11","27.78","-1.25","229","9","14","1","4","7.14","28.57","-1","1","1","1","100","100","2.75","9","2","5","22.22","22.22","7.75",
"Byrnes, Mr P","7","1","3","14.29","42.86","-1.5","216","26","60","12.04","27.78","-95.42","4","2","182","23","48","12.64","26.37","-71.52","30","13","19","43.33","43.33","4.83","118","13","28","11.02","11.02","-53",
"Callaghan, Mr K","1","0","0","0","0","-1","249","26","59","10.44","23.69","-68.03","60","11","146","18","38","12.33","26.03","-5.65","24","10","18","41.67","41.67","-3.03","168","14","37","8.33","8.33","-19.25",
"Callan, N","29","3","6","10.34","20.69","-7.5","968","140","334","14.46","34.5","94.06","3","3","517","79","176","15.28","34.04","25.56","147","47","89","31.97","31.97","-12.92","626","92","221","14.7","14.7","81.89",
"Carson, William","22","3","4","13.64","18.18","-2.5","818","45","149","5.5","18.22","-368.97","1","1","474","24","80","5.06","16.88","-244.97","43","16","25","37.21","37.21","5.78","618","41","127","6.63","6.63","-196.82",
"Carver, Bryan","8","1","2","12.5","25","1","267","36","81","13.48","30.34","-14.06","7","7","188","27","55","14.36","29.26","-18.06","32","13","22","40.63","40.63","3.48","198","28","63","14.14","14.14","22.52",
"Carver, William","3","0","1","0","33.33","-3","284","25","66","8.8","23.24","-97.46","36","12","122","9","27","7.38","22.13","-53.5","27","4","11","14.81","14.81","-14.79","207","20","53","9.66","9.66","-62.46",
"Catton, Luke","14","2","3","14.29","21.43","-1","261","27","62","10.34","23.75","-22.16","1","2","154","15","34","9.74","22.08","-34.05","16","5","8","31.25","31.25","-2.66","231","26","54","11.26","11.26","-43.16",
"Chadwick, Alex","1","0","0","0","0","-1","44","7","13","15.91","29.55","-8.5","41","5","27","5","10","18.52","37.04","-3","6","2","3","33.33","33.33","-1","29","6","12","20.69","20.69","4",
"Cherchi, Stefano","4","0","1","0","25","-4","544","41","142","7.54","26.1","-176.76","25","20","266","13","58","4.89","21.8","-126.29","33","10","19","30.3","30.3","-6.67","367","30","95","8.17","8.17","-126.51",
"Chester, C","1","0","0","0","0","-1","20","0","5","0","25","-20","9999","9999","14","0","5","0","35.71","-14","2","0","2","0","0","-2","10","0","3","0","0","-10",
"Cleary, Mr S","0","0","0","0","0","0","11","0","0","0","0","-11","9999","9999","10","0","0","0","0","-10","0","0","0","0","0","0","1","0","0","0","0","-1",
"Clutterbuck, Rhys","15","1","2","6.67","13.33","-10.5","730","79","195","10.82","26.71","-168.17","7","8","335","29","84","8.66","25.07","-99.57","86","24","47","27.91","27.91","-14.75","515","66","158","12.82","12.82","-60.72",
"Coakley, Ross","14","1","6","7.14","42.86","1","749","99","256","13.22","34.18","-143.7","5","5","378","47","123","12.43","32.54","-91.24","103","36","61","34.95","34.95","-4.99","453","60","150","13.25","13.25","-76.05",
"Cobden, Harry","8","1","5","12.5","62.5","-6.56","985","234","436","23.76","44.26","-109.99","8","3","578","144","272","24.91","47.06","-40.49","294","137","188","46.6","46.6","12.59","566","105","217","18.55","18.55","-81.02",
"Cole, Morgan","18","1","7","5.56","38.89","-12","232","20","63","8.62","27.16","-134.49","9","11","130","14","36","10.77","27.69","-62.29","21","6","11","28.57","28.57","-3.57","197","18","55","9.14","9.14","-105.79",
"Condon, Mr S W","0","0","0","0","0","0","3","1","1","33.33","33.33","38","537","3","1","0","0","0","0","-1","0","0","0","0","0","0","3","1","1","33.33","33.33","38",
"Coonan, Mr B M","0","0","0","0","0","0","16","2","4","12.5","25","6","43","4","15","2","4","13.33","26.67","7","0","0","0","0","0","0","6","2","4","33.33","33.33","16",
"Costello, Dougie","17","1","1","5.88","5.88","-9.5","735","68","179","9.25","24.35","-267","14","17","363","33","86","9.09","23.69","-120.49","63","16","35","25.4","25.4","-22.75","553","59","142","10.67","10.67","-136.49",
"Cox, William","4","0","0","0","0","-4","400","21","75","5.25","18.75","-212.54","101","73","189","5","23","2.65","12.17","-156","13","3","6","23.08","23.08","-4.12","292","19","63","6.51","6.51","-115.54",
"Croot, Elle-May","6","0","0","0","0","-6","163","12","41","7.36","25.15","-69.25","83","32","110","8","28","7.27","25.45","-42.75","8","1","6","12.5","12.5","-4.25","138","11","33","7.97","7.97","-49.25",
"Crouch, Hector","34","3","12","8.82","35.29","-24.12","829","128","278","15.44","33.53","-95.49","5","12","482","72","150","14.94","31.12","-84.92","155","47","85","30.32","30.32","-30.75","477","76","160","15.93","15.93","16.33",
"Curtis, B A","57","9","23","15.79","40.35","-21.55","1164","188","439","16.15","37.71","-133.27","1","3","629","92","236","14.63","37.52","-52.7","227","83","144","36.56","36.56","2.1","834","136","305","16.31","16.31","-17.71",
"Da Silva, Raul","1","0","0","0","0","-1","54","2","12","3.7","22.22","-8.67","96","23","42","2","8","4.76","19.05","3.33","5","0","2","0","0","-5","34","2","8","5.88","5.88","11.33",
"Davies, Harry","26","5","5","19.23","19.23","27.83","790","105","258","13.29","32.66","-179.39","3","4","351","40","101","11.4","28.77","-58.98","118","36","66","30.51","30.51","-17.38","617","73","191","11.83","11.83","-158.73",
"Deegan, R","9","0","0","0","0","-9","493","25","76","5.07","15.42","-251.2","184","47","191","10","27","5.24","14.14","-121","12","4","7","33.33","33.33","1.14","227","16","53","7.05","7.05","-57",
"Dobie, Georgia","11","1","1","9.09","9.09","-7.5","396","23","75","5.81","18.94","-124.87","8","5","198","10","37","5.05","18.69","-116.75","24","7","11","29.17","29.17","-0.87","322","20","68","6.21","6.21","-162.37",
"Donoghue, K M","30","5","11","16.67","36.67","-15.2","774","99","233","12.79","30.1","-269.01","8","14","454","62","143","13.66","31.5","-166","111","43","72","38.74","38.74","-1.73","340","41","97","12.06","12.06","-75.39",
"Downing, George","7","3","3","42.86","42.86","22.5","368","33","98","8.97","26.63","-80.36","1","1","123","13","34","10.57","27.64","-14.62","27","8","17","29.63","29.63","-2.62","234","25","64","10.68","10.68","-52.99",
"Doyle, Hollie","57","2","17","3.51","29.82","-44.17","1956","287","656","14.67","33.54","-384.83","5","25","773","112","232","14.49","30.01","-135.78","351","114","202","32.48","32.48","-50.7","1308","192","432","14.68","14.68","-152.07",
"Doyle, James","18","4","9","22.22","50","-4.42","961","186","420","19.35","43.7","-202.83","5","2","491","101","210","20.57","42.77","-98.09","295","113","200","38.31","38.31","-41.04","507","78","195","15.38","15.38","-161.59",
"Doyle, Mr D","2","0","1","0","50","-2","63","2","16","3.17","25.4","-52.5","29","10","51","2","15","3.92","29.41","-40.5","2","1","2","50","50","1.5","14","1","5","7.14","7.14","-7",
"Doyle, R A","11","0","2","0","18.18","-11","440","24","82","5.45","18.64","-187.36","20","13","220","13","45","5.91","20.45","-125.36","14","4","8","28.57","28.57","1.26","188","11","40","5.85","5.85","-31",
"Eaves, Tom","31","3","14","9.68","45.16","-12.75","1128","77","255","6.83","22.61","-408.66","3","6","655","51","161","7.79","24.58","-229.12","53","18","40","33.96","33.96","-1.5","820","56","194","6.83","6.83","-261.25",
"Edmunds, Lewis","28","0","5","0","17.86","-28","813","90","230","11.07","28.29","-48.69","21","41","428","47","117","10.98","27.34","-4.59","81","24","45","29.63","29.63","-11.85","607","71","184","11.7","11.7","-40.59",
"Edwards, Lee","8","0","1","0","12.5","-8","343","26","77","7.58","22.45","-67.04","33","14","170","11","34","6.47","20","-48.87","20","7","12","35","35","2.75","227","19","62","8.37","8.37","-35.17",
"Egan, David","51","8","15","15.69","29.41","15.75","1404","166","455","11.82","32.41","-448.63","3","3","785","83","241","10.57","30.7","-254.19","178","63","119","35.39","35.39","-14.45","825","81","230","9.82","9.82","-263.92",
