Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Abernethy, C","0","0","0","0","0","0","36","2","4","5.56","11.11","-22.5","552","15","4","0","0","0","0","-4","0","0","0","0","0","0","12","1","1","8.33","8.33","-6.5",
"Allan, David","13","4","5","30.77","38.46","2.88","1252","148","395","11.82","31.55","-80.8","4","2","660","71","203","10.76","30.76","-121.42","189","62","114","32.8","32.8","4.61","939","132","317","14.06","14.06","-31.11",
"Andrews, Gina","0","0","0","0","0","0","49","13","24","26.53","48.98","0.95","207","8","27","8","14","29.63","51.85","0.37","15","6","11","40","40","0.7","21","4","8","19.05","19.05","0",
"Barron, Mr R W","0","0","0","0","0","0","80","3","16","3.75","20","-46","37","2","55","2","13","3.64","23.64","-23","5","1","3","20","20","-3","10","0","3","0","0","-10",
"Barry, Mr B","0","0","0","0","0","0","14","1","1","7.14","7.14","-4","451","13","8","0","0","0","0","-8","0","0","0","0","0","0","6","1","1","16.67","16.67","4",
"Bass, David","5","0","1","0","20","-5","518","71","165","13.71","31.85","-136.23","19","13","221","32","80","14.48","36.2","-36.55","93","25","52","26.88","26.88","-27.54","288","32","86","11.11","11.11","-99.63",
"Bastyan, Mitchell S","2","1","1","50","50","0.63","385","50","124","12.99","32.21","-88.88","12","1","150","22","53","14.67","35.33","-48.01","53","19","35","35.85","35.85","-5.21","251","32","86","12.75","12.75","-51.01",
"Beasley, Connor","4","0","0","0","0","-4","1273","160","434","12.57","34.09","-141.31","38","16","738","90","257","12.2","34.82","-95.56","195","55","110","28.21","28.21","-12.54","907","123","326","13.56","13.56","-16.62",
"Bellamy, Tom","5","0","0","0","0","-5","767","93","246","12.13","32.07","-238.12","16","6","404","49","139","12.13","34.41","-134.33","81","33","48","40.74","40.74","7.17","449","56","148","12.47","12.47","-122.96",
"Berry, Mr R A","0","0","0","0","0","0","19","1","3","5.26","15.79","-10","338","13","13","1","3","7.69","23.08","-4","0","0","0","0","0","0","4","1","2","25","25","5",
"Best, J A","8","2","3","25","37.5","44","762","48","150","6.3","19.69","-290.9","12","5","308","15","53","4.87","17.21","-156.96","37","13","18","35.14","35.14","1.44","467","37","109","7.92","7.92","-103.8",
"Blackmore, Rachael","10","2","3","20","30","-2.12","889","139","339","15.64","38.13","-308.57","9","5","461","61","160","13.23","34.71","-175.02","210","71","129","33.81","33.81","-44.89","348","27","103","7.76","7.76","-131.21",
"Boinville, Nico","9","3","4","33.33","44.44","2.5","677","143","264","21.12","39","-84.77","11","4","276","56","100","20.29","36.23","-50.18","223","90","133","40.36","40.36","-21.18","305","46","94","15.08","15.08","-1.93",
"Bowen, James C","5","1","1","20","20","-0.5","718","113","249","15.74","34.68","-25.11","11","1","314","53","110","16.88","35.03","4.78","119","43","79","36.13","36.13","-1.62","448","75","158","16.74","16.74","79.06",
"Brace, Connor","3","0","0","0","0","-3","352","43","97","12.22","27.56","-7.96","16","4","183","28","50","15.3","27.32","-18.73","34","14","20","41.18","41.18","7.91","195","28","58","14.36","14.36","22.27",
"Brennan, Nathan","0","0","0","0","0","0","102","10","25","9.8","24.51","-27.71","144","14","41","6","14","14.63","34.15","-9.21","14","3","9","21.43","21.43","-6.54","74","8","16","10.81","10.81","-13.04",
"Brennan, P J","3","2","2","66.67","66.67","7","770","174","355","22.6","46.1","-74.91","11","1","340","85","158","25","46.47","-20.72","216","94","145","43.52","43.52","7.76","396","79","158","19.95","19.95","-41.95",
"Brookes, Aiden","3","1","1","33.33","33.33","64","245","29","62","11.84","25.31","37.96","2","3","159","23","41","14.47","25.79","66.46","20","7","12","35","35","1.96","212","29","60","13.68","13.68","70.96",
"Buckley, Kieran","3","0","0","0","0","-3","309","37","97","11.97","31.39","-57.31","30","17","210","22","63","10.48","30","-58.57","40","15","28","37.5","37.5","7.44","217","29","67","13.36","13.36","-12.42",
"Burke, Jonathan","9","1","3","11.11","33.33","-7.47","841","117","279","13.91","33.17","-138.66","14","7","420","66","146","15.71","34.76","-52.35","108","42","68","38.89","38.89","6.2","525","73","178","13.9","13.9","-84.66",
"Burke-Ott, A","0","0","0","0","0","0","6","1","2","16.67","33.33","-2.25","192","6","6","1","2","16.67","33.33","-2.25","1","1","1","100","100","2.75","3","1","2","33.33","33.33","0.75",
"Canavan, Jordan J","0","0","0","0","0","0","90","3","10","3.33","11.11","-76.17","273","29","51","3","5","5.88","9.8","-37.17","4","1","2","25","25","0.33","33","2","4","6.06","6.06","-23.5",
"Cannon, Tom J","13","1","2","7.69","15.38","-6","805","140","296","17.39","36.77","-163.55","14","10","401","81","153","20.2","38.15","-75.01","149","69","102","46.31","46.31","14.4","436","65","132","14.91","14.91","-97.2",
"Carberry, Peter","3","0","2","0","66.67","-3","282","8","38","2.84","13.48","-225","17","5","155","6","24","3.87","15.48","-110.5","9","2","4","22.22","22.22","-3.5","143","7","28","4.9","4.9","-94.5",
"Carver, Bryan","9","1","2","11.11","22.22","-4.5","286","34","89","11.89","31.12","-94.36","14","6","118","12","33","10.17","27.97","-25.42","37","16","27","43.24","43.24","10.06","200","26","67","13","13","-40.41",
"Cavanagh, Mr S","1","0","0","0","0","-1","61","2","9","3.28","14.75","-32","87","9","25","1","2","4","8","-13","2","0","1","0","0","-2","9","1","2","11.11","11.11","3",
"Cherchi, Stefano","11","0","1","0","9.09","-11","564","60","171","10.64","30.32","-175.6","22","17","282","26","81","9.22","28.72","-75.97","61","21","38","34.43","34.43","-3.43","409","46","119","11.25","11.25","-114.15",
"Cobden, Harry","8","2","4","25","50","-4.98","886","213","375","24.04","42.33","-131.12","12","7","397","102","173","25.69","43.58","-25.8","256","132","169","51.56","51.56","28.51","453","81","165","17.88","17.88","-54.11",
"Codd, Mr J J","1","1","1","100","100","1.2","279","60","143","21.51","51.25","-74.52","12","1","102","18","47","17.65","46.08","-50.82","93","38","66","40.86","40.86","-13.04","22","2","7","9.09","9.09","-9.5",
"Cole, Morgan","5","0","1","0","20","-5","157","14","45","8.92","28.66","-21.4","113","23","95","6","25","6.32","26.32","-65.2","18","7","13","38.89","38.89","3.6","133","12","38","9.02","9.02","-1.45",
"Collier, Ellis","0","0","0","0","0","0","70","9","14","12.86","20","3.05","19","1","57","4","7","7.02","12.28","-22.5","8","4","5","50","50","4.55","60","8","12","13.33","13.33","0.05",
"Condon, R J","4","0","1","0","25","-4","247","13","55","5.26","22.27","-85.75","60","23","197","11","48","5.58","24.37","-86.75","12","2","6","16.67","16.67","-7.25","135","8","34","5.93","5.93","-19.75",
"Cooper, Bryan J","7","0","1","0","14.29","-7","615","70","200","11.38","32.52","-160.19","21","14","275","30","94","10.91","34.18","-111.17","89","31","61","34.83","34.83","-1.07","273","31","93","11.36","11.36","14.88",
"Crouch, Hector","16","3","5","18.75","31.25","3.73","755","113","259","14.97","34.3","-12.04","1","1","363","49","116","13.5","31.96","-70.35","127","41","73","32.28","32.28","-12.17","444","70","152","15.77","15.77","80.92",
"Davies, James","2","0","0","0","0","-2","544","39","89","7.17","16.36","-131.17","28","16","250","21","46","8.4","18.4","-16.5","20","5","10","25","25","-6.75","343","31","66","9.04","9.04","-5.17",
"Deegan, R","7","0","0","0","0","-7","601","33","112","5.49","18.64","-313.2","24","15","300","20","49","6.67","16.33","-99.7","19","5","11","26.32","26.32","-1.86","292","20","76","6.85","6.85","-105.5",
"Dempsey, Luke","9","0","0","0","0","-9","675","46","132","6.81","19.56","-276.99","16","14","340","26","60","7.65","17.65","-141.27","30","10","21","33.33","33.33","-4.27","336","20","61","5.95","5.95","-94.67",
"Dennis, Phil","10","0","3","0","30","-10","744","57","192","7.66","25.81","-133.68","49","27","408","33","104","8.09","25.49","-86.74","61","14","34","22.95","22.95","-18.14","574","47","161","8.19","8.19","-166.26",
"Derwin, Ms K L","0","0","0","0","0","0","17","0","4","0","23.53","-17","9999","9999","14","0","3","0","21.43","-14","0","0","0","0","0","0","10","0","3","0","0","-10",
"Deutsch, Charlie","4","0","0","0","0","-4","558","83","200","14.87","35.84","-150.88","17","7","270","42","95","15.56","35.19","-80.09","124","40","67","32.26","32.26","-16.54","394","66","146","16.75","16.75","-54.01",
"Dingle, Rex","5","1","2","20","40","8","439","59","125","13.44","28.47","-12.56","14","4","219","39","73","17.81","33.33","65.43","64","29","38","45.31","45.31","8.23","244","33","68","13.52","13.52","63.7",
"Doggrell, T","3","0","0","0","0","-3","158","17","51","10.76","32.28","46.71","42","13","106","9","37","8.49","34.91","29.83","16","2","9","12.5","12.5","-8.79","134","16","46","11.94","11.94","66.71",
"Donoghue, K M","7","1","1","14.29","14.29","-5.43","583","66","168","11.32","28.82","-128.33","12","6","355","43","106","12.11","29.86","-84.46","67","22","38","32.84","32.84","-3.88","227","27","69","11.89","11.89","-23.84",
"Doyle, Mr D","1","0","0","0","0","-1","18","0","3","0","16.67","-18","9999","9999","18","0","3","0","16.67","-18","0","0","0","0","0","0","0","0","0","0","0","0",
"Doyle, R A","6","1","2","16.67","33.33","-1.5","468","26","83","5.56","17.74","-20.42","12","6","226","12","39","5.31","17.26","-63.5","12","5","9","41.67","41.67","9.08","216","15","46","6.94","6.94","112.58",
"Dunne, Mr J","1","0","0","0","0","-1","116","7","24","6.03","20.69","-80.18","73","14","58","3","13","5.17","22.41","-34","9","5","7","55.56","55.56","6.82","28","2","7","7.14","7.14","-19.5",
"Dunne, R T","3","0","1","0","33.33","-3","374","34","99","9.09","26.47","-149.04","44","38","64","4","11","6.25","17.19","-50.87","40","12","20","30","30","-8.92","251","23","73","9.16","9.16","-125.12",
"Eaves, Tom","20","3","9","15","45","3.75","1125","67","246","5.96","21.87","-495.14","11","15","491","28","106","5.7","21.59","-209.91","56","15","34","26.79","26.79","-11.11","789","48","175","6.08","6.08","-274.81",
"Edmunds, Lewis","18","2","7","11.11","38.89","-10.2","742","76","208","10.24","28.03","-183.2","5","8","381","41","110","10.76","28.87","-97.58","83","22","41","26.51","26.51","-19.53","530","56","156","10.57","10.57","-162.29",
