Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","25","3","5","12","20","0.83","1225","142","384","11.59","31.35","-103.01","7","8","633","65","192","10.27","30.33","-143.63","183","60","110","32.79","32.79","4.48","919","126","308","13.71","13.71","-60.32",
"Anderson, Joe","2","0","1","0","50","-2","135","11","36","8.15","26.67","-68","197","16","84","9","24","10.71","28.57","-30.62","10","3","6","30","30","-2.5","113","11","34","9.73","9.73","-46",
"Armson, Philip","8","0","0","0","0","-8","422","37","109","8.77","25.83","-179.42","24","17","303","30","93","9.9","30.69","-149.75","43","8","24","18.6","18.6","-15.88","378","37","106","9.79","9.79","-135.42",
"Atzeni, Andrea","33","3","8","9.09","24.24","-12.25","893","148","340","16.57","38.07","-35.65","6","12","416","80","168","19.23","40.38","7.89","178","59","108","33.15","33.15","-26.05","459","77","165","16.78","16.78","11.16",
"Austin, Edward","2","0","1","0","50","-2","87","7","19","8.05","21.84","-37","200","25","75","7","19","9.33","25.33","-25","8","2","6","25","25","-1.5","66","4","14","6.06","6.06","-42",
"Bain, Miss Sophie","0","0","0","0","0","0","4","0","1","0","25","-4","9999","9999","4","0","1","0","25","-4","0","0","0","0","0","0","4","0","1","0","0","-4",
"Bass, David","13","3","6","23.08","46.15","-2.95","565","85","189","15.04","33.45","-74.95","8","8","232","33","86","14.22","37.07","-39.56","102","32","60","31.37","31.37","-15.75","306","38","92","12.42","12.42","-90.13",
"Bass, George","14","0","1","0","7.14","-14","473","45","118","9.51","24.95","-36.44","16","17","240","24","57","10","23.75","-1.86","26","10","14","38.46","38.46","1.06","366","40","99","10.93","10.93","1.06",
"Beasley, Connor","28","4","8","14.29","28.57","12","1244","155","422","12.46","33.92","-150.82","4","6","765","92","262","12.03","34.25","-88.27","189","52","105","27.51","27.51","-16.05","887","120","318","13.53","13.53","-26.5",
"Bellamy, Tom","27","3","10","11.11","37.04","3.88","806","101","260","12.53","32.26","-187.06","4","7","412","52","145","12.62","35.19","-134.79","87","38","55","43.68","43.68","13.4","471","60","152","12.74","12.74","-85.9",
"Bennett, Charlie","8","0","1","0","12.5","-8","701","34","127","4.85","18.12","-385.81","48","54","318","10","50","3.14","15.72","-237.62","28","5","13","17.86","17.86","-13.6","503","32","115","6.36","6.36","-194.06",
"Beresford, Michael","0","0","0","0","0","0","25","0","3","0","12","-25","9999","9999","15","0","3","0","20","-15","1","0","0","0","0","-1","20","0","3","0","0","-20",
"Best, J A","17","0","1","0","5.88","-17","792","51","164","6.44","20.71","-307.32","15","18","355","25","69","7.04","19.44","-175.31","38","14","20","36.84","36.84","4.77","478","38","119","7.95","7.95","-117.47",
"Bewley, Callum","13","2","2","15.38","15.38","1","563","33","111","5.86","19.72","-263.32","9","8","300","16","50","5.33","16.67","-163.2","34","8","17","23.53","23.53","-9.28","323","24","80","7.43","7.43","-148.95",
"Bishop, Charles","19","1","6","5.26","31.58","-9","765","67","180","8.76","23.53","-234.94","7","9","323","34","85","10.53","26.32","-107.6","53","17","34","32.08","32.08","-3.76","458","39","103","8.52","8.52","-109.19",
"Bowen, James C","21","3","6","14.29","28.57","35.55","723","118","256","16.32","35.41","8.27","2","2","333","58","124","17.42","37.24","36.57","116","43","77","37.07","37.07","2.01","449","77","163","17.15","17.15","103.19",
"Bowen, S D","11","0","2","0","18.18","-11","171","7","36","4.09","21.05","-87.75","19","14","169","7","36","4.14","21.3","-85.75","10","2","3","20","20","-4.75","135","4","24","2.96","2.96","-90.5",
"Bowen, Sean P","32","4","8","12.5","25","-19.42","1066","211","406","19.79","38.09","-114.52","2","3","553","118","223","21.34","40.33","-34.15","256","113","169","44.14","44.14","17.59","708","130","250","18.36","18.36","-58.42",
"Brace, Connor","8","1","3","12.5","37.5","-6.47","374","44","107","11.76","28.61","-21.46","14","8","183","24","53","13.11","28.96","-23.61","36","15","22","41.67","41.67","7.41","218","29","65","13.3","13.3","6.27",
"Bradley, Paddy","1","0","1","0","100","-1","64","3","19","4.69","29.69","-38","51","23","64","3","19","4.69","29.69","-38","3","0","2","0","0","-3","47","3","15","6.38","6.38","-21",
"Brennan, P J","30","6","13","20","43.33","-7.62","827","177","368","21.4","44.5","-78.34","2","3","369","86","169","23.31","45.8","-31.78","234","93","151","39.74","39.74","-9.67","427","81","166","18.97","18.97","-29.45",
"Brogan, Kevin","11","3","4","27.27","36.36","80","539","85","197","15.77","36.55","10.75","6","3","295","45","99","15.25","33.56","26.29","111","39","70","35.14","35.14","-8.99","441","74","168","16.78","16.78","-22.75",
"Bromley, Ben","5","0","1","0","20","-5","78","12","27","15.38","34.62","-32.48","18","6","48","5","12","10.42","25","-20.75","14","4","8","28.57","28.57","-5.61","54","8","17","14.81","14.81","-20.5",
"Brooke, Henry","26","0","5","0","19.23","-26","592","59","169","9.97","28.55","-205.15","19","31","282","28","85","9.93","30.14","-92.04","60","21","39","35","35","5.44","372","46","119","12.37","12.37","-92.88",
"Brooks, Chelsea","0","0","0","0","0","0","16","3","3","18.75","18.75","30.5","75","4","11","2","2","18.18","18.18","26.5","0","0","0","0","0","0","16","3","3","18.75","18.75","30.5",
"Bryan, Joshua","10","1","4","10","40","1","315","27","87","8.57","27.62","-80.18","12","9","176","16","50","9.09","28.41","-32.27","24","7","19","29.17","29.17","-3.89","202","18","56","8.91","8.91","-36.41",
"Burke, Jonathan","29","3","11","10.34","37.93","-2.12","829","109","262","13.15","31.6","-169.92","1","1","434","64","143","14.75","32.95","-40.05","99","40","59","40.4","40.4","11.12","524","67","167","12.79","12.79","-104.61",
"Burns, Harry","9","2","2","22.22","22.22","-3.34","321","42","85","13.08","26.48","-76.04","5","1","186","30","51","16.13","27.42","-25.29","39","9","19","23.08","23.08","-15.04","263","34","70","12.93","12.93","-47.45",
"Caffrey, Adam","15","2","6","13.33","40","-4","174","14","40","8.05","22.99","-28.92","2","2","142","14","37","9.86","26.06","3.08","8","4","5","50","50","8.08","150","13","34","8.67","8.67","-8.67",
"Callan, N","31","3","9","9.68","29.03","9.75","590","77","195","13.05","33.05","85.58","7","19","486","65","166","13.37","34.16","80.42","85","24","47","28.24","28.24","-12.89","384","54","130","14.06","14.06","56.4",
