Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","1","0","1","0","100","-1","158","20","54","12.66","34.18","-41.17","46","18","67","10","27","14.93","40.3","-5.17","16","4","11","25","25","-4.75","129","16","47","12.4","12.4","-38.92",
"Anderson, Mr A","2","0","0","0","0","-2","242","12","38","4.96","15.7","-144.5","24","10","141","8","20","5.67","14.18","-70.5","7","2","3","28.57","28.57","-1","176","10","32","5.68","5.68","-91",
"Beasley, Connor","34","4","13","11.76","38.24","-7.43","1451","178","497","12.27","34.25","-124.2","3","2","743","78","247","10.5","33.24","-170.45","213","57","124","26.76","26.76","-30.84","1039","133","368","12.8","12.8","-33.59",
"Bellamy, Tom","11","2","5","18.18","45.45","0","858","98","271","11.42","31.59","-273.55","10","8","454","46","136","10.13","29.96","-151.86","80","33","48","41.25","41.25","5.08","522","61","167","11.69","11.69","-171.36",
"Bennett, Miss N","0","0","0","0","0","0","37","7","13","18.92","35.14","50","84","7","18","5","6","27.78","33.33","35.5","6","1","4","16.67","16.67","-1.5","34","7","12","20.59","20.59","53",
"Best, J A","14","0","3","0","21.43","-14","696","44","130","6.32","18.68","-301.28","57","45","307","11","44","3.58","14.33","-182.87","37","14","18","37.84","37.84","6.06","436","37","105","8.49","8.49","-85.18",
"Bird, Sean","5","1","1","20","20","24","96","2","6","2.08","6.25","-38","12","5","54","1","4","1.85","7.41","-25","2","0","0","0","0","-2","69","2","4","2.9","2.9","-11",
"Bishop, Charles","26","4","8","15.38","30.77","-8.05","679","66","181","9.72","26.66","-205.86","1","3","383","47","116","12.27","30.29","-120.74","65","22","40","33.85","33.85","-6.48","403","32","95","7.94","7.94","-120.82",
"Boinville, Nico","9","3","3","33.33","33.33","-1.15","609","135","232","22.17","38.1","-9.38","1","1","274","66","113","24.09","41.24","-11.93","197","83","115","42.13","42.13","-5.54","302","57","100","18.87","18.87","78.55",
"Bowen, Miss S L","1","0","0","0","0","-1","62","1","14","1.61","22.58","-52.5","489","32","23","0","6","0","26.09","-23","6","0","2","0","0","-6","62","1","14","1.61","1.61","-52.5",
"Bowen, S D","17","3","7","17.65","41.18","19","292","16","60","5.48","20.55","-81.25","3","5","191","12","40","6.28","20.94","-25.25","16","3","6","18.75","18.75","-8","232","12","44","5.17","5.17","-63.25",
"Bowen, Sean P","37","10","12","27.03","32.43","-5.31","1214","236","454","19.44","37.4","41.77","2","4","689","132","259","19.16","37.59","109.25","293","120","179","40.96","40.96","-9.18","787","139","274","17.66","17.66","-53.36",
"Brace, Connor","2","1","1","50","50","-0.82","358","55","103","15.36","28.77","55","8","1","172","30","51","17.44","29.65","-9.53","39","19","26","48.72","48.72","12.87","198","33","59","16.67","16.67","61.27",
"Brooke, Henry","10","3","4","30","40","12.13","671","86","212","12.82","31.59","-199.46","5","1","380","58","130","15.26","34.21","-86.32","86","29","52","33.72","33.72","-3.07","443","67","153","15.12","15.12","-119.08",
"Bryan, Joshua","10","0","4","0","40","-10","346","36","101","10.4","29.19","-44.89","70","35","188","19","54","10.11","28.72","-67","26","9","21","34.62","34.62","0.73","218","24","69","11.01","11.01","-3.37",
"Buick, William","40","4","15","10","37.5","-17.75","1565","374","713","23.9","45.56","-76.93","3","10","727","181","337","24.9","46.35","-44.9","551","221","352","40.11","40.11","-6.84","844","182","345","21.56","21.56","-61.26",
"Burke, Julie","0","0","0","0","0","0","31","0","3","0","9.68","-31","2533","60","29","0","3","0","10.34","-29","0","0","0","0","0","0","20","0","2","0","0","-20",
"Burns, Harry","11","1","4","9.09","36.36","-4.5","387","47","110","12.14","28.42","-114.88","6","4","190","27","60","14.21","31.58","-41.58","41","10","23","24.39","24.39","-11.71","312","37","90","11.86","11.86","-78.12",
"Caffrey, Adam","16","4","4","25","25","23.25","334","32","80","9.58","23.95","-39.76","2","2","260","30","69","11.54","26.54","-8.76","28","9","15","32.14","32.14","4.58","275","27","64","9.82","9.82","-7.59",
"Callan, N","51","9","19","17.65","37.25","-20.68","770","114","270","14.81","35.06","96.8","1","1","522","81","187","15.52","35.82","21.97","117","37","70","31.62","31.62","-10.55","502","76","182","15.14","15.14","62.97",
"Cannon, Tom J","9","1","4","11.11","44.44","-4.67","828","143","290","17.27","35.02","-142.78","13","9","390","58","118","14.87","30.26","-66.46","144","67","95","46.53","46.53","17.89","459","71","134","15.47","15.47","-87.72",
"Carroll, G F","37","9","13","24.32","35.14","2.76","942","93","240","9.87","25.48","-211.2","2","6","480","55","124","11.46","25.83","-57.87","84","28","50","33.33","33.33","18.92","500","56","140","11.2","11.2","-38.38",
"Carson, William","25","3","9","12","36","-8.12","796","40","137","5.03","17.21","-369.41","3","4","389","18","72","4.63","18.51","-224.77","38","13","21","34.21","34.21","0.34","596","35","113","5.87","5.87","-199.17",
"Chadwick, Alex","1","1","1","100","100","2","34","4","8","11.76","23.53","-11","12","1","15","2","5","13.33","33.33","-3.5","2","1","1","50","50","0.5","19","3","7","15.79","15.79","1.5",
"Cherchi, Stefano","10","1","2","10","20","-3.5","602","52","171","8.64","28.41","-231.6","9","8","310","23","74","7.42","23.87","-86.97","55","19","33","34.55","34.55","-2.43","419","40","121","9.55","9.55","-153.4",
"Clarke, Conor","2","0","2","0","100","-2","49","5","13","10.2","26.53","16","77","10","20","2","7","10","35","-14","5","1","3","20","20","-3.33","34","3","6","8.82","8.82","7.67",
"Cleary, Jack","4","0","0","0","0","-4","175","11","26","6.29","14.86","-51.92","98","32","118","6","18","5.08","15.25","-78.92","7","3","5","42.86","42.86","3.58","130","11","24","8.46","8.46","-6.92",
"Cleary, R P","18","1","3","5.56","16.67","-14","780","28","119","3.59","15.26","-443.25","11","13","386","15","63","3.89","16.32","-215.25","19","3","7","15.79","15.79","-8.75","447","21","76","4.7","4.7","-169.5",
"Clutterbuck, Rhys","14","3","4","21.43","28.57","30","757","79","209","10.44","27.61","-198.79","1","1","379","36","97","9.5","25.59","-115.58","100","27","55","27","27","-16.62","539","68","173","12.62","12.62","-74.34",
"Coakley, Ross","19","1","2","5.26","10.53","-15.5","718","92","251","12.81","34.96","-166.1","6","8","396","47","134","11.87","33.84","-135.15","96","35","59","36.46","36.46","1.61","446","58","146","13","13","-90.55",
