Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","44","5","13","11.36","29.55","-27.12","1239","152","400","12.27","32.28","-169.45","6","18","598","76","193","12.71","32.27","-155.68","190","65","114","34.21","34.21","7.79","932","132","319","14.16","14.16","-135.42",
"Armson, Philip","14","2","5","14.29","35.71","-5.34","353","33","92","9.35","26.06","-63.55","7","5","239","24","76","10.04","31.8","-117.88","30","6","18","20","20","-8.51","314","32","88","10.19","10.19","-36.55",
"Atzeni, Andrea","16","4","5","25","31.25","5.66","977","152","364","15.56","37.26","-162.41","2","1","389","72","161","18.51","41.39","-39","182","63","116","34.62","34.62","-20.56","508","83","186","16.34","16.34","-56.04",
"Bass, George","16","0","3","0","18.75","-16","421","38","105","9.03","24.94","-52.32","19","22","165","15","34","9.09","20.61","12.51","26","10","15","38.46","38.46","3.43","330","32","85","9.7","9.7","-30.07",
"Bastyan, Mitchell S","4","1","2","25","50","-1.62","406","48","129","11.82","31.77","-85.99","1","1","214","31","79","14.49","36.92","-42.18","47","16","34","34.04","34.04","-6.07","279","31","97","11.11","11.11","-52.27",
"Beasley, Connor","37","2","15","5.41","40.54","-31.52","1097","139","390","12.67","35.55","-105.95","10","25","704","95","248","13.49","35.23","17.89","174","46","103","26.44","26.44","-18.35","777","110","298","14.16","14.16","10.79",
"Bennett, Charlie","16","1","2","6.25","12.5","-6.5","722","40","129","5.54","17.87","-361.18","6","10","306","10","46","3.27","15.03","-212.12","33","7","15","21.21","21.21","-12.47","518","38","115","7.34","7.34","-163.43",
"Bird, Sean","2","0","0","0","0","-2","80","1","4","1.25","5","-51","70","13","44","1","2","2.27","4.55","-15","3","0","0","0","0","-3","59","1","4","1.69","1.69","-30",
"Bishop, Charles","24","4","7","16.67","29.17","-1.12","847","67","183","7.91","21.61","-331.89","3","2","287","22","63","7.67","21.95","-69.36","53","17","33","32.08","32.08","-1.88","507","36","108","7.1","7.1","-184.54",
"Bowen, James C","4","0","1","0","25","-4","734","111","274","15.12","37.33","-81.88","15","7","332","58","124","17.47","37.35","45.97","111","42","78","37.84","37.84","4.49","459","70","176","15.25","15.25","11.43",
"Bowen, S D","6","1","1","16.67","16.67","23","111","5","23","4.5","20.72","-37","13","6","111","5","23","4.5","20.72","-37","6","1","2","16.67","16.67","-3.5","83","3","12","3.61","3.61","-45",
"Bowen, Sean P","22","9","14","40.91","63.64","11.12","1051","201","386","19.12","36.73","-83.24","1","1","541","112","207","20.7","38.26","-39.38","230","105","153","45.65","45.65","35.59","710","131","249","18.45","18.45","-24.38",
"Bradley, Paddy","6","0","3","0","50","-6","20","0","6","0","30","-20","731","21","14","0","5","0","35.71","-14","3","0","2","0","0","-3","18","0","6","0","0","-18",
"Breslin, Andrew","12","2","4","16.67","33.33","-3.87","300","21","68","7","22.67","-88.37","3","3","124","13","27","10.48","21.77","26.13","13","3","5","23.08","23.08","-5.12","263","21","66","7.98","7.98","-51.37",
"Brogan, Kevin","10","0","1","0","10","-10","498","83","190","16.67","38.15","-39.25","15","13","301","54","114","17.94","37.87","-31.75","107","38","68","35.51","35.51","-7.49","410","72","161","17.56","17.56","-4.75",
