Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","37","3","8","8.11","21.62","-22.42","1271","125","373","9.83","29.35","-379.07","6","10","676","63","195","9.32","28.85","-223.61","165","52","97","31.52","31.52","8.98","988","107","313","10.83","10.83","-216.13",
"Atkins, Mr Harry","2","0","0","0","0","-2","32","3","8","9.38","25","-9.62","96","7","29","3","8","10.34","27.59","-6.62","4","1","2","25","25","-1.12","26","3","6","11.54","11.54","-3.62",
"Austin, Edward","0","0","0","0","0","0","151","13","27","8.61","17.88","-52.87","231","40","72","6","9","8.33","12.5","-23.87","12","6","10","50","50","7.13","114","9","21","7.89","7.89","-51.37",
"Bannister, Harry A A","3","0","1","0","33.33","-3","489","62","168","12.68","34.36","-84.38","23","6","171","16","55","9.36","32.16","-40.3","88","24","48","27.27","27.27","-27.97","314","41","110","13.06","13.06","-35.58",
"Beasley, Connor","33","4","14","12.12","42.42","-13.75","1468","171","509","11.65","34.67","-227.72","4","6","713","80","248","11.22","34.78","-133.2","208","52","122","25","25","-47.4","1064","125","375","11.75","11.75","-113.6",
"Bewley, Jonathon","0","0","0","0","0","0","157","18","46","11.46","29.3","-65.21","98","15","86","9","21","10.47","24.42","-34.84","17","7","8","41.18","41.18","6.29","125","17","42","13.6","13.6","-37.71",
"Birkett, Mr R","1","0","0","0","0","-1","39","7","18","17.95","46.15","0.5","254","12","17","2","8","11.76","47.06","-9","4","1","1","25","25","0","39","7","18","17.95","17.95","0.5",
"Blackmore, Rachael","17","4","6","23.53","35.29","-6.8","877","129","325","14.71","37.06","-261.32","7","6","432","64","164","14.81","37.96","-108.25","202","67","126","33.17","33.17","-45.11","351","27","97","7.69","7.69","-128.59",
"Boinville, Nico","4","1","1","25","25","0.5","590","129","225","21.86","38.14","-20.3","1","1","279","66","115","23.66","41.22","-16.86","195","83","114","42.56","42.56","-2.75","296","56","100","18.92","18.92","67.39",
"Bowen, Sean P","29","11","15","37.93","51.72","22.42","1307","269","510","20.58","39.02","123.44","1","1","756","153","287","20.24","37.96","163.4","323","141","206","43.65","43.65","15.11","847","155","311","18.3","18.3","14.07",
"Brooke, Henry","7","1","3","14.29","42.86","4","598","79","188","13.21","31.44","-151.21","3","4","330","51","110","15.45","33.33","-72.08","77","25","46","32.47","32.47","-6.82","387","59","134","15.25","15.25","-98.83",
"Buckley, Kieran","8","0","2","0","25","-8","451","35","122","7.76","27.05","-208.84","88","46","269","14","56","5.2","20.82","-160.77","46","13","28","28.26","28.26","-3.34","280","24","79","8.57","8.57","-93.74",
"Buick, William","46","9","20","19.57","43.48","-10.22","1525","374","710","24.52","46.56","-79.08","2","8","790","176","353","22.28","44.68","-56.21","557","230","363","41.29","41.29","13.46","802","183","351","22.82","22.82","-0.8",
"Byrnes, Mr P","4","0","1","0","25","-4","213","25","58","11.74","27.23","-97.92","39","13","179","22","46","12.29","25.7","-74.02","29","13","18","44.83","44.83","5.83","115","12","26","10.43","10.43","-55.5",
"Caffrey, Adam","25","2","9","8","36","-8","454","41","119","9.03","26.21","-79.76","8","13","331","31","92","9.37","27.79","-71.84","41","9","25","21.95","21.95","-8.42","369","32","93","8.67","8.67","-47.59",
"Callan, Mr Jack","0","0","0","0","0","0","7","0","0","0","0","-7","9999","9999","7","0","0","0","0","-7","0","0","0","0","0","0","7","0","0","0","0","-7",
"Callan, N","34","3","7","8.82","20.59","-6.5","971","140","335","14.42","34.5","113.56","2","9","519","79","177","15.22","34.1","38.56","147","46","88","31.29","31.29","-16.42","628","92","221","14.65","14.65","79.89",
"Cannon, Tom J","5","0","0","0","0","-5","821","140","285","17.05","34.71","-141","26","7","393","58","120","14.76","30.53","-48.64","135","64","90","47.41","47.41","21.67","464","73","136","15.73","15.73","-85.47",
"Carberry, Peter","5","0","1","0","20","-5","308","10","45","3.25","14.61","-233.5","56","17","156","6","27","3.85","17.31","-108","14","2","6","14.29","14.29","-5","145","8","35","5.52","5.52","-87",
"Carroll, G F","40","0","9","0","22.5","-40","1027","102","266","9.93","25.9","-299.01","15","41","535","56","137","10.47","25.61","-131.64","109","36","70","33.03","33.03","16.11","545","59","155","10.83","10.83","-115.38",
"Carver, Bryan","5","1","2","20","40","4","265","36","81","13.58","30.57","-12.06","3","2","184","27","55","14.67","29.89","-14.06","32","13","22","40.63","40.63","3.48","197","28","63","14.21","14.21","23.52",
"Chapman, Ross","9","1","2","11.11","22.22","-5.5","235","17","42","7.23","17.87","-95.79","3","8","212","17","42","8.02","19.81","-72.79","16","4","9","25","25","-1.87","166","15","31","9.04","9.04","-48.79",
"Cherchi, Stefano","2","0","1","0","50","-2","543","41","142","7.55","26.15","-175.76","21","16","267","13","57","4.87","21.35","-127.29","33","10","19","30.3","30.3","-6.67","367","30","95","8.17","8.17","-126.51",
"Cleary, Harry","1","0","0","0","0","-1","8","0","0","0","0","-8","9999","9999","2","0","0","0","0","-2","0","0","0","0","0","0","2","0","0","0","0","-2",
