Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","3","0","1","0","33.33","-3","135","11","37","8.15","27.41","-68","216","21","86","8","25","9.3","29.07","-37.62","11","3","7","27.27","27.27","-3.5","114","11","35","9.65","9.65","-47",
"Andrews, Bridget","15","1","3","6.67","20","-12.12","236","30","66","12.71","27.97","-61.81","1","3","106","14","24","13.21","22.64","-49.31","35","15","22","42.86","42.86","0.69","126","8","26","6.35","6.35","-62.05",
"Armson, Philip","18","1","1","5.56","5.56","-13.67","438","37","109","8.45","24.89","-202.09","11","16","316","31","92","9.81","29.11","-158.42","43","8","24","18.6","18.6","-15.88","389","36","105","9.25","9.25","-157.42",
"Bass, David","17","2","4","11.76","23.53","-8.7","543","81","177","14.92","32.6","-71.94","8","12","228","32","79","14.04","34.65","-43.51","96","28","53","29.17","29.17","-22.74","298","37","88","12.42","12.42","-90.63",
"Bastyan, Mitchell S","9","1","2","11.11","22.22","-7","407","49","130","12.04","31.94","-113.51","6","4","171","22","59","12.87","34.5","-68.64","54","18","36","33.33","33.33","-8.84","267","31","91","11.61","11.61","-69.64",
"Bellamy, Tom","36","4","13","11.11","36.11","-14","808","99","262","12.25","32.43","-197.87","2","2","423","52","150","12.29","35.46","-146.12","89","36","54","40.45","40.45","6.42","468","57","153","12.18","12.18","-96.21",
"Bewley, Callum","9","1","3","11.11","33.33","-7.17","550","32","107","5.82","19.45","-264.49","12","9","290","15","50","5.17","17.24","-172.37","35","9","18","25.71","25.71","-8.45","316","24","77","7.59","7.59","-146.62",
"Boinville, Nico","18","3","8","16.67","44.44","-10.34","704","145","274","20.6","38.92","-98.65","11","11","286","58","103","20.28","36.01","-7.2","233","89","136","38.2","38.2","-34.81","317","44","100","13.88","13.88","-12.68",
"Bowen, James C","24","0","5","0","20.83","-24","729","116","253","15.91","34.71","-2.86","21","31","334","54","118","16.17","35.33","0.57","119","42","78","35.29","35.29","-3.62","453","76","160","16.78","16.78","96.56",
"Bowen, Sean P","31","2","10","6.45","32.26","-26.58","1074","207","401","19.27","37.34","-181.35","9","23","558","113","218","20.25","39.07","-88.23","261","113","168","43.3","43.3","13.01","703","127","248","18.07","18.07","-95.17",
"Brace, Connor","12","1","3","8.33","25","-8","367","39","100","10.63","27.25","-42.34","3","2","185","24","50","12.97","27.03","-28.11","35","14","20","40","40","7.53","203","25","57","12.32","12.32","1.89",
"Brace, Mr J","7","1","2","14.29","28.57","0","32","5","10","15.63","31.25","29","6","3","32","5","10","15.63","31.25","29","3","0","1","0","0","-3","30","5","10","16.67","16.67","31",
"Brennan, Nathan","2","0","0","0","0","-2","109","13","30","11.93","27.52","-13.38","115","10","42","6","15","14.29","35.71","-10.21","15","3","10","20","20","-7.54","80","11","21","13.75","13.75","2.29",
"Brogan, Kevin","13","0","6","0","46.15","-13","543","79","196","14.55","36.1","-31.91","25","21","289","42","97","14.53","33.56","23.61","107","36","67","33.64","33.64","-13.15","443","68","167","15.35","15.35","-63.41",
"Bromley, Ben","7","1","1","14.29","14.29","1","87","14","29","16.09","33.33","-30.73","14","7","52","6","12","11.54","23.08","-17.25","15","4","8","26.67","26.67","-6.61","61","10","19","16.39","16.39","-16.75",
"Brooke, Henry","21","5","11","23.81","52.38","2.96","600","65","180","10.83","30","-185.19","3","5","299","35","99","11.71","33.11","-71.08","63","23","41","36.51","36.51","9.07","378","50","126","13.23","13.23","-83.42",
"Buckley, Tom","12","1","4","8.33","33.33","-5","265","27","82","10.19","30.94","-99.24","13","12","147","14","48","9.52","32.65","-63.62","39","14","28","35.9","35.9","1.41","203","19","67","9.36","9.36","-71.14",
"Burke, Jonathan","35","6","15","17.14","42.86","-5.87","825","110","268","13.33","32.48","-160.53","2","2","436","66","146","15.14","33.49","-40.75","103","41","64","39.81","39.81","9.84","518","69","170","13.32","13.32","-90.73",
"Cannon, Tom J","30","5","8","16.67","26.67","-6.03","819","141","299","17.22","36.51","-145.76","2","2","412","83","158","20.15","38.35","-72.93","149","71","103","47.65","47.65","16.69","442","65","130","14.71","14.71","-66.2",
"Chapman, Ross","14","0","3","0","21.43","-14","312","16","53","5.13","16.99","-81.61","505","96","46","0","5","0","10.87","-46","17","3","10","17.65","17.65","-8.24","201","13","38","6.47","6.47","-77.74",
"Cheleda, Angus","4","1","1","25","25","-1.9","174","24","51","13.79","29.31","-59.19","4","1","102","10","26","9.8","25.49","-51.9","23","8","15","34.78","34.78","0.98","138","21","44","15.22","15.22","-34.19",
"Cobden, Harry","36","11","18","30.56","50","2.84","920","213","388","23.15","42.17","-166.33","2","5","417","105","176","25.18","42.21","-34.86","259","132","170","50.97","50.97","24.8","466","82","174","17.6","17.6","-65.74",
"Coltherd, Sam W","15","1","1","6.67","6.67","-12.75","402","29","93","7.21","23.13","-127.88","12","14","131","15","31","11.45","23.66","-63.46","30","10","18","33.33","33.33","2.54","280","26","75","9.29","9.29","-57.13",
"Deutsch, Charlie","32","3","13","9.38","40.63","-13.75","575","85","211","14.78","36.7","-143.88","1","1","294","47","107","15.99","36.39","-45.26","120","38","66","31.67","31.67","-17.79","402","65","153","16.17","16.17","-63.26",
"Doggrell, T","8","1","4","12.5","50","15","157","17","51","10.83","32.48","47.71","13","8","115","12","42","10.43","36.52","40.71","16","2","9","12.5","12.5","-8.79","134","16","46","11.94","11.94","66.71",
"Dowson, Thomas","6","0","1","0","16.67","-6","404","25","69","6.19","17.08","-185.44","41","21","195","12","37","6.15","18.97","-96.9","22","7","11","31.82","31.82","-7.44","239","16","46","6.69","6.69","-103.27",
"Doyle, Alan","3","0","0","0","0","-3","170","13","39","7.65","22.94","-62.26","36","16","128","12","29","9.38","22.66","-30.26","17","5","11","29.41","29.41","-2.26","123","11","28","8.94","8.94","-35.26",
"Dunne, R T","13","0","2","0","15.38","-13","406","43","111","10.59","27.34","-100.86","15","15","56","6","13","10.71","23.21","-32.37","43","14","22","32.56","32.56","-6.57","270","31","84","11.48","11.48","-73.94",
"Durrell, Mr T","7","0","0","0","0","-7","147","20","39","13.61","26.53","-58.47","44","20","110","16","32","14.55","29.09","-53.97","17","9","13","52.94","52.94","4.47","102","9","18","8.82","8.82","-38.32",
