Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","2","0","1","0","50","-2","216","28","74","12.96","34.26","-25.95","29","7","147","17","46","11.56","31.29","-22.03","20","8","13","40","40","5.72","175","23","64","13.14","13.14","-20.7",
"Anderson, Mr A","8","0","1","0","12.5","-8","238","12","38","5.04","15.97","-119","31","16","89","4","17","4.49","19.1","-40.5","7","1","2","14.29","14.29","-3.5","181","10","33","5.52","5.52","-74.5",
"Armson, Philip","5","0","0","0","0","-5","384","21","67","5.47","17.45","-127.8","81","49","138","5","19","3.62","13.77","-110.17","30","3","14","10","10","-20.04","314","19","61","6.05","6.05","-188.13",
"Bass, George","7","0","1","0","14.29","-7","366","29","99","7.92","27.05","-184.42","59","35","153","10","37","6.54","24.18","-107.26","19","6","9","31.58","31.58","-2.41","274","26","84","9.49","9.49","-107.75",
"Beasley, Connor","35","6","13","17.14","37.14","18.63","1284","146","441","11.37","34.35","-292.28","1","2","544","67","194","12.32","35.66","-138.83","169","48","103","28.4","28.4","-24.35","969","103","325","10.63","10.63","-275.62",
"Bellamy, Tom","7","1","2","14.29","28.57","-4.62","890","96","272","10.79","30.56","-288.94","5","3","437","50","138","11.44","31.58","-141.36","93","33","54","35.48","35.48","-11.03","553","57","161","10.31","10.31","-226.62",
"Best, J A","10","2","6","20","60","35.5","691","36","131","5.21","18.96","-286.28","5","3","377","25","84","6.63","22.28","-96.41","27","9","14","33.33","33.33","2.56","462","34","118","7.36","7.36","-79.28",
"Bewley, Callum","4","0","2","0","50","-4","240","19","49","7.92","20.42","-80.71","26","11","148","11","30","7.43","20.27","-47.42","8","3","6","37.5","37.5","2.08","124","16","40","12.9","12.9","11.41",
"Bewley, Jonathon","1","0","0","0","0","-1","166","19","44","11.45","26.51","-64.05","35","8","84","6","20","7.14","23.81","-49.84","14","5","7","35.71","35.71","2.29","134","18","37","13.43","13.43","-36.55",
"Boinville, Nico","1","0","1","0","100","-1","516","122","211","23.64","40.89","-32.42","19","3","241","55","98","22.82","40.66","-19.49","168","79","105","47.02","47.02","8.58","257","49","89","19.07","19.07","34.48",
"Bowen, James C","10","2","3","20","30","7.5","681","91","236","13.36","34.65","-153.1","9","7","432","64","165","14.81","38.19","-74.36","120","38","77","31.67","31.67","-16.9","402","57","133","14.18","14.18","-33.37",
"Bowen, S D","41","7","14","17.07","34.15","21.5","509","43","135","8.45","26.52","-103.79","1","1","316","30","94","9.49","29.75","-57.29","47","12","28","25.53","25.53","-6.79","430","35","118","8.14","8.14","-65.04",
"Bowen, Sean P","18","0","5","0","27.78","-18","1402","269","532","19.19","37.95","103.91","16","23","705","136","271","19.29","38.44","10.03","348","144","209","41.38","41.38","-0.53","908","155","318","17.07","17.07","-76.25",
"Brace, Connor","6","0","1","0","16.67","-6","343","53","107","15.45","31.2","-3.99","65","32","172","23","56","13.37","32.56","4.54","41","19","27","46.34","46.34","12.35","191","29","64","15.18","15.18","16.83",
"Brogan, Kevin","7","0","1","0","14.29","-7","393","23","84","5.85","21.37","-192.41","31","24","154","6","25","3.9","16.23","-105.17","26","5","15","19.23","19.23","-12.99","274","18","61","6.57","6.57","-188.41",
"Brooke, Henry","11","1","2","9.09","18.18","-7","748","120","249","16.04","33.29","-121.49","2","3","374","61","122","16.31","32.62","-47.17","121","43","76","35.54","35.54","2.99","512","86","186","16.8","16.8","-71.08",
"Bryan, Joshua","22","1","9","4.55","40.91","-16.5","408","38","118","9.31","28.92","-164.17","11","18","215","17","62","7.91","28.84","-104.17","22","9","15","40.91","40.91","6.83","265","23","80","8.68","8.68","-119.42",
"Burke, Jonathan","6","0","1","0","16.67","-6","722","97","259","13.43","35.87","-223.58","15","7","376","50","138","13.3","36.7","-110.9","113","48","80","42.48","42.48","11.25","421","48","133","11.4","11.4","-144.78",
"Caffrey, Adam","16","2","5","12.5","31.25","3","609","65","172","10.67","28.24","-80.14","6","6","337","35","99","10.39","29.38","-59.38","66","20","41","30.3","30.3","13.37","502","56","143","11.16","11.16","-25.97",
"Carroll, G F","33","2","9","6.06","27.27","-22.5","1033","97","261","9.39","25.27","-301.63","8","17","548","42","138","7.66","25.18","-232.01","96","29","59","30.21","30.21","3.33","523","53","146","10.13","10.13","-108.8",
