Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","36","3","9","8.33","25","-18.92","1290","146","413","11.32","32.02","-113.89","6","16","689","74","211","10.74","30.62","-94.22","187","61","114","32.62","32.62","4.07","979","128","332","13.07","13.07","-110.32",
"Anderson, Joe","13","0","6","0","46.15","-13","154","20","52","12.99","33.77","-37.17","18","14","65","10","25","15.38","38.46","-3.17","16","4","11","25","25","-4.75","126","16","45","12.7","12.7","-35.92",
"Andrews, Bridget","14","4","5","28.57","35.71","53","264","33","66","12.5","25","-10.48","4","2","146","16","36","10.96","24.66","12.59","28","12","17","42.86","42.86","2.27","149","13","29","8.72","8.72","0.2",
"Andrews, Jack","0","0","0","0","0","0","184","21","56","11.41","30.43","-66.99","72","8","33","4","9","12.12","27.27","-8.25","23","4","11","17.39","17.39","-16.82","131","16","45","12.21","12.21","-25.47",
"Atzeni, Andrea","30","2","6","6.67","20","-20.17","862","143","325","16.59","37.7","-107.22","14","27","446","86","173","19.28","38.79","23.35","173","58","103","33.53","33.53","-13.42","471","78","167","16.56","16.56","-37.34",
"Barry, Mr J C","1","0","0","0","0","-1","159","8","29","5.03","18.24","-33.17","15","3","80","4","14","5","17.5","-12","3","1","1","33.33","33.33","1.33","33","1","4","3.03","3.03","-28.67",
"Bass, George","7","2","4","28.57","57.14","16","387","37","100","9.56","25.84","-49.15","2","1","232","23","64","9.91","27.59","-62.28","22","9","12","40.91","40.91","3.02","290","32","82","11.03","11.03","-21.65",
"Beasley, Connor","42","8","20","19.05","47.62","-0.42","1420","174","482","12.25","33.94","-138.64","3","5","753","81","251","10.76","33.33","-153.76","209","58","119","27.75","27.75","-17.95","1012","129","355","12.75","12.75","-39.03",
"Bellamy, Tom","22","4","6","18.18","27.27","-6.67","849","96","267","11.31","31.45","-276.38","2","4","448","48","136","10.71","30.36","-141.03","83","34","50","40.96","40.96","5.58","513","59","162","11.5","11.5","-174.19",
"Bennett, Charlie","17","0","2","0","11.76","-17","650","25","112","3.85","17.23","-389.12","27","30","314","13","56","4.14","17.83","-224.62","22","3","10","13.64","13.64","-10.5","473","23","99","4.86","4.86","-222.12",
"Bennett, Miss N","1","0","0","0","0","-1","35","7","14","20","40","52","56","4","18","6","7","33.33","38.89","64.5","6","1","4","16.67","16.67","-1.5","32","7","13","21.88","21.88","55",
"Bird, Sean","2","0","0","0","0","-2","91","1","5","1.1","5.49","-62","382","55","52","0","3","0","5.77","-52","2","0","0","0","0","-2","66","1","3","1.52","1.52","-37",
"Bishop, Charles","21","2","5","9.52","23.81","-4.5","686","63","175","9.18","25.51","-207.14","3","8","379","43","105","11.35","27.7","-141.52","62","21","39","33.87","33.87","-5.93","413","33","97","7.99","7.99","-107.15",
"Blackmore, Rachael","17","4","12","23.53","70.59","-0.81","823","130","321","15.8","39","-216.09","4","5","481","70","180","14.55","37.42","-117.72","189","65","121","34.39","34.39","-38.46","322","26","98","8.07","8.07","-103.96",
"Boinville, Nico","18","5","7","27.78","38.89","-4.81","611","137","235","22.42","38.46","-8.33","2","1","270","65","108","24.07","40","15.3","202","84","118","41.58","41.58","-9.49","297","55","98","18.52","18.52","77.17",
"Bond, Alice","2","0","0","0","0","-2","50","2","11","4","22","-42.5","440","38","30","0","8","0","26.67","-30","4","2","2","50","50","3.5","39","2","10","5.13","5.13","-31.5",
"Bowen, S D","6","0","0","0","0","-6","267","12","52","4.49","19.48","-118.25","38","10","182","9","34","4.95","18.68","-57.25","15","3","6","20","20","-7","212","8","37","3.77","3.77","-105.25",
"Bowen, Sean P","36","6","13","16.67","36.11","4.53","1165","221","436","18.97","37.42","50.81","1","3","650","122","243","18.77","37.38","136.43","278","110","172","39.57","39.57","-18.81","752","127","261","16.89","16.89","-53.49",
"Brace, Connor","9","2","3","22.22","33.33","7.5","358","52","101","14.53","28.21","50.74","9","5","176","28","51","15.91","28.98","-15.59","36","16","23","44.44","44.44","11.61","201","33","60","16.42","16.42","58.27",
"Bradley, Paddy","7","1","2","14.29","28.57","4","168","14","44","8.33","26.19","-37.67","11","6","168","14","44","8.33","26.19","-37.67","10","0","3","0","0","-10","129","13","39","10.08","10.08","-2.17",
"Breslin, Andrew","4","0","0","0","0","-4","238","15","49","6.3","20.59","-60.87","39","8","102","6","14","5.88","13.73","-39.87","10","3","3","30","30","-2.12","211","15","47","7.11","7.11","-33.87",
"Briselden, Miss Pandora","0","0","0","0","0","0","4","0","1","0","25","-4","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","-4",
"Brooke, Henry","16","0","3","0","18.75","-16","670","83","207","12.39","30.9","-222.01","21","18","370","58","127","15.68","34.32","-77.79","85","29","52","34.12","34.12","0.3","441","65","149","14.74","14.74","-127.21",
"Brouder, Gavin","5","0","1","0","20","-5","294","19","54","6.46","18.37","-22.09","68","20","151","7","26","4.64","17.22","-65.12","9","2","3","22.22","22.22","-2.3","187","12","38","6.42","6.42","-18.3",
