Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","44","4","11","9.09","25","-25.42","1302","142","400","10.91","30.72","-306.15","2","4","698","67","207","9.6","29.66","-147.37","179","59","105","32.96","32.96","11.07","991","125","327","12.61","12.61","-111.39",
"Barron, Mr R W","2","0","1","0","50","-2","108","4","26","3.7","24.07","-56","77","20","58","3","16","5.17","27.59","-32","6","0","3","0","0","-6","15","1","5","6.67","6.67","-7",
"Barry, Mr J C","3","0","1","0","33.33","-3","159","8","30","5.03","18.87","-33.17","71","15","78","3","17","3.85","21.79","-44","3","1","1","33.33","33.33","1.33","31","1","2","3.23","3.23","-26.67",
"Bass, George","4","0","1","0","25","-4","368","34","96","9.24","26.09","-54.65","15","6","202","19","60","9.41","29.7","-66.16","21","8","10","38.1","38.1","2.52","279","30","81","10.75","10.75","-32.15",
"Beasley, Connor","37","3","11","8.11","29.73","-24.5","1440","173","490","12.01","34.03","-139.04","2","6","735","78","243","10.61","33.06","-150.81","203","53","117","26.11","26.11","-35.68","1032","127","361","12.31","12.31","-43.43",
"Bennett, Charlie","13","0","3","0","23.08","-13","609","20","104","3.28","17.08","-446.12","83","73","300","10","59","3.33","19.67","-231","21","3","10","14.29","14.29","-9.5","439","18","89","4.1","4.1","-286.12",
"Berry, Mr J P","0","0","0","0","0","0","36","1","3","2.78","8.33","-29.5","334","15","18","1","1","5.56","5.56","-11.5","0","0","0","0","0","0","8","0","0","0","0","-8",
"Bishop, Charles","27","2","7","7.41","25.93","-18.5","683","65","181","9.52","26.5","-194.11","2","6","393","44","117","11.2","29.77","-116.75","68","22","40","32.35","32.35","-11.23","403","32","97","7.94","7.94","-114.07",
"Blackmore, Rachael","15","3","6","20","40","-2.97","783","119","296","15.2","37.8","-217.68","1","1","460","69","170","15","36.96","-100.82","183","62","117","33.88","33.88","-37.47","302","23","88","7.62","7.62","-97.71",
"Bowen, S D","2","0","1","0","50","-2","301","18","65","5.98","21.59","-80.5","27","7","186","13","41","6.99","22.04","-39.5","18","3","8","16.67","16.67","-10","240","14","49","5.83","5.83","-61.5",
"Bradley, Paddy","19","2","8","10.53","42.11","2.33","231","21","65","9.09","28.14","-52.84","1","1","215","21","60","9.77","27.91","-36.84","16","1","7","6.25","6.25","-12.5","178","20","57","11.24","11.24","-3.34",
"Brassil, C","1","0","0","0","0","-1","145","10","38","6.9","26.21","-58.2","26","5","106","7","25","6.6","23.58","-47.2","9","3","5","33.33","33.33","-1.7","85","4","19","4.71","4.71","-55.5",
"Breslin, Andrew","12","0","2","0","16.67","-12","209","13","34","6.22","16.27","-76.87","95","32","86","1","8","1.16","9.3","-63","10","3","3","30","30","-2.12","184","13","31","7.07","7.07","-51.87",
"Brickley, Mr F D","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Brouder, Gavin","7","0","1","0","14.29","-7","303","18","54","5.94","17.82","-35.42","124","46","169","7","27","4.14","15.98","-83.12","9","2","3","22.22","22.22","-2.3","195","12","37","6.15","6.15","-26.3",
"Brouder, Gearoid","3","0","0","0","0","-3","190","6","16","3.16","8.42","-62.5","103","13","92","3","6","3.26","6.52","-62.5","2","0","0","0","0","-2","99","3","11","3.03","3.03","-70",
"Bryan, Joshua","10","0","1","0","10","-10","353","36","97","10.2","27.48","-65.77","22","14","191","19","52","9.95","27.23","-67.75","27","10","21","37.04","37.04","3.23","219","24","65","10.96","10.96","-23.87",
"Buckley, Kieran","11","1","1","9.09","9.09","-6","419","38","113","9.07","26.97","-162.9","4","2","311","25","80","8.04","25.72","-136.72","49","15","30","30.61","30.61","-0.9","259","26","73","10.04","10.04","-60.24",
"Buick, William","53","17","27","32.08","50.94","6.16","1617","384","734","23.75","45.39","-97.86","1","3","733","181","341","24.69","46.52","-35.84","571","229","361","40.11","40.11","-8.02","867","186","357","21.45","21.45","-69.77",
"Burns, Harry","11","0","2","0","18.18","-11","392","45","109","11.48","27.81","-134.38","25","22","197","25","63","12.69","31.98","-56.18","39","10","21","25.64","25.64","-9.71","313","35","88","11.18","11.18","-93.62",
"Callaghan, Mr K","0","0","0","0","0","0","223","23","52","10.31","23.32","-59.03","23","1","147","17","35","11.56","23.81","-18.96","21","9","17","42.86","42.86","-1.53","143","12","30","8.39","8.39","-9.75",
"Callan, N","40","7","16","17.5","40","3.46","838","126","294","15.04","35.08","146.76","1","1","515","80","182","15.53","35.34","47.17","126","40","75","31.75","31.75","-10.09","546","83","198","15.2","15.2","83.55",
"Carberry, Peter","3","0","0","0","0","-3","314","10","46","3.18","14.65","-246.5","50","16","164","6","27","3.66","16.46","-122","14","3","6","21.43","21.43","-2.5","152","8","36","5.26","5.26","-101",
"Carson, William","23","1","3","4.35","13.04","-19.25","808","42","140","5.2","17.33","-377.22","1","1","389","19","61","4.88","15.68","-230.17","42","15","24","35.71","35.71","3.53","612","38","116","6.21","6.21","-209.07",
"Carter, Sophie","0","0","0","0","0","0","1","0","0","0","0","-1","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Catton, Luke","6","1","1","16.67","16.67","-1","218","24","51","11.01","23.39","-26.41","13","6","126","13","27","10.32","21.43","-37.92","16","4","9","25","25","-5.41","192","23","45","11.98","11.98","-51.41",
"Cawley, Paul J","0","0","0","0","0","0","76","2","5","2.63","6.58","-59.5","560","24","13","0","1","0","7.69","-13","1","0","0","0","0","-1","40","2","4","5","5","-23.5",
"Cherchi, Stefano","10","1","2","10","20","-7.25","580","48","160","8.28","27.59","-231.35","6","2","303","20","69","6.6","22.77","-124.95","51","19","33","37.25","37.25","1.32","404","37","112","9.16","9.16","-154.65",
