Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Barry, Mr J C","8","1","3","12.5","37.5","-3.67","162","8","38","4.94","23.46","-97.34","7","5","84","5","22","5.95","26.19","-53.34","2","0","0","0","0","-2","28","0","5","0","0","-28",
"Beasley, Connor","46","4","16","8.7","34.78","-22.5","1281","141","435","11.01","33.96","-334.41","3","10","545","64","190","11.74","34.86","-168.46","169","46","102","27.22","27.22","-29.98","964","102","322","10.58","10.58","-278.12",
"Bennett, Charlie","8","0","0","0","0","-8","433","16","79","3.7","18.24","-288","242","44","123","4","23","3.25","18.7","-65","15","3","6","20","20","-3.5","308","13","65","4.22","4.22","-179.5",
"Bennett, Miss N","4","1","1","25","25","19","43","6","11","13.95","25.58","33.5","5","2","24","1","4","4.17","16.67","-1","2","0","0","0","0","-2","34","6","10","17.65","17.65","42.5",
"Bishop, Charles","30","3","9","10","30","4.5","834","95","240","11.39","28.78","-179.31","4","6","451","49","125","10.86","27.72","-53.57","86","32","53","37.21","37.21","-1.18","505","54","134","10.69","10.69","-87.72",
"Bowen, Miss S L","3","0","0","0","0","-3","53","2","12","3.77","22.64","-40","128","10","30","2","6","6.67","20","-17","1","0","1","0","0","-1","53","2","12","3.77","3.77","-40",
"Bowen, S D","25","1","8","4","32","-15.5","472","37","124","7.84","26.27","-100.29","13","23","280","23","81","8.21","28.93","-83.79","41","9","22","21.95","21.95","-9.79","398","30","108","7.54","7.54","-64.29",
"Bradley, Paddy","11","1","1","9.09","9.09","30","535","45","137","8.41","25.61","-138.3","13","10","341","30","87","8.8","25.51","-81.13","32","6","15","18.75","18.75","-11.79","421","43","124","10.21","10.21","-31.8",
"Briselden, Miss Pandora","0","0","0","0","0","0","2","0","0","0","0","-2","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","2","0","0","0","0","-2",
"Brown, O R","7","0","2","0","28.57","-7","29","3","9","10.34","31.03","10","21","10","29","3","9","10.34","31.03","10","2","0","1","0","0","-2","10","1","2","10","10","1",
"Bryan, Joshua","5","0","0","0","0","-5","392","37","110","9.44","28.06","-153.67","37","18","201","17","55","8.46","27.36","-92.17","22","9","15","40.91","40.91","6.83","254","23","74","9.06","9.06","-108.42",
"Buckley, Mr Finn","2","0","0","0","0","-2","13","0","2","0","15.38","-13","9999","9999","12","0","1","0","8.33","-12","0","0","0","0","0","0","3","0","1","0","0","-3",
"Burke-Ott, A","2","0","2","0","100","-2","25","1","6","4","24","-12","480","17","13","0","3","0","23.08","-13","0","0","0","0","0","0","13","1","6","7.69","7.69","0",
"Byrnes, Mr P","18","4","4","22.22","22.22","-3","387","42","93","10.85","24.03","-156.8","1","3","204","21","45","10.29","22.06","-77.6","48","22","33","45.83","45.83","16.95","209","24","49","11.48","11.48","-64.17",
"Cagney, Eireann","3","1","1","33.33","33.33","0.25","64","9","25","14.06","39.06","1.38","3","1","38","5","15","13.16","39.47","-2.75","5","4","5","80","80","7.38","64","9","25","14.06","14.06","1.38",
"Callaghan, Mr K","10","2","5","20","50","-3.62","245","27","58","11.02","23.67","-30.79","2","3","99","13","27","13.13","27.27","-1.73","24","12","19","50","50","3.46","177","15","37","8.47","8.47","9.75",
"Carroll, G F","27","3","8","11.11","29.63","-15.65","1028","99","262","9.63","25.49","-288.88","3","7","548","44","138","8.03","25.18","-211.51","97","31","62","31.96","31.96","9.83","519","53","145","10.21","10.21","-104.3",
"Cawley, Paul J","0","0","0","0","0","0","32","0","2","0","6.25","-32","899","42","18","0","1","0","5.56","-18","1","0","0","0","0","-1","14","0","2","0","0","-14",
"Clarke, Conor","1","0","0","0","0","-1","64","4","16","6.25","25","-39.33","316","39","43","2","9","4.65","20.93","-24.33","7","2","3","28.57","28.57","-3.66","29","2","7","6.9","6.9","-25.66",
"Cleary, Jack","12","0","2","0","16.67","-12","256","11","44","4.3","17.19","-166.42","28","18","138","5","27","3.62","19.57","-87.5","15","4","7","26.67","26.67","0.58","168","8","28","4.76","4.76","-98.92",
"Cleary, R P","25","2","8","8","32","28","780","39","141","5","18.08","-297.84","1","2","396","24","78","6.06","19.7","-84.59","37","9","19","24.32","24.32","-6.59","409","24","78","5.87","5.87","-46.75",
"Clutterbuck, Rhys","20","2","5","10","25","-4.25","748","72","185","9.63","24.73","-209.71","13","16","368","36","88","9.78","23.91","-93.13","76","21","43","27.63","27.63","-13.21","529","60","148","11.34","11.34","-82.69",
"Coakley, Ross","16","2","6","12.5","37.5","1","741","85","228","11.47","30.77","-217.1","3","5","347","36","94","10.37","27.09","-91.7","88","24","46","27.27","27.27","-20.98","442","53","134","11.99","11.99","-91",
"Cody, Mr P J","1","0","0","0","0","-1","29","1","9","3.45","31.03","0","630","25","16","0","3","0","18.75","-16","0","0","0","0","0","0","1","0","0","0","0","-1",
"Coen, Ben M","36","2","11","5.56","30.56","-25.75","1143","102","291","8.92","25.46","-482.25","3","8","598","51","149","8.53","24.92","-243.56","115","34","69","29.57","29.57","-6.16","589","53","143","9","9","-252.17",
"Coen, J","26","3","5","11.54","19.23","2.5","452","28","98","6.19","21.68","-187.34","1","5","164","13","34","7.93","20.73","-39.67","32","7","16","21.88","21.88","-4.34","350","21","75","6","6","-139.84",
"Colgan, R C","21","4","6","19.05","28.57","8.25","667","35","102","5.25","15.29","-67.71","2","2","322","19","50","5.9","15.53","120.63","18","6","9","33.33","33.33","0.96","355","17","61","4.79","4.79","-120",
"Cosgrave, Pat","21","5","6","23.81","28.57","23.68","418","56","142","13.4","33.97","-57.09","2","1","111","15","37","13.51","33.33","-23.13","47","23","36","48.94","48.94","15.17","308","42","112","13.64","13.64","-66.5",
"Costello, Dougie","15","0","2","0","13.33","-15","702","62","159","8.83","22.65","-232.87","17","17","347","25","73","7.2","21.04","-165.91","50","14","31","28","28","-12.45","535","55","130","10.28","10.28","-111.03",
"Costello, Mr J","0","0","0","0","0","0","5","0","0","0","0","-5","9999","9999","4","0","0","0","0","-4","0","0","0","0","0","0","0","0","0","0","0","0",
