Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","2","2","2","100","100","9.33","135","14","36","10.37","26.67","-56.92","5","1","51","5","14","9.8","27.45","-25.29","11","3","7","27.27","27.27","-3.5","112","13","32","11.61","11.61","-40.92",
"Armson, Philip","0","0","0","0","0","0","467","39","115","8.35","24.63","-82.67","15","1","285","31","86","10.88","30.18","16.08","44","7","24","15.91","15.91","-21.21","407","37","108","9.09","9.09","-153",
"Bannister, Harry A A","11","1","5","9.09","45.45","-7.25","506","65","167","12.85","33","-92.25","10","8","162","20","56","12.35","34.57","-46.16","85","25","50","29.41","29.41","-17.67","314","46","110","14.65","14.65","-4.45",
"Bass, David","18","4","6","22.22","33.33","8.33","497","64","161","12.88","32.39","-121.08","3","1","218","28","67","12.84","30.73","-43.93","81","19","49","23.46","23.46","-33.89","275","32","85","11.64","11.64","-53.61",
"Beasley, Connor","11","0","4","0","36.36","-11","1375","167","471","12.15","34.25","-207.7","26","17","742","83","248","11.19","33.42","-149.86","205","57","119","27.8","27.8","-15.51","976","126","348","12.91","12.91","-69.84",
"Bellamy, Tom","30","4","6","13.33","20","0.05","849","98","269","11.54","31.68","-227.83","5","8","421","45","130","10.69","30.88","-119.9","88","36","53","40.91","40.91","7.46","512","61","163","11.91","11.91","-130.06",
"Bennett, Charlie","7","2","2","28.57","28.57","8","664","27","119","4.07","17.92","-393.29","12","6","313","14","55","4.47","17.57","-217.12","21","3","10","14.29","14.29","-9.5","479","25","105","5.22","5.22","-218.29",
"Best, J A","22","0","1","0","4.55","-22","729","47","142","6.45","19.48","-256.28","24","42","269","10","36","3.72","13.38","-160.87","37","13","17","35.14","35.14","2.06","460","38","109","8.26","8.26","-85.18",
"Bowen, Sean P","44","6","16","13.64","36.36","-10.75","1130","217","425","19.2","37.61","52.69","5","11","630","130","248","20.63","39.37","195.02","270","112","172","41.48","41.48","-4.48","742","130","261","17.52","17.52","-47.8",
"Brace, Connor","6","1","2","16.67","33.33","6","337","47","95","13.95","28.19","40.74","2","1","170","25","46","14.71","27.06","-30.09","35","15","21","42.86","42.86","11.11","197","31","59","15.74","15.74","41.77",
"Brennan, P J","15","2","4","13.33","26.67","-9.5","716","166","334","23.18","46.65","-109.5","3","1","297","79","139","26.6","46.8","6.86","218","95","144","43.58","43.58","7.45","363","75","144","20.66","20.66","-72.73",
"Brooke, Henry","28","2","7","7.14","25","-22","672","77","200","11.46","29.76","-267.34","8","14","309","48","106","15.53","34.3","-87.12","86","30","52","34.88","34.88","3.3","433","61","146","14.09","14.09","-146.54",
"Burke, Jonathan","33","2","5","6.06","15.15","-24.09","894","124","296","13.87","33.11","-195.47","5","14","422","56","144","13.27","34.12","-123.59","116","48","75","41.38","41.38","11.98","548","75","176","13.69","13.69","-117.25",
"Cannon, Tom J","20","1","4","5","20","-12.5","834","142","290","17.03","34.77","-145.4","5","9","409","76","145","18.58","35.45","-28.49","149","67","98","44.97","44.97","14.27","458","70","134","15.28","15.28","-85.64",
"Carson, William","11","1","1","9.09","9.09","-9.2","783","35","127","4.47","16.22","-237.29","1","2","385","20","72","5.19","18.7","-104.15","31","12","18","38.71","38.71","4.46","577","29","102","5.03","5.03","-212.05",
"Carver, William","3","0","2","0","66.67","-3","311","28","68","9","21.86","-107.08","47","12","177","15","46","8.47","25.99","-62.46","29","5","12","17.24","17.24","-14.41","226","25","57","11.06","11.06","-41.58",
"Chapman, Ross","19","2","5","10.53","26.32","4","301","22","63","7.31","20.93","-26.15","2","1","161","11","33","6.83","20.5","-81.04","22","5","15","22.73","22.73","-6.11","215","20","52","9.3","9.3","-43.78",
