Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Dawson, R","2","0","0","0","0","-2","10","0","1","0","10","-10","12","0","1","0","8.33","-12","27","2","5","7.41","18.52","16.88","559","60","165","10.73","29.52","-2.93","8","13","214","18","56","8.41","26.17","-12.81","80","19","43","23.75","23.75","-24.93","373","40","110","10.72","10.72","-11.47",
"De Oliveira, K W","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","22","0","7","0","31.82","-22","9999","9999","10","0","1","0","10","-10","3","0","2","0","0","-3","9","0","3","0","0","-9",
"Doughty, Jack","4","0","2","0","50","-4","15","0","7","0","46.67","-15","19","1","8","5.26","42.11","-16.25","34","4","12","11.76","35.29","-8.42","288","38","92","13.19","31.94","-48.56","6","17","288","38","92","13.19","31.94","-48.56","44","15","31","34.09","34.09","-0.06","247","34","78","13.77","13.77","-29.06",
"Doyle, Hollie","5","1","4","20","80","3","11","2","6","18.18","54.55","0","29","5","14","17.24","48.28","9.1","59","10","23","16.95","38.98","10.06","1760","239","565","13.58","32.1","-426.82","1","4","1015","129","343","12.71","33.79","-322.46","281","94","161","33.45","33.45","-26.17","1218","160","372","13.14","13.14","-279.59",
"Doyle, James","1","0","1","0","100","-1","3","0","2","0","66.67","-3","11","2","7","18.18","63.64","-4.88","26","8","16","30.77","61.54","0.26","898","173","381","19.27","42.43","-214.67","4","6","433","78","182","18.01","42.03","-119.5","288","109","189","37.85","37.85","-38.93","398","68","147","17.09","17.09","-75.47",
"Eaves, Tom","4","0","0","0","0","-4","7","0","0","0","0","-7","16","0","3","0","18.75","-16","35","1","7","2.86","20","-22","1342","107","324","7.97","24.14","-361.86","12","25","708","57","173","8.05","24.44","-157.99","74","23","46","31.08","31.08","-10.45","959","72","238","7.51","7.51","-317.79",
"Edmunds, Lewis","3","0","0","0","0","-3","6","0","1","0","16.67","-6","13","0","2","0","15.38","-13","29","2","6","6.9","20.69","-12.75","948","106","282","11.18","29.75","-166.43","10","17","523","59","172","11.28","32.89","-157.41","105","35","64","33.33","33.33","8.99","733","96","241","13.1","13.1","-15.67",
"Egan, David","3","0","0","0","0","-3","9","0","1","0","11.11","-9","22","2","4","9.09","18.18","-9","47","6","15","12.77","31.91","-19","1571","183","501","11.65","31.89","-369.78","4","10","772","96","245","12.44","31.74","-93.63","168","55","107","32.74","32.74","-7.52","949","108","285","11.38","11.38","-135.47",
"Elliott, Andrew","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","2","0","100","-2","4","0","2","0","50","-4","71","3","17","4.23","23.94","-43.12","424","42","31","0","8","0","25.81","-31","4","0","2","0","0","-4","56","1","12","1.79","1.79","-39",
"Elliott, Rhys","2","0","1","0","50","-2","6","0","4","0","66.67","-6","14","0","4","0","28.57","-14","25","0","5","0","20","-25","133","11","39","8.27","29.32","-45.42","31","45","131","11","39","8.4","29.77","-43.42","12","3","5","25","25","-0.92","121","10","34","8.26","8.26","-38.42",
"Fanning, Joe","1","1","1","100","100","1.38","10","2","5","20","50","-1.12","23","2","5","8.7","21.74","-14.12","37","4","8","10.81","21.62","-17.29","1001","149","339","14.89","33.87","-67.83","1","1","570","81","191","14.21","33.51","-50.22","146","52","92","35.62","35.62","-0.32","783","113","260","14.43","14.43","-73.74",
"Farragher, Adam J","1","0","0","0","0","-1","6","0","0","0","0","-6","9","1","2","11.11","22.22","-5.25","17","1","3","5.88","17.65","-13.25","847","89","209","10.51","24.68","-230.8","7","9","483","44","106","9.11","21.95","-132.15","86","33","57","38.37","38.37","9.62","589","68","156","11.54","11.54","-133.25",
"Feilden, Sam","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","5","0","0","0","0","-5","150","11","40","7.33","26.67","-62.75","26","10","79","4","15","5.06","18.99","-48.75","8","2","6","25","25","-2.25","131","10","36","7.63","7.63","-56.75",
"Fentiman, Duran","2","0","0","0","0","-2","4","0","0","0","0","-4","12","0","3","0","25","-12","26","1","7","3.85","26.92","-17","629","31","118","4.93","18.76","-246.06","10","16","308","23","71","7.47","23.05","-26.09","25","3","12","12","12","-18.22","510","29","104","5.69","5.69","-134.59",
"Foley, Shane","0","0","0","0","0","0","11","2","5","18.18","45.45","5.5","11","2","5","18.18","45.45","5.5","20","4","9","20","45","6","1222","136","385","11.13","31.51","-205.64","2","3","661","79","204","11.95","30.86","-83.89","158","32","88","20.25","20.25","-67.71","582","55","172","9.45","9.45","-141.27",
"Fraser, Kaiya","1","0","0","0","0","-1","3","0","1","0","33.33","-3","7","2","3","28.57","42.86","3.5","16","5","6","31.25","37.5","16.75","275","37","96","13.45","34.91","-52.78","5","4","146","17","49","11.64","33.56","-43.17","52","15","29","28.85","28.85","-8.36","241","35","88","14.52","14.52","-41.78",
"Garritty, Billy","2","0","0","0","0","-2","5","0","1","0","20","-5","16","0","3","0","18.75","-16","27","0","5","0","18.52","-27","888","101","265","11.37","29.84","30.15","16","28","453","50","128","11.04","28.26","27.91","88","27","51","30.68","30.68","-11.38","653","73","192","11.18","11.18","-137.6",
"Garritty, Jack","1","0","0","0","0","-1","2","0","0","0","0","-2","6","0","1","0","16.67","-6","15","1","4","6.67","26.67","-10.5","434","40","136","9.22","31.34","-145.99","8","7","212","17","65","8.02","30.66","-79.12","47","11","29","23.4","23.4","-9.99","307","33","103","10.75","10.75","-54.37",
"Ghiani, Marco","4","0","0","0","0","-4","8","1","1","12.5","12.5","1","16","1","4","6.25","25","-7","32","2","9","6.25","28.13","-20.5","798","99","258","12.41","32.33","-99.15","2","5","547","68","174","12.43","31.81","-199.7","121","42","72","34.71","34.71","2.12","552","75","189","13.59","13.59","-120.28",
"Gray, S A","0","0","0","0","0","0","3","2","2","66.67","66.67","8.38","12","2","5","16.67","41.67","-0.62","27","3","7","11.11","25.93","-12.37","725","66","184","9.1","25.38","-102.44","2","1","340","36","92","10.59","27.06","-47.02","46","16","31","34.78","34.78","0.53","499","40","119","8.02","8.02","-67.84",
"Greatrex, Edward","2","0","1","0","50","-2","7","3","6","42.86","85.71","7.7","12","3","6","25","50","2.7","16","3","7","18.75","43.75","-1.3","141","26","52","18.44","36.88","171.53","2","4","141","26","52","18.44","36.88","171.53","21","7","13","33.33","33.33","-0.97","86","19","37","22.09","22.09","163.03",
"Halpin, G P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","196","5","25","2.55","12.76","-164.4","31","5","87","3","9","3.45","10.34","-61.25","8","3","4","37.5","37.5","1.1","95","3","13","3.16","3.16","-68.75",
"Hardie, Cameron","2","0","0","0","0","-2","8","0","0","0","0","-8","21","2","3","9.52","14.29","9","37","3","5","8.11","13.51","-3.75","1609","61","267","3.79","16.59","-893.63","4","9","791","28","117","3.54","14.79","-376.42","46","6","22","13.04","13.04","-30.71","1281","49","222","3.83","3.83","-783.62",
"Hart, Jason","4","0","1","0","25","-4","10","1","3","10","30","-4","28","3","7","10.71","25","-3.75","52","5","12","9.62","23.08","-22.24","1903","216","624","11.35","32.79","-490.57","2","5","972","96","296","9.88","30.45","-313.77","290","82","168","28.28","28.28","-44.64","1403","154","455","10.98","10.98","-350.34",
"Havlin, Robert","2","0","0","0","0","-2","3","0","0","0","0","-3","10","3","4","30","40","2.5","19","6","8","31.58","42.11","4.13","1196","186","449","15.55","37.54","-242.79","4","4","603","85","216","14.1","35.82","-135.96","191","78","128","40.84","40.84","0.61","702","108","260","15.38","15.38","-99.99",
"Hayes, C D","0","0","0","0","0","0","8","0","3","0","37.5","-8","17","0","5","0","29.41","-17","34","0","7","0","20.59","-34","1339","104","378","7.77","28.23","-697.64","15","35","638","48","169","7.52","26.49","-311.13","136","34","79","25","25","-46.42","725","50","190","6.9","6.9","-350.18",
"Heffernan, J A","2","2","2","100","100","13.75","10","2","3","20","30","5.75","21","2","4","9.52","19.05","-5.25","34","4","8","11.76","23.53","-9.75","1081","109","291","10.08","26.92","-224","1","1","509","46","134","9.04","26.33","-111.14","105","42","79","40","40","8.64","518","27","109","5.21","5.21","-215.16",
"Hill, Gabriella Adela","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","29","1","6","3.45","20.69","-26.62","103","16","28","1","6","3.57","21.43","-25.62","1","1","1","100","100","1.38","22","1","6","4.55","4.55","-19.62",
"Hogan, D E","0","0","0","0","0","0","3","0","2","0","66.67","-3","6","0","2","0","33.33","-6","15","1","4","6.67","26.67","-6","814","81","241","9.95","29.61","-76.76","10","10","458","48","134","10.48","29.26","-21.94","64","19","38","29.69","29.69","-3.83","573","65","182","11.34","11.34","11.3",
"Howarth, Christian","1","0","0","0","0","-1","2","0","1","0","50","-2","3","0","2","0","66.67","-3","9","0","2","0","22.22","-9","477","28","100","5.87","20.96","-183.34","24","17","259","12","46","4.63","17.76","-181.92","26","5","11","19.23","19.23","-12.67","393","23","87","5.85","5.85","-139.17",
"Ingram, Rhiain B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128","8","24","6.25","18.75","-47.12","271","40","53","2","9","3.77","16.98","-44.5","5","3","4","60","60","4.38","106","7","23","6.6","6.6","-36.12",
"Jakes, Tommie","0","0","0","0","0","0","0","0","0","0","0","0","6","1","2","16.67","33.33","0.5","10","3","4","30","40","2.74","278","36","78","12.95","28.06","42.81","7","2","231","31","68","13.42","29.44","25.81","37","9","21","24.32","24.32","-8.32","241","32","71","13.28","13.28","13.18",
"Jamin, Pierre-Louis","1","1","1","100","100","6.5","4","2","2","50","50","5.3","9","2","2","22.22","22.22","0.3","15","2","3","13.33","20","-5.7","405","51","124","12.59","30.62","-82.85","1","1","216","27","61","12.5","28.24","-27.74","43","16","31","37.21","37.21","-0.68","246","25","77","10.16","10.16","-61.46",
"Jary, Alex","1","0","0","0","0","-1","4","0","2","0","50","-4","7","0","3","0","42.86","-7","13","1","5","7.69","38.46","-8.67","367","27","85","7.36","23.16","-155.64","12","8","217","17","47","7.83","21.66","-77.22","21","4","11","19.05","19.05","-9.05","317","24","76","7.57","7.57","-121.17",
"Jones, Ethan","2","0","0","0","0","-2","6","0","2","0","33.33","-6","8","0","2","0","25","-8","12","0","2","0","16.67","-12","225","22","69","9.78","30.67","-103.85","30","25","208","21","63","10.1","30.29","-95.35","21","8","15","38.1","38.1","0.49","196","19","62","9.69","9.69","-86.05",
"Joyce, Wesley","0","0","0","0","0","0","5","0","1","0","20","-5","10","0","2","0","20","-10","18","2","4","11.11","22.22","-5","402","35","95","8.71","23.63","-111.04","11","14","362","30","82","8.29","22.65","-104.29","28","9","17","32.14","32.14","3.46","303","31","80","10.23","10.23","-82.54",
"Kavanagh, Ryan","0","0","0","0","0","0","3","0","0","0","0","-3","4","0","0","0","0","-4","6","0","2","0","33.33","-6","79","5","18","6.33","22.78","-48.73","25","11","60","4","15","6.67","25","-35.23","3","1","2","33.33","33.33","-1.56","70","5","17","7.14","7.14","-39.73",
"Keane, C T","4","0","1","0","25","-4","17","3","5","17.65","29.41","8.2","27","4","12","14.81","44.44","2.7","45","5","15","11.11","33.33","-11.8","1616","228","583","14.11","36.08","-333.01","2","5","810","122","299","15.06","36.91","-144.97","340","99","193","29.12","29.12","-60.13","823","103","271","12.52","12.52","-120.98",
"Keeley, Aidan","0","0","0","0","0","0","4","0","2","0","50","-4","5","0","2","0","40","-5","9","0","3","0","33.33","-9","641","69","187","10.76","29.17","-122.96","18","13","297","39","96","13.13","32.32","-63.25","46","19","30","41.3","41.3","4.88","538","59","165","10.97","10.97","-125.9",
"Keenan, Darragh","1","0","0","0","0","-1","6","0","0","0","0","-6","11","0","1","0","9.09","-11","22","1","4","4.55","18.18","-19.5","913","67","185","7.34","20.26","-247.61","14","22","415","32","92","7.71","22.17","-176.61","48","17","26","35.42","35.42","0.43","606","49","141","8.09","8.09","-114.7",
"Kelly, S B","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","5","0","1","0","20","-5","197","10","33","5.08","16.75","-92.25","95","29","82","6","19","7.32","23.17","2","11","3","5","27.27","27.27","0.25","89","7","14","7.87","7.87","-51.75",
"King, D","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","100","100","28","13","4","6","30.77","46.15","19","639","56","177","8.76","27.7","-152.06","4","1","315","22","88","6.98","27.94","-136.92","51","16","34","31.37","31.37","2.61","412","38","118","9.22","9.22","-54.09",
"Kingscote, Richard","6","1","1","16.67","16.67","20","9","1","1","11.11","11.11","17","14","2","3","14.29","21.43","23","25","2","4","8","16","12","1212","133","410","10.97","33.83","-434.96","1","6","592","57","187","9.63","31.59","-220.89","191","55","114","28.8","28.8","-47.49","730","78","237","10.68","10.68","-259.61",
"Kirrane, Sean","1","0","0","0","0","-1","5","0","0","0","0","-5","10","0","1","0","10","-10","13","1","3","7.69","23.08","-5.5","585","61","165","10.43","28.21","-52.26","14","11","304","30","84","9.87","27.63","-17.12","43","11","24","25.58","25.58","-4.01","484","57","150","11.78","11.78","9.54",
"Leavy, Mr Joe","2","0","0","0","0","-2","6","1","2","16.67","33.33","0.5","15","2","7","13.33","46.67","-5","35","6","16","17.14","45.71","17.5","458","55","162","12.01","35.37","2.88","2","3","369","48","136","13.01","36.86","-11.62","40","13","24","32.5","32.5","1.09","396","45","143","11.36","11.36","-5.91",
"Lee, Clifford","3","0","1","0","33.33","-3","8","0","1","0","12.5","-8","12","0","2","0","16.67","-12","29","3","7","10.34","24.14","-5","1328","174","442","13.1","33.28","-335.54","8","13","672","89","222","13.24","33.04","-173.8","196","65","114","33.16","33.16","-18.82","813","101","236","12.42","12.42","-134.62",
"Lee, W J","0","0","0","0","0","0","11","0","1","0","9.09","-11","24","4","8","16.67","33.33","-10.15","37","8","14","21.62","37.84","-7.23","1297","180","462","13.88","35.62","-270.04","6","12","596","100","218","16.78","36.58","-9.24","249","84","157","33.73","33.73","1.16","611","64","202","10.47","10.47","-192.04",
"Leonard, Killian","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","240","7","30","2.92","12.5","-180.25","74","26","110","6","20","5.45","18.18","-60.25","8","1","4","12.5","12.5","-4.75","167","7","25","4.19","4.19","-107.25",
"Lewis, Miss Zoe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","4","0","25","-16","9999","9999","10","0","2","0","20","-10","2","0","1","0","0","-2","16","0","4","0","0","-16",
"Lordan, W M","0","0","0","0","0","0","10","1","2","10","20","-3.5","17","2","4","11.76","23.53","-8.59","26","3","8","11.54","30.77","-15.21","590","65","184","11.02","31.19","-203.85","2","6","279","35","86","12.54","30.82","-127.85","82","28","56","34.15","34.15","-8.14","246","17","62","6.91","6.91","-104.99",
"Loughnane, Mr Billy","5","0","1","0","20","-5","10","0","3","0","30","-10","29","1","8","3.45","27.59","-23.5","58","4","22","6.9","37.93","-38.92","1834","253","628","13.79","34.24","-246.82","4","12","1194","154","406","12.9","34","-125.38","302","95","170","31.46","31.46","-27.85","1389","192","478","13.82","13.82","-179.66",
"Mangan, Gina","2","0","0","0","0","-2","11","1","2","9.09","18.18","-8","14","3","4","21.43","28.57","0.33","25","3","5","12","20","-10.67","548","58","144","10.58","26.28","-93.94","3","9","326","38","93","11.66","28.53","-41.78","52","18","34","34.62","34.62","10.06","426","50","125","11.74","11.74","-32.94",
"Marquand, Tom","5","1","2","20","40","8","14","3","5","21.43","35.71","4","36","7","14","19.44","38.89","-3.15","63","15","26","23.81","41.27","25.35","1611","251","575","15.58","35.69","-151.94","1","3","800","124","295","15.5","36.88","-50.04","304","106","180","34.87","34.87","-21.8","946","132","320","13.95","13.95","-108.48",
"Marsh, Finley","4","0","0","0","0","-4","7","2","2","28.57","28.57","8.33","13","2","3","15.38","23.08","2.33","24","3","6","12.5","25","-1.67","779","100","241","12.84","30.94","37.67","3","6","517","68","167","13.15","32.3","41.59","91","28","55","30.77","30.77","-8.31","581","80","193","13.77","13.77","-46.59",
"Marshall, Tom Kiely","1","0","0","0","0","-1","3","0","0","0","0","-3","7","1","1","14.29","14.29","-3","11","1","4","9.09","36.36","-7","168","9","36","5.36","21.43","-13.17","5","7","99","7","26","7.07","26.26","-42.17","7","2","5","28.57","28.57","1","158","9","34","5.7","5.7","-3.17",
"Mason, Joanna","2","1","1","50","50","4.5","4","1","1","25","25","2.5","9","1","2","11.11","22.22","-2.5","23","2","5","8.7","21.74","-6.5","976","108","303","11.07","31.05","-173.12","1","1","596","74","194","12.42","32.55","-18.36","104","22","54","21.15","21.15","-33.53","821","94","269","11.45","11.45","-140.44",
"Maxwell, C D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","373","11","36","2.95","9.65","-162.02","171","57","146","1","10","0.68","6.85","-112","7","2","5","28.57","28.57","-3.02","180","7","19","3.89","3.89","-55.75",
"McAteer, L T","3","1","2","33.33","66.67","6","4","1","2","25","50","5","9","1","2","11.11","22.22","0","13","1","2","7.69","15.38","-4","614","45","126","7.33","20.52","-257.57","1","3","298","22","58","7.38","19.46","-123.85","43","12","19","27.91","27.91","-4.4","337","28","62","8.31","8.31","-73.05",
"McCullagh, N G","0","0","0","0","0","0","2","0","0","0","0","-2","7","0","0","0","0","-7","9","0","0","0","0","-9","346","12","48","3.47","13.87","-206.5","19","14","165","6","24","3.64","14.55","-93.5","6","0","1","0","0","-6","183","11","35","6.01","6.01","-49",
