Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, Miss S","1","0","1","0","100","-1","42","1","8","2.38","19.05","-29","513","29","15","0","4","0","26.67","-15","0","0","0","0","0","0","24","1","5","4.17","4.17","-11",
"Allan, David","38","3","14","7.89","36.84","20.5","1200","139","379","11.58","31.58","-103.84","11","23","623","63","189","10.11","30.34","-136.46","182","59","109","32.42","32.42","1.15","901","123","304","13.65","13.65","-68.15",
"Andrews, Jack","0","0","0","0","0","0","178","22","56","12.36","31.46","-40.75","139","6","156","17","47","10.9","30.13","-85.99","25","7","13","28","28","-11.58","124","14","42","11.29","11.29","-36.59",
"Atzeni, Andrea","35","3","10","8.57","28.57","-21.59","899","150","343","16.69","38.15","-34.11","8","13","409","80","171","19.56","41.81","45.27","184","61","109","33.15","33.15","-27.26","462","76","163","16.45","16.45","-1.21",
"Bass, David","7","1","4","14.29","57.14","-3.25","578","91","197","15.74","34.08","-57.47","5","4","242","32","87","13.22","35.95","-55.56","106","36","64","33.96","33.96","-10.39","315","39","93","12.38","12.38","-91.43",
"Beasley, Connor","33","2","4","6.06","12.12","-19","1219","151","414","12.39","33.96","-165.82","8","16","754","90","258","11.94","34.22","-106.77","185","52","105","28.11","28.11","-12.05","871","118","314","13.55","13.55","-25.5",
"Bellamy, Tom","19","2","6","10.53","31.58","-11.12","799","100","254","12.52","31.79","-198.94","1","1","410","52","141","12.68","34.39","-150.92","85","37","53","43.53","43.53","12.52","469","60","149","12.79","12.79","-79.78",
"Bennett, Charlie","18","0","5","0","27.78","-18","700","35","127","5","18.14","-380.81","35","47","318","10","50","3.14","15.72","-237.62","30","6","14","20","20","-11.6","503","33","115","6.56","6.56","-190.06",
"Bewley, Callum","3","0","1","0","33.33","-3","560","31","112","5.54","20","-274.32","44","16","297","16","51","5.39","17.17","-164.87","33","7","16","21.21","21.21","-12.78","324","22","80","6.79","6.79","-163.95",
"Bewley, Jonathon","3","2","2","66.67","66.67","8","125","14","38","11.2","30.4","-47.37","12","2","72","11","26","15.28","36.11","-20.37","8","3","4","37.5","37.5","1.63","93","13","34","13.98","13.98","-19.87",
"Bishop, Charles","27","3","9","11.11","33.33","-8.4","773","68","178","8.8","23.03","-243.61","2","5","318","33","84","10.38","26.42","-112.6","54","18","35","33.33","33.33","0.24","462","40","103","8.66","8.66","-113.86",
"Blackmore, Rachael","12","2","3","16.67","25","-5","942","151","368","16.03","39.07","-317.83","9","8","457","67","164","14.66","35.89","-158.07","224","77","137","34.38","34.38","-52.1","356","29","107","8.15","8.15","-126.71",
"Brace, Connor","8","1","3","12.5","37.5","-6.47","380","45","107","11.84","28.16","-25.08","1","1","191","28","56","14.66","29.32","31.89","38","16","23","42.11","42.11","7.79","224","30","64","13.39","13.39","2.65",
"Brennan, P J","14","6","8","42.86","57.14","9.11","831","173","367","20.82","44.16","-94.97","2","3","367","82","170","22.34","46.32","-46.53","229","91","150","39.74","39.74","-10.72","431","79","166","18.33","18.33","-37.78",
"Brogan, Kevin","9","1","2","11.11","22.22","2","534","85","196","15.92","36.7","-61.75","9","7","299","46","101","15.38","33.78","-55.1","112","39","70","34.82","34.82","-9.99","438","74","167","16.89","16.89","-19.25",
"Brookes, Aiden","8","0","2","0","25","-8","229","27","57","11.79","24.89","-19.54","26","18","153","22","38","14.38","24.84","17.96","19","7","11","36.84","36.84","2.96","198","27","55","13.64","13.64","11.46",
"Brouder, Gavin","3","0","0","0","0","-3","276","16","47","5.8","17.03","-39.64","76","33","121","6","19","4.96","15.7","29.2","8","2","3","25","25","-1.47","188","10","34","5.32","5.32","-50.97",
"Bryan, Joshua","9","0","1","0","11.11","-9","310","26","85","8.39","27.42","-86.18","66","48","169","16","47","9.47","27.81","-10.27","25","7","20","28","28","-4.89","201","17","54","8.46","8.46","-46.41",
"Buckley, Kieran","13","2","3","15.38","23.08","-3.25","283","35","97","12.37","34.28","-65.06","12","8","189","23","65","12.17","34.39","-45.32","38","14","25","36.84","36.84","6.19","209","27","67","12.92","12.92","-38.17",
"Burke, Jonathan","16","5","11","31.25","68.75","1.21","838","110","265","13.13","31.62","-178.05","2","4","434","62","141","14.29","32.49","-61.43","100","41","60","41","41","15.99","527","69","170","13.09","13.09","-96.61",
"Burke-Ott, A","0","0","0","0","0","0","4","1","1","25","25","-0.25","131","4","4","1","1","25","25","-0.25","1","1","1","100","100","2.75","1","1","1","100","100","2.75",
"Burton, Danny","2","0","1","0","50","-2","100","6","24","6","24","-23.64","225","29","58","4","15","6.9","25.86","12.5","4","1","1","25","25","-2.47","70","3","15","4.29","4.29","-16.5",
"Callaghan, Mr K","3","1","1","33.33","33.33","0.25","114","9","23","7.89","20.18","-58.38","13","2","104","8","21","7.69","20.19","-63.38","10","4","8","40","40","-1.38","63","2","9","3.17","3.17","-41",
"Callan, N","35","5","10","14.29","28.57","12","562","74","186","13.17","33.1","72.83","3","12","464","63","159","13.58","34.27","66","83","23","46","27.71","27.71","-13.64","369","52","124","14.09","14.09","59.65",
"Carberry, Peter","5","0","1","0","20","-5","274","7","32","2.55","11.68","-220","26","8","155","4","19","2.58","12.26","-128.5","6","1","3","16.67","16.67","-3.5","134","6","22","4.48","4.48","-88.5",
"Cawley, Paul J","1","0","0","0","0","-1","155","4","16","2.58","10.32","-67.75","293","19","32","1","4","3.13","12.5","-26.5","3","1","1","33.33","33.33","0.75","71","3","9","4.23","4.23","-50.75",
"Chapman, Ross","5","0","0","0","0","-5","318","19","56","5.97","17.61","-40.11","473","67","19","0","0","0","0","-19","20","3","12","15","15","-11.24","205","16","42","7.8","7.8","-34.24",
"Cherchi, Stefano","17","0","3","0","17.65","-17","566","60","172","10.6","30.39","-172.47","16","20","279","26","84","9.32","30.11","-61.47","62","21","39","33.87","33.87","-5.3","412","45","122","10.92","10.92","-114.9",
"Clutterbuck, Rhys","22","2","6","9.09","27.27","-10.5","715","82","203","11.47","28.39","-189.34","6","10","405","49","113","12.1","27.9","-87.1","102","29","53","28.43","28.43","-12.42","549","71","175","12.93","12.93","-109.79",
"Cole, Morgan","1","0","0","0","0","-1","147","14","42","9.52","28.57","-11.4","52","11","98","6","25","6.12","25.51","-68.2","18","7","13","38.89","38.89","3.6","123","12","35","9.76","9.76","8.55",
"Coleman, Peter","0","0","0","0","0","0","39","5","12","12.82","30.77","-19.67","123","3","18","3","8","16.67","44.44","-4.67","11","3","6","27.27","27.27","-1.5","32","5","11","15.63","15.63","-12.67",
"Coltherd, Sam W","7","0","1","0","14.29","-7","419","29","100","6.92","23.87","-125.46","224","24","137","14","35","10.22","25.55","-71.54","26","9","16","34.62","34.62","4.29","290","26","81","8.97","8.97","-47.71",
"Cook, Miss J M","0","0","0","0","0","0","12","0","0","0","0","-12","1808","54","6","0","0","0","0","-6","0","0","0","0","0","0","8","0","0","0","0","-8",
"Cooper, Bryan J","12","1","3","8.33","25","-10.09","629","68","205","10.81","32.59","-163.37","4","1","303","35","109","11.55","35.97","-76.28","81","29","58","35.8","35.8","1","283","31","95","10.95","10.95","13.88",
"Cosgrave, Pat","32","3","7","9.38","21.88","-18.87","710","91","238","12.82","33.52","-68.49","1","5","358","46","124","12.85","34.64","-61.58","91","31","57","34.07","34.07","-7.89","491","63","174","12.83","12.83","-35.09",
"Costello, Dougie","18","3","5","16.67","27.78","21.5","807","74","205","9.17","25.4","-277.4","2","4","369","36","93","9.76","25.2","-140.11","62","19","35","30.65","30.65","-7.9","594","61","157","10.27","10.27","-151",
"Currie, Nicola","9","1","2","11.11","22.22","-4.67","532","45","127","8.46","23.87","-209.3","7","3","243","19","57","7.82","23.46","-101.76","38","11","22","28.95","28.95","-4.21","369","35","95","9.49","9.49","-103.51",
"Dawson, R","36","4","11","11.11","30.56","-7.14","1004","136","313","13.55","31.18","-80.52","2","7","481","67","149","13.93","30.98","-30.58","138","46","89","33.33","33.33","-3.55","724","94","217","12.98","12.98","15.06",
"Deegan, R","3","1","1","33.33","33.33","6","540","27","102","5","18.89","-295.2","8","3","302","16","50","5.3","16.56","-121.2","18","4","10","22.22","22.22","-6.36","263","15","68","5.7","5.7","-115",
"Dempsey, Luke","11","1","1","9.09","9.09","-7.5","682","43","130","6.3","19.06","-282.47","13","10","367","27","75","7.36","20.44","-152.42","32","9","20","28.13","28.13","-7.8","346","21","62","6.07","6.07","-88.17",
"Dennis, Phil","25","1","5","4","20","9","805","64","212","7.95","26.34","-80.85","10","17","368","31","96","8.42","26.09","-65.24","65","15","37","23.08","23.08","-18.14","629","53","178","8.43","8.43","-156.93",
