Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Mr A","7","1","2","14.29","28.57","-1","249","9","36","3.61","14.46","-188.12","5","6","79","4","10","5.06","12.66","-48","4","3","3","75","75","4.88","177","8","29","4.52","4.52","-124.12",
"Andrews, Bridget","11","3","4","27.27","36.36","0.25","240","31","62","12.92","25.83","-61.23","3","1","106","12","24","11.32","22.64","-53.39","33","15","20","45.45","45.45","3.52","124","8","22","6.45","6.45","-59.05",
"Armson, Philip","10","0","2","0","20","-10","451","37","112","8.2","24.83","-94.59","36","24","316","30","92","9.49","29.11","-39.92","44","8","25","18.18","18.18","-16.88","393","35","106","8.91","8.91","-166.92",
"Bass, David","17","1","3","5.88","17.65","-12.5","519","71","165","13.68","31.79","-134.83","11","17","228","32","82","14.04","35.96","-42.8","92","24","53","26.09","26.09","-28.64","289","32","86","11.07","11.07","-98.23",
"Bellamy, Tom","21","2","6","9.52","28.57","3","775","93","248","12","32","-231.37","1","1","411","50","139","12.17","33.82","-121.33","81","33","48","40.74","40.74","7.17","456","56","148","12.28","12.28","-115.21",
"Bennett, Charlie","6","0","0","0","0","-6","686","29","123","4.23","17.93","-391.29","22","10","319","12","52","3.76","16.3","-231.12","26","4","12","15.38","15.38","-12","493","28","111","5.68","5.68","-200.79",
"Best, J A","19","0","1","0","5.26","-19","773","47","149","6.08","19.28","-314.9","23","24","305","13","48","4.26","15.74","-174.21","37","13","18","35.14","35.14","1.44","471","36","108","7.64","7.64","-120.8",
"Beswick, Harrison","3","0","1","0","33.33","-3","82","8","20","9.76","24.39","58.08","23","4","27","4","5","14.81","18.52","7.25","3","1","2","33.33","33.33","1.33","45","6","14","13.33","13.33","76.33",
"Bishop, Charles","3","0","1","0","33.33","-3","745","67","184","8.99","24.7","-220.15","17","7","349","36","94","10.32","26.93","-128.81","55","19","36","34.55","34.55","-0.97","448","38","104","8.48","8.48","-106.31",
"Blackmore, Rachael","20","3","11","15","55","-10.25","879","139","339","15.81","38.57","-298.82","3","8","464","62","164","13.36","35.34","-173.67","209","70","129","33.49","33.49","-46.39","344","27","105","7.85","7.85","-127.21",
"Boinville, Nico","22","4","7","18.18","31.82","-9.86","684","144","265","21.05","38.74","-87.21","2","3","277","54","100","19.49","36.1","-52.69","226","91","133","40.27","40.27","-19.62","310","47","96","15.16","15.16","-2.43",
"Bowen, James C","29","6","11","20.69","37.93","-0.54","737","118","258","16.01","35.01","-30.65","2","2","341","58","120","17.01","35.19","1.24","128","47","85","36.72","36.72","5.34","457","80","163","17.51","17.51","83.52",
"Bowen, Sean P","26","5","8","19.23","30.77","196.19","1085","204","403","18.8","37.14","12.18","1","5","589","118","233","20.03","39.56","142.37","261","110","165","42.15","42.15","7.63","706","126","251","17.85","17.85","-55.02",
