Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aprahamian, 2lt Billy","0","0","0","0","0","0","0","0","0","0","0","0","2149","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Austin, Edward","2","1","1","50","50","24","156","13","30","8.33","19.23","-44.47","12","2","80","4","11","5","13.75","-46.47","12","7","10","58.33","58.33","8.53","119","11","27","9.24","9.24","-28.97",
"Bellamy, Tom","26","4","8","15.38","30.77","1","857","99","270","11.55","31.51","-268.92","1","1","458","53","139","11.57","30.35","-140.73","92","34","53","36.96","36.96","-11.13","520","59","162","11.35","11.35","-191.74",
"Best, J A","11","1","3","9.09","27.27","-1.5","640","30","120","4.69","18.75","-309.99","13","8","366","18","76","4.92","20.77","-154.45","31","10","15","32.26","32.26","4.68","420","27","104","6.43","6.43","-116.24",
"Bishop, Charles","3","1","1","33.33","33.33","-0.37","761","77","202","10.12","26.54","-243.53","14","3","400","42","108","10.5","27","-97.72","77","27","46","35.06","35.06","-8.15","447","40","108","8.95","8.95","-142.72",
"Bowen, James C","22","5","10","22.73","45.45","-1.32","582","81","209","13.92","35.91","-130.86","2","6","253","32","99","12.65","39.13","-105.38","100","36","67","36","36","-5.08","345","53","122","15.36","15.36","8.36",
"Brace, Connor","5","1","2","20","40","7","345","56","104","16.23","30.14","-39.34","14","5","162","28","55","17.28","33.95","-1.61","43","21","30","48.84","48.84","15.25","190","33","62","17.37","17.37","4.98",
"Bromley, Ben","1","0","0","0","0","-1","159","21","52","13.21","32.7","-58.28","45","13","103","13","35","12.62","33.98","-45.53","19","7","14","36.84","36.84","-1.03","115","15","38","13.04","13.04","-40.63",
"Brooke, Henry","10","0","2","0","20","-10","589","89","192","15.11","32.6","-107.37","17","17","358","53","110","14.8","30.73","-61.32","87","28","51","32.18","32.18","-5.06","391","67","140","17.14","17.14","-49.58",
"Buckley, Tom","1","0","0","0","0","-1","245","33","87","13.47","35.51","-78.06","48","10","84","13","29","15.48","34.52","-24.44","42","17","32","40.48","40.48","6.26","179","26","70","14.53","14.53","-32.96",
"Cannon, Tom J","22","4","6","18.18","27.27","-10.27","792","135","269","17.05","33.96","-142.77","4","8","400","55","119","13.75","29.75","-133.69","122","63","78","51.64","51.64","38.48","452","73","143","16.15","16.15","-77.95",
"Carroll, G F","0","0","0","0","0","0","1011","103","264","10.19","26.11","-253.89","63","3","537","59","141","10.99","26.26","-106.43","105","33","67","31.43","31.43","13.57","520","57","152","10.96","10.96","-94.3",
"Carson, William","23","3","6","13.04","26.09","11.63","839","54","171","6.44","20.38","-295.67","2","3","463","31","96","6.7","20.73","-229.17","52","20","32","38.46","38.46","7.58","646","50","150","7.74","7.74","-130.52",
"Carver, Bryan","15","0","0","0","0","-15","355","41","95","11.55","26.76","-77.21","25","21","204","25","53","12.25","25.98","-43.42","39","15","26","38.46","38.46","0.83","246","31","72","12.6","12.6","-7.88",
"Carver, William","6","0","1","0","16.67","-6","294","26","71","8.84","24.15","-96.96","26","14","123","11","27","8.94","21.95","-42","28","4","12","14.29","14.29","-15.79","214","20","52","9.35","9.35","-63.46",
"Catton, Luke","6","0","2","0","33.33","-6","296","30","73","10.14","24.66","-39.33","16","8","179","17","43","9.5","24.02","-47.22","19","5","9","26.32","26.32","-5.66","256","29","63","11.33","11.33","-50.33",
"Chapman, Ross","11","1","2","9.09","18.18","-2.5","319","28","62","8.78","19.44","-69.84","12","2","226","21","46","9.29","20.35","-26.17","26","9","16","34.62","34.62","1.08","220","25","47","11.36","11.36","3.66",
"Clarke, Alyse Jane","3","0","0","0","0","-3","4","0","0","0","0","-4","9999","9999","4","0","0","0","0","-4","0","0","0","0","0","0","2","0","0","0","0","-2",
"Cleary, Jack","6","0","2","0","33.33","-6","228","13","41","5.7","17.98","-112.42","35","7","118","4","23","3.39","19.49","-74.5","15","4","8","26.67","26.67","0.58","159","11","27","6.92","6.92","-53.92",
"Cleary, R P","12","0","1","0","8.33","-12","763","37","135","4.85","17.69","-323.09","37","17","430","24","90","5.58","20.93","-168.59","35","9","20","25.71","25.71","-4.59","413","23","76","5.57","5.57","-89.25",
