Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Breslin, Andrew","1","0","0","0","0","-1","2","0","0","0","0","-2","6","0","0","0","0","-6","10","0","1","0","10","-10","376","17","70","4.52","18.62","-173","18","13","267","15","58","5.62","21.72","-93","11","1","4","9.09","9.09","-7.75","320","15","60","4.69","4.69","-151",
"Brookes, Aiden","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","0","0","0","-5","13","1","1","7.69","7.69","-2","457","31","84","6.78","18.38","73.58","10","9","247","15","43","6.07","17.41","-3","22","5","14","22.73","22.73","-1.17","405","30","78","7.41","7.41","119.58",
"Brotherton, Miss S","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","4","1","1","25","25","3","68","6","19","8.82","27.94","-40.87","8","3","30","2","11","6.67","36.67","-17.5","15","4","7","26.67","26.67","-1.87","68","6","19","8.82","8.82","-40.87",
"Bryan, Joshua","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","6","2","2","33.33","33.33","-0.8","417","40","122","9.59","29.26","-169.73","11","3","210","20","67","9.52","31.9","-106.73","29","12","21","41.38","41.38","6.94","271","26","84","9.59","9.59","-116.72",
"Caffrey, Adam","0","0","0","0","0","0","2","1","1","50","50","13","6","2","3","33.33","50","18","20","3","6","15","30","10","661","70","185","10.59","27.99","-78.22","3","2","341","38","99","11.14","29.03","-32.38","70","19","42","27.14","27.14","7.79","546","61","158","11.17","11.17","-16.3",
"Callan, N","5","4","4","80","80","15.96","9","4","4","44.44","44.44","11.96","16","4","5","25","31.25","4.96","24","6","9","25","37.5","1.79","938","123","305","13.11","32.52","-76.12","1","1","431","44","131","10.21","30.39","-141.68","135","45","90","33.33","33.33","-13.79","609","82","204","13.46","13.46","-24.57",
"Carroll, G F","0","0","0","0","0","0","1","0","0","0","0","-1","7","1","2","14.29","28.57","19","19","3","7","15.79","36.84","20.25","1021","96","264","9.4","25.86","-228.13","4","2","478","37","124","7.74","25.94","-97.32","93","26","56","27.96","27.96","-8.17","517","47","142","9.09","9.09","-151.18",
"Carson, William","2","0","0","0","0","-2","2","0","0","0","0","-2","9","1","2","11.11","22.22","-6.62","21","2","7","9.52","33.33","-14.12","920","57","192","6.2","20.87","-460.54","5","8","462","37","118","8.01","25.54","-171.07","55","18","36","32.73","32.73","-0.54","728","52","170","7.14","7.14","-309.09",
"Carver, William","0","0","0","0","0","0","1","1","1","100","100","4.5","7","1","1","14.29","14.29","-1.5","14","3","5","21.43","35.71","8.25","284","24","64","8.45","22.54","-108","3","1","159","14","36","8.81","22.64","-59","20","2","8","10","10","-12","193","16","42","8.29","8.29","-71.75",
"Catton, Luke","0","0","0","0","0","0","1","1","1","100","100","8.5","3","1","2","33.33","66.67","6.5","5","1","2","20","40","4.5","299","25","67","8.36","22.41","-102.97","2","1","152","12","36","7.89","23.68","-62.92","17","3","7","17.65","17.65","-9.8","255","24","57","9.41","9.41","-62.97",
"Cleary, R P","0","0","0","0","0","0","1","0","0","0","0","-1","7","0","0","0","0","-7","15","0","1","0","6.67","-15","808","38","148","4.7","18.32","-342.63","18","18","346","17","61","4.91","17.63","-105.54","40","9","21","22.5","22.5","-9.59","411","21","78","5.11","5.11","-72.75",
"Clutterbuck, Rhys","0","0","0","0","0","0","2","1","1","50","50","-0.75","7","1","1","14.29","14.29","-5.75","25","2","4","8","16","-6.75","754","66","177","8.75","23.47","-240.99","3","2","407","37","90","9.09","22.11","-144.92","57","18","36","31.58","31.58","-6.99","529","53","138","10.02","10.02","-102.72",
"Coakley, Ross","3","0","0","0","0","-3","6","0","2","0","33.33","-6","9","0","3","0","33.33","-9","18","1","6","5.56","33.33","-15.5","723","86","225","11.89","31.12","-171.98","9","11","367","40","109","10.9","29.7","-73.24","81","27","47","33.33","33.33","-6.28","426","53","135","12.44","12.44","-81.33",
"Cole, Morgan","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","296","23","73","7.77","24.66","-178.66","32","16","185","11","45","5.95","24.32","-120.37","21","6","8","28.57","28.57","-4.24","246","22","69","8.94","8.94","-133.16",
"Colgan, R C","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","17","1","1","5.88","5.88","-4","670","33","103","4.93","15.37","-88.71","12","13","303","14","49","4.62","16.17","89.75","19","6","9","31.58","31.58","-0.04","355","16","62","4.51","4.51","-135",
"Cosgrave, Pat","2","0","1","0","50","-2","4","0","2","0","50","-4","9","1","4","11.11","44.44","0.5","22","1","5","4.55","22.73","-12.5","438","52","132","11.87","30.14","-128.19","5","5","215","25","58","11.63","26.98","-39.47","53","26","37","49.06","49.06","19.9","320","38","102","11.88","11.88","-98.93",
"Costello, Dougie","2","0","0","0","0","-2","2","0","0","0","0","-2","11","2","3","18.18","27.27","-2.25","23","2","5","8.7","21.74","-14.25","710","66","173","9.3","24.37","-215.89","7","6","336","26","75","7.74","22.32","-157.65","52","15","34","28.85","28.85","-13.05","541","54","137","9.98","9.98","-110.2",
"Cox, William","0","0","0","0","0","0","3","0","0","0","0","-3","6","0","0","0","0","-6","13","1","1","7.69","7.69","28","429","14","53","3.26","12.35","-167.5","10","10","249","9","32","3.61","12.85","-20.5","7","0","2","0","0","-7","288","10","41","3.47","3.47","-64.5",
"Croot, Elle-May","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","207","17","49","8.21","23.67","-60.19","25","5","100","8","18","8","18","-24.44","10","3","8","30","30","-0.02","170","15","43","8.82","8.82","-51.19",
"Crosse, Nathan","0","0","0","0","0","0","2","0","0","0","0","-2","10","1","2","10","20","41","23","1","5","4.35","21.74","28","813","37","138","4.55","16.97","-114.59","7","10","341","14","61","4.11","17.89","1.78","27","5","15","18.52","18.52","-8.17","447","22","84","4.92","4.92","-23.5",
"Crouch, Hector","5","2","2","40","40","0.8","5","2","2","40","40","0.8","5","2","2","40","40","0.8","11","2","4","18.18","36.36","-5.2","962","150","331","15.59","34.41","-103.62","1","4","493","73","177","14.81","35.9","-84.76","174","56","102","32.18","32.18","-18.53","538","85","187","15.8","15.8","-7",
"Crowley, Jim","5","1","2","20","40","0.5","7","2","3","28.57","42.86","9.5","12","2","3","16.67","25","4.5","28","3","7","10.71","25","-5.5","769","126","262","16.38","34.07","-81.47","1","4","401","56","123","13.97","30.67","-92.27","157","60","99","38.22","38.22","-4.29","405","50","128","12.35","12.35","-60.16",
"Currie, Nicola","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","1","0","50","-2","9","0","1","0","11.11","-9","281","13","39","4.63","13.88","-74.84","25","17","99","5","14","5.05","14.14","-42","3","1","2","33.33","33.33","0","195","11","32","5.64","5.64","-3.84",
"Davies, Harry","0","0","0","0","0","0","3","1","1","33.33","33.33","2","12","1","2","8.33","16.67","-7","22","4","5","18.18","22.73","13","910","99","284","10.88","31.21","-184.17","2","1","546","60","176","10.99","32.23","-82.86","105","30","61","28.57","28.57","-16.63","601","55","172","9.15","9.15","-205.04",
"Dawes, Rose","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","196","22","54","11.22","27.55","-56.44","30","5","57","4","14","7.02","24.56","-44.32","19","4","9","21.05","21.05","-7.27","168","19","49","11.31","11.31","-46.69",
"Dawson, R","0","0","0","0","0","0","1","0","0","0","0","-1","5","1","2","20","40","36","25","4","7","16","28","88.63","561","61","169","10.87","30.12","1.57","5","3","204","18","55","8.82","26.96","-2.81","80","19","45","23.75","23.75","-24.93","373","41","113","10.99","10.99","-4.97",
"Deutsch, Charlie","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","618","79","181","12.78","29.29","-238.5","58","13","347","53","110","15.27","31.7","-98.93","115","34","65","29.57","29.57","-24.71","460","64","136","13.91","13.91","-144.18",
"Dobie, Georgia","2","0","0","0","0","-2","2","0","0","0","0","-2","5","0","1","0","20","-5","13","0","3","0","23.08","-13","446","23","83","5.16","18.61","-232.75","17","16","244","15","44","6.15","18.03","-106.5","18","3","8","16.67","16.67","-8.75","342","18","70","5.26","5.26","-172.25",
"Donaghue-Leahy, R","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","6","1","2","16.67","33.33","1","67","6","16","8.96","23.88","-25","8","3","44","6","14","13.64","31.82","-2","5","1","1","20","20","-0.5","49","6","14","12.24","12.24","-7",
"Doughty, Jack","1","0","0","0","0","-1","2","1","1","50","50","0.75","8","1","1","12.5","12.5","-5.25","19","4","5","21.05","26.32","6.58","273","38","85","13.92","31.14","-33.56","3","2","273","38","85","13.92","31.14","-33.56","43","15","31","34.88","34.88","0.94","235","34","71","14.47","14.47","-17.06",
"Doyle, Hollie","3","0","1","0","33.33","-3","12","2","5","16.67","41.67","5.1","31","4","11","12.9","35.48","0.43","56","8","19","14.29","33.93","2.06","1763","240","563","13.61","31.93","-425.11","2","8","1008","128","338","12.7","33.53","-322.13","280","93","160","33.21","33.21","-28.17","1218","161","370","13.22","13.22","-275.26",
"Doyle, James","5","1","4","20","80","-0.5","7","1","4","14.29","57.14","-2.5","14","4","8","28.57","57.14","0.45","28","8","15","28.57","53.57","-1.74","895","173","379","19.33","42.35","-211.67","1","3","436","80","183","18.35","41.97","-118.86","287","109","188","37.98","37.98","-37.93","398","68","147","17.09","17.09","-75.47",
"Dunlop, Mr William","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","3","0","37.5","-8","9999","9999","8","0","3","0","37.5","-8","1","0","1","0","0","-1","8","0","3","0","0","-8",
"Dunne, R T","0","0","0","0","0","0","2","0","2","0","100","-2","5","0","3","0","60","-5","7","0","4","0","57.14","-7","518","35","124","6.76","23.94","-237.42","18","8","266","16","66","6.02","24.81","-155.05","38","8","20","21.05","21.05","-10.33","340","26","89","7.65","7.65","-167.08",
"Dunsdon, Mr D H","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","14","1","9","7.14","64.29","37","47","3","8","1","6","12.5","75","43","2","0","2","0","0","-2","13","1","9","7.69","7.69","38",
"Eaves, Tom","1","0","0","0","0","-1","7","0","3","0","42.86","-7","15","0","4","0","26.67","-15","30","2","8","6.67","26.67","-8","1350","107","330","7.93","24.44","-369.86","9","18","705","57","174","8.09","24.68","-154.99","75","23","47","30.67","30.67","-11.45","964","72","243","7.47","7.47","-322.79",
"Edmunds, Lewis","2","0","1","0","50","-2","3","0","1","0","33.33","-3","12","1","3","8.33","25","-8.75","29","2","6","6.9","20.69","-12.75","948","106","282","11.18","29.75","-166.43","7","11","521","61","173","11.71","33.21","-143.41","105","35","64","33.33","33.33","8.99","734","96","242","13.08","13.08","-16.67",
"Edwards, Lee","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","3","0","1","0","33.33","-3","334","28","77","8.38","23.05","-67.87","56","9","170","16","44","9.41","25.88","-36","22","3","8","13.64","13.64","-9.75","203","22","55","10.84","10.84","-40.75",
"Egan, David","4","2","2","50","50","9","9","2","2","22.22","22.22","4","23","3","7","13.04","30.43","-5","49","9","21","18.37","42.86","-5.5","1578","188","508","11.91","32.19","-355.48","1","1","772","98","247","12.69","31.99","-73.13","169","57","108","33.73","33.73","-3.22","951","108","285","11.36","11.36","-137.47",
"Egan, John","1","0","0","0","0","-1","1","0","0","0","0","-1","5","0","0","0","0","-5","8","0","1","0","12.5","-8","404","29","91","7.18","22.52","-219.65","38","26","178","9","37","5.06","20.79","-101.67","28","9","19","32.14","32.14","-0.65","296","25","78","8.45","8.45","-126.98",
"Elliott, Andrew","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","1","0","33.33","-3","70","3","16","4.29","22.86","-42.12","421","41","30","0","7","0","23.33","-30","4","0","2","0","0","-4","55","1","11","1.82","1.82","-38",
"Elliott, Rhys","1","0","0","0","0","-1","5","0","0","0","0","-5","9","0","0","0","0","-9","20","0","2","0","10","-20","127","11","35","8.66","27.56","-39.42","28","39","125","11","35","8.8","28","-37.42","11","3","4","27.27","27.27","0.08","116","10","31","8.62","8.62","-33.42",
"Fahy, J P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","302","38","99","12.58","32.78","-62.8","49","13","91","14","35","15.38","38.46","-7.61","29","11","18","37.93","37.93","1.24","166","17","45","10.24","10.24","-37.93",
"Fallon, Cieren","1","0","0","0","0","-1","2","0","1","0","50","-2","6","1","2","16.67","33.33","20","24","2","7","8.33","29.17","4.1","883","114","271","12.91","30.69","-209.35","7","5","384","58","119","15.1","30.99","-65.34","111","37","60","33.33","33.33","-13.48","543","65","157","11.97","11.97","-148.51",
"Fanning, Joe","1","0","0","0","0","-1","8","0","0","0","0","-8","18","0","0","0","0","-18","31","3","4","9.68","12.9","-16.92","991","147","334","14.83","33.7","-66.71","11","25","564","80","189","14.18","33.51","-50.22","145","51","91","35.17","35.17","-1.7","775","111","255","14.32","14.32","-74.62",
"Farmer, Shay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","4","7","16.67","29.17","18.75","32","6","24","4","7","16.67","29.17","18.75","0","0","0","0","0","0","22","4","7","18.18","18.18","20.75",
"Farragher, Adam J","0","0","0","0","0","0","1","0","1","0","100","-1","8","1","3","12.5","37.5","-4.25","15","1","4","6.67","26.67","-11.25","846","89","210","10.52","24.82","-229.8","4","3","482","46","110","9.54","22.82","-117.65","85","33","57","38.82","38.82","10.62","588","68","157","11.56","11.56","-132.25",
"Feilden, Sam","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","0","0","0","-4","148","11","40","7.43","27.03","-60.75","23","8","77","4","15","5.19","19.48","-46.75","8","2","6","25","25","-2.25","129","10","36","7.75","7.75","-54.75",
"Fentiman, Duran","1","0","0","0","0","-1","4","0","2","0","50","-4","14","1","6","7.14","42.86","-5","24","1","7","4.17","29.17","-15","637","31","119","4.87","18.68","-254.06","7","12","308","24","72","7.79","23.38","-17.59","25","3","12","12","12","-18.22","518","29","105","5.6","5.6","-142.59",
"Ferguson, Leanne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","2623","15","2","0","1","0","50","-2","0","0","0","0","0","0","2","0","1","0","0","-2",
"Ffrench Davis, Mr Ben","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","6","21","6","21","-30.57","197","7","31","2","9","6.45","29.03","-24.7","9","3","6","33.33","33.33","-0.07","65","4","15","6.15","6.15","-1.87",
"Fielding, Alexander","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","5","18","6.76","24.32","-11.67","53","9","45","4","13","8.89","28.89","-23.67","5","2","4","40","40","1.83","71","4","16","5.63","5.63","-11.17",
"Fisher, Taylor","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","10","1","3","10","30","-2","503","59","161","11.73","32.01","-187.81","14","10","165","16","49","9.7","29.7","-71.21","57","21","35","36.84","36.84","10.95","424","47","137","11.08","11.08","-168.53",
"Foley, Shane","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","24","3","7","12.5","29.17","-10","1229","138","384","11.23","31.24","-192.14","9","4","650","77","199","11.85","30.62","-89.39","158","32","88","20.25","20.25","-67.71","584","56","172","9.59","9.59","-130.27",
"Fraser, Kaiya","0","0","0","0","0","0","3","2","2","66.67","66.67","7.5","8","3","3","37.5","37.5","5.75","19","5","6","26.32","31.58","13.75","273","37","95","13.55","34.8","-50.78","2","1","143","17","48","11.89","33.57","-40.17","51","15","28","29.41","29.41","-7.36","239","35","87","14.64","14.64","-39.78",
"Garcia, Mr Sam","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","4","0","1","0","25","-4","9999","9999","3","0","1","0","33.33","-3","0","0","0","0","0","0","3","0","1","0","0","-3",
"Garritty, Billy","0","0","0","0","0","0","9","0","2","0","22.22","-9","15","0","4","0","26.67","-15","24","1","5","4.17","20.83","-22","894","101","265","11.3","29.64","24.15","13","23","451","50","127","11.09","28.16","29.91","88","27","51","30.68","30.68","-11.38","659","73","192","11.08","11.08","-143.6",
"Garritty, Jack","1","0","0","0","0","-1","2","0","0","0","0","-2","8","1","4","12.5","50","-3.5","14","1","4","7.14","28.57","-9.5","441","40","137","9.07","31.07","-152.99","5","5","211","17","66","8.06","31.28","-78.12","48","11","29","22.92","22.92","-10.99","312","33","104","10.58","10.58","-59.37",
"Ghiani, Marco","3","0","2","0","66.67","-3","6","0","3","0","50","-6","11","1","5","9.09","45.45","-8.5","29","2","9","6.9","31.03","-21.5","790","98","257","12.41","32.53","-100.15","6","10","542","67","173","12.36","31.92","-203.7","121","42","72","34.71","34.71","2.12","546","75","189","13.74","13.74","-114.28",
"Gillard, Mr T","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","1","0","33.33","-3","390","36","92","9.23","23.59","-29.3","78","21","178","17","41","9.55","23.03","65.09","21","10","11","47.62","47.62","6.84","291","30","70","10.31","10.31","-8.46",
"Gordon, Josephine","1","0","0","0","0","-1","2","0","0","0","0","-2","6","1","2","16.67","33.33","6","11","1","2","9.09","18.18","1","530","40","119","7.55","22.45","-160.63","7","6","274","22","61","8.03","22.26","-51.26","30","8","16","26.67","26.67","4.29","438","36","105","8.22","8.22","-91.88",
"Gray, S A","1","0","0","0","0","-1","5","0","0","0","0","-5","17","0","3","0","17.65","-17","24","1","5","4.17","20.83","-20.75","731","64","183","8.76","25.03","-119.82","10","20","343","34","90","9.91","26.24","-61.4","46","15","30","32.61","32.61","-1.85","504","39","119","7.74","7.74","-81.84",
"Greatrex, Edward","4","0","0","0","0","-4","5","0","0","0","0","-5","7","0","0","0","0","-7","9","0","1","0","11.11","-9","134","23","46","17.16","34.33","163.83","25","17","134","23","46","17.16","34.33","163.83","18","6","10","33.33","33.33","-0.17","80","17","32","21.25","21.25","160.33",
"Gunn, Molly","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","163","13","31","7.98","19.02","-1.02","15","4","111","10","23","9.01","20.72","4.98","4","1","1","25","25","-2.27","128","8","23","6.25","6.25","-6.27",
"Hamilton, Jamie","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","1","0","33.33","-3","595","56","164","9.41","27.56","-169.23","59","12","302","24","75","7.95","24.83","-67.55","63","18","37","28.57","28.57","-18.47","383","35","108","9.14","9.14","-146.01",
"Hampson, Brodie","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","139","15","39","10.79","28.06","-3.37","26","7","82","8","22","9.76","26.83","19","19","4","11","21.05","21.05","-4.62","127","14","37","11.02","11.02","3.13",
"Hardie, Cameron","1","1","1","100","100","18","9","2","3","22.22","33.33","21","21","3","4","14.29","19.05","12.25","30","3","5","10","16.67","3.25","1611","61","267","3.79","16.57","-895.63","1","1","789","28","117","3.55","14.83","-374.42","46","6","22","13.04","13.04","-30.71","1282","49","222","3.82","3.82","-784.62",
"Hart, Jason","6","1","1","16.67","16.67","-2.75","13","2","4","15.38","30.77","5.25","27","3","5","11.11","18.52","-6.12","47","5","11","10.64","23.4","-18.74","1915","217","624","11.33","32.58","-486.57","1","6","978","99","301","10.12","30.78","-305.32","289","82","168","28.37","28.37","-43.64","1410","155","455","10.99","10.99","-341.34",
"Hassett, M W","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","16","1","3","6.25","18.75","-8.5","417","45","126","10.79","30.22","-55.54","11","8","321","39","100","12.15","31.15","1.21","49","12","28","24.49","24.49","-2.87","345","42","110","12.17","12.17","0.71",
"Havlin, Robert","2","2","2","100","100","7.75","5","3","4","60","80","7.5","8","3","4","37.5","50","4.5","16","6","8","37.5","50","7.13","1206","189","454","15.67","37.65","-242.66","1","1","604","85","218","14.07","36.09","-136.96","193","79","129","40.93","40.93","0.86","706","108","261","15.3","15.3","-103.99",
"Hayes, C D","0","0","0","0","0","0","3","0","1","0","33.33","-3","15","0","3","0","20","-15","31","2","8","6.45","25.81","-11.5","1344","104","376","7.74","27.98","-702.64","12","27","630","48","166","7.62","26.35","-303.13","137","34","80","24.82","24.82","-47.42","728","50","189","6.87","6.87","-353.18",
"Haynes, Joey","1","0","0","0","0","-1","1","0","0","0","0","-1","11","1","4","9.09","36.36","-1","18","1","6","5.56","33.33","-8","550","38","114","6.91","20.73","-228.4","4","2","279","20","63","7.17","22.58","-72.49","27","8","16","29.63","29.63","-2.48","395","34","96","8.61","8.61","-95.73",
"Heard, Tyler","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","12","2","2","16.67","16.67","7.5","319","25","80","7.84","25.08","-84.78","9","6","226","21","65","9.29","28.76","-19.78","20","7","12","35","35","2.14","237","17","54","7.17","7.17","-94.66",
"Heffernan, J A","0","0","0","0","0","0","6","0","1","0","16.67","-6","16","2","4","12.5","25","-7.5","33","2","6","6.06","18.18","-24.5","1080","110","294","10.19","27.22","-218","7","13","499","44","131","8.82","26.25","-116.89","105","42","79","40","40","9.14","515","27","108","5.24","5.24","-212.16",
"Hogan, D E","1","0","0","0","0","-1","3","0","0","0","0","-3","10","1","2","10","20","-1","19","2","3","10.53","15.79","-2","820","82","241","10","29.39","-1.76","7","7","458","48","134","10.48","29.26","-21.94","64","19","38","29.69","29.69","-3.83","577","65","183","11.27","11.27","7.3",
"Horgan, H J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","213","28","58","13.15","27.23","149.91","16","5","109","16","36","14.68","33.03","138.86","26","11","17","42.31","42.31","7.41","144","13","38","9.03","9.03","131",
"Hornby, Rob","3","1","1","33.33","33.33","10","9","2","3","22.22","33.33","6","17","5","9","29.41","52.94","18.5","31","8","13","25.81","41.94","27.5","1304","128","346","9.82","26.53","-302.59","1","2","641","61","163","9.52","25.43","-185.79","136","33","78","24.26","24.26","-47.96","794","81","213","10.2","10.2","-109.31",
"Houlihan, Niall F","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","405","38","85","9.38","20.99","-122.36","59","3","196","16","39","8.16","19.9","-115.2","39","15","24","38.46","38.46","-1.49","260","19","53","7.31","7.31","-158.52",
