Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","2","0","0","0","0","-2","215","28","73","13.02","33.95","-24.95","27","6","146","17","45","11.64","30.82","-21.03","20","8","13","40","40","5.72","174","23","63","13.22","13.22","-19.7",
"Anderson, Mr A","9","0","1","0","11.11","-9","237","12","38","5.06","16.03","-118","29","15","88","4","17","4.55","19.32","-39.5","7","1","2","14.29","14.29","-3.5","180","10","33","5.56","5.56","-73.5",
"Bannister, Harry A A","2","0","1","0","50","-2","439","39","120","8.88","27.33","-210.01","68","41","269","20","63","7.43","23.42","-168.94","56","15","26","26.79","26.79","-17.17","320","27","88","8.44","8.44","-145.32",
"Barlow, Patrick","1","0","0","0","0","-1","51","5","10","9.8","19.61","7.33","48","9","31","3","6","9.68","19.35","-4.67","4","0","1","0","0","-4","33","4","7","12.12","12.12","14.33",
"Bass, David","10","0","2","0","20","-10","468","58","138","12.39","29.49","-111.98","47","23","238","22","60","9.24","25.21","-100.04","71","18","36","25.35","25.35","-28.28","258","33","72","12.79","12.79","-17.5",
"Bass, George","4","0","1","0","25","-4","366","29","100","7.92","27.32","-184.42","57","32","153","11","38","7.19","24.84","-103.76","20","6","9","30","30","-3.41","275","26","85","9.45","9.45","-108.75",
"Beasley, Connor","38","6","13","15.79","34.21","10.13","1286","145","441","11.28","34.29","-307.28","1","4","547","67","193","12.25","35.28","-148.33","171","48","103","28.07","28.07","-26.35","970","102","325","10.52","10.52","-289.62",
"Bedi, Miss J","1","0","0","0","0","-1","11","2","4","18.18","36.36","-2.75","716","9","2","0","1","0","50","-2","0","0","0","0","0","0","11","2","4","18.18","18.18","-2.75",
"Bellamy, Tom","9","2","3","22.22","33.33","-1.12","892","96","273","10.76","30.61","-290.94","3","2","436","50","138","11.47","31.65","-140.36","93","33","54","35.48","35.48","-11.03","554","57","162","10.29","10.29","-227.62",
"Bennett, Miss N","2","0","0","0","0","-2","43","6","11","13.95","25.58","33.5","16","3","23","1","4","4.35","17.39","0","2","0","0","0","0","-2","34","6","10","17.65","17.65","42.5",
"Best, J A","12","2","7","16.67","58.33","33.5","690","36","131","5.22","18.99","-285.28","3","2","376","25","84","6.65","22.34","-95.41","27","9","14","33.33","33.33","2.56","461","34","118","7.38","7.38","-78.28",
"Bewley, Callum","3","0","1","0","33.33","-3","238","19","48","7.98","20.17","-78.71","24","9","146","11","29","7.53","19.86","-45.42","8","3","6","37.5","37.5","2.08","122","16","39","13.11","13.11","13.41",
"Bewley, Jonathon","3","0","0","0","0","-3","165","19","44","11.52","26.67","-63.05","33","7","86","7","22","8.14","25.58","-47.34","14","5","7","35.71","35.71","2.29","133","18","37","13.53","13.53","-35.55",
"Bird, Sean","2","0","0","0","0","-2","119","2","11","1.68","9.24","-64","371","66","62","0","5","0","8.06","-62","0","0","0","0","0","0","75","1","8","1.33","1.33","-46",
"Bishop, Charles","29","1","5","3.45","17.24","-26.37","846","92","240","10.87","28.37","-216.19","1","1","454","48","123","10.57","27.09","-104.94","85","32","53","37.65","37.65","-0.18","512","54","136","10.55","10.55","-94.72",
"Boinville, Nico","0","0","0","0","0","0","516","123","211","23.84","40.89","-27.42","17","2","240","55","97","22.92","40.42","-18.49","167","79","104","47.31","47.31","9.58","256","49","88","19.14","19.14","35.48",
"Bowen, James C","11","3","5","27.27","45.45","11.5","681","91","237","13.36","34.8","-153.1","7","3","428","64","165","14.95","38.55","-70.36","119","38","77","31.93","31.93","-15.9","402","57","134","14.18","14.18","-33.37",
"Bowen, S D","38","4","12","10.53","31.58","-21.5","500","40","131","8","26.2","-140.79","1","2","307","27","90","8.79","29.32","-94.29","46","11","27","23.91","23.91","-9.79","422","32","114","7.58","7.58","-103.04",
"Bowen, Sean P","20","1","6","5","30","-15.5","1403","272","537","19.39","38.28","109.87","14","17","701","136","270","19.4","38.52","14.03","352","147","212","41.76","41.76","2.43","908","157","321","17.29","17.29","-70.62",
"Brace, Connor","4","0","0","0","0","-4","341","53","106","15.54","31.09","-1.99","63","29","169","23","55","13.61","32.54","7.54","41","19","27","46.34","46.34","12.35","189","29","63","15.34","15.34","18.83",
"Breslin, Andrew","13","0","3","0","23.08","-13","333","15","58","4.5","17.42","-174.37","18","14","249","12","48","4.82","19.28","-121.5","12","2","5","16.67","16.67","-6.12","288","14","50","4.86","4.86","-148.37",
"Brewitt, Miss Clara","0","0","0","0","0","0","4","0","0","0","0","-4","9999","9999","4","0","0","0","0","-4","0","0","0","0","0","0","4","0","0","0","0","-4",
"Brogan, Kevin","7","0","1","0","14.29","-7","393","23","84","5.85","21.37","-192.41","29","22","152","6","25","3.95","16.45","-103.17","26","5","15","19.23","19.23","-12.99","274","18","61","6.57","6.57","-188.41",
"Brooke, Henry","10","0","1","0","10","-10","744","119","247","15.99","33.2","-121.49","17","13","369","60","120","16.26","32.52","-46.17","121","43","75","35.54","35.54","2.99","509","85","184","16.7","16.7","-72.08",
"Brotherton, Miss S","2","1","2","50","100","3.5","72","6","21","8.33","29.17","-46.87","13","2","32","2","10","6.25","31.25","-23.87","15","4","9","26.67","26.67","-1.87","72","6","21","8.33","8.33","-46.87",
"Brown, Pippa","1","0","0","0","0","-1","44","4","12","9.09","27.27","-12.5","231","16","31","3","7","9.68","22.58","-9.5","1","0","0","0","0","-1","33","4","10","12.12","12.12","-1.5",
"Bryan, Joshua","23","1","8","4.35","34.78","-17.5","408","38","117","9.31","28.68","-164.17","9","16","214","17","62","7.94","28.97","-103.17","22","9","15","40.91","40.91","6.83","266","23","80","8.65","8.65","-120.42",
"Buick, William","61","11","20","18.03","32.79","-22.2","1402","336","616","23.97","43.94","-116.31","1","2","677","164","287","24.22","42.39","-49.78","504","205","310","40.67","40.67","-10.1","711","156","281","21.94","21.94","9.59",
"Burke, Jonathan","7","1","3","14.29","42.86","-2","721","97","260","13.45","36.06","-222.58","13","5","374","50","138","13.37","36.9","-108.9","114","48","81","42.11","42.11","10.25","421","48","134","11.4","11.4","-144.78",
"Caffrey, Adam","19","2","7","10.53","36.84","0","607","65","172","10.71","28.34","-78.14","4","3","336","35","101","10.42","30.06","-58.38","66","20","41","30.3","30.3","13.37","500","56","143","11.2","11.2","-23.97",
"Cagney, Eireann","4","3","4","75","100","4.13","65","11","28","16.92","43.08","5.26","1","1","41","7","18","17.07","43.9","-0.87","7","6","7","85.71","85.71","10.26","65","11","28","16.92","16.92","5.26",
"Callan, N","24","2","6","8.33","25","-17.37","1001","128","328","12.79","32.77","-72.8","6","11","490","49","146","10","29.8","-153.82","147","47","90","31.97","31.97","-13.72","650","84","218","12.92","12.92","-63.78",
"Carroll, G F","35","4","13","11.43","37.14","-16.9","1035","97","263","9.37","25.41","-303.63","6","12","549","42","140","7.65","25.5","-233.01","97","29","59","29.9","29.9","2.33","526","53","148","10.08","10.08","-111.8",
"Catton, Luke","8","1","2","12.5","25","7","308","27","69","8.77","22.4","-98.59","3","3","180","14","42","7.78","23.33","-58.17","16","4","8","25","25","-5.92","265","26","59","9.81","9.81","-59.59",
"Cawley, Paul J","1","0","0","0","0","-1","33","0","2","0","6.06","-33","910","43","19","0","1","0","5.26","-19","1","0","0","0","0","-1","14","0","2","0","0","-14",
"Chadwick, Alex","1","0","0","0","0","-1","71","16","30","22.54","42.25","-9.04","24","2","53","13","23","24.53","43.4","-7.54","16","6","10","37.5","37.5","-2.29","56","14","26","25","25","0.46",
"Chapman, Ross","9","0","2","0","22.22","-9","424","41","88","9.67","20.75","-96.63","30","17","211","26","49","12.32","23.22","-14.34","34","13","21","38.24","38.24","3.46","304","38","72","12.5","12.5","-2.13",
