Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Marshall, Tom Kiely","1","0","0","0","0","-1","4","1","1","25","25","-0.5","10","2","2","20","20","-2.5","12","2","4","16.67","33.33","-4.5","171","10","37","5.85","21.64","-12.67","2","3","102","8","27","7.84","26.47","-41.67","7","2","5","28.57","28.57","1","161","10","35","6.21","6.21","-2.67",
"Mason, Joanna","5","0","1","0","20","-5","9","1","3","11.11","33.33","-2.5","11","1","3","9.09","27.27","-4.5","23","1","4","4.35","17.39","-16.5","983","108","305","10.99","31.03","-180.12","3","8","602","74","196","12.29","32.56","-24.36","104","22","54","21.15","21.15","-33.53","825","94","270","11.39","11.39","-144.44",
"McDonald, P J","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","20","-5","25","3","9","12","36","-4.25","938","114","324","12.15","34.54","-109.44","8","7","402","52","146","12.94","36.32","72.99","118","38","69","32.2","32.2","-15.73","628","72","198","11.46","11.46","-56.72",
"McDonogh, D P","0","0","0","0","0","0","2","0","0","0","0","-2","13","0","1","0","7.69","-13","25","0","3","0","12","-25","943","77","250","8.17","26.51","-395.03","17","32","448","38","110","8.48","24.55","-204.1","77","20","45","25.97","25.97","-23.61","433","28","102","6.47","6.47","-205.92",
"McEntee, Grace","0","0","0","0","0","0","2","1","2","50","100","32","7","1","3","14.29","42.86","27","8","1","3","12.5","37.5","26","214","17","48","7.94","22.43","-29.99","2","2","149","10","32","6.71","21.48","-8.12","14","5","9","35.71","35.71","-0.99","170","13","39","7.65","7.65","-12.99",
"McManoman, Faye","1","0","0","0","0","-1","4","0","0","0","0","-4","8","0","0","0","0","-8","13","1","2","7.69","15.38","2","465","30","94","6.45","20.22","-146.37","11","13","202","12","40","5.94","19.8","-106.87","18","3","9","16.67","16.67","-8","368","27","84","7.34","7.34","-62.17",
"McMonagle, Dylan B","0","0","0","0","0","0","8","3","4","37.5","50","9.08","23","5","8","21.74","34.78","11.08","43","8","17","18.6","39.53","3.33","1189","149","410","12.53","34.48","-302.98","2","1","550","71","191","12.91","34.73","-163.48","222","68","152","30.63","30.63","-38.06","554","60","161","10.83","10.83","-93",
"McSweeney, O","0","0","0","0","0","0","3","0","1","0","33.33","-3","6","1","3","16.67","50","13","11","1","4","9.09","36.36","8","347","32","88","9.22","25.36","-68.46","7","5","222","23","59","10.36","26.58","-1.62","25","7","15","28","28","4.16","244","23","69","9.43","9.43","-54.09",
"Mitchell, Jack","3","1","2","33.33","66.67","-1.09","7","3","6","42.86","85.71","7.41","14","5","9","35.71","64.29","7.37","23","5","11","21.74","47.83","-1.63","1231","187","486","15.19","39.48","-317.74","1","1","674","100","267","14.84","39.61","-169.04","287","90","176","31.36","31.36","-60.56","797","122","312","15.31","15.31","-108.69",
"Moore, Ryan","5","2","3","40","60","1.2","7","3","4","42.86","57.14","1.3","30","6","17","20","56.67","-15.39","39","9","21","23.08","53.85","-12.02","875","225","445","25.71","50.86","-132.94","1","2","400","110","210","27.5","52.5","-44.81","373","148","249","39.68","39.68","-49.24","251","41","96","16.33","16.33","-44.63",
"Morris, Luke","1","1","1","100","100","3.5","8","4","5","50","62.5","18.75","23","4","10","17.39","43.48","3.75","42","7","19","16.67","45.24","1.13","2121","190","577","8.96","27.2","-604.34","1","1","948","85","254","8.97","26.79","-323.04","193","59","113","30.57","30.57","-28.04","1568","144","429","9.18","9.18","-407.3",
"Mortensen, Mikkel","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","1","0","20","-5","9","0","2","0","22.22","-9","131","12","32","9.16","24.43","-48.42","30","20","87","7","21","8.05","24.14","-42.5","12","2","4","16.67","16.67","-5.67","118","12","31","10.17","10.17","-35.42",
"Muir, Paula","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","2","0","1","0","50","-2","200","15","46","7.5","23","-10.75","89","30","89","8","22","8.99","24.72","25.75","8","0","2","0","0","-8","173","13","38","7.51","7.51","-10.75",
"Mullen, Andrew","0","0","0","0","0","0","5","1","2","20","40","1.5","14","1","4","7.14","28.57","-7.5","26","1","5","3.85","19.23","-19.5","1131","98","283","8.66","25.02","-349.33","2","3","567","46","133","8.11","23.46","-158.31","82","22","51","26.83","26.83","-19.07","884","81","226","9.16","9.16","-219.78",
"Mulrennan, Paul","0","0","0","0","0","0","5","0","0","0","0","-5","22","2","6","9.09","27.27","-14.25","26","3","8","11.54","30.77","-12.75","1535","186","483","12.12","31.47","-340.9","4","9","715","89","223","12.45","31.19","-228.4","262","79","160","30.15","30.15","-19.46","1202","150","387","12.48","12.48","-228.31",
"Murphy, Oisin","7","2","3","28.57","42.86","0.83","20","5","7","25","35","-5.29","38","6","14","15.79","36.84","-17.29","65","11","23","16.92","35.38","-34.3","1892","361","847","19.08","44.77","-249.98","1","3","1103","229","536","20.76","48.59","-110.65","554","185","350","33.39","33.39","-45.89","1145","193","456","16.86","16.86","-248.8",
"Muscutt, D","5","0","1","0","20","-5","10","1","3","10","30","-4","23","3","7","13.04","30.43","-8.17","39","7","17","17.95","43.59","-10.97","1716","218","588","12.7","34.27","-503.57","2","9","798","93","258","11.65","32.33","-257.96","296","93","182","31.42","31.42","-24.4","1152","154","419","13.37","13.37","-274",
"Nolan, D","4","0","0","0","0","-4","8","0","1","0","12.5","-8","19","2","5","10.53","26.32","-13.25","30","4","9","13.33","30","-16.75","814","98","257","12.04","31.57","-164.16","4","12","547","67","172","12.25","31.44","-133.42","102","27","54","26.47","26.47","-12.7","647","83","211","12.83","12.83","-84.03",
"Norton, Francis","0","0","0","0","0","0","0","0","0","0","0","0","9","1","3","11.11","33.33","-6.5","13","1","4","7.69","30.77","-10.5","651","75","200","11.52","30.72","-135.07","6","5","253","27","77","10.67","30.43","-23.84","73","19","38","26.03","26.03","-20.72","485","56","156","11.55","11.55","-123.89",
"Obrien, Miss Fern","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","73","8","27","10.96","36.99","-38.82","33","8","33","5","13","15.15","39.39","-11.69","9","3","4","33.33","33.33","-1.15","60","5","21","8.33","8.33","-31.92",
"ONeill, K T","1","0","0","0","0","-1","6","0","0","0","0","-6","18","0","1","0","5.56","-18","36","2","8","5.56","22.22","-10","1544","137","403","8.87","26.1","-322.28","9","25","795","72","216","9.06","27.17","-261.72","115","37","72","32.17","32.17","-14.02","1135","93","289","8.19","8.19","-287.04",
"Orr, Oisin","0","0","0","0","0","0","5","1","1","20","20","-1.5","14","1","6","7.14","42.86","-10.5","38","2","13","5.26","34.21","-15.5","1119","137","371","12.24","33.15","-319.06","2","5","629","72","189","11.45","30.05","-200.42","149","48","80","32.21","32.21","0.02","780","87","238","11.15","11.15","-228.76",
"Osborne, Saffie","6","0","0","0","0","-6","11","1","1","9.09","9.09","-4.5","23","1","4","4.35","17.39","-16.5","29","1","6","3.45","20.69","-22.5","1242","160","391","12.88","31.48","-129.72","3","10","612","88","202","14.38","33.01","-32.89","133","49","80","36.84","36.84","15.99","873","121","291","13.86","13.86","36.2",
"Pearson, Laura","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","5","0","0","0","0","-5","428","32","87","7.48","20.33","-101.93","35","13","245","13","45","5.31","18.37","-67","28","9","19","32.14","32.14","-1.93","304","28","70","9.21","9.21","0.77",
"Peate, Jonny","0","0","0","0","0","0","2","0","0","0","0","-2","6","1","2","16.67","33.33","-1.5","12","2","4","16.67","33.33","3.5","700","63","181","9","25.86","-228.54","5","4","351","30","95","8.55","27.07","-105.37","59","19","37","32.2","32.2","0.89","588","59","160","10.03","10.03","-138.04",
"Perkins, Miss Alicia","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","31","3","8","9.68","25.81","10.5","35","5","27","3","8","11.11","29.63","14.5","1","0","0","0","0","-1","29","3","8","10.34","10.34","12.5",
"Persse, A C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","165","8","27","4.85","16.36","-39.5","392","76","63","0","12","0","19.05","-63","0","0","0","0","0","0","128","7","24","5.47","5.47","-15.5",
"Plassard, Mr J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Poggi, Mr D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","9999","9999","1","0","1","0","100","-1","1","0","1","0","0","-1","1","0","1","0","0","-1",
"Powell, J A","0","0","0","0","0","0","2","1","1","50","50","8","6","1","1","16.67","16.67","4","13","2","2","15.38","15.38","8","599","43","136","7.18","22.7","-235.51","2","2","270","14","45","5.19","16.67","-135.5","42","9","23","21.43","21.43","0.66","469","40","119","8.53","8.53","-129.51",
"Probert, David","5","0","2","0","40","-5","17","1","5","5.88","29.41","-14.12","34","3","9","8.82","26.47","-19.37","47","7","14","14.89","29.79","-14.61","1925","231","577","12","29.97","-188.8","2","6","959","119","302","12.41","31.49","22.03","218","65","129","29.82","29.82","-51.66","1314","164","399","12.48","12.48","-4.91",
"Pyle, William","1","0","0","0","0","-1","6","0","3","0","50","-6","11","1","5","9.09","45.45","-7.75","16","1","8","6.25","50","-12.75","450","42","130","9.33","28.89","-150","5","10","251","25","74","9.96","29.48","-52.41","47","11","32","23.4","23.4","-5.58","370","36","107","9.73","9.73","-100",
"Queally, T P","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","11","1","3","9.09","27.27","-8.5","16","1","3","6.25","18.75","-13.5","510","62","139","12.16","27.25","-68.67","7","11","237","26","54","10.97","22.78","-91.95","62","25","41","40.32","40.32","12.33","385","51","108","13.25","13.25","-57.29",
"Rawlinson, Ali","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","13","0","2","0","15.38","-13","709","74","197","10.44","27.79","-94.06","15","14","391","38","116","9.72","29.67","-83.29","57","16","30","28.07","28.07","-10.31","575","62","169","10.78","10.78","-47.06",
"Robinson, Ben","1","0","0","0","0","-1","6","0","0","0","0","-6","16","0","2","0","12.5","-16","26","2","7","7.69","26.92","-10.5","660","60","182","9.09","27.58","-162.92","9","19","361","32","101","8.86","27.98","-108.66","45","15","28","33.33","33.33","2.96","504","51","153","10.12","10.12","-79.68",
"Rodriguez, Callum","6","2","4","33.33","66.67","2","12","6","8","50","66.67","5.88","21","8","15","38.1","71.43","5.63","39","11","21","28.21","53.85","1.38","736","134","311","18.21","42.26","-79.36","1","4","410","81","190","19.76","46.34","-57.86","175","67","107","38.29","38.29","5.97","509","93","218","18.27","18.27","-10.57",
"Rooke, George","0","0","0","0","0","0","3","0","0","0","0","-3","11","2","5","18.18","45.45","7.5","22","4","7","18.18","31.82","2.4","711","56","177","7.88","24.89","-198.27","4","4","372","32","98","8.6","26.34","-123.55","55","12","38","21.82","21.82","-25.17","489","35","129","7.16","7.16","-145.63",
"Rutledge, Siobhan","0","0","0","0","0","0","3","0","1","0","33.33","-3","5","0","1","0","20","-5","12","0","1","0","8.33","-12","656","33","109","5.03","16.62","-257.42","42","35","329","13","41","3.95","12.46","-128","27","5","12","18.52","18.52","-5.17","530","29","93","5.47","5.47","-183.92",
"Ryan, Gavin","0","0","0","0","0","0","1","0","0","0","0","-1","9","0","1","0","11.11","-9","21","1","3","4.76","14.29","-19.38","714","60","160","8.4","22.41","-235.5","8","12","339","28","77","8.26","22.71","-154.47","61","16","34","26.23","26.23","-16.08","339","28","64","8.26","8.26","-35.04",
"Ryan, Rossa","4","1","1","25","25","-0.5","9","1","3","11.11","33.33","-5.5","25","4","8","16","32","5","54","10","21","18.52","38.89","-4.44","2241","392","894","17.49","39.89","100.92","1","3","1252","223","498","17.81","39.78","-54.03","489","175","322","35.79","35.79","11.77","1487","254","576","17.08","17.08","-50.54",
"Sanderson, Benjamin","1","0","0","0","0","-1","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","14","1","4","7.14","28.57","-12.2","297","20","60","6.73","20.2","-123.96","14","12","151","11","32","7.28","21.19","-25.45","28","5","13","17.86","17.86","-15.79","239","19","55","7.95","7.95","-67.76",
"Sayette, B D L","3","0","0","0","0","-3","5","0","2","0","40","-5","11","0","2","0","18.18","-11","19","0","3","0","15.79","-19","805","91","242","11.3","30.06","-219.34","19","27","405","34","109","8.4","26.91","-159.73","101","35","61","34.65","34.65","-14.46","532","59","155","11.09","11.09","-114.77",
"Sexton, Ryan","1","0","1","0","100","-1","6","0","2","0","33.33","-6","9","0","3","0","33.33","-9","21","1","5","4.76","23.81","-12.5","775","72","207","9.29","26.71","-176.55","12","17","408","34","101","8.33","24.75","-60.12","66","15","36","22.73","22.73","-18.42","642","64","178","9.97","9.97","-96.35",
"Shaw, Harrison","0","0","0","0","0","0","2","0","0","0","0","-2","4","1","1","25","25","-2","11","3","6","27.27","54.55","-4.7","430","30","101","6.98","23.49","-177.82","4","4","184","12","46","6.52","25","-54.45","34","9","20","26.47","26.47","-5.95","321","22","80","6.85","6.85","-116.3",
"Sheehy, Danny","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","0","0","0","-5","10","0","0","0","0","-10","344","16","65","4.65","18.9","-202.04","71","41","187","9","40","4.81","21.39","-126.62","13","5","9","38.46","38.46","7.63","237","13","48","5.49","5.49","-114.37",
"Sheehy, M P","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","8","0","1","0","12.5","-8","436","27","84","6.19","19.27","-102.16","18","10","185","8","30","4.32","16.22","-39.68","26","9","16","34.62","34.62","-7.24","185","6","34","3.24","3.24","-94.67",
"Shepherd, Callum","3","0","2","0","66.67","-3","9","0","4","0","44.44","-9","16","1","7","6.25","43.75","-10.5","30","3","11","10","36.67","-14.5","1437","169","454","11.76","31.59","-223.67","5","11","880","105","277","11.93","31.48","-162.1","167","57","99","34.13","34.13","-0.95","972","120","321","12.35","12.35","-169.71",
"Sheridan, J M","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","10","1","5","10","50","-7.12","752","42","179","5.59","23.8","-402.04","14","10","373","20","89","5.36","23.86","-235.87","38","11","24","28.95","28.95","-0.04","485","33","114","6.8","6.8","-183.87",
"Shoemark, Kieran","5","0","1","0","20","-5","10","1","3","10","30","-8.43","22","3","7","13.64","31.82","-9.8","39","3","10","7.69","25.64","-26.8","1134","145","368","12.79","32.45","-187.32","3","7","690","95","242","13.77","35.07","-41.29","146","51","83","34.93","34.93","-6.57","658","82","208","12.46","12.46","2.38",
"Slattery, A J","0","0","0","0","0","0","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","15","1","3","6.67","20","-9.5","602","50","135","8.31","22.43","-48.02","8","7","252","21","62","8.33","24.6","12.25","29","12","16","41.38","41.38","10.98","345","31","83","8.99","8.99","-52.65",
"Sousa, Silvestre De","7","1","4","14.29","57.14","2.5","17","3","7","17.65","41.18","1.5","33","4","11","12.12","33.33","-3.5","52","7","16","13.46","30.77","-14.34","537","71","198","13.22","36.87","-33.49","1","4","537","71","198","13.22","36.87","-33.49","92","29","60","31.52","31.52","-13.98","369","43","125","11.65","11.65","-53.71",
"Spencer, Jamie","1","0","1","0","100","-1","6","1","3","16.67","50","0.5","18","2","4","11.11","22.22","-0.5","19","2","5","10.53","26.32","-1.5","463","59","147","12.74","31.75","80.17","2","2","178","25","56","14.04","31.46","-15.41","65","18","36","27.69","27.69","-13.54","237","30","76","12.66","12.66","68.6",
"Stammers, Oliver","0","0","0","0","0","0","1","0","0","0","0","-1","6","0","0","0","0","-6","14","0","0","0","0","-14","374","40","124","10.7","33.16","-84.27","16","15","85","6","24","7.06","28.24","-30.5","36","10","22","27.78","27.78","-6.84","322","36","109","11.18","11.18","-63.6",
"Stott, Kevin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","2","0","22.22","-9","1292","184","474","14.24","36.69","-309.53","27","31","403","42","123","10.42","30.52","-170.91","258","88","175","34.11","34.11","-28.35","815","114","283","13.99","13.99","-166.02",
"Sullivan, James P","0","0","0","0","0","0","6","0","0","0","0","-6","13","0","0","0","0","-13","31","3","5","9.68","16.13","-8.5","904","74","226","8.19","25","-294.92","9","17","483","35","103","7.25","21.33","-220.42","55","15","27","27.27","27.27","-1.25","763","64","195","8.39","8.39","-255.04",
"Tabti, M","0","0","0","0","0","0","1","1","1","100","100","3.5","8","2","2","25","25","8.5","9","2","2","22.22","22.22","7.5","166","17","53","10.24","31.93","-33.79","3","1","77","9","25","11.69","32.47","-10.12","22","9","12","40.91","40.91","6.38","141","14","46","9.93","9.93","-31.54",
"Tudhope, Daniel","4","1","1","25","25","1","13","2","7","15.38","53.85","-4.5","25","2","9","8","36","-16.5","51","7","17","13.73","33.33","-22.12","1261","197","471","15.62","37.35","-262.07","1","1","678","110","267","16.22","39.38","-132.98","272","95","166","34.93","34.93","9.55","788","102","277","12.94","12.94","-221.67",
"Turner, Hayley","1","0","0","0","0","-1","4","0","1","0","25","-4","11","0","2","0","18.18","-11","20","0","5","0","25","-20","771","73","209","9.47","27.11","-190.4","20","28","390","39","104","10","26.67","-24.89","66","23","44","34.85","34.85","5.39","524","50","145","9.54","9.54","-113.66",
"Walker, Mr S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","9","62","12","25","19.35","40.32","-3.92","11","1","33","6","14","18.18","42.42","5.25","17","5","10","29.41","29.41","-3.92","62","12","25","19.35","19.35","-3.92",
"Waugh, Amie","0","0","0","0","0","0","2","0","0","0","0","-2","10","2","3","20","30","13.33","18","2","4","11.11","22.22","5.33","326","18","63","5.52","19.33","-111.59","5","5","180","15","45","8.33","25","-26.59","18","4","7","22.22","22.22","-0.25","286","18","63","6.29","6.29","-71.59",
"Whearty, R","0","0","0","0","0","0","2","0","0","0","0","-2","7","0","0","0","0","-7","18","1","5","5.56","27.78","-10","685","53","170","7.74","24.82","-95.03","8","8","426","33","111","7.75","26.06","-66.28","45","12","26","26.67","26.67","0.22","517","43","142","8.32","8.32","-121.16",
"Wheatley, Zak","1","0","0","0","0","-1","3","0","0","0","0","-3","10","1","2","10","20","-5.67","15","1","5","6.67","33.33","-10.67","373","29","85","7.77","22.79","-140.84","5","8","197","12","43","6.09","21.83","-106.67","25","3","6","12","12","-11.92","310","27","76","8.71","8.71","-85.34",
"Whelan, R P","0","0","0","0","0","0","4","0","1","0","25","-4","11","2","4","18.18","36.36","9.5","26","6","10","23.08","38.46","15.25","1065","130","320","12.21","30.05","-107.4","4","5","531","69","160","12.99","30.13","-75.82","113","39","70","34.51","34.51","15.57","539","82","191","15.21","15.21","71.43",
"Whelan, Trevor","1","0","1","0","100","-1","5","0","2","0","40","-5","8","0","3","0","37.5","-8","26","1","9","3.85","34.62","-17.5","901","75","215","8.32","23.86","-245.45","10","16","454","45","113","9.91","24.89","-122.01","51","22","35","43.14","43.14","8.59","578","55","146","9.52","9.52","-147.95",
"Wilkie, Brandon","1","0","0","0","0","-1","6","0","1","0","16.67","-6","11","0","1","0","9.09","-11","19","1","2","5.26","10.53","-12.5","410","45","111","10.98","27.07","-93.5","9","12","322","36","89","11.18","27.64","-67.21","41","12","21","29.27","29.27","-9.16","366","40","97","10.93","10.93","-78.08",
"Winn, Mark","4","1","2","25","50","11","9","1","3","11.11","33.33","6","15","1","4","6.67","26.67","0","16","1","4","6.25","25","-1","700","78","211","11.14","30.14","-97.65","1","2","370","38","104","10.27","28.11","-32.68","82","30","53","36.59","36.59","14.77","627","73","195","11.64","11.64","-97.78",
"Wood, George","1","0","0","0","0","-1","4","0","0","0","0","-4","5","0","0","0","0","-5","10","1","1","10","10","-6.75","429","31","103","7.23","24.01","-132.21","14","10","226","12","54","5.31","23.89","-99.25","30","8","16","26.67","26.67","-1.46","284","25","76","8.8","8.8","-29.46",
"Wright, Liam","0","0","0","0","0","0","4","0","1","0","25","-4","6","1","2","16.67","33.33","9","7","1","2","14.29","28.57","8","291","24","68","8.25","23.37","-16.69","4","5","176","16","42","9.09","23.86","-61.44","26","6","13","23.08","23.08","-9.69","253","22","59","8.7","8.7","-0.69",
"Yarham, Fletcher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","8","19","19.51","46.34","13","76","4","23","3","12","13.04","52.17","-9","8","3","5","37.5","37.5","1.5","41","8","19","19.51","19.51","13",
"Young, Archie","0","0","0","0","0","0","4","0","0","0","0","-4","8","1","2","12.5","25","0","9","1","2","11.11","22.22","-1","187","22","52","11.76","27.81","-39.53","4","5","143","16","40","11.19","27.97","-33.86","21","6","12","28.57","28.57","-2.53","175","22","50","12.57","12.57","-27.53",
 
