Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bass, David","8","0","2","0","25","-8","466","58","138","12.45","29.61","-109.98","44","21","236","22","60","9.32","25.42","-98.04","71","18","36","25.35","25.35","-28.28","256","33","72","12.89","12.89","-15.5",
"Beasley, Connor","44","6","15","13.64","34.09","-8.87","1280","144","441","11.25","34.45","-318.28","6","13","549","67","195","12.2","35.52","-157.83","170","48","103","28.24","28.24","-25.35","965","102","326","10.57","10.57","-284.62",
"Bellamy, Tom","10","3","4","30","40","14","894","95","273","10.63","30.54","-295.32","10","5","435","49","138","11.26","31.72","-141.74","93","33","54","35.48","35.48","-11.03","557","57","163","10.23","10.23","-230.62",
"Best, J A","17","1","6","5.88","35.29","24","689","35","129","5.08","18.72","-288.78","6","2","378","24","83","6.35","21.96","-101.91","27","9","14","33.33","33.33","2.56","461","33","116","7.16","7.16","-82.78",
"Bevan, Miss Megan","2","0","0","0","0","-2","19","3","8","15.79","42.11","-8.5","36","8","14","2","7","14.29","50","-7.25","5","2","3","40","40","1.75","11","2","5","18.18","18.18","-4.25",
"Bishop, Charles","28","2","5","7.14","17.86","-12.5","842","93","239","11.05","28.38","-204.94","12","21","456","49","123","10.75","26.97","-58.57","85","31","52","36.47","36.47","-2.81","509","54","135","10.61","10.61","-91.72",
"Bond, Alice","1","0","0","0","0","-1","59","2","12","3.39","20.34","-36.5","80","10","31","2","6","6.45","19.35","-8.5","0","0","0","0","0","0","46","2","11","4.35","4.35","-23.5",
"Bowen, Miss S L","4","0","1","0","25","-4","54","2","13","3.7","24.07","-41","136","12","31","2","6","6.45","19.35","-18","1","0","1","0","0","-1","54","2","13","3.7","3.7","-41",
"Bowen, S D","39","3","12","7.69","30.77","-25.25","497","40","130","8.05","26.16","-111.54","5","15","307","26","89","8.47","28.99","-97.04","44","10","25","22.73","22.73","-10.54","419","32","113","7.64","7.64","-73.79",
"Bowen, Sean P","26","3","8","11.54","30.77","-15.44","1408","275","542","19.53","38.49","127.37","11","14","705","138","271","19.57","38.44","14.74","353","147","212","41.64","41.64","1.43","912","159","325","17.43","17.43","-63.12",
