Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","3","0","1","0","33.33","-3","179","24","63","13.41","35.2","-32.54","22","6","102","18","41","17.65","40.2","7.33","17","5","11","29.41","29.41","-0.87","147","20","55","13.61","13.61","-27.29",
"Bannister, Harry A A","25","2","7","8","28","-19.67","480","59","160","12.29","33.33","-83.34","5","12","247","22","77","8.91","31.17","-89.31","88","25","45","28.41","28.41","-20.25","328","44","114","13.41","13.41","-35.09",
"Bellamy, Tom","21","1","3","4.76","14.29","-18.75","866","99","274","11.43","31.64","-284.19","5","8","460","50","135","10.87","29.35","-147.86","93","35","53","37.63","37.63","-12.35","524","59","163","11.26","11.26","-196.66",
"Best, J A","24","2","6","8.33","25","-12.5","674","32","126","4.75","18.69","-324.41","6","10","369","17","74","4.61","20.05","-170.45","32","11","16","34.38","34.38","6.93","431","29","106","6.73","6.73","-107.66",
"Bishop, Charles","4","0","0","0","0","-4","749","74","198","9.88","26.44","-253.66","16","7","402","39","105","9.7","26.12","-121.85","74","26","44","35.14","35.14","-7.78","437","37","104","8.47","8.47","-154.85",
"Bowen, James C","36","5","22","13.89","61.11","-8.62","564","74","202","13.12","35.82","-133.59","1","4","247","21","90","8.5","36.44","-135.37","92","31","63","33.7","33.7","-4.14","344","52","127","15.12","15.12","10.86",
"Bradley, Paddy","7","0","4","0","57.14","-7","367","32","95","8.72","25.89","-103.71","16","9","288","26","71","9.03","24.65","-76.04","25","4","11","16","16","-11.87","289","31","87","10.73","10.73","-29.21",
"Breslin, Andrew","5","0","1","0","20","-5","279","15","48","5.38","17.2","-139.12","17","7","149","6","25","4.03","16.78","-87.5","15","4","6","26.67","26.67","-3.87","250","15","45","6","6","-110.12",
"Bryan, Joshua","13","1","4","7.69","30.77","-9.75","389","38","102","9.77","26.22","-146.02","5","5","206","20","53","9.71","25.73","-64.5","21","8","14","38.1","38.1","3.48","249","23","68","9.24","9.24","-88.37",
"Burke, Jonathan","23","4","12","17.39","52.17","-6.5","727","104","263","14.31","36.18","-202.88","1","1","301","37","114","12.29","37.87","-148.86","111","48","80","43.24","43.24","16.11","425","55","136","12.94","12.94","-137.12",
