Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Mr A","14","0","0","0","0","-14","247","11","35","4.45","14.17","-159.5","16","15","110","7","15","6.36","13.64","-49.5","5","2","3","40","40","1","180","9","29","5","5","-105",
"Andrews, Mr D I J","2","0","0","0","0","-2","39","5","11","12.82","28.21","6.5","25","4","19","2","4","10.53","21.05","-10.5","1","0","0","0","0","-1","5","0","1","0","0","-5",
"Austin, Edward","6","0","0","0","0","-6","131","13","26","9.92","19.85","-32.87","37","14","73","8","12","10.96","16.44","-9.12","12","6","10","50","50","7.13","93","9","20","9.68","9.68","-30.37",
"Bannister, Harry A A","14","1","7","7.14","50","-10.25","507","66","168","13.02","33.14","-78.25","8","7","166","23","59","13.86","35.54","-33.04","85","25","50","29.41","29.41","-17.67","314","47","111","14.97","14.97","10.55",
"Bellamy, Tom","30","4","7","13.33","23.33","0.05","849","98","271","11.54","31.92","-227.83","3","5","423","46","132","10.87","31.21","-116.9","89","36","54","40.45","40.45","6.46","512","61","165","11.91","11.91","-130.06",
"Best, J A","24","0","0","0","0","-24","725","47","141","6.48","19.45","-252.28","22","38","268","10","35","3.73","13.06","-159.87","37","13","17","35.14","35.14","2.06","457","38","108","8.32","8.32","-82.18",
"Bewley, Jonathon","8","0","2","0","25","-8","133","16","44","12.03","33.08","-46.46","130","25","68","10","25","14.71","36.76","-21.46","10","4","5","40","40","1.54","104","15","39","14.42","14.42","-21.96",
"Bird, Sean","2","0","1","0","50","-2","84","1","4","1.19","4.76","-55","328","40","44","1","3","2.27","6.82","-15","3","0","0","0","0","-3","66","1","2","1.52","1.52","-37",
"Blackmore, Rachael","29","6","11","20.69","37.93","-4.8","851","128","330","15.04","38.78","-252.2","3","3","471","63","166","13.38","35.24","-144.73","199","63","125","31.66","31.66","-55.7","330","23","97","6.97","6.97","-126.59",
"Bowen, S D","6","0","1","0","16.67","-6","249","9","49","3.61","19.68","-151.5","79","37","199","6","35","3.02","17.59","-125.5","14","2","5","14.29","14.29","-8.75","197","5","34","2.54","2.54","-141.5",
"Bowen, Sean P","49","8","18","16.33","36.73","-7","1134","218","426","19.22","37.57","57.19","3","11","633","130","249","20.54","39.34","192.02","270","112","172","41.48","41.48","-4.48","746","131","262","17.56","17.56","-43.3",
"Brace, Connor","6","0","1","0","16.67","-6","336","46","94","13.69","27.98","29.74","15","7","170","24","45","14.12","26.47","-42.09","35","15","21","42.86","42.86","11.11","197","31","59","15.74","15.74","41.77",
"Brassil, C","1","0","0","0","0","-1","125","9","36","7.2","28.8","-59.2","54","9","111","8","31","7.21","27.93","-55.2","8","3","5","37.5","37.5","-0.7","72","4","19","5.56","5.56","-42.5",
"Brooke, Henry","24","2","6","8.33","25","-18","672","78","201","11.61","29.91","-250.34","6","10","305","48","105","15.74","34.43","-83.12","85","30","52","35.29","35.29","4.3","433","61","146","14.09","14.09","-146.54",
"Bryan, Mr P","0","0","0","0","0","0","5","1","2","20","40","-2.8","303","3","4","1","2","25","50","-1.8","1","1","1","100","100","1.2","0","0","0","0","0","0",
"Buckley, Tom","11","3","5","27.27","45.45","5.63","293","34","98","11.6","33.45","-105.49","3","3","162","21","57","12.96","35.19","-60.22","43","17","30","39.53","39.53","4.66","218","26","79","11.93","11.93","-54.89",
"Butler, D","0","0","0","0","0","0","6","0","1","0","16.67","-6","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","5","0","1","0","0","-5",
"Byrnes, Mr P","7","0","2","0","28.57","-7","181","25","59","13.81","32.6","-65.09","36","13","129","16","40","12.4","31.01","-53.57","26","13","19","50","50","13.16","82","10","23","12.2","12.2","-33.25",
"Caffrey, Adam","6","1","2","16.67","33.33","2.5","261","23","66","8.81","25.29","-53.67","1","1","209","23","60","11","28.71","-1.67","20","6","11","30","30","2.33","217","20","54","9.22","9.22","-28.92",
"Callaghan, Mr K","5","0","0","0","0","-5","168","11","33","6.55","19.64","-106.38","54","14","149","10","28","6.71","18.79","-91.88","13","5","11","38.46","38.46","-1.88","106","4","17","3.77","3.77","-65.5",
"Carroll, G F","8","0","1","0","12.5","-8","972","88","243","9.05","25","-238.88","23","12","484","44","126","9.09","26.03","-151.46","83","26","50","31.33","31.33","11.87","523","54","140","10.33","10.33","-59.38",
"Chapman, Ross","16","1","3","6.25","18.75","-6","299","21","61","7.02","20.4","-37.15","8","11","158","10","31","6.33","19.62","-91.04","23","5","15","21.74","21.74","-7.11","213","19","50","8.92","8.92","-54.78",
"Cleary, R P","8","0","3","0","37.5","-8","767","26","109","3.39","14.21","-436","37","17","339","14","52","4.13","15.34","-147.5","16","2","6","12.5","12.5","-8.5","459","20","73","4.36","4.36","-189.5",
"Codd, Mr J J","9","2","6","22.22","66.67","-3.2","250","50","127","20","50.8","-86.21","6","2","96","19","49","19.79","51.04","-41.95","85","31","60","36.47","36.47","-21.15","21","1","8","4.76","4.76","-12",
"Coen, Ben M","2","0","0","0","0","-2","969","91","274","9.39","28.28","-339.04","16","5","521","54","154","10.36","29.56","-150.13","107","34","68","31.78","31.78","3.37","488","47","126","9.63","9.63","-141.49",
"Coen, J","2","0","0","0","0","-2","504","37","121","7.34","24.01","-208.2","67","16","338","24","77","7.1","22.78","-130.84","46","10","23","21.74","21.74","-11.86","391","25","92","6.39","6.39","-164.26",
"Colgan, R C","3","0","0","0","0","-3","746","29","107","3.89","14.34","-434.26","51","14","329","11","40","3.34","12.16","-247.17","16","3","9","18.75","18.75","-5.67","398","15","64","3.77","3.77","-189.17",
"Collier, Ellis","5","0","0","0","0","-5","94","9","14","9.57","14.89","-20.95","115","25","67","3","5","4.48","7.46","-38","8","4","5","50","50","4.55","80","8","12","10","10","-19.95",
"Coltherd, Sam W","13","0","3","0","23.08","-13","362","28","89","7.73","24.59","-189.88","35","26","136","7","23","5.15","16.91","-89.42","32","10","18","31.25","31.25","0.54","258","26","73","10.08","10.08","-94.63",
"Crosse, Nathan","11","0","2","0","18.18","-11","677","47","131","6.94","19.35","-161.99","65","43","399","19","69","4.76","17.29","-124","39","12","27","30.77","30.77","4.51","438","31","86","7.08","7.08","-108.04",
"Cullinan, Mr C","5","0","1","0","20","-5","73","2","5","2.74","6.85","-54","328","37","39","1","3","2.56","7.69","-24","0","0","0","0","0","0","37","1","3","2.7","2.7","-22",
"Davies, James","20","1","6","5","30","-14.5","528","42","98","7.95","18.56","-92.67","5","11","269","21","54","7.81","20.07","-37.75","20","6","13","30","30","-2.75","333","31","70","9.31","9.31","-5.17",
"Deutsch, Charlie","29","2","5","6.9","17.24","-24.15","571","76","183","13.31","32.05","-184.1","7","15","258","27","71","10.47","27.52","-106.32","119","35","61","29.41","29.41","-25.85","409","56","127","13.69","13.69","-107.95",
"Dingle, Rex","25","3","10","12","40","1.5","460","68","147","14.78","31.96","36.41","2","4","228","37","74","16.23","32.46","-12.12","72","30","43","41.67","41.67","2.62","251","41","83","16.33","16.33","116.09",
"Dixon, John","2","0","0","0","0","-2","37","1","5","2.7","13.51","-32.5","364","19","19","1","2","5.26","10.53","-14.5","1","0","0","0","0","-1","28","0","2","0","0","-28",
"Doyle, R A","10","0","1","0","10","-10","464","25","85","5.39","18.32","-58.36","31","17","231","14","45","6.06","19.48","-129.86","15","4","10","26.67","26.67","-2.24","210","11","43","5.24","5.24","99.5",
"Dunne, H D","0","0","0","0","0","0","16","0","4","0","25","-16","744","19","8","0","2","0","25","-8","0","0","0","0","0","0","3","0","0","0","0","-3",
"Dunne, R T","27","3","6","11.11","22.22","-5","368","33","90","8.97","24.46","-116.81","2","5","183","14","40","7.65","21.86","-45.37","35","10","13","28.57","28.57","-5.19","233","22","63","9.44","9.44","-110.62",
"Easterby, William","3","1","1","33.33","33.33","2","59","10","20","16.95","33.9","23.63","12","3","33","6","9","18.18","27.27","11.88","6","2","4","33.33","33.33","-0.25","41","8","17","19.51","19.51","36.38",
"England, Jonathan","10","1","3","10","30","-7","276","38","96","13.77","34.78","-79.4","6","5","132","25","47","18.94","35.61","-0.78","65","22","42","33.85","33.85","7.77","232","35","91","15.09","15.09","-55.43",
"Enright, M A","3","0","0","0","0","-3","554","25","88","4.51","15.88","-177.29","51","14","289","15","53","5.19","18.34","-51.12","18","6","11","33.33","33.33","5.71","293","15","53","5.12","5.12","-136.12",
"Enright, P T","23","2","5","8.7","21.74","-9.5","832","55","172","6.61","20.67","-340.98","3","1","496","32","86","6.45","17.34","-239.37","53","10","31","18.87","18.87","-17.99","424","39","112","9.2","9.2","-59.87",
"Ewing, Sam","21","0","7","0","33.33","-21","799","56","190","7.01","23.78","-295.09","41","59","351","21","85","5.98","24.22","-180.72","57","10","25","17.54","17.54","-21.54","517","40","122","7.74","7.74","-208.08",
"Foley, Shane","6","0","1","0","16.67","-6","1407","151","457","10.73","32.48","-377.26","140","37","657","63","199","9.59","30.29","-258.55","143","37","89","25.87","25.87","-22.8","685","70","216","10.22","10.22","-107.01",
"Fox, Derek R","15","2","6","13.33","40","-2.5","543","75","170","13.81","31.31","79.66","2","6","277","39","92","14.08","33.21","25.76","71","23","39","32.39","32.39","2.04","377","49","114","13","13","-82.34",
"Fox, Ned","8","4","5","50","62.5","39","91","18","33","19.78","36.26","59.76","1","1","54","11","20","20.37","37.04","74.5","17","5","9","29.41","29.41","-3.49","75","13","27","17.33","17.33","32.26",
"Frost, Bryony","14","2","7","14.29","50","-5","402","69","137","17.16","34.08","-105.39","8","7","136","20","45","14.71","33.09","-32.2","73","37","46","50.68","50.68","18.2","218","32","62","14.68","14.68","-79.79",
"Gallagher, Mark","0","0","0","0","0","0","267","7","29","2.62","10.86","-114","592","142","47","0","1","0","2.13","-47","10","2","4","20","20","-3","151","3","18","1.99","1.99","-107",
"Geoghegan, Mr R P","1","0","1","0","100","-1","59","3","13","5.08","22.03","-31.25","177","20","50","3","13","6","26","-22.25","3","1","2","33.33","33.33","-0.75","40","1","10","2.5","2.5","-31.5",
"Gillard, Fergus","9","0","3","0","33.33","-9","330","32","90","9.7","27.27","-175.26","21","14","136","17","40","12.5","29.41","-64.36","40","16","24","40","40","5.91","243","26","69","10.7","10.7","-111.95",
"Gilligan, D J","8","0","3","0","37.5","-8","117","6","28","5.13","23.93","-77.92","23","12","117","6","28","5.13","23.93","-77.92","11","2","7","18.18","18.18","-4.42","85","4","21","4.71","4.71","-54.17",
"Gilligan, Jack G","1","0","1","0","100","-1","148","5","22","3.38","14.86","-96","57","8","70","1","8","1.43","11.43","-62","6","0","2","0","0","-6","64","2","9","3.13","3.13","-36",
"Glanville, Miss P","0","0","0","0","0","0","0","0","0","0","0","0","1861","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Gleeson, Mr J L","3","3","3","100","100","9.58","109","22","39","20.18","35.78","45.33","8","1","81","17","30","20.99","37.04","49.9","9","5","6","55.56","55.56","2.25","21","1","3","4.76","4.76","-9",
"Gleeson, Mr P W","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Gordon, Mr Fred","6","1","1","16.67","16.67","-3","77","14","27","18.18","35.06","10.58","13","6","68","12","22","17.65","32.35","5.08","14","4","8","28.57","28.57","-1.25","69","12","23","17.39","17.39","10.58",
"Hamilton, Jamie","17","1","2","5.88","11.76","-11","488","48","136","9.84","27.87","-156.41","8","7","221","21","65","9.5","29.41","-115.47","49","19","31","38.78","38.78","12.51","309","35","96","11.33","11.33","-76.91",
"Harnett, P A","2","0","0","0","0","-2","222","14","52","6.31","23.42","-110.09","72","10","95","6","18","6.32","18.95","-47.42","16","3","8","18.75","18.75","-4.67","159","11","42","6.92","6.92","-69.34",
"Hayes, Brian","10","2","5","20","50","-5.59","664","65","172","9.79","25.9","-286.85","9","4","304","22","68","7.24","22.37","-175.22","64","25","46","39.06","39.06","4.81","297","25","77","8.42","8.42","-90",
"Hayes, C D","15","3","5","20","33.33","6","1565","122","396","7.8","25.3","-603","1","1","742","53","188","7.14","25.34","-367.7","155","36","76","23.23","23.23","-38.82","859","66","210","7.68","7.68","-283.81",
"Heffernan, J A","13","0","2","0","15.38","-13","1039","124","311","11.93","29.93","32.36","30","17","555","64","165","11.53","29.73","111.53","137","47","91","34.31","34.31","-21.96","481","40","120","8.32","8.32","9.31",
"Horgan, C","4","0","0","0","0","-4","144","5","17","3.47","11.81","-88","293","106","124","3","14","2.42","11.29","-89.5","6","2","4","33.33","33.33","3","102","5","14","4.9","4.9","-46",
"Horgan, H J","1","0","0","0","0","-1","135","13","29","9.63","21.48","-68.07","44","5","83","9","16","10.84","19.28","-33.45","18","4","8","22.22","22.22","-5.95","95","3","14","3.16","3.16","-78.25",
"Hughes, Brian","43","7","17","16.28","39.53","0.25","1886","377","771","19.99","40.88","-258.76","1","4","891","173","357","19.42","40.07","-124.55","482","177","283","36.72","36.72","-50.14","1254","219","454","17.46","17.46","-207.37",
"Jacob, Daryl","28","2","5","7.14","17.86","-24.2","546","83","189","15.2","34.62","-133.55","4","8","317","49","121","15.46","38.17","-67.63","95","37","52","38.95","38.95","-11.62","292","36","92","12.33","12.33","-87.97",
"Kavanagh, Peter J","11","1","5","9.09","45.45","-8.5","299","35","86","11.71","28.76","-134.05","1","1","182","14","45","7.69","24.73","-124.48","42","13","31","30.95","30.95","-5.59","232","28","70","12.07","12.07","-93.55",
"Keane, C T","17","1","5","5.88","29.41","-9.5","1805","264","658","14.63","36.45","-503.78","2","13","877","111","291","12.66","33.18","-326.42","413","131","256","31.72","31.72","-55.54","912","98","284","10.75","10.75","-294.66",
"Kearney, J","6","1","2","16.67","33.33","0","269","20","61","7.43","22.68","72.1","2","3","214","16","49","7.48","22.9","63.1","20","3","12","15","15","-13.9","218","15","49","6.88","6.88","-31.2",
"Kelly, Aidan","13","1","4","7.69","30.77","-6","252","15","53","5.95","21.03","-58.76","9","10","162","12","36","7.41","22.22","-10.76","14","2","6","14.29","14.29","-10.26","140","10","37","7.14","7.14","-58.76",
"Kelly, S B","4","0","1","0","25","-4","207","13","41","6.28","19.81","-118.17","37","9","132","6","25","4.55","18.94","-69.25","20","6","15","30","30","-4.17","74","7","19","9.46","9.46","-4.75",
"Kelly, T Joseph","3","0","0","0","0","-3","120","4","15","3.33","12.5","-77","588","42","30","0","1","0","3.33","-30","2","0","1","0","0","-2","73","4","11","5.48","5.48","-30",
"Kimber, Harry","9","1","3","11.11","33.33","-6.5","264","38","74","14.39","28.03","-32.34","8","7","160","28","54","17.5","33.75","5.03","38","21","25","55.26","55.26","23.91","203","34","68","16.75","16.75","-21.84",
"King, Alan","0","0","0","0","0","0","57","0","3","0","5.26","-57","854","63","22","0","2","0","9.09","-22","0","0","0","0","0","0","22","0","1","0","0","-22",
"Lee, W J","15","1","3","6.67","20","-13","1350","166","460","12.3","34.07","-287.88","1","4","748","103","269","13.77","35.96","-136.27","212","69","126","32.55","32.55","-29.38","679","64","215","9.43","9.43","-146.48",
"Lordan, W M","12","0","1","0","8.33","-12","989","98","276","9.91","27.91","-159.42","95","33","510","58","148","11.37","29.02","-120.5","117","41","78","35.04","35.04","3.16","511","42","127","8.22","8.22","-25.3",
"Lynn, Bruce","10","2","5","20","50","3","235","22","74","9.36","31.49","-71.79","1","1","141","16","48","11.35","34.04","-26.79","15","5","10","33.33","33.33","0.55","167","18","59","10.78","10.78","-34.5",
"MacRedmond, Cian","6","0","1","0","16.67","-6","562","30","112","5.34","19.93","-294.02","23","10","254","10","41","3.94","16.14","-154.77","30","7","16","23.33","23.33","-4.02","468","28","98","5.98","5.98","-206.25",
