Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bishop, Charles","23","2","3","8.7","13.04","-15.25","730","71","192","9.73","26.3","-277.66","9","10","399","37","105","9.27","26.32","-159.94","73","25","43","34.25","34.25","-10.78","426","35","99","8.22","8.22","-182.85",
"Bowen, S D","7","1","3","14.29","42.86","2","409","31","102","7.58","24.94","-78.54","14","5","231","24","65","10.39","28.14","16.21","32","8","17","25","25","-5.54","335","24","81","7.16","7.16","-64.54",
"Brookes, Aiden","6","0","0","0","0","-6","365","35","78","9.59","21.37","63.21","68","40","209","14","39","6.7","18.66","67.25","24","9","15","37.5","37.5","5.46","318","34","72","10.69","10.69","104.21",
"Bryan, Joshua","12","1","1","8.33","8.33","-1","377","37","99","9.81","26.26","-83.77","9","6","199","20","50","10.05","25.13","-52.25","21","8","14","38.1","38.1","3.48","235","22","65","9.36","9.36","-61.87",
"Byrne, Chloe","0","0","0","0","0","0","9","0","1","0","11.11","-9","868","16","4","0","0","0","0","-4","0","0","0","0","0","0","7","0","1","0","0","-7",
"Caffrey, Adam","17","3","6","17.65","35.29","4.33","492","48","132","9.76","26.83","-77.68","7","7","338","33","92","9.76","27.22","-74.76","46","11","28","23.91","23.91","-6.84","403","39","105","9.68","9.68","-41.51",
"Carroll, G F","20","1","3","5","15","-3","1025","103","266","10.05","25.95","-270.39","10","11","550","58","138","10.55","25.09","-140.6","105","33","67","31.43","31.43","13.57","533","58","157","10.88","10.88","-105.3",
"Catton, Luke","3","0","1","0","33.33","-3","273","28","66","10.26","24.18","-29.66","36","17","163","16","38","9.82","23.31","-38.55","18","5","9","27.78","27.78","-4.66","239","27","58","11.3","11.3","-46.66",
"Chalkley, Lewis","0","0","0","0","0","0","30","1","5","3.33","16.67","-21.5","132","26","30","1","5","3.33","16.67","-21.5","1","0","0","0","0","-1","29","1","5","3.45","3.45","-20.5",
"Cleary, R P","0","0","0","0","0","0","774","36","139","4.65","17.96","-353.09","19","8","430","22","96","5.12","22.33","-207.09","34","9","19","26.47","26.47","-3.59","426","24","78","5.63","5.63","-102.75",
"Coakley, Ross","19","4","8","21.05","42.11","0.5","768","102","264","13.28","34.38","-146.95","5","4","379","48","128","12.66","33.77","-96.74","106","36","63","33.96","33.96","-9.74","456","62","152","13.6","13.6","-68.3",
"Cole, Morgan","7","0","2","0","28.57","-7","240","21","65","8.75","27.08","-136.49","35","20","147","15","41","10.2","27.89","-73.29","19","6","9","31.58","31.58","-1.57","201","19","57","9.45","9.45","-103.79",
"Colgan, R C","14","0","3","0","21.43","-14","616","27","85","4.38","13.8","-314.46","50","36","330","20","54","6.06","16.36","-90.96","14","4","7","28.57","28.57","-1.79","345","14","52","4.06","4.06","-160",
"Costello, Dougie","16","0","1","0","6.25","-16","722","68","174","9.42","24.1","-251.1","23","25","359","31","81","8.64","22.56","-139.99","63","15","33","23.81","23.81","-24.85","554","59","142","10.65","10.65","-134.59",
"Coughlan, Laura","1","0","0","0","0","-1","219","21","55","9.59","25.11","-9.54","48","2","97","12","25","12.37","25.77","37.33","20","6","10","30","30","-2.54","206","19","53","9.22","9.22","-20.04",
"Cox, William","11","0","2","0","18.18","-11","405","21","75","5.19","18.52","-198.29","28","17","210","6","27","2.86","12.86","-154","13","3","6","23.08","23.08","-4.12","300","19","63","6.33","6.33","-104.29",
"Crouch, Hector","32","3","10","9.38","31.25","-16","843","129","277","15.3","32.86","-87.52","1","1","509","80","165","15.72","32.42","-74.69","156","49","86","31.41","31.41","-24.77","485","79","161","16.29","16.29","48.83",
